variant_id,base_strategy,family_label,slice_name,scope_note,candidate_for_branch,final_equity,total_return_pct,CAGR,max_drawdown_pct,Sharpe,profit_factor,expectancy,win_rate,average_win,average_loss,payoff_ratio,trade_count,percent_profitable_months,top_symbol,top_symbol_pnl_share_pct,top_10pct_days_pnl_share_pct,non_extreme_day_expectancy,reached_100k_from_25k,trust_adjusted_quality_score,slice_quality_score
rs_top3_native,relative_strength_vs_benchmark,RS top-3,ex_tsla_rising_market,RS top-3 on the ex-TSLA universe with entry-day regime filter `rising_market`.,False,104607.10990089065,318.42843960356254,33.26624963926066,40.13715530215338,1.0288478734210982,2.1163019315880733,56.90286626225209,64.97498213009293,166.02899009688815,-145.53722876975644,1.1408008212080925,1399,47.540983606557376,META,42.40526247721101,54.45479315341649,71.71431963335125,True,,0.581174
rs_top3_native,relative_strength_vs_benchmark,RS top-3,ex_tsla_calm_low_vol,RS top-3 on the ex-TSLA universe with entry-day regime filter `calm_low_vol`.,False,88037.22254820465,252.1488901928186,28.734069466929846,30.62734779779589,0.917514107588763,1.9631635148879247,49.753135397162325,62.667719021310184,161.82030614251605,-138.3680772282306,1.1694916152921768,1267,42.62295081967213,META,39.62663724339566,53.24235733714892,83.33586900683021,False,,0.626775
rs_top3_native,relative_strength_vs_benchmark,RS top-3,ex_tsla_strong_momentum_participation,RS top-3 on the ex-TSLA universe with entry-day strong participation filter.,False,54814.59531766421,119.25838127065683,17.059970479309825,35.943665986804895,0.6013207724963662,1.7870950987883618,47.93343298659841,59.80707395498393,181.9727820328733,-151.5171183942586,1.2010047706911033,622,26.229508196721312,NFLX,45.53826425896884,54.39628148815447,66.00721009076241,False,,0.538531
rs_top3_native,relative_strength_vs_benchmark,RS top-3,remaining_single_leader_stress,RS top-3 on ex-TSLA days still classified as one-dominant-leader days.,False,103762.65934646745,315.0589369047042,33.05023757472982,32.9082567512054,1.2314784477202503,2.458551716767225,71.9293692661803,66.7579908675799,181.6186778736386,-148.35328071198447,1.2242309506200684,1095,55.73770491803278,NFLX,31.456134687774888,48.607574904808324,63.320139439014014,True,,0.621048
rs_top3_native,relative_strength_vs_benchmark,RS top-3,broad_participation_only,RS top-3 on ex-TSLA days with broad multi-symbol participation.,False,34393.03776539752,37.572151061590084,6.609115847800018,20.41745582267309,0.506841402192599,1.5587127181946936,31.10277405760768,60.59602649006622,143.19653203090277,-141.27670248956045,1.013589144618407,302,31.147540983606557,NFLX,48.874050612693324,48.99078120577662,25.45349057485937,False,,0.474632
rs_top3_native,relative_strength_vs_benchmark,RS top-3,ex_tsla_non_extreme_2_5,RS top-3 on the ex-TSLA universe with both best and worst 2.5% of days removed from the equity path audit.,False,146137.05094054126,484.5598926222455,42.512916864098194,33.32755187336554,1.3981562562404544,2.336116975192581,64.79253281621645,65.77181208053692,172.24049049973732,-141.67609175211774,1.2157343442328739,1937,57.377049180327866,NFLX,33.33655241634312,44.03823181135019,116.78459525092323,True,,
dse_control_native,down_streak_exhaustion,DSE control,megacap_ex_nvda_baseline,DSE control baseline on the prior mega-cap ex-NVDA universe including TSLA.,False,29043.44344423311,16.173773776932453,3.0535814554451424,5.791543559654755,0.6118909932515301,1.628203715543432,24.806401498362682,49.079754601226995,130.99949659233852,-77.5483889536622,1.6892613548763105,163,34.42622950819672,META,37.147007436255755,70.2466708532016,0.17874788249251253,False,,
dse_control_native,down_streak_exhaustion,DSE control,ex_tsla_full,DSE control on the mega-cap ex-NVDA ex-TSLA universe.,False,27328.73418555329,9.314936742213153,1.802991072495841,4.685415005087224,0.44070730900409016,1.4825302704554835,16.753483349304254,49.64028776978417,103.69309430534774,-68.94413316451003,1.5040162164041135,139,34.42622950819672,META,53.831264985375896,66.01725775441085,0.5755957171745768,False,,
dse_control_native,down_streak_exhaustion,DSE control,ex_tsla_rising_market,DSE control on the ex-TSLA universe with entry-day regime filter `rising_market`.,False,26884.342744756304,7.537370979025226,1.4686738805479216,3.448105738518281,0.4384873167996992,1.6800886581768955,22.97978957019883,50.0,113.5383846208491,-67.57880548045145,1.6800886581768955,82,26.229508196721312,META,89.9522582463801,69.29484083444486,0.4851363174206234,False,,
dse_control_native,down_streak_exhaustion,DSE control,ex_tsla_calm_low_vol,DSE control on the ex-TSLA universe with entry-day regime filter `calm_low_vol`.,False,27387.65380347609,9.550615213904345,1.8469895792200708,4.113181540022259,0.5221296016624699,1.8021105697983106,24.614987664701932,50.51546391752577,109.47689498681041,-62.01487605995047,1.765332803067733,97,29.508196721311474,META,68.9361990682718,63.4988883845066,4.607915384522959,False,,
dse_control_native,down_streak_exhaustion,DSE control,ex_tsla_strong_momentum_participation,DSE control on the ex-TSLA universe with entry-day strong participation filter.,False,25716.96651035203,2.867866041408118,0.5689156709561827,2.972224328110862,0.29021078503693193,1.6005673512781378,17.924162758800758,57.49999999999999,83.07747129784042,-70.22443114695876,1.1830280422490582,40,11.475409836065573,NFLX,39.59615206072694,67.75248770582077,0.9967032985892109,False,,
dse_control_native,down_streak_exhaustion,DSE control,remaining_single_leader_stress,DSE control on ex-TSLA days still classified as one-dominant-leader days.,False,27196.98073444307,8.787922937772287,1.7043285129278107,3.7986604315294437,0.4381465929733815,1.4989623516895996,18.008038806910413,49.18032786885246,110.00133233720067,-71.01772912562852,1.5489277634125862,122,32.78688524590164,META,55.59600478689366,68.11262364510851,-0.7335810798919407,False,,
dse_control_native,down_streak_exhaustion,DSE control,broad_participation_only,DSE control on ex-TSLA days with broad multi-symbol participation.,False,24798.46150426748,-0.806153982930069,-0.16226795251950143,1.0134388074519385,-0.4526116439163745,0.037712142915010516,-67.17949857750669,33.33333333333333,7.898310778819024,-104.71840325566953,0.07542428583002103,3,1.639344262295082,AMZN,100.0,75.97645059063466,0.0,False,,
dse_control_native,down_streak_exhaustion,DSE control,ex_tsla_non_extreme_2_5,DSE control on the ex-TSLA universe with both best and worst 2.5% of days removed from the equity path audit.,False,25198.58052242523,0.7943220897009162,0.15886679036845042,3.2991936387266274,0.1198883554324023,1.4825302704554835,16.753483349304254,49.64028776978417,103.69309430534774,-68.94413316451003,1.5040162164041135,139,36.0655737704918,META,53.831264985375896,47.02390337348042,1.6088899726542696,False,,
