strategy_id,removed_best_and_worst_pct,final_equity,total_return_pct,CAGR,max_drawdown_pct,Sharpe,profit_factor,expectancy_dollars_per_day,positive_day_rate_pct,edge_stays_positive
relative_strength_vs_benchmark::reduced_selection_top3,1.0,216383.43391983476,765.5337356793391,54.18914355867537,27.194981263446582,1.5834614189069387,1.2803728113783752,152.37534547757545,47.611464968152866,True
relative_strength_vs_benchmark::reduced_selection_top3,2.5,206241.5001770202,724.9660007080807,52.71121317293501,30.183648990653456,1.535073876224332,1.3067404273155103,144.3005574657804,46.09872611464968,True
relative_strength_vs_benchmark::reduced_selection_top3,5.0,179583.3958015166,618.3335832060665,48.52879745413527,31.00415211862506,1.4887507652010967,1.319922430918295,123.07595207127117,43.63057324840764,True
cross_sectional_momentum,1.0,219236.78495713798,776.9471398285519,54.59495002078037,31.641775147459693,1.4715371081883706,1.3029227537019175,154.64712178116082,44.42675159235669,True
cross_sectional_momentum,2.5,213419.07987718369,753.6763195087348,53.76299418525363,25.468333365777085,1.664281970149439,1.3473173377409025,150.01519098501885,42.9140127388535,True
cross_sectional_momentum,5.0,188282.63305614959,653.1305322245984,49.945199709089415,26.000562296326933,1.5721584454141793,1.3804247387841282,130.0020963822847,40.445859872611464,True
down_streak_exhaustion,1.0,28094.983604486555,12.379934417946226,2.3693723901614616,4.662574694303956,0.7159786278699867,1.246070721566365,2.4641589207695502,17.9140127388535,True
down_streak_exhaustion,2.5,26715.055715907503,6.860222863630017,1.3401561895654002,3.1372197665218704,0.5880984295007102,1.1912964394426575,1.365490219671579,16.401273885350317,True
down_streak_exhaustion,5.0,26219.359661726496,4.877438646905974,0.9600571545404168,2.5459316410159083,0.6875488014556754,1.234262516176559,0.9708277561516685,13.93312101910828,True
