candidate_id,variant,entry_mode,timeframe_min,timeframe_label,cost_bps_per_side,stop_loss_pct,take_profit_pct,ending_equity,total_return_pct,cagr_pct,max_drawdown_pct,sharpe,profit_factor,trade_count,win_count,win_rate_pct,long_trades,short_trades,session_count,avg_trade_return_pct,avg_holding_bars,avg_holding_minutes,exposure_pct,bullish_signal_count,bearish_signal_count
dominant_count_10m,active_dominant_count_session_reset,change_only,10,10m,0.0,1.25,4.25,256741.13149689842,156.74113149689842,21.027991532054948,13.71591359830382,1.4349381917527313,1.2420239706822676,1513,696,46.00132187706543,757,756,1245,0.06563677188476434,19.48645076007931,194.8645076007931,58.683966635773864,935,1014
dominant_count_10m,active_dominant_count_session_reset,always_on_active,10,10m,0.0,1.0,4.25,256610.37927504035,156.61037927504034,21.015513133173357,12.124668245510561,1.384525207159615,1.2315498117813384,1565,711,45.43130990415335,787,778,1245,0.06357193141959958,19.187220447284346,191.87220447284346,59.606631654824426,11816,7888
dominant_count_10m,active_dominant_count_session_reset,always_on_active,10,10m,0.0,1.75,2.25,256069.0682407615,156.0690682407615,20.963798844657266,13.332465604398724,1.3557678769120332,1.2253146121460252,1587,734,46.25078764965343,792,795,1245,0.06246620968041387,19.144927536231883,191.44927536231882,60.48604675110699,11816,7888
dominant_count_10m,active_dominant_count_session_reset,always_on_active,10,10m,0.0,2.5,1.5,255856.73593897006,155.85673593897008,20.94348981313705,12.969683077927952,1.3619434896193143,1.2087907300070553,1700,803,47.23529411764706,844,856,1245,0.05825080374690216,17.86529411764706,178.65294117647062,60.24096385542169,11816,7888
dominant_count_10m,active_dominant_count_session_reset,always_on_active,10,10m,0.0,2.25,3.75,255526.19334252158,155.5261933425216,20.911847506783765,12.958961107035094,1.3717779795202079,1.2320816912598347,1548,712,45.99483204134367,775,773,1245,0.06401168797133809,19.638242894056848,196.38242894056847,60.619915559674595,11816,7888
dominant_count_10m,active_dominant_count_session_reset,always_on_active,10,10m,0.0,2.5,4.25,255497.6897051679,155.49768970516791,20.909117371135387,12.95896110703525,1.3611178688173857,1.232114022233043,1545,710,45.9546925566343,775,770,1245,0.06419678472198305,19.676375404530745,196.76375404530745,60.62609412007003,11816,7888
dominant_count_10m,active_dominant_count_session_reset,change_only,10,10m,0.0,2.25,3.5,255427.12406855726,155.42712406855728,20.902357407396543,11.39362342039557,1.40607714596778,1.2408372836160209,1509,695,46.056991385023196,754,755,1245,0.0654702674954837,19.57786613651425,195.77866136514248,58.894037689218415,935,1014
dominant_count_10m,active_dominant_count_session_reset,always_on_active,10,10m,0.0,1.75,4.25,255345.50789547604,155.34550789547606,20.894536979439305,13.296335351925526,1.3664272920813385,1.2318418347438027,1546,710,45.924967658473484,776,770,1245,0.0640930799733527,19.653945666235447,196.53945666235447,60.576665636906604,11816,7888
dominant_count_10m,active_dominant_count_session_reset,always_on_active,10,10m,0.0,0.75,4.5,255321.18452708639,155.32118452708636,20.89220593872192,12.395011276578938,1.3956465138816132,1.2292706195377243,1607,711,44.243932794026136,811,796,1245,0.061507787860777756,18.18855009334163,181.8855009334163,57.670682730923694,11816,7888
dominant_count_10m,active_dominant_count_session_reset,change_only,10,10m,0.0,2.25,4.5,255204.7572923494,155.2047572923494,20.88104562982287,12.673543030312317,1.4017809895177948,1.2407824636017117,1509,695,46.056991385023196,754,755,1245,0.06545536498144174,19.607687210072896,196.07687210072896,58.99083513541344,935,1014
dominant_count_10m,active_dominant_count_session_reset,always_on_active,10,10m,0.0,1.75,2.5,254546.70241611326,154.54670241611325,20.817890331233336,13.299384003987791,1.337828438597035,1.2257854086442197,1572,723,45.99236641221374,784,788,1245,0.06272147648799002,19.328880407124682,193.28880407124683,60.52105859334775,11816,7888
dominant_count_10m,active_dominant_count_session_reset,always_on_active,10,10m,0.0,2.25,4.0,254544.30956540714,154.54430956540713,20.81766044540818,12.958961107035227,1.3691081952861992,1.2316189928870034,1546,710,45.924967658473484,775,771,1245,0.06385378021332559,19.66364812419146,196.63648124191462,60.62403459993821,11816,7888
dominant_count_10m,active_dominant_count_session_reset,always_on_active,10,10m,0.0,1.0,1.5,254498.59028859594,154.49859028859595,20.813267774371713,11.979497786482796,1.4054700258717125,1.2059520460920683,1736,812,46.774193548387096,864,872,1245,0.056587624909748745,17.273617511520737,172.73617511520737,59.14323962516733,11816,7888
dominant_count_10m,active_dominant_count_session_reset,change_only,10,10m,0.0,1.5,4.0,254375.38829298058,154.37538829298057,20.80142749250036,12.196419415504078,1.4197998881550802,1.2399634502569867,1510,695,46.026490066225165,755,755,1245,0.06513808801951973,19.574172185430463,195.74172185430461,58.8919781690866,935,1014
dominant_count_10m,active_dominant_count_session_reset,always_on_active,10,10m,0.0,2.5,2.0,254304.31810665803,154.30431810665803,20.794595238327297,12.775640171711233,1.3438974767894256,1.2202574937762063,1611,752,46.67908131595283,802,809,1245,0.06110568184972224,18.865921787709496,188.65921787709496,60.47163011018433,11816,7888
