template_key,family,slice_name,scope_note,final_equity,total_return_pct,CAGR,max_drawdown_pct,Sharpe,profit_factor,expectancy,win_rate,trade_count,average_win,average_loss,payoff_ratio,top_symbol,top_symbol_pnl_share_pct,nvda_pnl_share_pct,top_10pct_days_pnl_share_pct,symbol_concentration_index,active_symbol_count,positive_symbol_count,reached_100k_from_25k,above_60pct_winrate
down_streak_exhaustion,Down Streak Exhaustion,annual_window_1,annual window 2021-03-24 to 2022-03-24,25958.47959670552,3.833918386822077,3.8031631677313937,4.757616655218211,0.7093397128524874,1.6038194573344982,19.560808096030943,46.93877551020408,49,110.68873161123597,-61.05235501357351,1.8130132995955195,AAPL,64.77857058247093,4.183531321690118,82.71620053946485,0.5114816489041697,9,4,False,False
down_streak_exhaustion,Down Streak Exhaustion,annual_window_2,annual window 2022-03-24 to 2023-03-24,24707.177559691147,-1.1712897612354167,-1.1712897612354167,1.2733494502121578,-0.9861648690396788,0.0,-73.20561007721376,0.0,4,0.0,-73.20561007721376,0.0,,0.0,0.0,100.0,0.8448973777598774,2,0,False,False
down_streak_exhaustion,Down Streak Exhaustion,annual_window_3,annual window 2023-03-24 to 2024-03-24,26661.471189957352,6.645884759829412,6.673226861078763,6.075303068110127,0.8444314028587906,1.7779846157543358,25.56109523011313,47.69230769230769,65,122.48646780340296,-62.81203858670994,1.9500476430854008,META,69.37934609736811,17.936340152394173,94.1357119058061,0.5197488788918484,9,5,False,False
down_streak_exhaustion,Down Streak Exhaustion,annual_window_4,annual window 2024-03-24 to 2025-03-24,27957.460128681312,11.829840514725245,11.92991325303494,4.921426842789389,1.4604793661304634,2.29902711564635,44.14119595046731,50.74626865671642,67,153.94509582880264,-68.99009483327212,2.231408671068516,TSLA,57.7727966460988,23.84010891690792,78.26640160834049,0.4027653133483209,9,6,False,False
down_streak_exhaustion,Down Streak Exhaustion,annual_window_5,annual window 2025-03-24 to 2026-03-24,25831.45208042471,3.325808321698842,3.325808321698842,2.122548072623698,0.8086686940258554,1.673256989141045,18.075045226624194,60.86956521739131,46,73.80078309862652,-68.60943590760165,1.0756652073049575,NVDA,44.432828675423984,44.432828675423984,86.7806009370543,0.2703289229209973,9,6,False,True
down_streak_exhaustion,Down Streak Exhaustion,calmer,regime slice from SPY tagging: calmer,37964.36934131896,51.85747736527582,18.53979291933905,6.526594600428082,1.7447759331749395,3.3894736409829798,68.23352284904709,63.1578947368421,190,153.24988803912024,-77.50881747679247,1.9771929572400715,TSLA,26.157678069372075,19.908433503043977,81.43125716908057,0.1834433560942117,10,9,False,True
down_streak_exhaustion,Down Streak Exhaustion,falling_or_volatile,regime slice from SPY tagging: falling_or_volatile,27573.764827181127,10.295059308724497,3.4166936220064947,6.321231589854603,0.595250693965495,1.530193571156655,20.10753771235254,47.65625,128,121.77298225373336,-72.45353866114345,1.6807044142212442,NVDA,30.474676501057218,30.474676501057218,91.0691794542409,0.23263153938777,10,8,False,False
down_streak_exhaustion,Down Streak Exhaustion,first_half,first half of the 5-year window,27651.407537195217,10.605630148780865,4.11442231452499,4.716798762856078,0.7523893525913464,1.9824071651361432,30.830320199944385,48.837209302325576,86,127.38800420329372,-61.33837816688908,2.076807506333102,META,50.90979917282878,4.960448918587201,95.59443846252896,0.369662069474661,10,6,False,False
down_streak_exhaustion,Down Streak Exhaustion,rising_market,regime slice from SPY tagging: rising_market,30448.745745202614,21.794982980810463,7.41090051373201,11.643282374214682,0.9482420550000844,2.032079518220195,37.83851211946259,63.19444444444444,144,117.89155322967432,-99.61104903203302,1.183518840282092,META,39.81774930722964,14.67200503358798,83.23627535680305,0.2416491017328942,10,8,False,True
down_streak_exhaustion,Down Streak Exhaustion,second_half,second half of the 5-year window,29695.85943841378,18.78343775365512,7.174983530606016,5.665088191255152,1.1252253364715452,1.9387632384117577,29.349121490086144,56.25,160,107.75595520464128,-71.4596647143419,1.507926963209145,NVDA,33.90183470155609,33.90183470155609,82.763761483788,0.228706869792428,10,8,False,False
relative_strength_vs_benchmark,Momentum / Relative-Strength Family,annual_window_1,annual window 2021-03-24 to 2022-03-24,59206.48360569277,136.8259344227711,135.2236570142913,43.21256427087972,1.586369070016406,1.7604469685540038,61.19227836438776,57.42397137745975,559,246.6933332201731,-189.00032083186056,1.30525351562571,NVDA,43.42428093862542,43.42428093862542,54.99692034153768,0.3437897102100896,8,5,False,False
relative_strength_vs_benchmark,Momentum / Relative-Strength Family,annual_window_2,annual window 2022-03-24 to 2023-03-24,28947.50716965512,15.790028678620471,15.790028678620471,41.32001145034128,0.5378976744707019,1.2837758210235273,41.119866350574085,59.375,96,313.30106757732386,-356.6834277500602,0.8783729301739923,NVDA,79.58365385669379,79.58365385669379,82.8637514009258,0.6750385151025347,4,2,False,False
relative_strength_vs_benchmark,Momentum / Relative-Strength Family,annual_window_3,annual window 2023-03-24 to 2024-03-24,144079.28364447394,476.3747605287585,480.4110229706884,27.481002860685575,2.528364879316754,6.883156390346293,153.65068857351457,78.96774193548387,775,227.64705434421708,-124.1761571422519,1.8332589732458264,NVDA,40.0699468404355,40.0699468404355,53.61175423407887,0.2693429098717461,8,7,True,True
relative_strength_vs_benchmark,Momentum / Relative-Strength Family,annual_window_4,annual window 2024-03-24 to 2025-03-24,56650.26002458047,126.61916600642078,128.10720862880888,64.40507338896069,1.3165460131821698,1.5289092689364308,47.38062877931207,53.89221556886228,668,254.14134100466865,-194.2877361594164,1.3080668189789464,NVDA,35.90240604627191,35.90240604627191,46.24242710180166,0.3104856637556974,8,5,False,False
relative_strength_vs_benchmark,Momentum / Relative-Strength Family,annual_window_5,annual window 2025-03-24 to 2026-03-24,45165.18635707004,80.6679707020535,80.6679707020535,20.76925982691882,1.3741833438986464,1.9089066007015272,48.01234846921438,61.90476190476191,420,162.88995909047682,-138.66376879033706,1.174711754277863,NFLX,50.25093437670197,21.52689725348153,50.60745233880533,0.3210678685837015,8,6,False,True
relative_strength_vs_benchmark,Momentum / Relative-Strength Family,calmer,regime slice from SPY tagging: calmer,256359.4824091312,925.4584347042052,157.9604179672812,38.82242209981885,1.7277443660363896,3.176640852503007,121.06723307646836,68.07953950811093,1911,259.5322597737053,-174.24915992862216,1.489431913933001,NVDA,40.923444627841725,40.923444627841725,52.48218861858636,0.242388463440859,9,8,True,True
relative_strength_vs_benchmark,Momentum / Relative-Strength Family,falling_or_volatile,regime slice from SPY tagging: falling_or_volatile,217416.5032517345,769.683403196964,109.92622253398108,51.26112132272025,1.3843018520019592,2.79307276540562,143.59440541174214,60.37313432835821,1340,370.4914008058679,-202.09235404936476,1.8332776742031944,NVDA,43.27171426323913,43.27171426323913,67.9961900954902,0.2626295509348631,9,8,True,True
relative_strength_vs_benchmark,Momentum / Relative-Strength Family,first_half,first half of the 5-year window,154072.3215578932,516.3016097990553,106.9747281528228,40.41016411456144,1.7280738975589132,2.763838515516332,98.30336752314795,68.46915460776847,1313,224.97138022335548,-176.75591609396935,1.2727799170453409,NVDA,45.53389786125306,45.53389786125306,59.993911370233896,0.2779273179239091,9,8,True,True
relative_strength_vs_benchmark,Momentum / Relative-Strength Family,rising_market,regime slice from SPY tagging: rising_market,297394.94495299784,1089.6035671258712,145.4313449421091,45.57507213243529,2.169891973393203,3.513581882098077,122.0954482084257,70.5961452263559,2231,241.75503470896567,-165.19700413662096,1.463434739464342,NVDA,38.141302605453646,38.141302605453646,46.59948723386647,0.2219466512062159,9,8,True,True
relative_strength_vs_benchmark,Momentum / Relative-Strength Family,second_half,second half of the 5-year window,155464.3879919204,521.8824222905087,108.6949595310164,47.85677924704677,1.5747713557688423,2.2776769943847195,77.6111766757407,62.34384295062463,1681,221.92271600777084,-161.31219334000593,1.3757342914556558,NVDA,31.86092022747941,31.86092022747941,49.64687071722423,0.2282015495386335,9,8,True,True
