session_date,equity,winner_id,variant,entry_mode,timeframe_label,layer_id,start_offset_min,cutoff,trend_filter,stop_loss_pct,take_profit_pct,cost_bps_per_side
2022-04-12,131194.35314884747,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_trend_none,0,none,none,1.25,3.5,2.0
2022-04-13,132771.04376893747,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_trend_none,0,none,none,1.25,3.5,2.0
2022-04-14,134996.01283361152,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_trend_none,0,none,none,1.25,3.5,2.0
2022-04-18,132684.7533937112,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_trend_none,0,none,none,1.25,3.5,2.0
2022-04-19,134178.42128875706,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_trend_none,0,none,none,1.25,3.5,2.0
2022-04-20,133569.49678972087,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_trend_none,0,none,none,1.25,3.5,2.0
2022-04-21,135265.29026628353,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_trend_none,0,none,none,1.25,3.5,2.0
2022-04-22,137502.76617006335,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_trend_none,0,none,none,1.25,3.5,2.0
2022-04-25,137081.80894113283,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_trend_none,0,none,none,1.25,3.5,2.0
2022-04-26,140161.87580319407,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_trend_none,0,none,none,1.25,3.5,2.0
2022-04-27,136635.23064376717,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_trend_none,0,none,none,1.25,3.5,2.0
2022-04-28,135523.67964894944,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_trend_none,0,none,none,1.25,3.5,2.0
2022-04-29,139281.6692739211,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_trend_none,0,none,none,1.25,3.5,2.0
2022-05-02,138536.42733949434,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_trend_none,0,none,none,1.25,3.5,2.0
2022-05-03,136835.64732572742,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_trend_none,0,none,none,1.25,3.5,2.0
2022-05-04,140647.57423213508,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_trend_none,0,none,none,1.25,3.5,2.0
2022-05-05,144411.3896923528,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_trend_none,0,none,none,1.25,3.5,2.0
2022-05-06,143075.60769148578,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_trend_none,0,none,none,1.25,3.5,2.0
2022-05-09,144197.23722747518,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_trend_none,0,none,none,1.25,3.5,2.0
2022-05-10,141641.13776185218,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_trend_none,0,none,none,1.25,3.5,2.0
2022-05-11,143562.88156029524,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_trend_none,0,none,none,1.25,3.5,2.0
2022-05-12,137164.90065860786,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_trend_none,0,none,none,1.25,3.5,2.0
2022-05-13,140070.07013003013,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_trend_none,0,none,none,1.25,3.5,2.0
2022-05-16,137843.15715582093,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_trend_none,0,none,none,1.25,3.5,2.0
2022-05-17,134704.39375121662,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_trend_none,0,none,none,1.25,3.5,2.0
2022-05-18,137582.7193936359,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_trend_none,0,none,none,1.25,3.5,2.0
2022-05-19,134156.25542860344,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_trend_none,0,none,none,1.25,3.5,2.0
2022-05-20,137624.14466093553,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_trend_none,0,none,none,1.25,3.5,2.0
2022-05-23,139924.70313025426,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_trend_none,0,none,none,1.25,3.5,2.0
2022-05-24,134721.3252322144,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_trend_none,0,none,none,1.25,3.5,2.0
2022-05-25,135369.004407888,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_trend_none,0,none,none,1.25,3.5,2.0
2022-05-26,137651.1280676107,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_trend_none,0,none,none,1.25,3.5,2.0
2022-05-27,139619.7625706389,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_trend_none,0,none,none,1.25,3.5,2.0
2022-05-31,137660.52176053723,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_trend_none,0,none,none,1.25,3.5,2.0
2022-06-01,136808.39081012504,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_trend_none,0,none,none,1.25,3.5,2.0
2022-06-02,137362.47506830358,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_trend_none,0,none,none,1.25,3.5,2.0
2022-06-03,137852.61950287674,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_trend_none,0,none,none,1.25,3.5,2.0
2022-06-06,136764.56424704057,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_trend_none,0,none,none,1.25,3.5,2.0
2022-06-07,138687.59962459316,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_trend_none,0,none,none,1.25,3.5,2.0
2022-06-08,137189.46866302646,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_trend_none,0,none,none,1.25,3.5,2.0
2022-06-09,140535.4791998196,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_trend_none,0,none,none,1.25,3.5,2.0
2022-06-10,142337.60177752125,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_trend_none,0,none,none,1.25,3.5,2.0
2022-06-13,141911.36220512955,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_trend_none,0,none,none,1.25,3.5,2.0
2022-06-14,137294.88240883796,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_trend_none,0,none,none,1.25,3.5,2.0
2022-06-15,134696.49027188943,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_trend_none,0,none,none,1.25,3.5,2.0
2022-06-16,136055.15799742757,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_trend_none,0,none,none,1.25,3.5,2.0
2022-06-17,133494.46580789972,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_trend_none,0,none,none,1.25,3.5,2.0
2022-06-21,133545.5579545128,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_trend_none,0,none,none,1.25,3.5,2.0
2022-06-22,133320.34341606454,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_trend_none,0,none,none,1.25,3.5,2.0
2022-06-23,132712.7590708324,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_trend_none,0,none,none,1.25,3.5,2.0
2022-06-24,134622.03305770067,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_trend_none,0,none,none,1.25,3.5,2.0
2022-06-27,134152.954443334,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_trend_none,0,none,none,1.25,3.5,2.0
2022-06-28,136654.14009320256,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_trend_none,0,none,none,1.25,3.5,2.0
2022-06-29,135160.18455723915,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_trend_none,0,none,none,1.25,3.5,2.0
2022-06-30,135170.13783013838,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_trend_none,0,none,none,1.25,3.5,2.0
2022-07-01,132231.2424515213,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_trend_none,0,none,none,1.25,3.5,2.0
2022-07-05,133520.96367932376,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_trend_none,0,none,none,1.25,3.5,2.0
2022-07-06,133520.96367932376,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_trend_none,0,none,none,1.25,3.5,2.0
2022-07-07,134663.80108646565,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_trend_none,0,none,none,1.25,3.5,2.0
2022-07-08,133127.0655129035,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_trend_none,0,none,none,1.25,3.5,2.0
2022-07-11,131907.28276882955,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_trend_none,0,none,none,1.25,3.5,2.0
2022-07-12,131264.58397266243,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_trend_none,0,none,none,1.25,3.5,2.0
2022-07-13,130695.01397647342,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_trend_none,0,none,none,1.25,3.5,2.0
2022-07-14,127393.90425205587,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_trend_none,0,none,none,1.25,3.5,2.0
2022-07-15,126707.31020772971,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_trend_none,0,none,none,1.25,3.5,2.0
2022-07-18,126115.83719188627,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_trend_none,0,none,none,1.25,3.5,2.0
2022-07-19,128574.54608169006,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_trend_none,0,none,none,1.25,3.5,2.0
2022-07-20,127006.14458281489,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_trend_none,0,none,none,1.25,3.5,2.0
2022-07-21,128484.98005498605,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_trend_none,0,none,none,1.25,3.5,2.0
2022-07-22,129792.69908685573,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_trend_none,0,none,none,1.25,3.5,2.0
2022-07-25,129792.69908685573,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_trend_none,0,none,none,1.25,3.5,2.0
2022-07-26,130837.76683872317,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_trend_none,0,none,none,1.25,3.5,2.0
2022-07-27,133142.3614709003,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_trend_none,0,none,none,1.25,3.5,2.0
2022-07-28,133805.10372334748,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_trend_none,0,none,none,1.25,3.5,2.0
2022-07-29,131368.56691500428,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_trend_none,0,none,none,1.25,3.5,2.0
2022-08-01,131041.67027533181,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_trend_none,0,none,none,1.25,3.5,2.0
2022-08-02,129300.17058328059,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_trend_none,0,none,none,1.25,3.5,2.0
2022-08-03,131178.56812579124,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_trend_none,0,none,none,1.25,3.5,2.0
2022-08-04,131088.96271133504,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_trend_none,0,none,none,1.25,3.5,2.0
2022-08-05,128478.96772403525,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_trend_none,0,none,none,1.25,3.5,2.0
2022-08-08,127118.42148614298,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_trend_none,0,none,none,1.25,3.5,2.0
2022-08-09,127331.59331191717,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_trend_none,0,none,none,1.25,3.5,2.0
2022-08-10,126189.63236486382,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_trend_none,0,none,none,1.25,3.5,2.0
2022-08-11,126863.7134632578,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_trend_none,0,none,none,1.25,3.5,2.0
2022-08-12,126863.7134632578,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_trend_none,0,none,none,1.25,3.5,2.0
2022-08-15,126863.7134632578,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_trend_none,0,none,none,1.25,3.5,2.0
2022-08-16,127046.18352441976,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_trend_none,0,none,none,1.25,3.5,2.0
2022-08-17,126779.249602591,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_trend_none,0,none,none,1.25,3.5,2.0
2022-08-18,126882.65770452181,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_trend_none,0,none,none,1.25,3.5,2.0
2022-08-19,127285.9572286169,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_trend_none,0,none,none,1.25,3.5,2.0
2022-08-22,128230.60849524595,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_trend_none,0,none,none,1.25,3.5,2.0
2022-08-23,127936.14812830205,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_trend_none,0,none,none,1.25,3.5,2.0
2022-08-24,127936.14812830205,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_trend_none,0,none,none,1.25,3.5,2.0
2022-08-25,126209.82854929844,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_trend_none,0,none,none,1.25,3.5,2.0
2022-08-26,128728.28706268205,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_trend_none,0,none,none,1.25,3.5,2.0
2022-08-29,126714.76928642546,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_trend_none,0,none,none,1.25,3.5,2.0
2022-08-30,127967.67111537141,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_trend_none,0,none,none,1.25,3.5,2.0
2022-08-31,128461.28555257566,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_trend_none,0,none,none,1.25,3.5,2.0
2022-09-01,131584.34673111193,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_trend_none,0,none,none,1.25,3.5,2.0
2022-09-02,132291.40478823963,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_trend_none,0,none,none,1.25,3.5,2.0
2022-09-06,128733.04169223906,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_trend_none,0,none,none,1.25,3.5,2.0
2022-09-07,130236.81514035825,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_trend_none,0,none,none,1.25,3.5,2.0
2022-09-08,128621.11495883328,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_trend_none,0,none,none,1.25,3.5,2.0
2022-09-09,129885.2761681258,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_trend_none,0,none,none,1.25,3.5,2.0
2022-09-12,127868.5497625086,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_trend_none,0,none,none,1.25,3.5,2.0
2022-09-13,130589.84381008381,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_trend_none,0,none,none,1.25,3.5,2.0
2022-09-14,129785.98250864448,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_trend_none,0,none,none,1.25,3.5,2.0
2022-09-15,128190.7484681823,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_trend_none,0,none,none,1.25,3.5,2.0
2022-09-16,129054.21744497,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_trend_none,0,none,none,1.25,3.5,2.0
2022-09-19,128627.789383673,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_trend_none,0,none,none,1.25,3.5,2.0
2022-09-20,127112.09141557282,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_trend_none,0,none,none,1.25,3.5,2.0
2022-09-21,125341.29239460512,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_trend_none,0,none,none,1.25,3.5,2.0
2022-09-22,124467.66442364838,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_trend_none,0,none,none,1.25,3.5,2.0
2022-09-23,124805.02821837677,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_trend_none,0,none,none,1.25,3.5,2.0
2022-09-26,124520.94507881186,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_trend_none,0,none,none,1.25,3.5,2.0
2022-09-27,123746.12728484452,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_trend_none,0,none,none,1.25,3.5,2.0
2022-09-28,125401.54274198214,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_trend_none,0,none,none,1.25,3.5,2.0
2022-09-29,126542.60185217176,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_trend_none,0,none,none,1.25,3.5,2.0
2022-09-30,127882.1552673338,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_trend_none,0,none,none,1.25,3.5,2.0
2022-10-03,129329.78435906777,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_trend_none,0,none,none,1.25,3.5,2.0
2022-10-04,129894.91691847926,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_trend_none,0,none,none,1.25,3.5,2.0
2022-10-05,129519.87024496736,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_trend_none,0,none,none,1.25,3.5,2.0
2022-10-06,128009.76449604497,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_trend_none,0,none,none,1.25,3.5,2.0
2022-10-07,129444.1600513147,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_trend_none,0,none,none,1.25,3.5,2.0
2022-10-10,130297.81967862355,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_trend_none,0,none,none,1.25,3.5,2.0
2022-10-11,127151.35966924616,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_trend_none,0,none,none,1.25,3.5,2.0
2022-10-12,125283.1595820893,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_trend_none,0,none,none,1.25,3.5,2.0
2022-10-13,131457.35270648953,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_trend_none,0,none,none,1.25,3.5,2.0
2022-10-14,135013.50317360568,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_trend_none,0,none,none,1.25,3.5,2.0
2022-10-17,135104.8904534118,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_trend_none,0,none,none,1.25,3.5,2.0
2022-10-18,133106.18822203635,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_trend_none,0,none,none,1.25,3.5,2.0
2022-10-19,132803.03622377067,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_trend_none,0,none,none,1.25,3.5,2.0
2022-10-20,133311.931249084,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_trend_none,0,none,none,1.25,3.5,2.0
2022-10-21,134324.27048420388,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_trend_none,0,none,none,1.25,3.5,2.0
2022-10-24,136370.2777713601,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_trend_none,0,none,none,1.25,3.5,2.0
2022-10-25,137053.41090017935,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_trend_none,0,none,none,1.25,3.5,2.0
2022-10-26,137098.90677022105,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_trend_none,0,none,none,1.25,3.5,2.0
2022-10-27,135593.16937338933,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_trend_none,0,none,none,1.25,3.5,2.0
2022-10-28,138564.38223955073,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_trend_none,0,none,none,1.25,3.5,2.0
2022-10-31,138234.31109684356,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_trend_none,0,none,none,1.25,3.5,2.0
2022-11-01,140398.54786449677,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_trend_none,0,none,none,1.25,3.5,2.0
2022-11-02,142138.71926063392,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_trend_none,0,none,none,1.25,3.5,2.0
2022-11-03,138211.63246745802,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_trend_none,0,none,none,1.25,3.5,2.0
2022-11-04,138120.71467128757,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_trend_none,0,none,none,1.25,3.5,2.0
2022-11-07,136624.6722048381,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_trend_none,0,none,none,1.25,3.5,2.0
2022-11-08,137543.2746487614,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_trend_none,0,none,none,1.25,3.5,2.0
2022-11-09,136507.8322399149,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_trend_none,0,none,none,1.25,3.5,2.0
2022-11-10,137588.81068074115,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_trend_none,0,none,none,1.25,3.5,2.0
2022-11-11,138621.68918366992,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_trend_none,0,none,none,1.25,3.5,2.0
2022-11-14,136091.4674254791,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_trend_none,0,none,none,1.25,3.5,2.0
2022-11-15,133474.97391911014,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_trend_none,0,none,none,1.25,3.5,2.0
2022-11-16,133224.95418013955,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_trend_none,0,none,none,1.25,3.5,2.0
2022-11-17,133760.5880634941,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_trend_none,0,none,none,1.25,3.5,2.0
2022-11-18,132102.08771024126,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_trend_none,0,none,none,1.25,3.5,2.0
2022-11-21,132102.08771024126,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_trend_none,0,none,none,1.25,3.5,2.0
2022-11-22,132927.76801944946,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_trend_none,0,none,none,1.25,3.5,2.0
2022-11-23,132355.87482988648,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_trend_none,0,none,none,1.25,3.5,2.0
2022-11-28,133423.85410222432,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_trend_none,0,none,none,1.25,3.5,2.0
2022-11-29,132826.31538614462,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_trend_none,0,none,none,1.25,3.5,2.0
2022-11-30,136989.02725332894,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_trend_none,0,none,none,1.25,3.5,2.0
2022-12-01,134527.39962865846,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_trend_none,0,none,none,1.25,3.5,2.0
2022-12-02,135357.13228394257,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_trend_none,0,none,none,1.25,3.5,2.0
2022-12-05,136284.06068736652,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_trend_none,0,none,none,1.25,3.5,2.0
2022-12-06,137415.970553348,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_trend_none,0,none,none,1.25,3.5,2.0
2022-12-07,136507.0088612052,dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10m,start_00_cutoff_none_trend_none,0,none,none,1.25,3.5,2.0
