timeframe_min,timeframe_label,stop_loss_pct,take_profit_pct,ending_equity,total_return_pct,cagr_pct,max_drawdown_pct,sharpe,profit_factor,trade_count,win_count,win_rate_pct,long_trades,short_trades,session_count,avg_trade_return_pct,avg_holding_bars,avg_holding_minutes,exposure_pct,bullish_signal_count,bearish_signal_count,bar_count
5,5m,0.25,2.0,213751.28113881368,113.75128113881368,16.6209852261445,15.317137970439354,1.2854829939507406,1.1368171694677045,3783,1205,31.85302669838752,1835,1948,1245,0.021149315673776484,14.76526566217288,73.8263283108644,54.5227062094532,2932,3500,97110
15,15m,0.5,4.0,211076.11444535336,111.07611444535337,16.324072693623016,11.195585656857432,1.3437681432001158,1.2298131336945801,1422,601,42.264416315049225,687,735,1245,0.054976992237757406,10.29746835443038,154.4620253164557,41.377818968180414,984,1195,32370
10,10m,1.0,0.5,210958.40894753218,110.95840894753218,16.310939962624605,16.599990872540317,1.3291737496354628,1.1485135582269328,2439,1370,56.17056170561706,1138,1301,1245,0.03193683592185448,9.611316113161132,96.11316113161132,44.41973020286273,1442,1702,48555
5,5m,0.25,4.0,210025.64389151704,110.02564389151703,16.206661569944835,15.446120192802615,1.2585692123801777,1.1352188449477112,3748,1192,31.803628601921023,1820,1928,1245,0.020912962971581597,14.991462113127001,74.95731056563501,54.9222531150242,2932,3500,97110
10,10m,1.5,0.75,208560.36863399507,108.56036863399505,16.04210288532495,13.011118097487916,1.2069894990365957,1.1470557031709387,2174,1091,50.183992640294385,1034,1140,1245,0.03565367601305659,12.339926402943883,123.39926402943883,52.28503758624241,1442,1702,48555
5,5m,0.25,3.0,207203.44223803515,107.20344223803515,15.888887965673536,15.446120192802582,1.2419918668821126,1.1324739675067026,3756,1192,31.735889243876464,1823,1933,1245,0.020507987844594275,14.94675186368477,74.73375931842385,54.857378230872214,2932,3500,97110
15,15m,0.5,3.0,207022.03532469465,107.02203532469463,15.868344129748536,11.195585656857265,1.3331756724328663,1.2229411580069167,1426,602,42.215988779803645,688,738,1245,0.05341795401253489,10.251753155680225,153.77629733520337,41.285140562249,984,1195,32370
10,10m,2.0,0.5,206423.8232568136,106.42382325681359,15.80049635179519,15.35064544171224,1.2513257717859145,1.1439025332789987,2426,1372,56.553998351195375,1133,1293,1245,0.0312953319705019,9.833470733718054,98.33470733718053,45.53599011430337,1442,1702,48555
10,10m,2.0,0.75,205299.4533179599,105.29945331795992,15.672547482354005,12.82395962844437,1.164185258227683,1.143733844585609,2174,1091,50.183992640294385,1034,1140,1245,0.03494950424511334,12.351885924563017,123.51885924563018,52.37565647204201,1442,1702,48555
10,10m,1.5,0.5,204617.18607265787,104.61718607265786,15.59463544545292,15.318693337438615,1.263362031988981,1.1419584735587187,2427,1372,56.5306963329213,1134,1293,1245,0.03091236087669772,9.817470127729708,98.17470127729707,45.437133147976525,1442,1702,48555
10,10m,1.0,0.75,204249.77162739247,104.24977162739246,15.552592396541232,14.16136453911484,1.1951123438339475,1.1428526548204492,2188,1090,49.81718464351005,1038,1150,1245,0.034395371314503584,12.086837294332724,120.86837294332724,51.28205128205128,1442,1702,48555
10,10m,0.75,0.5,204067.77367701658,104.06777367701659,15.531744118945912,14.777676366534664,1.3291701911016214,1.1424599354698843,2463,1356,55.05481120584653,1146,1317,1245,0.030184975948735454,9.102720259845716,91.02720259845717,42.018329729173104,1442,1702,48555
10,10m,0.5,0.75,203722.136605894,103.72213660589398,15.492109749461601,11.115884806762866,1.2941800073037475,1.1488758328307258,2278,1029,45.171202809482004,1078,1200,1245,0.0325990075365927,9.965320456540825,99.65320456540825,42.675316651220264,1442,1702,48555
15,15m,0.5,1.5,201386.00469012183,101.38600469012182,15.222808805458165,11.955018541627972,1.3277713108978693,1.2050179021765473,1486,632,42.530282637954244,707,779,1245,0.049189224203639054,9.590847913862719,143.8627187079408,39.907321594068584,984,1195,32370
15,15m,0.5,2.0,199626.89862620787,99.62689862620786,15.018376017663538,10.645278797916202,1.3092459596241133,1.2096720512456884,1448,615,42.472375690607734,694,754,1245,0.049927160575419356,10.036602209944752,150.54903314917127,40.945319740500466,984,1195,32370
10,10m,0.75,0.75,197683.32461765964,97.68332461765965,14.790827886792002,13.425381097676748,1.1741830263290762,1.1363807493538878,2216,1082,48.82671480144404,1050,1166,1245,0.03239234049267795,11.495487364620939,114.95487364620939,48.942436412315935,1442,1702,48555
10,10m,0.5,0.5,196520.83361033964,96.52083361033965,14.653872591451588,12.386086361602366,1.3414271915202998,1.1406741837252896,2513,1285,51.134102666136094,1171,1342,1245,0.027887452760778718,7.791882212495026,77.91882212495027,35.64205540109155,1442,1702,48555
10,10m,0.5,1.0,195919.1188075157,95.91911880751572,14.58272946292416,12.534636921419162,1.1967943503654677,1.1451221683098625,2147,917,42.71075919888216,1024,1123,1245,0.03293374011739111,11.410805775500698,114.10805775500698,46.751106992070845,1442,1702,48555
15,15m,1.5,1.5,195390.37585537223,95.39037585537223,14.520070089923243,15.736324948767312,1.1365636118422626,1.1798640709731332,1415,690,48.76325088339223,679,736,1245,0.05021752184272026,11.930035335689047,178.9505300353357,49.165894346617236,984,1195,32370
15,15m,1.0,1.5,193526.1560504508,93.52615605045081,14.298063670952011,20.277410060155056,1.1296529515135019,1.1779837159633744,1426,685,48.03646563814867,681,745,1245,0.04900501647301342,11.604488078541374,174.0673211781206,47.85603954278653,984,1195,32370
5,5m,0.5,1.0,192986.53629062735,92.98653629062734,14.233483126284385,14.602945508583199,1.025531835586781,1.0952694695443754,3722,1521,40.865126276195596,1780,1942,1245,0.018951510757325016,17.917248790972597,89.58624395486298,66.317578004325,2932,3500,97110
15,15m,1.5,4.0,192220.3053057125,92.2203053057125,14.141534329551808,14.161419748390692,1.0757002148700143,1.183948941361954,1353,650,48.04138950480414,658,695,1245,0.05162984689845957,12.733924611973393,191.00886917960088,50.47883843064566,984,1195,32370
3,3m,0.5,2.0,191627.7620908598,91.62776209085979,14.070227649724409,14.433118089872554,0.9302037640605264,1.0781432714860353,5328,2179,40.897147147147145,2608,2720,1245,0.013326363878515832,25.101914414414413,75.30574324324324,81.39944392956441,5077,5764,161850
15,15m,0.75,1.5,190339.34210722602,90.33934210722603,13.914570115025038,16.144046333065866,1.1411678643331018,1.1758199567329122,1443,674,46.70824670824671,687,756,1245,0.047100899850562775,10.976437976437976,164.64656964656965,45.32591906085882,984,1195,32370
15,15m,1.0,4.0,189770.86266611906,89.77086266611907,13.845623244785354,17.654519780716736,1.067544870837771,1.180484024610309,1365,645,47.25274725274725,661,704,1245,0.05009799104284045,12.372161172161173,185.58241758241758,49.15353722582638,984,1195,32370
10,10m,1.5,1.0,188446.04784308636,88.44604784308636,13.684304194323914,13.841363657352336,1.0387967553114263,1.1310143025595423,2030,963,47.4384236453202,974,1056,1245,0.03336363500204064,14.063546798029556,140.63546798029557,56.21048295747091,1442,1702,48555
10,10m,1.0,1.0,188037.97037238063,88.03797037238064,13.634431519880286,14.870091484426428,1.0404751923014268,1.1306124275730942,2043,963,47.136563876651984,977,1066,1245,0.03296579399667011,13.807635829662262,138.07635829662263,55.29399649881578,1442,1702,48555
15,15m,2.0,1.5,187878.33867164855,87.87833867164856,13.614898841491762,16.33337827765238,1.063613880156186,1.1685827948219605,1413,689,48.76150035385704,678,735,1245,0.047578895001161726,11.985138004246284,179.77707006369425,49.4006796416435,984,1195,32370
15,15m,1.5,3.0,187820.86895982543,87.82086895982543,13.60786355531236,14.689117495902938,1.0552841878881345,1.1760315872507454,1359,653,48.05003679175864,660,699,1245,0.04964915289173335,12.658572479764533,189.878587196468,50.376892184121104,984,1195,32370
10,10m,1.0,0.25,186965.0854199636,86.96508541996361,13.502897168633154,8.620617884315084,1.3988863930298323,1.1543706801080786,2795,1972,70.55456171735241,1286,1509,1245,0.023118166133284462,5.744901610017889,57.449016100178895,28.149521161569353,1442,1702,48555
10,10m,2.0,1.0,186934.7615606809,86.9347615606809,13.499170762474044,14.631793428870632,1.0065402559896284,1.1293548358471721,2029,963,47.461803844258256,973,1056,1245,0.03300570344848273,14.084277969443075,140.84277969443076,56.30522088353413,1442,1702,48555
15,15m,1.0,3.0,186435.93232695403,86.43593232695403,13.437801858853549,19.236516202590582,1.054668624679787,1.1742255680987688,1371,648,47.26477024070022,663,708,1245,0.048532028306605676,12.298322392414295,184.47483588621444,49.045412418906395,984,1195,32370
