total_return_pct,CAGR,max_drawdown_pct,Sharpe,Sortino,profit_factor,expectancy,win_rate,average_win,average_loss,payoff_ratio,median_win,median_loss,trade_count,average_trades_per_day,percent_profitable_months,percent_profitable_quarters,largest_loss,largest_win,average_MAE,average_MFE,ulcer_index,return_over_max_drawdown,final_equity,reached_100k_from_25k,above_60pct_winrate,strategy_id,family,template,scope_label,window_start,window_end,symbols_covered,coverage_gap_note,param_source,params,asymmetric_edge_score
884.4332151670875,0.5822308732464763,46.37138362695909,1.352144159272457,1.8319438169536066,2.309019905268424,82.68822131330276,0.643979057591623,226.4922426751968,-177.4278761501233,1.276531329741893,144.30145112185846,-144.81124089046477,2674,2.128980891719745,0.5573770491803278,0.6666666666666666,-964.8169503315198,1387.9911448486,-0.06772250605684169,0.10256061142902956,0.20068267627542316,19.07282349567205,246108.30379177188,True,True,relative_strength_vs_benchmark_rep_user_subset_5y,Momentum / Relative-Strength Family,relative_strength_vs_benchmark,experimental_user_subset,2021-03-24 04:00:00+00:00,2026-03-24 04:00:00+00:00,"SPY,QQQ,IWM,NVDA,META,AAPL,AMZN,NFLX,TSLA",GOOG missing from local daily feature set; local repo carries GOOGL instead. Results exclude GOOG.,search_results_phase5_final.csv top benchmark-ranked row,"{""excess_return_threshold"": 0.05, ""holding_bars"": 20, ""lookback_window"": 60, ""profit_target_pct"": 0.0, ""use_profit_target"": false}",215.22896925156004
814.2821746445176,0.5589357033675135,43.75507109331842,1.3447877409444475,1.741380522006982,2.4854731643082033,91.94694835642696,0.6485998193315267,237.1945819132055,-176.14508478950358,1.3465864358160042,150.64883208428228,-140.65202382376933,2214,1.7627388535031847,0.5409836065573771,0.6666666666666666,-810.036748173857,1387.9911448486,-0.06853185387775494,0.109414230658096,0.1850651713563319,18.610006892866455,228570.5436611294,True,True,cross_sectional_momentum_rep_user_subset_5y,Momentum / Relative-Strength Family,cross_sectional_momentum,experimental_user_subset,2021-03-24 04:00:00+00:00,2026-03-24 04:00:00+00:00,"SPY,QQQ,IWM,NVDA,META,AAPL,AMZN,NFLX,TSLA",GOOG missing from local daily feature set; local repo carries GOOGL instead. Results exclude GOOG.,search_results_phase5_final.csv top benchmark-ranked row,"{""holding_bars"": 20, ""lookback_window"": 60, ""profit_target_pct"": 0.0, ""rank_cutoff"": 0.2, ""use_profit_target"": false}",208.69875490189074
385.0006153244443,0.37273035235883345,74.54726920599204,0.7995424235817584,0.9517657225053585,1.5653236080547182,46.8767809255949,0.6030199707744763,215.2450131932693,-208.8776626908234,1.0304836353510463,153.48278294471132,-159.22701244379672,2053,1.6345541401273886,0.6065573770491803,0.7142857142857143,-1028.0982938830607,1500.6226931538565,-0.08214353910285214,0.09392071047200765,0.3644702243239806,5.164516680826966,121238.03124024614,True,True,pullback_in_trend_rep_user_subset_5y,Pullback in Trend Family,pullback_in_trend,experimental_user_subset,2021-03-24 04:00:00+00:00,2026-03-24 04:00:00+00:00,"SPY,QQQ,IWM,NVDA,META,AAPL,AMZN,NFLX,TSLA",GOOG missing from local daily feature set; local repo carries GOOGL instead. Results exclude GOOG.,search_results_phase5_final.csv top benchmark-ranked row,"{""holding_bars"": 20, ""profit_target_pct"": 0.0, ""pullback_drawdown_pct"": 0.05, ""pullback_window"": 20, ""use_profit_target"": false}",126.98188820104063
82.01919644859608,0.12768841356072502,21.899543528876908,0.7656613090296643,0.8038597344097232,1.4204227675803216,14.964349967993606,0.5489051094890511,92.1068608400019,-78.90485419988703,1.1673155191019131,65.04177740542825,-60.969855455072675,1370,1.0907643312101911,0.639344262295082,0.7142857142857143,-549.7000020336699,1101.754529673871,-0.03368806334258551,0.039024959994494825,0.07613519775660531,3.7452468513987482,45501.15945615125,False,False,rsi_pullback_rep_user_subset_5y,RSI Pullback / Z-Score Pullback / Gap Reversion Family,rsi_pullback,experimental_user_subset,2021-03-24 04:00:00+00:00,2026-03-24 04:00:00+00:00,"SPY,QQQ,IWM,NVDA,META,AAPL,AMZN,NFLX,TSLA",GOOG missing from local daily feature set; local repo carries GOOGL instead. Results exclude GOOG.,search_results_phase5_final.csv top benchmark-ranked row,"{""holding_bars"": 5, ""profit_target_pct"": 0.0, ""rsi_entry"": 30, ""rsi_window"": 5, ""use_profit_target"": false}",63.66602038174973
57.70541825571185,0.09570927996396894,20.265774294457927,0.7625240034407736,0.7666307387421876,1.8653746874041712,40.409956761703,0.6274509803921569,138.8258927584106,-125.343198601173,1.1075662206462267,84.54139662833167,-90.24980718142066,357,0.28423566878980894,0.4426229508196721,0.47619047619047616,-516.3506872246628,968.1415517450527,-0.05188651625969153,0.061518803233153146,0.10090667257474507,2.8474321986055338,39426.35456392796,False,True,volatility_contraction_breakout_rep_user_subset_5y,Breakout / Trend-Continuation Family,volatility_contraction_breakout,experimental_user_subset,2021-03-24 04:00:00+00:00,2026-03-24 04:00:00+00:00,"SPY,QQQ,IWM,NVDA,META,AAPL,AMZN,NFLX,TSLA",GOOG missing from local daily feature set; local repo carries GOOGL instead. Results exclude GOOG.,search_results_phase5_final.csv top benchmark-ranked row,"{""breakout_window"": 55, ""holding_bars"": 20, ""profit_target_pct"": 0.0, ""use_profit_target"": false, ""vol_ratio_max"": 0.85}",72.80529318264276
48.52050754953537,0.08259671026058735,19.128185879681393,0.7479976489231602,0.7735856140011381,1.6318103901171637,26.086294381470648,0.6344086021505376,106.20042587488304,-112.93528673945086,0.9403653095590434,79.45180892717023,-81.68385985980993,465,0.37022292993630573,0.4426229508196721,0.5238095238095238,-465.16110607253484,1127.2965865380725,-0.042369702834294996,0.04729549620440819,0.08690024105974951,2.5365974512551914,37130.12688738384,False,True,breakout_consolidation_rep_user_subset_5y,Breakout / Trend-Continuation Family,breakout_consolidation,experimental_user_subset,2021-03-24 04:00:00+00:00,2026-03-24 04:00:00+00:00,"SPY,QQQ,IWM,NVDA,META,AAPL,AMZN,NFLX,TSLA",GOOG missing from local daily feature set; local repo carries GOOGL instead. Results exclude GOOG.,search_results_phase5_final.csv top benchmark-ranked row,"{""breakout_window"": 20, ""consolidation_range_pct"": 0.05, ""consolidation_window"": 5, ""holding_bars"": 20, ""profit_target_pct"": 0.0, ""use_profit_target"": false}",62.574673038331284
44.131864207969016,0.07610121511093304,14.618197261540756,0.6791825643758633,0.6528439650233921,1.4076668070207219,14.47517584136518,0.55249343832021,90.46721935271474,-79.34491306854147,1.1401766774205846,64.35630846283776,-64.84229552878269,762,0.606687898089172,0.6229508196721312,0.6666666666666666,-426.83406904399624,522.4923413210547,-0.03379019311820562,0.040958066174163754,0.05960347831291679,3.018967620862268,36030.08399112027,False,False,zscore_pullback_rep_user_subset_5y,RSI Pullback / Z-Score Pullback / Gap Reversion Family,zscore_pullback,experimental_user_subset,2021-03-24 04:00:00+00:00,2026-03-24 04:00:00+00:00,"SPY,QQQ,IWM,NVDA,META,AAPL,AMZN,NFLX,TSLA",GOOG missing from local daily feature set; local repo carries GOOGL instead. Results exclude GOOG.,search_results_phase5_final.csv top benchmark-ranked row,"{""holding_bars"": 5, ""profit_target_pct"": 0.0, ""use_profit_target"": false, ""zscore_entry"": 1.5, ""zscore_window"": 10}",58.496867867398954
41.28085290606403,0.07179630645128166,12.392111487623636,0.7811494702739724,0.9242734697962867,1.6910835203515935,39.24035447344487,0.5893536121673004,162.92641169732016,-138.27204246822808,1.1783033561159488,104.95309942055901,-100.8331993805364,263,0.20939490445859874,0.47540983606557374,0.5238095238095238,-696.9648816350718,1028.7492124562662,-0.06338934016409146,0.06474720087667825,0.061042603191452376,3.3312202643829036,35320.213226516,False,False,ma_regime_continuation_rep_user_subset_5y,Breakout / Trend-Continuation Family,ma_regime_continuation,experimental_user_subset,2021-03-24 04:00:00+00:00,2026-03-24 04:00:00+00:00,"SPY,QQQ,IWM,NVDA,META,AAPL,AMZN,NFLX,TSLA",GOOG missing from local daily feature set; local repo carries GOOGL instead. Results exclude GOOG.,search_results_phase5_final.csv top benchmark-ranked row,"{""continuation_ma"": 20, ""holding_bars"": 20, ""profit_target_pct"": 0.0, ""use_profit_target"": false}",74.73163873408815
24.464162221840134,0.04488718261199942,5.930546643874612,0.8090240930939258,0.8633579248117536,1.812499845793933,26.476366040952552,0.5021645021645021,117.61617684400647,-65.45596485604099,1.7968748471232956,68.91949822536384,-58.87976730559852,231,0.1839171974522293,0.47540983606557374,0.5238095238095238,-261.64666473238736,1101.754529673871,-0.029656391018531722,0.04356704498161585,0.0248401314267299,4.125110835627275,31116.040555460037,False,False,dse_exact_user_subset_5y,Down Streak Exhaustion,down_streak_exhaustion,experimental_user_subset,2021-03-24 04:00:00+00:00,2026-03-24 04:00:00+00:00,"SPY,QQQ,IWM,NVDA,META,AAPL,AMZN,NFLX,TSLA",GOOG missing from local daily feature set; local repo carries GOOGL instead. Results exclude GOOG.,confirmation_report.md / decision_table_phase5.csv,"{""holding_bars"": 5, ""profit_target_pct"": 0.0, ""rsi_cap"": 30, ""streak_length"": 4, ""use_profit_target"": false}",70.8872598778065
15.310917423817582,0.028995542391893725,7.058814332225372,0.5574610083740545,0.5667300100319699,1.500581217746879,20.360262531672312,0.5319148936170213,114.74299423411263,-86.89284167564624,1.3205114716172535,86.45199407171687,-65.99233892341431,188,0.14968152866242038,0.5737704918032787,0.6190476190476191,-346.12284506348254,522.4923413210547,-0.04785644953888444,0.05352707467843403,0.0229086757189514,2.169049461170718,28827.729355954394,False,False,gap_reversion_rep_user_subset_5y,RSI Pullback / Z-Score Pullback / Gap Reversion Family,gap_reversion,experimental_user_subset,2021-03-24 04:00:00+00:00,2026-03-24 04:00:00+00:00,"SPY,QQQ,IWM,NVDA,META,AAPL,AMZN,NFLX,TSLA",GOOG missing from local daily feature set; local repo carries GOOGL instead. Results exclude GOOG.,search_results_phase5_final.csv top benchmark-ranked row,"{""gap_down_pct"": 0.02, ""holding_bars"": 5, ""profit_target_pct"": 0.0, ""use_profit_target"": false}",61.78587202252209
