strategy_id,family,symbol,timestamp_in,timestamp_out,side,entry_price,exit_price,shares/contracts,stop_level,target_level,pnl_dollars,pnl_pct,mfe,mae,exit_reason,rth_compliant_flag,scope_label,coverage_status
down_streak_exhaustion,Down Streak Exhaustion,BAC,2026-02-12 05:00:00+00:00,2026-02-20 05:00:00+00:00,long,52.230444,52.749448,47.86480467215634,,,24.842025084067945,0.0009936810033627178,0.02679578982709785,-0.020877555626369948,time_stop,True,recent_2m_daily_partial,partial
relative_strength_vs_benchmark::rs_top3_native,Relative Strength vs Benchmark :: RS Top-3 Native,GOOGL,2026-02-12 05:00:00+00:00,2026-03-13 04:00:00+00:00,long,308.851758,302.219544,8.094498202597247,,,-53.684444302240564,-0.0021473777720896225,0.03382931043572035,-0.04782798743208072,time_stop,True,recent_2m_daily_partial,partial
qqq_led_tqqq_sqqq_pair_opening_range_intraday_system,QQQ-Led TQQQ/SQQQ Pair Opening-Range Intraday System,SQQQ,2026-02-12 15:10:00+00:00,2026-02-12 20:20:00+00:00,long,69.01,71.86,181.13316910592667,,,501.4946867644632,0.02005978747057853,0.04593537168526307,-0.007824952905376104,flat_before_close_or_flip,True,recent_2m_intraday_exact,exact
down_streak_exhaustion,Down Streak Exhaustion,GOOGL,2026-02-13 05:00:00+00:00,2026-02-23 05:00:00+00:00,long,305.571102,311.217744,8.181401918038702,,,46.19744768927777,0.001847897907571111,0.04492865297190307,-0.03115838486585676,time_stop,True,recent_2m_daily_partial,partial
down_streak_exhaustion,Down Streak Exhaustion,JPM,2026-02-13 05:00:00+00:00,2026-02-23 05:00:00+00:00,long,302.61051,297.61046600000003,8.26144471981492,,,-41.307587102641826,-0.001652303484105673,0.031953582841521166,-0.02481906527304667,time_stop,True,recent_2m_daily_partial,partial
qqq_led_tqqq_sqqq_pair_opening_range_intraday_system,QQQ-Led TQQQ/SQQQ Pair Opening-Range Intraday System,TQQQ,2026-02-13 15:40:00+00:00,2026-02-13 20:20:00+00:00,long,48.55,48.66,257.46652935118436,,,22.67561117641371,0.0009070244470565484,0.019773429454170932,-0.012976313079299584,flat_before_close_or_flip,True,recent_2m_intraday_exact,exact
down_streak_exhaustion,Down Streak Exhaustion,GOOGL,2026-02-17 05:00:00+00:00,2026-02-24 05:00:00+00:00,long,301.870362,310.627862,8.281700738809198,,,72.5269942201215,0.0029010797688048596,0.05773881836071082,-0.01928099851021481,time_stop,True,recent_2m_daily_partial,partial
down_streak_exhaustion,Down Streak Exhaustion,XLC,2026-02-17 05:00:00+00:00,2026-02-24 05:00:00+00:00,long,114.062808,115.76684200000001,21.917749035250825,,,37.34858955953476,0.0014939435823813903,0.02399723492691841,-0.009843769583508855,time_stop,True,recent_2m_daily_partial,partial
qqq_led_tqqq_sqqq_pair_opening_range_intraday_system,QQQ-Led TQQQ/SQQQ Pair Opening-Range Intraday System,SQQQ,2026-02-17 15:25:00+00:00,2026-02-17 18:55:00+00:00,long,74.39,71.7,168.03333781422234,,,-465.5612105445403,-0.018622448421781613,0.01142626697136695,-0.03629520096787209,flat_before_close_or_flip,True,recent_2m_intraday_exact,exact
qqq_led_tqqq_sqqq_pair_opening_range_intraday_system,QQQ-Led TQQQ/SQQQ Pair Opening-Range Intraday System,TQQQ,2026-02-17 18:55:00+00:00,2026-02-17 20:20:00+00:00,long,48.71,48.33,256.6208170806816,,,-107.35424059513636,-0.004294169623805455,0.0039006364196263466,-0.008211866146581759,flat_before_close_or_flip,True,recent_2m_intraday_exact,exact
qqq_led_tqqq_sqqq_pair_opening_range_intraday_system,QQQ-Led TQQQ/SQQQ Pair Opening-Range Intraday System,TQQQ,2026-02-18 14:55:00+00:00,2026-02-18 20:20:00+00:00,long,48.89,48.85,255.676007363469,,,-18.382550461601134,-0.0007353020184640454,0.02843117201881773,-0.0034771937001432107,flat_before_close_or_flip,True,recent_2m_intraday_exact,exact
qqq_led_tqqq_sqqq_pair_opening_range_intraday_system,QQQ-Led TQQQ/SQQQ Pair Opening-Range Intraday System,TQQQ,2026-02-19 16:25:00+00:00,2026-02-19 20:20:00+00:00,long,49.24,48.4,253.8586515028432,,,-222.86297542366523,-0.00891451901694661,0.0006092607636067893,-0.023558082859463925,flat_before_close_or_flip,True,recent_2m_intraday_exact,exact
down_streak_exhaustion,Down Streak Exhaustion,INTC,2026-02-20 05:00:00+00:00,2026-02-27 05:00:00+00:00,long,44.118822,45.600878,56.66515756019052,,,83.98093675302573,0.003359237470121029,0.06462498024085939,-0.02807921752761211,time_stop,True,recent_2m_daily_partial,partial
down_streak_exhaustion,Down Streak Exhaustion,WMT,2026-02-20 05:00:00+00:00,2026-02-27 05:00:00+00:00,long,122.754546,127.654464,20.365844536625143,,,99.79096823021119,0.003991638729208448,0.04541953175404201,-0.01592239199027312,time_stop,True,recent_2m_daily_partial,partial
qqq_led_tqqq_sqqq_pair_opening_range_intraday_system,QQQ-Led TQQQ/SQQQ Pair Opening-Range Intraday System,TQQQ,2026-02-20 15:10:00+00:00,2026-02-20 20:20:00+00:00,long,49.44,49.82,252.831715210356,,,93.52824781127562,0.0037411299124510246,0.018810679611650505,-0.014158576051779836,flat_before_close_or_flip,True,recent_2m_intraday_exact,exact
down_streak_exhaustion,Down Streak Exhaustion,INTC,2026-02-23 05:00:00+00:00,2026-03-02 05:00:00+00:00,long,43.638726,45.4909,57.288565206967775,,,106.10839097365063,0.0042443356389460256,0.07633756310851059,-0.010511901745252517,time_stop,True,recent_2m_daily_partial,partial
qqq_led_tqqq_sqqq_pair_opening_range_intraday_system,QQQ-Led TQQQ/SQQQ Pair Opening-Range Intraday System,SQQQ,2026-02-23 15:10:00+00:00,2026-02-23 20:20:00+00:00,long,71.61,72.96,174.5566261695294,,,225.66368915325236,0.009026547566130095,0.021784666945957376,-0.008378718056137324,flat_before_close_or_flip,True,recent_2m_intraday_exact,exact
qqq_led_tqqq_sqqq_pair_opening_range_intraday_system,QQQ-Led TQQQ/SQQQ Pair Opening-Range Intraday System,TQQQ,2026-02-24 14:55:00+00:00,2026-02-24 20:20:00+00:00,long,49.01,49.61,255.0499897980004,,,144.23985814750353,0.005769594325900141,0.01938379922464817,-0.011222199551111922,flat_before_close_or_flip,True,recent_2m_intraday_exact,exact
qqq_led_tqqq_sqqq_pair_opening_range_intraday_system,QQQ-Led TQQQ/SQQQ Pair Opening-Range Intraday System,TQQQ,2026-02-25 15:25:00+00:00,2026-02-25 20:20:00+00:00,long,51.35,51.73,243.42745861733204,,,82.62886635884871,0.0033051546543539484,0.007984420642648482,-0.005063291139240422,flat_before_close_or_flip,True,recent_2m_intraday_exact,exact
down_streak_exhaustion,Down Streak Exhaustion,DE,2026-02-26 05:00:00+00:00,2026-03-05 05:00:00+00:00,long,619.6460160439278,590.5126232250869,4.034561564618807,,,-117.54046691383701,-0.00470161867655348,0.027118683120656017,-0.05381462186559738,time_stop,True,recent_2m_daily_partial,partial
qqq_led_tqqq_sqqq_pair_opening_range_intraday_system,QQQ-Led TQQQ/SQQQ Pair Opening-Range Intraday System,SQQQ,2026-02-26 15:25:00+00:00,2026-02-26 20:20:00+00:00,long,70.79,69.77,176.57861279841785,,,-188.50547813853117,-0.007540219125541247,0.006215567170504199,-0.020200593304139147,flat_before_close_or_flip,True,recent_2m_intraday_exact,exact
qqq_led_tqqq_sqqq_pair_opening_range_intraday_system,QQQ-Led TQQQ/SQQQ Pair Opening-Range Intraday System,TQQQ,2026-02-27 15:55:00+00:00,2026-02-27 20:20:00+00:00,long,49.14,49.36,254.37525437525437,,,48.011673918702265,0.0019204669567480905,0.011192511192511079,-0.008547008547008628,flat_before_close_or_flip,True,recent_2m_intraday_exact,exact
qqq_led_tqqq_sqqq_pair_opening_range_intraday_system,QQQ-Led TQQQ/SQQQ Pair Opening-Range Intraday System,TQQQ,2026-03-02 15:40:00+00:00,2026-03-02 20:20:00+00:00,long,48.99,49.49,255.1541130843029,,,119.50539803448513,0.004780215921379405,0.02204531537048382,-0.007756685037762834,flat_before_close_or_flip,True,recent_2m_intraday_exact,exact
down_streak_exhaustion,Down Streak Exhaustion,AMD,2026-03-03 05:00:00+00:00,2026-03-10 04:00:00+00:00,long,190.98818999999997,203.18935399999998,13.089814611050036,,,159.71097479901778,0.006388438991960711,0.08168992019873067,-0.01449403756326495,time_stop,True,recent_2m_daily_partial,partial
down_streak_exhaustion,Down Streak Exhaustion,EEM,2026-03-03 05:00:00+00:00,2026-03-10 04:00:00+00:00,long,58.431684,58.668264,42.78500684662794,,,10.12207691977539,0.0004048830767910156,0.024786483990432373,-0.037508485978257844,time_stop,True,recent_2m_daily_partial,partial
down_streak_exhaustion,Down Streak Exhaustion,EFA,2026-03-03 05:00:00+00:00,2026-03-10 04:00:00+00:00,long,100.110018,99.200156,24.972525726646058,,,-22.721552202697378,-0.0009088620881078951,0.01378465439892329,-0.041254792302604426,time_stop,True,recent_2m_daily_partial,partial
down_streak_exhaustion,Down Streak Exhaustion,HYG,2026-03-03 05:00:00+00:00,2026-03-10 04:00:00+00:00,long,80.136024,80.023992,31.19695581602601,,,-3.4950573539810024,-0.00013980229415924009,0.00391803815971703,-0.00743765375731642,time_stop,True,recent_2m_daily_partial,partial
down_streak_exhaustion,Down Streak Exhaustion,SLB,2026-03-03 05:00:00+00:00,2026-03-10 04:00:00+00:00,long,48.589715999999996,48.100378,51.45121654960898,,,-25.177035403952377,-0.0010070814161580951,0.04548872028805451,-0.06358785879711659,time_stop,True,recent_2m_daily_partial,partial
qqq_led_tqqq_sqqq_pair_opening_range_intraday_system,QQQ-Led TQQQ/SQQQ Pair Opening-Range Intraday System,SQQQ,2026-03-03 15:25:00+00:00,2026-03-03 18:25:00+00:00,long,75.25,72.22,166.11295681063123,,,-520.4909421007817,-0.020819637684031268,0.004916943521594774,-0.040930232558139545,flat_before_close_or_flip,True,recent_2m_intraday_exact,exact
qqq_led_tqqq_sqqq_pair_opening_range_intraday_system,QQQ-Led TQQQ/SQQQ Pair Opening-Range Intraday System,TQQQ,2026-03-03 18:25:00+00:00,2026-03-03 20:20:00+00:00,long,48.04,48.03,260.1998334721066,,,-10.366674579127535,-0.0004146669831651014,0.011448792672772878,-0.006036636136552809,flat_before_close_or_flip,True,recent_2m_intraday_exact,exact
down_streak_exhaustion,Down Streak Exhaustion,SLB,2026-03-04 05:00:00+00:00,2026-03-11 04:00:00+00:00,long,47.899578,48.160366,52.19252662309468,,,13.611184632983882,0.0005444473853193553,0.030906785859366126,-0.0500960154596769,time_stop,True,recent_2m_daily_partial,partial
down_streak_exhaustion,Down Streak Exhaustion,TXN,2026-03-04 05:00:00+00:00,2026-03-11 04:00:00+00:00,long,202.430478,198.630266,12.349918968229677,,,-46.932310262093885,-0.0018772924104837555,0.014224745346893997,-0.06298694804247795,time_stop,True,recent_2m_daily_partial,partial
qqq_led_tqqq_sqqq_pair_opening_range_intraday_system,QQQ-Led TQQQ/SQQQ Pair Opening-Range Intraday System,TQQQ,2026-03-04 15:10:00+00:00,2026-03-04 20:20:00+00:00,long,49.41,50.26,252.9852256628213,,,205.21440612431164,0.008208576244972466,0.02631046346893351,-0.004250151791135304,flat_before_close_or_flip,True,recent_2m_intraday_exact,exact
down_streak_exhaustion,Down Streak Exhaustion,GOOGL,2026-03-05 05:00:00+00:00,2026-03-12 04:00:00+00:00,long,300.730134,303.48929000000004,8.313101074200963,,,22.93714270748819,0.0009174857082995275,0.0355463746110658,-0.022113294439592313,time_stop,True,recent_2m_daily_partial,partial
down_streak_exhaustion,Down Streak Exhaustion,TXN,2026-03-05 05:00:00+00:00,2026-03-12 04:00:00+00:00,long,198.01959599999998,190.01199000000003,12.625013132538662,,,-101.09613091019479,-0.004043845236407792,0.019798060793942973,-0.04211500360802667,time_stop,True,recent_2m_daily_partial,partial
down_streak_exhaustion,Down Streak Exhaustion,UPS,2026-03-05 05:00:00+00:00,2026-03-12 04:00:00+00:00,long,104.090814,97.870422,24.017489189776153,,,-149.39819761616982,-0.005975927904646793,0.06109267240431038,-0.06802534947992611,time_stop,True,recent_2m_daily_partial,partial
down_streak_exhaustion,Down Streak Exhaustion,XLB,2026-03-05 05:00:00+00:00,2026-03-12 04:00:00+00:00,long,50.620121999999995,49.450108,49.38747480695523,,,-57.78403694878466,-0.0023113614779513864,0.018369730519416816,-0.04405603763657451,time_stop,True,recent_2m_daily_partial,partial
down_streak_exhaustion,Down Streak Exhaustion,XLP,2026-03-05 05:00:00+00:00,2026-03-12 04:00:00+00:00,long,84.94698600000001,83.763244,29.430120098669537,,,-34.837669225839555,-0.0013935067690335821,0.012396131394232013,-0.02033016215548844,time_stop,True,recent_2m_daily_partial,partial
qqq_led_tqqq_sqqq_pair_opening_range_intraday_system,QQQ-Led TQQQ/SQQQ Pair Opening-Range Intraday System,TQQQ,2026-03-05 15:10:00+00:00,2026-03-05 18:25:00+00:00,long,50.31,48.45,248.45955078513217,,,-475.91641996105716,-0.019036656798442287,0.004174120453190211,-0.0425362750944146,flat_before_close_or_flip,True,recent_2m_intraday_exact,exact
qqq_led_tqqq_sqqq_pair_opening_range_intraday_system,QQQ-Led TQQQ/SQQQ Pair Opening-Range Intraday System,SQQQ,2026-03-05 18:25:00+00:00,2026-03-05 20:20:00+00:00,long,71.41,70.61,175.0455118330766,,,-148.9970461852269,-0.005959881847409076,0.006861784063856735,-0.012743313261447953,flat_before_close_or_flip,True,recent_2m_intraday_exact,exact
down_streak_exhaustion,Down Streak Exhaustion,GOOGL,2026-03-06 05:00:00+00:00,2026-03-13 04:00:00+00:00,long,298.379664,302.219544,8.378587087624041,,,32.17276898602575,0.00128691075944103,0.04370383633115171,-0.014410043708608766,time_stop,True,recent_2m_daily_partial,partial
down_streak_exhaustion,Down Streak Exhaustion,TLT,2026-03-06 05:00:00+00:00,2026-03-13 04:00:00+00:00,long,88.47769199999999,86.522692,28.255709925163963,,,-55.2399129036951,-0.002209596516147804,0.009463492786407679,-0.022691505108428767,time_stop,True,recent_2m_daily_partial,partial
down_streak_exhaustion,Down Streak Exhaustion,TXN,2026-03-06 05:00:00+00:00,2026-03-13 04:00:00+00:00,long,193.268646,190.74184400000001,12.935362521244135,,,-32.685099889404405,-0.0013074039955761761,0.04222802906168255,-0.01856817478816497,time_stop,True,recent_2m_daily_partial,partial
down_streak_exhaustion,Down Streak Exhaustion,UPS,2026-03-06 05:00:00+00:00,2026-03-13 04:00:00+00:00,long,102.380472,97.190558,24.41871922606491,,,-126.73105277342347,-0.005069242110936939,0.000386089253427091,-0.05294439353629865,time_stop,True,recent_2m_daily_partial,partial
down_streak_exhaustion,Down Streak Exhaustion,XLB,2026-03-06 05:00:00+00:00,2026-03-13 04:00:00+00:00,long,49.649928,48.970203999999995,50.35254028968581,,,-34.22583009586677,-0.0013690332038346707,0.011079009016891295,-0.025376230152841406,time_stop,True,recent_2m_daily_partial,partial
qqq_led_tqqq_sqqq_pair_opening_range_intraday_system,QQQ-Led TQQQ/SQQQ Pair Opening-Range Intraday System,TQQQ,2026-03-06 15:40:00+00:00,2026-03-06 20:20:00+00:00,long,48.72,47.93,256.56814449917897,,,-209.4192474674722,-0.008376769898698887,0.005131362889983615,-0.01867816091954011,flat_before_close_or_flip,True,recent_2m_intraday_exact,exact
down_streak_exhaustion,Down Streak Exhaustion,UPS,2026-03-09 04:00:00+00:00,2026-03-16 04:00:00+00:00,long,99.959988,97.38052,25.010007004002443,,,-64.51251274659995,-0.002580500509863998,0.022709206407667937,-0.03001188835676938,time_stop,True,recent_2m_daily_partial,partial
qqq_led_tqqq_sqqq_pair_opening_range_intraday_system,QQQ-Led TQQQ/SQQQ Pair Opening-Range Intraday System,SQQQ,2026-03-09 13:55:00+00:00,2026-03-09 15:25:00+00:00,long,75.75,73.28,165.01650165016503,,,-421.0188256261749,-0.016840753025046996,0.003036303630363113,-0.03366336633663358,flat_before_close_or_flip,True,recent_2m_intraday_exact,exact
qqq_led_tqqq_sqqq_pair_opening_range_intraday_system,QQQ-Led TQQQ/SQQQ Pair Opening-Range Intraday System,TQQQ,2026-03-09 15:25:00+00:00,2026-03-09 19:20:00+00:00,long,47.19,48.17,264.88662852299217,,,249.8928681955187,0.009995714727820747,0.02140283958465794,-0.005721551176096518,flat_before_close_or_flip,True,recent_2m_intraday_exact,exact
down_streak_exhaustion,Down Streak Exhaustion,ABBV,2026-03-10 04:00:00+00:00,2026-03-17 04:00:00+00:00,long,227.055402,219.716048,11.010528610986318,,,-80.81016720315672,-0.003232406688126269,0.018539959687900343,-0.033539840642064944,time_stop,True,recent_2m_daily_partial,partial
qqq_led_tqqq_sqqq_pair_opening_range_intraday_system,QQQ-Led TQQQ/SQQQ Pair Opening-Range Intraday System,SQQQ,2026-03-10 14:10:00+00:00,2026-03-10 15:40:00+00:00,long,70.74,68.82,176.70342097823016,,,-353.0298532174178,-0.014121194128696711,0.001130901894260683,-0.03293751767034203,flat_before_close_or_flip,True,recent_2m_intraday_exact,exact
qqq_led_tqqq_sqqq_pair_opening_range_intraday_system,QQQ-Led TQQQ/SQQQ Pair Opening-Range Intraday System,TQQQ,2026-03-10 15:40:00+00:00,2026-03-10 19:20:00+00:00,long,50.16,49.76,249.2025518341308,,,-106.74350741688819,-0.004269740296675528,0.009968102073365293,-0.01694577352472082,flat_before_close_or_flip,True,recent_2m_intraday_exact,exact
qqq_led_tqqq_sqqq_pair_opening_range_intraday_system,QQQ-Led TQQQ/SQQQ Pair Opening-Range Intraday System,SQQQ,2026-03-11 14:25:00+00:00,2026-03-11 19:20:00+00:00,long,69.77,70.47,179.16009746309302,,,118.31512197119531,0.004732604878847813,0.017342697434427512,-0.008313028522287547,flat_before_close_or_flip,True,recent_2m_intraday_exact,exact
qqq_led_tqqq_sqqq_pair_opening_range_intraday_system,QQQ-Led TQQQ/SQQQ Pair Opening-Range Intraday System,SQQQ,2026-03-12 13:55:00+00:00,2026-03-12 19:20:00+00:00,long,72.71,73.26,171.9158300096273,,,89.86981607487539,0.0035947926429950156,0.012240407096685502,-0.00921468848851581,flat_before_close_or_flip,True,recent_2m_intraday_exact,exact
down_streak_exhaustion,Down Streak Exhaustion,DIA,2026-03-13 04:00:00+00:00,2026-03-20 04:00:00+00:00,long,465.49307999999996,455.798822,5.3706491189944225,,,-52.06445818700458,-0.0020825783274801835,0.01848989892610242,-0.025674022909212724,time_stop,True,recent_2m_daily_partial,partial
down_streak_exhaustion,Down Streak Exhaustion,IWM,2026-03-13 04:00:00+00:00,2026-03-20 04:00:00+00:00,long,246.19923,242.171556,10.154377818322178,,,-40.898523525032864,-0.0016359409410013146,0.022383376259950127,-0.02383935156905237,time_stop,True,recent_2m_daily_partial,partial
down_streak_exhaustion,Down Streak Exhaustion,SPY,2026-03-13 04:00:00+00:00,2026-03-20 04:00:00+00:00,long,660.592092,648.440286,3.784483693153263,,,-45.98831164936185,-0.001839532465974474,0.01814721693640875,-0.024027069340091245,time_stop,True,recent_2m_daily_partial,partial
down_streak_exhaustion,Down Streak Exhaustion,XLB,2026-03-13 04:00:00+00:00,2026-03-20 04:00:00+00:00,long,48.989796,46.770644000000004,51.031035115965786,,,-113.2456236396654,-0.004529824945586616,0.018783585055140772,-0.05021037442164478,time_stop,True,recent_2m_daily_partial,partial
down_streak_exhaustion,Down Streak Exhaustion,XLI,2026-03-13 04:00:00+00:00,2026-03-20 04:00:00+00:00,long,164.222838,161.187756,15.223217613618393,,,-46.20371376117597,-0.0018481485504470388,0.017458972423799013,-0.02656657291478537,time_stop,True,recent_2m_daily_partial,partial
