variant_id,base_strategy,family_label,slice_name,scope_note,candidate_for_branch,final_equity,total_return_pct,CAGR,max_drawdown_pct,Sharpe,profit_factor,expectancy,win_rate,average_win,average_loss,payoff_ratio,trade_count,percent_profitable_months,top_symbol,top_symbol_pnl_share_pct,top_10pct_days_pnl_share_pct,non_extreme_day_expectancy,reached_100k_from_25k,trust_adjusted_quality_score,slice_quality_score
csm_native,cross_sectional_momentum,CSM native,ex_tsla_full,CSM native baseline on the narrowed mega-cap ex-NVDA ex-TSLA universe.,True,126443.85901905714,405.7754360762286,38.433094577470484,31.39786031480053,1.1235812182811011,2.2171432740309767,59.84888437702483,65.42772861356933,166.62734358179756,-142.22843858900416,1.171547302598875,1695,49.18032786885246,NFLX,32.48540442149629,49.51408386688425,106.50658046085769,True,0.713723,
csm_native,cross_sectional_momentum,CSM native,broad_participation_only,"CSM native on ex-TSLA days with multi-symbol participation, at least two profitable symbols, at least three traded symbols, and top-symbol share at or below 60%.",False,27269.3843626791,9.077537450716399,1.7585945820143944,19.616886942764488,0.1903908698612589,1.1407655511421886,9.262793317057525,56.326530612244895,133.2689525777342,-150.67038404717974,0.8845066229870591,245,32.78688524590164,NFLX,90.29916936182299,54.62435133712964,16.20524770292291,False,,0.507798
csm_native,cross_sectional_momentum,CSM native,broad_participation_rising_market,CSM native on broad-participation ex-TSLA days that also occur in the `rising_market` regime.,False,26000.498440011455,4.001993760045819,0.7904043627989799,20.431378035762627,0.12674336510652265,1.0757731885868707,5.157208453667294,54.63917525773196,134.00336484571235,-150.04384356402332,0.8930947226004209,194,29.508196721311474,NFLX,68.17122822231815,57.041462486153904,10.441376267121909,False,,0.473374
csm_native,cross_sectional_momentum,CSM native,broad_participation_strong_momentum,CSM native on broad-participation ex-TSLA days that also occur in the ex-TSLA `strong_momentum_participation` regime.,False,24606.39118282503,-1.5744352686998808,-0.3178966682571893,15.700346548040379,0.04124193288639956,0.9601845225394338,-2.9373792326490435,51.49253731343284,137.56834126962255,-152.0896056119835,0.9045216516675826,134,14.754098360655737,NFLX,54.70216116063771,56.9616826732548,6.212550639353423,False,,0.447821
csm_native,cross_sectional_momentum,CSM native,leader_dominant_only,CSM native on ex-TSLA days still classified as leader-dominant or one-symbol-driven.,False,96459.66223771348,285.8386489508539,31.115686282806763,36.756686520901575,1.1216449177671999,2.510541164265847,71.6028679736609,67.53507014028057,176.2121476828027,-146.01026327313411,1.2068476813384785,998,50.81967213114754,GOOGL,32.25043887166979,49.53841082706176,58.96253973749048,False,,
csm_native,cross_sectional_momentum,CSM native,mixed_unclear_only,CSM native on ex-TSLA days that are neither clean broad-participation days nor leader-dominant days.,False,52714.81241866441,110.85924967465766,16.146170773880698,16.558412259526623,0.9851442529000309,2.39152878093997,61.315956678461106,65.7079646017699,160.37582841170763,-128.49553948137256,1.2481042459451024,452,42.62295081967213,NFLX,31.608398786180402,53.6902990470569,43.86990387349701,False,,
csm_native,cross_sectional_momentum,CSM native,broad_participation_non_extreme_2_5,CSM native on the broad-participation slice with both best and worst 2.5% of days removed from the equity path audit.,False,32762.313649700074,31.049254598800303,5.575150717285382,9.90835043155166,0.8154879572436255,1.1407655511421886,9.262793317057525,56.326530612244895,133.2689525777342,-150.67038404717974,0.8845066229870591,245,37.704918032786885,NFLX,90.29916936182299,44.677567965525164,21.950869974419643,False,,
rs_top3_native,relative_strength_vs_benchmark,RS top-3,ex_tsla_full,RS top-3 baseline on the narrowed mega-cap ex-NVDA ex-TSLA universe.,True,150503.13606501126,502.0245823440751,43.35716853038962,26.955535916797977,1.2839552494978672,2.336116975192581,64.79253281621645,65.77181208053692,172.24049049973732,-141.67609175211774,1.2157343442328739,1937,54.09836065573771,NFLX,33.33655241634312,49.029448545055246,116.14290598326103,True,0.763161,
rs_top3_native,relative_strength_vs_benchmark,RS top-3,broad_participation_only,"RS top-3 on ex-TSLA days with multi-symbol participation, at least two profitable symbols, at least three traded symbols, and top-symbol share at or below 60%.",False,34369.325657059075,37.477302628236295,6.59436474181212,21.887827479588918,0.4963321781248518,1.5267751101797673,29.6497647375287,60.12658227848101,142.92380118723767,-141.1602902263182,1.0124929678034245,316,31.147540983606557,NFLX,53.55154280927794,48.67901834943116,27.346780415130144,False,,0.716011
rs_top3_native,relative_strength_vs_benchmark,RS top-3,broad_participation_rising_market,RS top-3 on broad-participation ex-TSLA days that also occur in the `rising_market` regime.,False,32867.81339795548,31.471253591821903,5.643273320664943,18.05057335035797,0.510134981955592,1.6017798261853777,33.480057012576495,60.42553191489362,147.47924370226394,-140.5832172878065,1.0490529847552121,235,32.78688524590164,META,45.99343167479257,52.407379323644186,19.072569384226185,False,,0.652689
rs_top3_native,relative_strength_vs_benchmark,RS top-3,broad_participation_strong_momentum,RS top-3 on broad-participation ex-TSLA days that also occur in the ex-TSLA `strong_momentum_participation` regime.,False,28561.70639890444,14.246825595617763,2.7083309365623975,14.235701003690027,0.3129733038437438,1.4123588782613437,28.723438700842287,56.451612903225815,174.27287316409482,-159.9517541218925,1.0895339918016078,124,18.0327868852459,NFLX,49.29602781901148,49.680265467256625,14.806607372689749,False,,0.588346
rs_top3_native,relative_strength_vs_benchmark,RS top-3,leader_dominant_only,RS top-3 on ex-TSLA days still classified as leader-dominant or one-symbol-driven.,False,103762.65934646745,315.0589369047042,33.05023757472982,32.9082567512054,1.2314784477202503,2.458551716767225,71.9293692661803,66.7579908675799,181.6186778736386,-148.35328071198447,1.2242309506200684,1095,55.73770491803278,NFLX,31.456134687774888,48.607574904808324,63.320139439014014,True,,
rs_top3_native,relative_strength_vs_benchmark,RS top-3,mixed_unclear_only,RS top-3 on ex-TSLA days that are neither clean broad-participation days nor leader-dominant days.,False,62371.15106148475,149.484604245939,20.13281235229476,14.83458439980656,1.165313264021876,2.687607387806326,71.04781570624479,67.11026615969583,168.59945933558183,-128.00264788425213,1.31715602858497,526,49.18032786885246,NFLX,32.231579034776416,54.917913058473765,44.74843775555755,False,,
rs_top3_native,relative_strength_vs_benchmark,RS top-3,broad_participation_non_extreme_2_5,RS top-3 on the broad-participation slice with both best and worst 2.5% of days removed from the equity path audit.,False,39986.03566749132,59.94414266996528,9.881248213701642,7.164125675414301,1.0427952371272853,1.5267751101797673,29.6497647375287,60.12658227848101,142.92380118723767,-141.1602902263182,1.0124929678034245,316,36.0655737704918,NFLX,53.55154280927794,42.451223371136074,31.391889826497977,False,,
dse_control_native,down_streak_exhaustion,DSE control,ex_tsla_full,DSE control baseline on the narrowed mega-cap ex-NVDA ex-TSLA universe.,False,27328.73418555329,9.314936742213153,1.802991072495841,4.685415005087224,0.44070730900409016,1.4825302704554835,16.753483349304254,49.64028776978417,103.69309430534774,-68.94413316451003,1.5040162164041135,139,34.42622950819672,META,53.831264985375896,66.01725775441085,0.5755957171745768,False,,
dse_control_native,down_streak_exhaustion,DSE control,broad_participation_only,"DSE control on ex-TSLA days with multi-symbol participation, at least two profitable symbols, at least three traded symbols, and top-symbol share at or below 60%.",False,24798.46150426748,-0.806153982930069,-0.16226795251950143,1.0134388074519385,-0.4526116439163745,0.037712142915010516,-67.17949857750669,33.33333333333333,7.898310778819024,-104.71840325566953,0.07542428583002103,3,1.639344262295082,AMZN,100.0,75.97645059063466,0.0,False,,
