mode,timeframe_min,timeframe_label,cost_bps_per_side,stop_loss_pct,take_profit_pct,ending_equity,total_return_pct,cagr_pct,max_drawdown_pct,sharpe,profit_factor,trade_count,win_count,win_rate_pct,long_trades,short_trades,session_count,avg_trade_return_pct,avg_holding_bars,avg_holding_minutes,exposure_pct,bullish_event_count,bearish_event_count,bullish_active_bars,bearish_active_bars,bar_count
event,5,5m,0.0,0.5,4.0,224275.1338318492,124.2751338318492,17.76099882921116,15.369367626195752,1.2012486668870825,1.1301805575346795,3359,1370,40.78594819886871,1641,1718,1245,0.025647533278232913,21.004763322417386,105.02381661208693,70.81865925239418,2932,3500,66746,30201,97110
active,2,2m,0.0,0.25,2.0,224036.81393267112,124.03681393267112,17.735659450013475,11.905316451120907,1.1058351323846602,1.060482946850867,14267,4903,34.36601948552604,7654,6613,1245,0.006148691382687867,16.91105348005888,33.82210696011776,97.3271547729379,7689,8549,166156,76057,242775
active,2,2m,0.0,0.25,4.0,222595.73778916945,122.59573778916946,17.581977214603086,12.346264418153519,1.0990948110178431,1.0608479239244986,14154,4872,34.42136498516321,7597,6557,1245,0.006153791673761234,17.046064716687862,34.092129433375725,97.37946658428585,7689,8549,166156,76057,242775
event,10,10m,0.0,2.0,1.5,221854.3267255635,121.85432672556348,17.502600740443985,17.269855883874207,1.2219190151393953,1.1746889921168415,1883,876,46.521508231545404,919,964,1245,0.04485592420662082,15.80138077535847,158.0138077535847,59.07115642055402,1442,1702,34242,14063,48555
event,5,5m,0.0,0.5,3.0,219960.30652341532,119.96030652341534,17.29885945342069,15.223213490428112,1.1813222478346146,1.1267163706804357,3366,1371,40.730837789661315,1643,1723,1245,0.02500741887810394,20.948009506833035,104.74004753416517,70.75996292863763,2932,3500,66746,30201,97110
active,2,2m,0.0,0.25,3.0,219441.5492904096,119.4415492904096,17.24281228485305,12.337694941974265,1.082298003125115,1.0596615353569876,14177,4878,34.40784369048458,7609,6568,1245,0.006041268552587277,17.0184101008676,34.0368202017352,97.36916898362682,7689,8549,166156,76057,242775
event,5,5m,0.0,0.5,1.5,219437.12411798016,119.43712411798018,17.24233372942534,15.980810060180307,1.1679010092373616,1.1211410627132434,3476,1410,40.563866513233606,1685,1791,1245,0.024087757605272635,19.920886075949365,99.60443037974683,69.27916795386675,2932,3500,66746,30201,97110
event,5,5m,0.0,0.5,2.0,219219.6768489949,119.21967684899491,17.218808645003094,15.334136899889007,1.1726779396129705,1.1248189733098939,3398,1387,40.81812831077104,1657,1741,1245,0.024619364359251036,20.66539140670983,103.32695703354915,70.41396354649366,2932,3500,66746,30201,97110
active,15,15m,0.0,0.5,1.5,216738.8383968666,116.73883839686661,16.949086653561718,12.991387162565482,1.1130792240316443,1.1040718070272013,3732,1517,40.64844587352626,2253,1479,1245,0.022396469450534865,8.29903536977492,124.4855305466238,87.50386160024715,984,1195,23099,9041,32370
active,2,2m,0.0,0.25,1.5,216451.49368527377,116.45149368527376,16.9176870454407,13.205284792788795,1.0662922634959544,1.0570269647438588,14458,4959,34.299349840918524,7771,6687,1245,0.005829967030801043,16.68764697745193,33.37529395490386,97.23983111934919,7689,8549,166156,76057,242775
active,2,2m,0.0,1.5,4.0,215936.98902325024,115.93698902325022,16.861381365599048,14.999167503341692,1.0211518967141364,1.064067593776252,11836,4303,36.355187563366,6149,5687,1245,0.007135344476397238,20.39599526867185,40.7919905373437,98.92039954690557,7689,8549,166156,76057,242775
active,2,2m,0.0,1.5,2.0,215854.6878445771,115.85468784457711,16.852364673511033,15.11444986993381,1.0238730597861059,1.063286454405989,11889,4330,36.420220371772224,6177,5712,1245,0.007093197144150868,20.305071915215745,40.61014383043149,98.89774482545567,7689,8549,166156,76057,242775
event,5,5m,0.0,0.25,1.5,215718.24868206767,115.71824868206768,16.83741072928089,15.392580170878322,1.300549018310204,1.1347209830424265,3868,1226,31.69596690796277,1863,2005,1245,0.02090456121468272,14.150465356773527,70.75232678386763,53.220059726083825,2932,3500,66746,30201,97110
active,2,2m,0.0,2.0,2.0,215644.64817904722,115.64464817904722,16.829340867246124,15.11444986993381,1.0220885262683055,1.0632815146561754,11885,4328,36.41564997896508,6174,5711,1245,0.007085036504255461,20.311905763567523,40.62381152713505,98.90104005766656,7689,8549,166156,76057,242775
active,15,15m,0.0,0.5,3.0,214476.64966167606,114.47664966167608,16.70098171613621,13.360365225487946,1.1003430572802027,1.1126693207267349,3446,1396,40.51073708647707,2116,1330,1245,0.024003820335253546,8.987811955890887,134.8171793383633,88.42137781896818,984,1195,23099,9041,32370
active,2,2m,0.0,2.0,4.0,213861.53565297002,113.86153565297002,16.63315846748594,14.999167503341692,1.0136914936938006,1.0633099206942493,11836,4303,36.355187563366,6149,5687,1245,0.00705435740568883,20.39599526867185,40.7919905373437,98.9212233549583,7689,8549,166156,76057,242775
active,10,10m,0.0,0.25,2.0,213796.42440277137,113.79642440277138,16.625970115814503,14.027786903868655,1.0591659600569014,1.0908347675790953,5876,1801,30.650102110279104,3570,2306,1245,0.014022260533988546,8.012593601089176,80.12593601089176,87.4966532797858,1442,1702,34242,14063,48555
event,5,5m,0.0,0.25,2.0,213751.28113881368,113.75128113881368,16.6209852261445,15.317137970439354,1.2854829939507406,1.1368171694677045,3783,1205,31.85302669838752,1835,1948,1245,0.021149315673776484,14.76526566217288,73.8263283108644,54.5227062094532,2932,3500,66746,30201,97110
active,3,3m,0.0,0.25,1.0,213439.19499742895,113.43919499742894,16.586500508694655,14.300011866082551,1.050580276233533,1.0586824414093525,11940,4061,34.01172529313233,6562,5378,1245,0.006921960666406567,13.450502512562814,40.35150753768844,95.39697250540624,5077,5764,112145,49699,161850
active,15,15m,0.0,0.5,4.0,211385.17514148718,111.3851751414872,16.3585276758619,13.360365225487957,1.0888503726232572,1.1118207147292636,3424,1388,40.53738317757009,2108,1316,1245,0.023747490763687994,9.04556074766355,135.68341121495325,88.4924312635156,984,1195,23099,9041,32370
event,15,15m,0.0,0.5,4.0,211076.11444535336,111.07611444535337,16.324072693623016,11.195585656857432,1.3437681432001158,1.2298131336945801,1422,601,42.264416315049225,687,735,1245,0.054976992237757406,10.29746835443038,154.4620253164557,41.377818968180414,984,1195,23099,9041,32370
active,2,2m,0.0,1.5,3.0,210969.5305660448,110.9695305660448,16.31218108263297,14.999167503341692,1.001012118029693,1.0620476494479212,11844,4308,36.372847011144884,6154,5690,1245,0.006930110266780075,20.382218844984802,40.764437689969604,98.91669241066832,7689,8549,166156,76057,242775
event,10,10m,0.0,1.0,0.5,210958.40894753218,110.95840894753218,16.310939962624605,16.599990872540317,1.3291737496354628,1.1485135582269328,2439,1370,56.17056170561706,1138,1301,1245,0.03193683592185448,9.611316113161132,96.11316113161132,44.41973020286273,1442,1702,34242,14063,48555
active,5,5m,0.0,0.25,1.5,210239.65250791662,110.2396525079166,16.23061924892697,18.18452883227051,1.0041487355857934,1.0723188974104831,8317,2680,32.22315738848142,4843,3474,1245,0.009747801017729398,11.511121798725503,57.555608993627516,93.19740500463392,2932,3500,66746,30201,97110
event,5,5m,0.0,0.25,4.0,210025.64389151704,110.02564389151703,16.206661569944835,15.446120192802615,1.2585692123801777,1.1352188449477112,3748,1192,31.803628601921023,1820,1928,1245,0.020912962971581597,14.991462113127001,74.95731056563501,54.9222531150242,2932,3500,66746,30201,97110
active,2,2m,0.0,1.5,1.5,209544.6671298746,109.54466712987463,16.152746400147144,16.105928477835274,1.0001121463597629,1.0600116669744148,11995,4368,36.41517298874531,6236,5759,1245,0.0067828699670840625,20.12563568153397,40.25127136306794,98.85408299866131,7689,8549,166156,76057,242775
active,2,2m,0.0,2.0,1.0,208923.890533704,108.923890533704,16.083014244143754,14.998590012344227,0.9972022698349109,1.0570351317271642,12457,4568,36.67014529983142,6496,5961,1245,0.006498266313642721,19.37914425624147,38.75828851248294,98.66460714653485,7689,8549,166156,76057,242775
active,2,2m,0.0,0.25,1.0,208767.11311204138,108.76711311204139,16.0653772210259,12.596021690759574,1.0165588499999407,1.0513690355522036,15199,5233,34.429896703730506,8175,7024,1245,0.005301982679016486,15.87374169353247,31.74748338706494,96.90577695396972,7689,8549,166156,76057,242775
active,2,2m,0.0,1.5,1.0,208750.60221926833,108.75060221926832,16.06351917680524,14.998590012344426,0.9964285571096339,1.0568726336766634,12464,4572,36.6816431322208,6501,5963,1245,0.006490071214153832,19.368260590500643,38.73652118100129,98.66090001029761,7689,8549,166156,76057,242775
active,2,2m,0.0,2.0,3.0,208651.35613629146,108.65135613629144,16.05234810304117,14.999167503341692,0.9903308240541103,1.0612440444383018,11842,4308,36.37899003546698,6152,5690,1245,0.006834281604611308,20.385661205877387,40.771322411754774,98.91875193080011,7689,8549,166156,76057,242775
event,10,10m,0.0,1.5,0.75,208560.36863399507,108.56036863399505,16.04210288532495,13.011118097487916,1.2069894990365957,1.1470557031709387,2174,1091,50.183992640294385,1034,1140,1245,0.03565367601305659,12.339926402943883,123.39926402943883,52.28503758624241,1442,1702,34242,14063,48555
event,5,5m,0.0,0.25,3.0,207203.44223803515,107.20344223803515,15.888887965673536,15.446120192802582,1.2419918668821126,1.1324739675067026,3756,1192,31.735889243876464,1823,1933,1245,0.020507987844594275,14.94675186368477,74.73375931842385,54.857378230872214,2932,3500,66746,30201,97110
event,15,15m,0.0,0.5,3.0,207022.03532469465,107.02203532469463,15.868344129748536,11.195585656857265,1.3331756724328663,1.2229411580069167,1426,602,42.215988779803645,688,738,1245,0.05341795401253489,10.251753155680225,153.77629733520337,41.285140562249,984,1195,23099,9041,32370
active,2,2m,0.0,2.0,1.5,206650.2832976377,106.6502832976377,15.826199330230617,16.105928477835274,0.9866903374803077,1.0589385163786176,11994,4367,36.4098716024679,6236,5758,1245,0.00666887217921021,20.127313656828413,40.254627313656826,98.85614251879312,7689,8549,166156,76057,242775
event,10,10m,0.0,2.0,0.5,206423.8232568136,106.42382325681359,15.80049635179519,15.35064544171224,1.2513257717859145,1.1439025332789987,2426,1372,56.553998351195375,1133,1293,1245,0.0312953319705019,9.833470733718054,98.33470733718053,45.53599011430337,1442,1702,34242,14063,48555
active,3,3m,0.0,2.0,2.0,206191.04703776707,106.19104703776708,15.774053043071422,16.81778330401338,0.9790429578028335,1.0697441461441488,8372,3101,37.04013377926421,4438,3934,1245,0.009521727542798734,19.18287147634974,57.548614429049216,98.40902069817733,5077,5764,112145,49699,161850
active,3,3m,0.0,1.5,2.0,205320.1141147992,105.3201141147992,15.67490363451991,16.81778330401338,0.9742949385142898,1.0693284208223588,8373,3102,37.047653170906486,4438,3935,1245,0.009470793736712014,19.18058043711931,57.54174131135793,98.40531356194006,5077,5764,112145,49699,161850
event,10,10m,0.0,2.0,0.75,205299.4533179599,105.29945331795992,15.672547482354005,12.82395962844437,1.164185258227683,1.143733844585609,2174,1091,50.183992640294385,1034,1140,1245,0.03494950424511334,12.351885924563017,123.51885924563018,52.37565647204201,1442,1702,34242,14063,48555
active,15,15m,0.0,0.5,1.0,205204.48267342302,105.204482673423,15.661714620221634,11.339211085865642,1.0409413667002436,1.0870365711609034,4223,1787,42.315889178309256,2509,1714,1245,0.018427005460542694,7.333885863130476,110.00828794695714,85.89434661723818,984,1195,23099,9041,32370
active,5,5m,0.0,0.25,4.0,204641.90901827937,104.64190901827939,15.597462316836342,18.556754081090542,0.967630775243811,1.0751256820273698,7824,2514,32.1319018404908,4566,3258,1245,0.010048442614532634,12.236451942740286,61.182259713701434,93.75244568015653,2932,3500,66746,30201,97110
event,10,10m,0.0,1.5,0.5,204617.18607265787,104.61718607265786,15.59463544545292,15.318693337438615,1.263362031988981,1.1419584735587187,2427,1372,56.5306963329213,1134,1293,1245,0.03091236087669772,9.817470127729708,98.17470127729707,45.437133147976525,1442,1702,34242,14063,48555
active,2,2m,0.0,0.75,4.0,204343.6973205105,104.34369732051047,15.56334600157767,15.765458192527571,0.9727724265358714,1.0593387028304988,11909,4330,36.35905617600134,6186,5723,1245,0.006621438817664333,20.270887564027205,40.54177512805441,98.86355679126764,7689,8549,166156,76057,242775
event,10,10m,0.0,1.0,0.75,204249.77162739247,104.24977162739246,15.552592396541232,14.16136453911484,1.1951123438339475,1.1428526548204492,2188,1090,49.81718464351005,1038,1150,1245,0.034395371314503584,12.086837294332724,120.86837294332724,51.28205128205128,1442,1702,34242,14063,48555
active,2,2m,0.0,0.25,0.75,204243.49136144578,104.24349136144579,15.551873224718493,12.29900917051464,0.9916943273136877,1.0463666614917853,16260,5694,35.018450184501845,8771,7489,1245,0.004809739481171311,14.835178351783517,29.670356703567034,96.42384924312634,7689,8549,166156,76057,242775
event,10,10m,0.0,0.75,0.5,204067.77367701658,104.06777367701659,15.531744118945912,14.777676366534664,1.3291701911016214,1.1424599354698843,2463,1356,55.05481120584653,1146,1317,1245,0.030184975948735454,9.102720259845716,91.02720259845717,42.018329729173104,1442,1702,34242,14063,48555
event,10,10m,0.0,0.5,0.75,203722.136605894,103.72213660589398,15.492109749461601,11.115884806762866,1.2941800073037475,1.1488758328307258,2278,1029,45.171202809482004,1078,1200,1245,0.0325990075365927,9.965320456540825,99.65320456540825,42.675316651220264,1442,1702,34242,14063,48555
active,15,15m,0.0,0.25,1.5,203511.05441778278,103.51105441778276,15.467878467261631,12.045076413841382,1.0524423498857052,1.0896622529921562,5339,1613,30.21165012174565,3319,2020,1245,0.014369901135585528,5.78891178123244,86.8336767184866,81.40253320976213,984,1195,23099,9041,32370
active,3,3m,0.0,0.25,2.0,203159.35629432465,103.15935629432467,15.427460549489624,14.326675184124971,0.9916570087112326,1.061545349864447,10852,3671,33.82786583118319,6010,4842,1245,0.007171357792374285,14.799023221525985,44.397069664577955,96.12109978375038,5077,5764,112145,49699,161850
active,2,2m,0.0,0.5,0.75,203011.82132869755,103.01182132869755,15.41048889142953,13.976742226784555,0.9748854817723386,1.0497236835065047,13678,5095,37.24959789442901,7181,6497,1245,0.005694379968111,17.64329580348004,35.28659160696008,97.98990835135413,7689,8549,166156,76057,242775
active,15,15m,0.0,0.5,2.0,202967.3083166469,102.9673083166469,15.405366413408306,13.810781870807299,1.0343056579111252,1.1022174164926515,3532,1435,40.62853907134768,2151,1381,1245,0.021773435842500636,8.768969422423556,131.53454133635333,88.14334260117393,984,1195,23099,9041,32370
active,3,3m,0.0,0.5,2.0,202948.7348565856,102.94873485658557,15.403228747815213,15.762825925995116,0.9729242116696726,1.0658776499215783,8842,3261,36.880796199954766,4719,4123,1245,0.008825267931300007,18.163198371409184,54.489595114227555,97.91720729070127,5077,5764,112145,49699,161850
active,2,2m,0.0,0.75,3.0,202390.22275939162,102.39022275939162,15.338875193398893,15.765458192527571,0.9614877543632661,1.0584475732069714,11917,4335,36.37660485021398,6190,5727,1245,0.006530660085426555,20.257279516656876,40.51455903331375,98.85943775100402,7689,8549,166156,76057,242775
active,2,2m,0.0,0.5,1.0,202258.200647529,102.258200647529,15.323642487571675,14.545315402618076,0.9730687777233537,1.0527344461214267,12935,4724,36.52106687282567,6767,6168,1245,0.006007747956388099,18.658909934286818,37.317819868573636,98.31654824425908,7689,8549,166156,76057,242775
active,2,2m,0.0,0.25,0.5,202148.31706640963,102.14831706640962,15.310958076149417,12.393341078652764,0.987980559053611,1.0387760367478354,18958,6912,36.45954214579597,10332,8626,1245,0.004064583075893151,12.723441291275451,25.446882582550902,95.2342704149933,7689,8549,166156,76057,242775
active,5,5m,0.0,0.25,3.0,201997.66528434324,101.99766528434324,15.293558645975702,18.264205322881143,0.9564594795342924,1.0733556983837869,7864,2523,32.08290946083418,4588,3276,1245,0.009830740985666452,12.174211597151578,60.871057985757886,93.704046957059,2932,3500,66746,30201,97110
active,3,3m,0.0,0.5,1.0,201922.2776567247,101.9222776567247,15.284847914858823,15.90194072284783,0.9617769654951104,1.0592736894937635,9556,3576,37.421515278359145,5090,4466,1245,0.008098384901579679,16.806090414399332,50.41827124319799,97.45072598084647,5077,5764,112145,49699,161850
active,2,2m,0.0,0.75,1.0,201779.6225457282,101.77962254572819,15.268357601291505,15.573722665499846,0.9652445056459219,1.053846773907842,12571,4608,36.655795083923316,6559,6012,1245,0.006164520220251344,19.203325113356136,38.40665022671227,98.58510966944702,7689,8549,166156,76057,242775
event,15,15m,0.0,0.5,1.5,201386.00469012183,101.38600469012182,15.222808805458165,11.955018541627972,1.3277713108978693,1.2050179021765473,1486,632,42.530282637954244,707,779,1245,0.049189224203639054,9.590847913862719,143.8627187079408,39.907321594068584,984,1195,23099,9041,32370
active,2,2m,0.0,0.75,2.0,201148.11369213322,101.14811369213324,15.1952460231213,15.879701277485426,0.9585721194181408,1.0573249784028638,11974,4357,36.3871722064473,6219,5755,1245,0.00645117916011655,20.16084850509437,40.32169701018874,98.83595922150138,7689,8549,166156,76057,242775
active,2,2m,0.0,0.5,4.0,200821.96395755775,100.82196395755774,15.157415023404397,14.27690869395688,0.9624087969130712,1.0569450583949869,12201,4421,36.23473485779854,6356,5845,1245,0.00631588688932788,19.781493320219653,39.562986640439306,98.63453815261045,7689,8549,166156,76057,242775
active,2,2m,0.0,1.5,0.75,200165.00110992228,100.16500110992226,15.081063092806124,14.660347503502491,0.9474918906189278,1.050469056172229,13135,4912,37.396269508945565,6867,6268,1245,0.005830914786513564,18.376703464027408,36.753406928054815,98.3725671918443,7689,8549,166156,76057,242775
active,2,2m,0.0,2.0,0.75,199869.39518953714,99.86939518953714,15.046642688615552,14.660347503502491,0.9458222055627491,1.0504320800848235,13129,4908,37.382892832660524,6864,6265,1245,0.005821274202079563,18.38510168329652,36.77020336659304,98.37627432808156,7689,8549,166156,76057,242775
event,15,15m,0.0,0.5,2.0,199626.89862620787,99.62689862620786,15.018376017663538,10.645278797916202,1.3092459596241133,1.2096720512456884,1448,615,42.472375690607734,694,754,1245,0.049927160575419356,10.036602209944752,150.54903314917127,40.945319740500466,984,1195,23099,9041,32370
active,2,2m,0.0,1.0,3.0,199474.80225268,99.47480225267999,15.00063288834339,14.997705874306765,0.945412744883042,1.0575036049429274,11858,4313,36.372069488952604,6161,5697,1245,0.00644844506370694,20.358154832180805,40.71630966436161,98.89898053753475,7689,8549,166156,76057,242775
active,2,2m,0.0,1.0,4.0,199452.1521816149,99.45215218161489,14.997989672599754,14.911876670032909,0.9452334914594719,1.05765845335751,11850,4308,36.35443037974683,6156,5694,1245,0.006454121175690369,20.371898734177215,40.74379746835443,98.90309957779837,7689,8549,166156,76057,242775
active,2,2m,0.0,0.5,2.0,199334.57272620313,99.33457272620312,14.984264548514536,14.29017656863374,0.9549783875620205,1.0556292069619768,12273,4451,36.266601482930014,6392,5881,1245,0.0062144332023437165,19.665444471604335,39.33088894320867,98.60117392647513,7689,8549,166156,76057,242775
active,2,2m,0.0,0.5,3.0,199331.28232650552,99.33128232650552,14.983880365210634,14.27690869395688,0.9538781984013651,1.0562876514110493,12208,4427,36.26310615989515,6358,5850,1245,0.006241612169565484,19.770150720838796,39.54030144167759,98.63206672845227,7689,8549,166156,76057,242775
active,3,3m,0.0,0.5,4.0,198383.89586600108,98.3838958660011,14.873053615946862,15.762825925995116,0.9404016588747469,1.0651097018735476,8745,3225,36.87821612349914,4668,4077,1245,0.008659450560074078,18.364665523156088,55.09399656946826,97.98331788693234,5077,5764,112145,49699,161850
active,5,5m,0.0,0.25,2.0,197995.53034635147,97.99553034635147,14.827499992791871,18.51281985977664,0.9321246229873925,1.0700672525749166,7992,2575,32.21971971971972,4650,3342,1245,0.00938609514986188,11.97922922922923,59.89614614614615,93.57017814849141,2932,3500,66746,30201,97110
active,5,5m,0.0,0.25,0.75,197879.9763362595,97.87997633625952,14.81393224264842,18.06396659080116,0.9474043685152064,1.0539308175185729,10289,3472,33.74477597434153,5920,4369,1245,0.007239807969734529,9.304888716104578,46.52444358052289,91.05550406755226,2932,3500,66746,30201,97110
active,3,3m,0.0,0.25,4.0,197839.43156745782,97.83943156745782,14.809170189382549,14.507702720080662,0.9518872880687401,1.0604404825622111,10713,3630,33.884066087930556,5932,4781,1245,0.007012257490301176,14.99103892467096,44.97311677401288,96.21624961383998,5077,5764,112145,49699,161850
event,10,10m,0.0,0.75,0.75,197683.32461765964,97.68332461765965,14.790827886792002,13.425381097676748,1.1741830263290762,1.1363807493538878,2216,1082,48.82671480144404,1050,1166,1245,0.03239234049267795,11.495487364620939,114.95487364620939,48.942436412315935,1442,1702,34242,14063,48555
