variant,selector,persistence,timeframe_min,timeframe_label,cost_bps_per_side,stop_loss_pct,take_profit_pct,ending_equity,total_return_pct,cagr_pct,max_drawdown_pct,sharpe,profit_factor,trade_count,win_count,win_rate_pct,long_trades,short_trades,session_count,avg_trade_return_pct,avg_holding_bars,avg_holding_minutes,exposure_pct,bullish_signal_count,bearish_signal_count,bullish_event_count,bearish_event_count,bar_count
active_nearest_mid_carry,nearest_mid,carry,10,10m,0.0,0.75,0.75,137001.75852318792,37.001758523187924,6.579747968854832,13.846942901308601,0.47775686020581215,1.03348193248907,6320,3360,53.16455696202531,3628,2692,1245,0.005993029201424656,7.467405063291139,74.67405063291139,91.61569354340439,33872,14433,1442,1702,48555
active_nearest_mid_carry,nearest_mid,carry,10,10m,0.0,1.0,1.5,136999.02885470344,36.999028854703454,6.5793181424483205,16.454166245646984,0.47091081955948916,1.0387092894929175,5444,2856,52.461425422483465,3026,2418,1245,0.007027754863765535,8.667891256429096,86.67891256429095,93.81526104417671,33872,14433,1442,1702,48555
active_nearest_mid_session_reset,nearest_mid,session_reset,3,3m,0.0,1.5,4.0,136914.39319360733,36.91439319360734,6.565987623634806,23.674185858497065,0.461597472760407,1.035181632901029,8111,3741,46.12254962396745,4074,4037,1245,0.004707582875788829,17.609049439033413,52.82714831710024,87.50818659252394,64770,35341,5077,5764,161850
active_dominant_width_session_reset,dominant_width,session_reset,60,60m,0.0,0.5,4.0,136910.6399700679,36.91063997006789,6.565396320914618,8.064284913923137,1.095996446817277,1.2850221714227552,533,254,47.65478424015009,267,266,1245,0.06079061620968913,2.9606003752345216,177.6360225140713,12.025243832472748,971,763,268,328,8715
active_latest_session_reset,latest,session_reset,1,1m,0.0,2.0,0.75,136909.92383767894,36.909923837678946,6.565283496155372,31.307493406088717,0.46983146199542225,1.020549990690749,21428,7716,36.0089602389397,10836,10592,1245,0.0017979246728879496,21.977552734739593,21.977552734739593,96.5043764802801,249289,129387,15551,17074,485550
active_latest_session_reset,latest,session_reset,1,1m,0.0,1.5,4.0,136901.30399606502,36.90130399606502,6.563925426030437,31.63140664640103,0.4670750913264764,1.0222166814742986,20318,7257,35.71709813958066,10231,10087,1245,0.0018948473769074047,23.2197558814844,23.2197558814844,96.90845433014108,249289,129387,15551,17074,485550
active_nearest_mid_carry,nearest_mid,carry,10,10m,0.0,1.0,0.75,136886.7486686229,36.88674866862289,6.561632055597055,18.906633642980797,0.46792503129100094,1.0349873803123348,5980,3218,53.812709030100336,3389,2591,1245,0.006336429665639567,7.890969899665552,78.90969899665552,92.49098959942333,33872,14433,1442,1702,48555
active_nearest_mid_session_reset,nearest_mid,session_reset,60,60m,0.0,0.5,3.0,136856.85577305098,36.85685577305098,6.556921453138709,8.064284913923125,1.0896770904371151,1.282754850540614,537,256,47.67225325884544,270,267,1245,0.060265240588307664,2.9385474860335195,176.31284916201116,12.025243832472748,973,761,268,328,8715
active_uncontested_session_reset,uncontested,session_reset,60,60m,0.0,2.0,3.0,136852.59682600322,36.852596826003214,6.556250250080908,9.2861649208422,0.9157122282329724,1.2832453529436703,459,261,56.86274509803921,216,243,1245,0.07142492647491179,3.8801742919389977,232.81045751633985,15.479059093516925,961,759,268,328,8715
active_latest_session_reset,latest,session_reset,1,1m,0.0,2.0,2.0,136850.4573289598,36.8504573289598,6.555913062574903,31.70598528316041,0.46656137233170997,1.0221268876049607,20344,7262,35.69602831301612,10248,10096,1245,0.001893911754293334,23.190080613448682,23.190080613448682,96.90309957779837,249289,129387,15551,17074,485550
event_baseline,event,na,3,3m,0.0,0.25,0.5,136823.78617508055,36.823786175080556,6.551709301222486,12.734109469785071,0.6032257007446865,1.0347773831101028,7298,2689,36.84571115374075,3480,3818,1245,0.004793460480194021,12.178130994793094,36.53439298437928,51.22088353413654,5077,5764,5077,5764,161850
active_nearest_mid_carry,nearest_mid,carry,15,15m,0.0,2.0,0.25,136782.33174825038,36.782331748250385,6.545174183708791,25.542416036409875,0.4948000191159988,1.0359822652101514,6914,4695,67.90569858258606,4308,2606,1245,0.005288989397522615,4.478304888631762,67.17457332947643,80.31510658016681,23311,8829,984,1195,32370
active_dominant_count_session_reset,dominant_count,session_reset,60,60m,0.0,1.5,4.0,136761.28386557347,36.76128386557347,6.5418554681071495,10.731762798128708,0.9500388139393318,1.2883300606079822,463,262,56.587473002159825,218,245,1245,0.07040210934370805,3.8099352051835855,228.59611231101513,15.146299483648882,961,760,268,328,8715
active_latest_carry,latest,carry,3,3m,0.0,0.75,0.25,136757.8888324283,36.7578888324283,6.541320119602134,17.373994280219563,0.48538077852587735,1.0193309260090246,16099,8659,53.78594943785329,8839,7260,1245,0.002347085276024632,9.97571277719113,29.927138331573392,93.47605807846772,112145,49699,5077,5764,161850
active_dominant_width_session_reset,dominant_width,session_reset,5,5m,0.0,2.0,0.25,136751.05680598732,36.75105680598732,6.540242773943028,24.15928150388159,0.5031135703730217,1.0362006558625774,6412,4325,67.4516531503431,3311,3101,1245,0.005675100744343222,11.04772301933874,55.2386150966937,67.79219441870045,32115,19849,2932,3500,97110
active_dominant_width_session_reset,dominant_width,session_reset,60,60m,0.0,0.5,3.0,136725.98215165266,36.72598215165266,6.536288371240606,8.064284913923103,1.0930504251343123,1.2837984888836638,533,254,47.65478424015009,267,266,1245,0.060529624528848705,2.9606003752345216,177.6360225140713,12.025243832472748,971,763,268,328,8715
active_latest_carry,latest,carry,30,30m,0.0,2.0,0.5,136717.42465828438,36.71742465828438,6.534938677880309,23.508087060604765,0.5045634105078065,1.0512292765305855,3103,1851,59.65194972607154,1959,1144,1245,0.011797316930909314,4.789880760554302,143.69642281662908,76.50911337658326,11815,4285,480,609,16185
active_uncontested_session_reset,uncontested,session_reset,1,1m,0.0,1.0,4.0,136689.89443610457,36.689894436104574,6.530596136403588,16.83121212340284,0.44702539602384306,1.0472546331283794,4723,1434,30.36205801397417,2410,2313,1245,0.008240273312144233,99.3660808807961,99.3660808807961,96.3855421686747,194664,90459,15551,17074,485550
active_latest_session_reset,latest,session_reset,1,1m,0.0,1.0,4.0,136673.6680215326,36.67366802153258,6.528036299669049,31.804501803311215,0.46486622730849,1.0221064485581697,20322,7257,35.7100679067021,10233,10089,1245,0.0018864810657092399,23.21041236098809,23.21041236098809,96.88538770466482,249289,129387,15551,17074,485550
active_uncontested_session_reset,uncontested,session_reset,60,60m,0.0,1.5,4.0,136480.33750305077,36.48033750305078,6.497518318138895,10.731762798128752,0.9433407519312058,1.2862610703539898,462,261,56.493506493506494,218,244,1245,0.07011135677717285,3.8181818181818183,229.0909090909091,15.146299483648882,961,759,268,328,8715
active_uncontested_session_reset,uncontested,session_reset,3,3m,0.0,1.0,0.25,136461.36885023015,36.461368850230144,6.494522184713403,15.613420064405336,0.48771792473956194,1.0311863290368661,7531,4972,66.0204488115788,3854,3677,1245,0.004830767099418973,17.52383481609348,52.571504448280436,77.79796107506951,55502,30717,5077,5764,161850
active_dominant_width_session_reset,dominant_width,session_reset,1,1m,0.0,0.5,0.5,136454.52617566378,36.45452617566378,6.493441290216495,25.17297755091139,0.4544924703848949,1.0231061791064995,11510,4561,39.62641181581233,6166,5344,1245,0.003292567340360839,40.24587315377932,40.24587315377932,94.25661620842344,248272,130056,15551,17074,485550
active_latest_session_reset,latest,session_reset,1,1m,0.0,1.5,2.0,136335.4490599337,36.33544905993369,6.474624497418668,31.70598528316041,0.4623417236760443,1.0219062963665528,20346,7263,35.69743438513713,10249,10097,1245,0.0018753210081078068,23.187801041973852,23.187801041973852,96.90268767377202,249289,129387,15551,17074,485550
active_latest_carry,latest,carry,30,30m,0.0,1.0,0.5,136264.91179718968,36.26491179718967,6.463471881600902,23.467372421275478,0.5183144620420461,1.0461265665199126,3465,2009,57.97979797979798,2138,1327,1245,0.010371768973527824,4.28946608946609,128.6839826839827,73.6360827927093,11815,4285,480,609,16185
active_uncontested_session_reset,uncontested,session_reset,1,1m,0.0,0.25,1.0,136234.87689894086,36.23487689894085,6.45872167916659,14.438296704653975,0.48078849807747787,1.0348336035071428,7175,1996,27.818815331010455,3806,3369,1245,0.005111707530554535,56.94912891986063,56.94912891986063,83.09319328596438,194664,90459,15551,17074,485550
active_nearest_mid_session_reset,nearest_mid,session_reset,3,3m,0.0,2.0,3.0,136172.04230851802,36.17204230851803,6.4487813030504215,23.39064499418114,0.45498700614088655,1.0345561583274923,8123,3744,46.09134556198449,4080,4043,1245,0.004634924358499259,17.583158931429274,52.74947679428782,87.50386160024715,64770,35341,5077,5764,161850
active_latest_session_reset,latest,session_reset,2,2m,0.0,1.5,0.5,136156.10815610943,36.15610815610943,6.446259952876998,21.07911662103712,0.4761767491753031,1.023941275359389,12397,4952,39.94514801968218,6302,6095,1245,0.0030184558805613376,17.832056142615148,35.664112285230296,89.47420451034908,107590,58865,7689,8549,242775
active_nearest_mid_carry,nearest_mid,carry,3,3m,0.0,0.25,0.75,136150.30895250503,36.15030895250504,6.445342253999264,20.728804866125405,0.4665264595822032,1.0186281720689336,21239,10168,47.87419370026838,11945,9294,1245,0.0017629770190967535,7.561514195583596,22.684542586750787,94.06302131603337,112050,49794,5077,5764,161850
active_nearest_mid_session_reset,nearest_mid,session_reset,3,3m,0.0,0.75,4.0,136137.1646612902,36.13716466129022,6.443262111368586,23.987759152111153,0.4593271054813169,1.0343473788957458,8191,3767,45.98950067146868,4132,4059,1245,0.004583963056204718,17.17214015382737,51.51642046148211,86.02224281742355,64770,35341,5077,5764,161850
active_dominant_count_session_reset,dominant_count,session_reset,60,60m,0.0,1.0,2.0,136119.94379582023,36.11994379582024,6.440536590275792,6.482424591410818,0.9691791078723458,1.273725101081015,480,265,55.208333333333336,225,255,1245,0.06673491054500495,3.5833333333333335,215.0,14.285714285714285,961,760,268,328,8715
active_dominant_count_session_reset,dominant_count,session_reset,3,3m,0.0,1.5,0.75,136050.97341241295,36.050973412412944,6.429617991754988,19.113966491895486,0.4580139454439637,1.038440089015523,4400,1879,42.70454545454545,2223,2177,1245,0.008450845080810671,32.26590909090909,96.79772727272727,86.30583873957369,59304,34627,5077,5764,161850
active_dominant_count_session_reset,dominant_count,session_reset,2,2m,0.0,2.0,0.25,135980.24171946244,35.980241719462434,6.418415976666991,24.450901701136296,0.4655765981315026,1.0258937034845435,9754,6084,62.37441049825713,5020,4734,1245,0.0037869653649911785,22.167931105187616,44.33586221037523,86.24116980743487,99535,55403,7689,8549,242775
active_uncontested_session_reset,uncontested,session_reset,60,60m,0.0,1.0,2.0,135980.12936151805,35.980129361518046,6.418398178466322,6.482424591410818,0.9656543454067281,1.2728464896189056,479,264,55.11482254697286,225,254,1245,0.06665957684289484,3.5887265135699375,215.32359081419625,14.285714285714285,961,759,268,328,8715
active_latest_carry,latest,carry,30,30m,0.0,1.5,0.25,135913.35804362598,35.91335804362599,6.407819109051083,23.891225630435574,0.5352080340124469,1.046724094101027,4694,3325,70.83510864933959,2967,1727,1245,0.007479120500796356,3.165956540264167,94.97869620792501,66.06116774791474,11815,4285,480,609,16185
active_latest_session_reset,latest,session_reset,1,1m,0.0,1.0,1.5,135848.87297826822,35.84887297826822,6.397598331834686,31.56855048586741,0.4583326708270361,1.0215125381223327,20432,7291,35.68422083007048,10292,10140,1245,0.0018556137941537286,23.085454189506656,23.085454189506656,96.86252703120172,249289,129387,15551,17074,485550
event_baseline,event,na,15,15m,0.0,1.0,0.5,135838.5012155927,35.838501215592686,6.39595406321436,20.553426075010815,0.6624997128569674,1.07955374130241,1783,1020,57.20695457094784,811,972,1245,0.018661851157536307,7.337633202467751,110.06449803701626,35.78313253012048,984,1195,984,1195,32370
active_dominant_width_session_reset,dominant_width,session_reset,3,3m,0.0,0.25,0.5,135811.1401647398,35.81114016473981,6.391615947990559,14.398509950241035,0.4946894445745608,1.0260736515262228,9543,3402,35.64916692863879,5180,4363,1245,0.0037284026052366716,12.529812427957665,37.589437283872996,68.66666666666667,63333,36767,5077,5764,161850
active_uncontested_session_reset,uncontested,session_reset,1,1m,0.0,1.5,4.0,135765.11455923275,35.76511455923275,6.384316980778659,17.662702872095892,0.4363220117513509,1.0465972461634274,4706,1434,30.471738206544835,2398,2308,1245,0.008147833216853285,100.11028474288143,100.11028474288143,96.7677891051385,194664,90459,15551,17074,485550
active_dominant_count_session_reset,dominant_count,session_reset,60,60m,0.0,2.0,4.0,135617.92743770298,35.61792743770298,6.360962067037801,9.698594640870606,0.8900364039918655,1.2754582646360242,460,262,56.95652173913044,216,244,1245,0.06924925659710744,3.871739130434783,232.30434782608697,15.479059093516925,961,760,268,328,8715
active_uncontested_session_reset,uncontested,session_reset,1,1m,0.0,0.5,4.0,135568.81835333921,35.5688183533392,6.3531651860479155,18.25978763470273,0.44610575756444215,1.0455095784265358,4895,1451,29.642492339121553,2517,2378,1245,0.007724794352828747,93.53993871297241,93.53993871297241,93.93244773967665,194664,90459,15551,17074,485550
active_nearest_mid_session_reset,nearest_mid,session_reset,3,3m,0.0,2.0,1.5,135529.21721510735,35.52921721510736,6.346876208201246,23.413554709055575,0.44899399030558645,1.0331230095252,8267,3811,46.09894762307972,4154,4113,1245,0.004476892464782199,17.27676303374864,51.830289101245924,87.41180105035527,64770,35341,5077,5764,161850
active_nearest_mid_session_reset,nearest_mid,session_reset,3,3m,0.0,0.5,1.0,135487.7981537233,35.48779815372329,6.340296961272984,21.292200437176046,0.4666146427624522,1.0300878321752436,9047,4077,45.064662319000774,4610,4437,1245,0.004046596924346316,14.996352382005085,44.989057146015256,82.14210688909485,64770,35341,5077,5764,161850
active_latest_carry,latest,carry,15,15m,0.0,0.25,0.75,135447.17589001177,35.44717589001176,6.333842723984118,16.763832635527752,0.5071878380369772,1.03282873008049,6906,2253,32.62380538662033,4197,2709,1245,0.005106914878252628,4.475383724297712,67.13075586446568,76.41025641025641,23099,9041,984,1195,32370
active_nearest_mid_session_reset,nearest_mid,session_reset,3,3m,0.0,0.5,4.0,135354.90719542673,35.35490719542673,6.319176945025395,20.327255797535816,0.4604590833498458,1.0332470696444327,8431,3817,45.27339580120982,4276,4155,1245,0.004356603328673606,16.13213141976041,48.39639425928122,82.76614148903305,64770,35341,5077,5764,161850
active_dominant_width_session_reset,dominant_width,session_reset,60,60m,0.0,1.0,1.5,135346.7199120295,35.34671991202951,6.31787522049303,8.204077366507867,0.9887810340268177,1.2598649481313398,489,269,55.010224948875255,230,259,1245,0.06434470560977397,3.513292433537832,210.79754601226992,14.159495123350545,971,763,268,328,8715
active_uncontested_session_reset,uncontested,session_reset,60,60m,0.0,2.0,4.0,135339.32985270253,35.33932985270254,6.3167001954455015,9.698594640870684,0.883689306113096,1.2734469196753113,459,261,56.86274509803921,216,243,1245,0.06895409202524282,3.8801742919389977,232.81045751633985,15.479059093516925,961,759,268,328,8715
active_nearest_mid_carry,nearest_mid,carry,1,1m,0.0,0.5,1.5,135335.6349943817,35.33563499438168,6.316112690976117,29.285440056561207,0.4538945058239343,1.013671911267656,46576,25605,54.97466506355204,23665,22911,1245,0.0008108057000048951,10.39747938852628,10.39747938852628,99.30367624343528,341962,143306,15551,17074,485550
active_nearest_mid_session_reset,nearest_mid,session_reset,60,60m,0.0,1.0,1.5,135316.90629830642,35.316906298306414,6.313134520016561,8.204077366507912,0.9855932955598873,1.2582497211125554,494,270,54.655870445344135,233,261,1245,0.06365118182814883,3.477732793522267,208.66396761133603,14.170969592656341,973,761,268,328,8715
active_nearest_mid_session_reset,nearest_mid,session_reset,60,60m,0.0,2.0,2.0,135296.05726989658,35.29605726989657,6.3098187945869855,11.133773123836077,0.8743095408197016,1.25704522971523,474,268,56.540084388185655,222,252,1245,0.06693865112105213,3.7531645569620253,225.18987341772151,15.352839931153184,973,761,268,328,8715
active_nearest_mid_carry,nearest_mid,carry,15,15m,0.0,0.75,4.0,135293.46251111358,35.29346251111358,6.309406108584459,23.383403695798886,0.4636454667615148,1.0414522454123665,4424,2256,50.99457504520796,2579,1845,1245,0.008332254091552223,7.003842676311031,105.05764014466547,89.94748223663886,23311,8829,984,1195,32370
active_latest_session_reset,latest,session_reset,60,60m,0.0,0.5,2.0,135236.57558003048,35.23657558003048,6.300356883089631,6.237181551665838,1.0368895674080307,1.26656982867509,545,258,47.33944954128441,271,274,1245,0.05722507906883268,2.8935779816513763,173.61467889908258,11.944922547332187,966,768,268,328,8715
active_latest_session_reset,latest,session_reset,2,2m,0.0,0.75,0.5,135218.25959106555,35.21825959106555,6.297442641323192,18.37221767859949,0.4706656841489437,1.0232524357904202,12497,4981,39.857565815795795,6349,6148,1245,0.0029296318404914584,17.551252300552132,35.102504601104265,88.66110596231078,107590,58865,7689,8549,242775
active_nearest_mid_session_reset,nearest_mid,session_reset,60,60m,0.0,1.5,0.75,135178.18725500023,35.17818725500024,6.291065667159734,10.714609557746213,0.9124787786632497,1.2300520204798253,581,342,58.86402753872634,267,314,1245,0.05400752280795044,2.982788296041308,178.9672977624785,13.471026965002869,973,761,268,328,8715
active_nearest_mid_session_reset,nearest_mid,session_reset,3,3m,0.0,1.5,3.0,135159.09354515738,35.15909354515738,6.288026629262911,23.682372404939013,0.44620754446813254,1.0338537550359783,8123,3744,46.09134556198449,4080,4043,1245,0.004543797872317781,17.58303582420288,52.74910747260864,87.50077232004942,64770,35341,5077,5764,161850
active_uncontested_session_reset,uncontested,session_reset,1,1m,0.0,1.0,1.5,135140.36337104498,35.140363371044984,6.2850451205715085,15.454638380053643,0.43928722879914384,1.0415062450875465,4998,1599,31.992797118847538,2554,2444,1245,0.007409296571634724,93.33553421368548,93.33553421368548,95.74606116774792,194664,90459,15551,17074,485550
active_latest_session_reset,latest,session_reset,60,60m,0.0,0.5,1.5,135129.01073994712,35.12901073994712,6.283237824336307,5.935571494483883,1.0623459710917706,1.2601531886590571,553,261,47.19710669077758,274,279,1245,0.05621578354115507,2.84629294755877,170.7775768535262,11.818703384968446,966,768,268,328,8715
active_latest_session_reset,latest,session_reset,1,1m,0.0,0.5,3.0,135067.008829526,35.067008829526,6.273365215686577,31.787873191808313,0.449732882097415,1.0212420707685508,20469,7294,35.63437393131076,10310,10159,1245,0.0018168921831678481,22.77732180370316,22.77732180370316,95.6803624755432,249289,129387,15551,17074,485550
active_dominant_width_session_reset,dominant_width,session_reset,60,60m,0.0,1.5,0.75,135031.26363554984,35.03126363554985,6.2676718400471065,10.714609557746158,0.9100892449952885,1.2311592202946833,575,339,58.95652173913043,263,312,1245,0.054374532731116795,3.013913043478261,180.83478260869566,13.482501434308663,971,763,268,328,8715
active_uncontested_session_reset,uncontested,session_reset,1,1m,0.0,1.0,3.0,135024.22971460497,35.02422971460497,6.2665513589649,16.427803512693117,0.43542815139631075,1.0452497541032086,4741,1445,30.478801940518878,2417,2324,1245,0.007905392884268387,98.95633832524784,98.95633832524784,96.35011842240758,194664,90459,15551,17074,485550
active_dominant_width_session_reset,dominant_width,session_reset,60,60m,0.0,2.0,2.0,135014.81805132245,35.01481805132245,6.265052038318419,11.13377312383611,0.8695816610461404,1.2567815696781353,468,266,56.837606837606835,218,250,1245,0.06734882783209586,3.801282051282051,228.07692307692307,15.352839931153184,971,763,268,328,8715
active_dominant_count_session_reset,dominant_count,session_reset,3,3m,0.0,1.0,0.5,135009.80571130436,35.00980571130437,6.264253515801244,16.083614385738798,0.4507322504878708,1.032388671363492,5458,2682,49.13887871015024,2774,2684,1245,0.006618676897235756,25.5201539025284,76.5604617075852,83.91658943466173,59304,34627,5077,5764,161850
active_latest_session_reset,latest,session_reset,1,1m,0.0,1.0,3.0,135001.44899554638,35.00144899554638,6.262922143786764,31.804501803311215,0.45042660783807115,1.021378398702787,20330,7259,35.705853418593215,10239,10091,1245,0.0018283706062362268,23.20127889818003,23.20127889818003,96.88374008855936,249289,129387,15551,17074,485550
active_uncontested_session_reset,uncontested,session_reset,1,1m,0.0,2.0,1.5,134999.46824119604,34.99946824119604,6.262606565093498,16.964070844789415,0.4312557802722246,1.0418557145721448,4962,1598,32.204756146715035,2527,2435,1245,0.007490195532805564,94.95667069729947,94.95667069729947,96.72742251055504,194664,90459,15551,17074,485550
active_latest_session_reset,latest,session_reset,1,1m,0.0,0.5,1.5,134918.9754367829,34.91897543678291,6.249779126449595,31.842402247269273,0.447681621393963,1.0209306598742238,20586,7326,35.58729233459633,10371,10215,1245,0.0018062640953957056,22.64786748275527,22.64786748275527,95.65482442590877,249289,129387,15551,17074,485550
active_dominant_count_session_reset,dominant_count,session_reset,2,2m,0.0,0.25,0.25,134794.41817360657,34.79441817360656,6.229917482134395,19.721992289389267,0.4862723968827878,1.017520556223759,17038,8407,49.34264585045193,9170,7868,1245,0.0020398578841579287,11.012384082638807,22.024768165277614,70.65925239419215,99535,55403,7689,8549,242775
active_uncontested_session_reset,uncontested,session_reset,1,1m,0.0,1.5,0.75,134776.78769739048,34.776787697390475,6.2271049802481215,18.54385629437354,0.4342799675028901,1.033985780084862,5862,2250,38.3828045035824,3019,2843,1245,0.006254278801526407,79.91641078130331,79.91641078130331,95.97919884666872,194664,90459,15551,17074,485550
active_latest_session_reset,latest,session_reset,1,1m,0.0,0.75,1.5,134761.6595624395,34.761659562439505,6.224691430442575,32.26119048555376,0.44816485517003396,1.0210097065028585,20451,7293,35.66084788029925,10303,10148,1245,0.001815331649139281,23.040291428292015,23.040291428292015,96.75069508804448,249289,129387,15551,17074,485550
active_nearest_mid_session_reset,nearest_mid,session_reset,3,3m,0.0,2.0,1.0,134698.38108149558,34.69838108149559,6.21459360864467,24.480017903396767,0.44632210260736727,1.03073014648356,8613,3963,46.0118425635667,4337,4276,1245,0.0042217998307052486,16.545454545454547,49.63636363636364,86.99289465554526,64770,35341,5077,5764,161850
active_uncontested_session_reset,uncontested,session_reset,1,1m,0.0,2.0,0.75,134527.52749922572,34.52752749922572,6.187310309278038,17.09353882390848,0.42977842565575797,1.0339923544922336,5848,2246,38.40629274965801,3005,2843,1245,0.006249703693921572,80.33823529411765,80.33823529411765,96.2636185768716,194664,90459,15551,17074,485550
active_nearest_mid_carry,nearest_mid,carry,1,1m,0.0,2.0,1.0,134512.388512701,34.512388512700994,6.1848914592459,29.16598525507752,0.44695997544197197,1.0136221755858417,46137,25421,55.098944448056876,23353,22784,1245,0.0008042580866868485,10.496412857359603,10.496412857359603,99.4459890845433,341962,143306,15551,17074,485550
active_nearest_mid_carry,nearest_mid,carry,15,15m,0.0,0.75,3.0,134491.22316313896,34.491223163138955,6.181509375699745,23.60106875008585,0.4562206515795429,1.040669069319909,4430,2260,51.0158013544018,2583,1847,1245,0.008177527594072937,6.994356659142213,104.91534988713319,89.91967871485944,23311,8829,984,1195,32370
active_uncontested_session_reset,uncontested,session_reset,5,5m,0.0,0.5,0.25,134436.55653310948,34.43655653310949,6.172772043412023,16.513471377575673,0.5229430937546545,1.0304791811826137,7378,4682,63.45893195988073,3848,3530,1245,0.00454692154204091,8.45310382217403,42.26551911087015,57.09401709401709,29247,17651,2932,3500,97110
active_latest_session_reset,latest,session_reset,1,1m,0.0,1.0,0.75,134428.98241055725,34.42898241055725,6.1715612527811325,31.426725579274496,0.44692333721674693,1.0195361025961736,21442,7719,35.99944035071355,10843,10599,1245,0.0017106376442285803,21.959192239529894,21.959192239529894,96.48089795077746,249289,129387,15551,17074,485550
event_baseline,event,na,15,15m,0.0,0.75,0.25,134416.27185131013,34.41627185131013,6.169529234935123,8.500071903425265,0.8515918795209465,1.098922214655432,1977,1409,71.26960040465352,894,1083,1245,0.015698570557095476,4.154274152756702,62.31411229135054,19.626197096076613,984,1195,984,1195,32370
active_dominant_count_session_reset,dominant_count,session_reset,3,3m,0.0,0.5,0.75,134362.74645073307,34.36274645073307,6.1609705283157234,16.946766947858073,0.45552378824661516,1.0337804930756316,5087,2024,39.78769412227246,2622,2465,1245,0.0069609146436200855,26.425594653037155,79.27678395911147,80.85634847080631,59304,34627,5077,5764,161850
active_latest_session_reset,latest,session_reset,3,3m,0.0,0.5,0.5,134351.17764532377,34.35117764532376,6.159120320010691,18.01178721446124,0.46547325178188514,1.0259330533407973,9294,3840,41.31697869593286,4715,4579,1245,0.0037885064308162773,14.319130621906606,42.95739186571981,79.36484399135001,63593,36518,5077,5764,161850
active_nearest_mid_session_reset,nearest_mid,session_reset,60,60m,0.0,2.0,1.5,134347.56111822493,34.347561118224924,6.158541899867398,11.173807103624334,0.8471152088645524,1.2462780392148765,480,272,56.666666666666664,224,256,1245,0.06457558115569806,3.6979166666666665,221.875,15.238095238095239,973,761,268,328,8715
active_latest_session_reset,latest,session_reset,60,60m,0.0,1.5,2.0,134342.4595784212,34.34245957842119,6.157725948633397,8.500205163497776,0.8775278071757544,1.2521007403866544,480,268,55.833333333333336,224,256,1245,0.06441067120422032,3.675,220.5,15.043029259896729,966,768,268,328,8715
active_dominant_count_session_reset,dominant_count,session_reset,60,60m,0.0,1.5,0.75,134301.96234507032,34.30196234507032,6.151247857239461,10.714609557746147,0.8920035075992744,1.2272990483779234,575,339,58.95652173913043,262,313,1245,0.053426236722565426,3.0121739130434784,180.7304347826087,13.482501434308663,961,760,268,328,8715
active_latest_session_reset,latest,session_reset,1,1m,0.0,1.0,2.0,134301.06452229086,34.30106452229087,6.1511042204422495,31.87889162236649,0.4445463558484261,1.02101270247326,20355,7264,35.68656349791206,10255,10100,1245,0.0018016239970514902,23.172783099975437,23.172783099975437,96.87859128822984,249289,129387,15551,17074,485550
active_nearest_mid_carry,nearest_mid,carry,1,1m,0.0,0.5,2.0,134281.35678200406,34.28135678200406,6.147951114975747,29.18398434930154,0.44536434918204,1.013405750751668,46545,25595,54.98979482221507,23640,22905,1245,0.0007934159095048864,10.404404339886131,10.404404339886131,99.31088456389662,341962,143306,15551,17074,485550
active_nearest_mid_session_reset,nearest_mid,session_reset,3,3m,0.0,1.0,3.0,134231.6394595206,34.231639459520615,6.139995038473378,21.9010329928932,0.4384205567017838,1.0331030544359636,8145,3753,46.07734806629834,4096,4049,1245,0.0044462979253724715,17.47206875383671,52.416206261510126,87.14118010503553,64770,35341,5077,5764,161850
active_nearest_mid_session_reset,nearest_mid,session_reset,3,3m,0.0,0.75,3.0,134196.77389075983,34.196773890759836,6.134414230202334,23.995912065340097,0.44096352822335755,1.032875433418663,8208,3773,45.96734892787524,4141,4067,1245,0.004402925978320351,17.136574074074073,51.409722222222214,86.01050355267222,64770,35341,5077,5764,161850
active_dominant_count_session_reset,dominant_count,session_reset,3,3m,0.0,0.75,0.75,134195.68935011516,34.19568935011517,6.134240613072106,18.3564112903738,0.4472332326344607,1.0353953421622584,4638,1946,41.95774040534713,2356,2282,1245,0.007666194211027965,30.107805088400173,90.32341526520052,84.59005251776335,59304,34627,5077,5764,161850
active_dominant_width_session_reset,dominant_width,session_reset,5,5m,0.0,0.75,0.25,134177.7181674782,34.17771816747819,6.131363559203096,18.73023159988407,0.49451674078433416,1.0309152877846404,7156,4722,65.98658468418111,3771,3385,1245,0.004759990085774185,9.57448295136948,47.872414756847405,64.3672124395016,32115,19849,2932,3500,97110
event_baseline,event,na,60,60m,0.0,1.5,2.0,134168.29014433856,34.168290144338556,6.129854079280017,12.641130078122565,0.8675129516581997,1.2607195848183417,468,261,55.769230769230774,219,249,1245,0.06565959082902598,3.7457264957264957,224.74358974358975,15.020080321285139,268,328,268,328,8715
active_nearest_mid_session_reset,nearest_mid,session_reset,60,60m,0.0,2.0,0.75,134136.98626832073,34.13698626832073,6.12484154449644,10.312810881329892,0.8526498999763109,1.2232393157975994,576,341,59.201388888888886,265,311,1245,0.05328563866828502,3.0347222222222223,182.08333333333334,13.803786574870912,973,761,268,328,8715
