session_date,equity
2021-09-22,97804.47801181106
2021-09-23,97910.63366690335
2021-09-24,97910.63366690335
2021-09-27,97319.51706871741
2021-09-28,98511.08081982736
2021-09-29,97086.19104349233
2021-09-30,96183.9619620199
2021-10-01,96496.52509754288
2021-10-04,97311.78022960234
2021-10-05,97477.42617261382
2021-10-06,97192.16863972212
2021-10-07,97192.16863972212
2021-10-08,97416.2492330494
2021-10-11,97963.40391232065
2021-10-12,96908.65325671776
2021-10-13,96908.65325671776
2021-10-14,97294.5288221032
2021-10-15,97294.5288221032
2021-10-18,97294.5288221032
2021-10-19,97437.28467454863
2021-10-20,97177.00467847944
2021-10-21,97177.00467847944
2021-10-22,96652.44707486982
2021-10-25,96652.44707486982
2021-10-26,95528.14800430663
2021-10-27,95308.26662513091
2021-10-28,94966.65979596484
2021-10-29,94966.65979596484
2021-11-01,95377.95750383442
2021-11-02,95377.8034014217
2021-11-03,95569.3228595821
2021-11-04,95870.5190099682
2021-11-05,95714.21401225474
2021-11-08,95714.21401225474
2021-11-09,95791.97037801068
2021-11-10,95684.57815165923
2021-11-11,95684.57815165923
2021-11-12,95937.97943892382
2021-11-15,95773.07540038126
2021-11-16,96216.45742321255
2021-11-17,96267.38188109013
2021-11-18,95866.93053174978
2021-11-19,95510.69799491472
2021-11-22,96080.30998408596
2021-11-23,95663.45844745214
2021-11-24,95376.81410322711
2021-11-29,95558.66110742449
2021-11-30,94987.92931125555
2021-12-01,97160.0540041489
2021-12-02,96113.952842219
2021-12-03,96390.37349800665
2021-12-06,95430.52966515346
2021-12-07,95944.47295051024
2021-12-08,95944.47295051024
2021-12-09,96739.14122461043
2021-12-10,96216.94719049783
2021-12-13,96835.98655103432
2021-12-14,98316.2165469716
2021-12-15,100543.2640039197
2021-12-16,102168.7937851866
2021-12-17,101458.03588974508
2021-12-20,101458.03588974508
2021-12-21,101936.19375945604
2021-12-22,102922.2420311671
2021-12-23,102922.2420311671
2021-12-27,103649.30666281523
2021-12-28,103649.30666281523
2021-12-29,103089.81183069177
2021-12-30,102533.33712940422
2021-12-31,102533.33712940422
2022-01-03,102533.33712940422
2022-01-04,103310.3586354473
2022-01-05,105627.94271935617
2022-01-06,105426.4703090125
2022-01-07,105318.04365407563
2022-01-10,106368.8724864064
2022-01-11,105738.20358181237
2022-01-12,105167.43296725827
2022-01-13,105510.62866627598
2022-01-14,104920.88936228982
2022-01-18,104922.4821682476
2022-01-19,104353.00678561893
2022-01-20,105790.14583950047
2022-01-21,106600.65964711588
2022-01-24,107785.96697944296
2022-01-25,106625.45892443387
2022-01-26,106251.03506207958
2022-01-27,106325.21040544462
2022-01-28,107225.2869250011
2022-01-31,107728.03970598947
2022-02-01,108010.01714631745
2022-02-02,107535.74691480937
2022-02-03,108211.75327300877
2022-02-04,108895.47697843575
2022-02-07,107996.10871562945
2022-02-08,108441.99038380763
2022-02-09,108441.99038380763
2022-02-10,108447.09589687406
2022-02-11,110513.31507079877
2022-02-14,110169.0251417086
2022-02-15,109789.6088292417
2022-02-16,109454.59359638557
2022-02-17,111269.5110672391
2022-02-18,110643.9657178578
2022-02-22,108861.8649683025
2022-02-23,111759.27350719392
2022-02-24,113280.85290364166
2022-02-25,114236.31426193845
2022-02-28,112396.35290524078
2022-03-01,110586.02711422133
