template_key,family,cluster_dimension,cluster_value,trade_count,expectancy,payoff_ratio,win_rate,average_MFE_pct,average_MAE_pct,drawdown_contribution_pct,percent_total_pnl_pct,stability_across_time_slices
breakout_consolidation,Breakout / Trend-Continuation Family,symbol,NVDA,10,419.1450533571568,10.732491491435226,80.0,34.37224040885238,-3.658326376477957,0.5206684411832957,13.69784050573999,1.0
breakout_consolidation,Breakout / Trend-Continuation Family,symbol,AAPL,57,15.988263776393238,0.6876563943678264,64.91228070175438,5.4197972460067305,-4.425344853603954,17.44079892205802,13.596899739334795,0.5
breakout_consolidation,Breakout / Trend-Continuation Family,symbol,NFLX,34,42.884053582153136,0.8923974249214393,64.70588235294117,6.892584558083055,-5.8899047045515545,11.939791787411393,11.97089999006252,1.0
breakout_consolidation,Breakout / Trend-Continuation Family,symbol,META,31,-37.21660011008995,0.7827648320363358,45.16129032258064,5.502598480200506,-7.910266980840178,16.90981585699288,6.680048321112787,0.5
breakout_consolidation,Breakout / Trend-Continuation Family,symbol,AMZN,33,-9.497008606846926,1.008226410614958,45.45454545454545,4.553527859123038,-6.299892287852467,10.214441849783256,5.259225226683535,0.5
breakout_consolidation,Breakout / Trend-Continuation Family,symbol,TSLA,3,330.8567056890035,0.0,100.0,22.55529108336395,-3.3899081267366293,0.0,3.1682024218979055,1.0
breakout_consolidation,Breakout / Trend-Continuation Family,symbol,IWM,35,-25.87603464442038,0.6066706814733718,42.857142857142854,2.8942721469401156,-4.281211313317177,8.655518425755346,2.4134464213767957,0.5
breakout_consolidation,Breakout / Trend-Continuation Family,trend_alignment,stacked_uptrend,393,14.680759335598598,0.8368238480599838,61.32315521628499,4.296766131772691,-4.4983786318375,91.95432456029859,74.76700215694567,1.0
breakout_consolidation,Breakout / Trend-Continuation Family,trend_alignment,uptrend,72,88.34150650685562,1.7059047585124456,75.0,7.0918261627543515,-2.810116381702497,8.045675439701407,25.23299784305432,1.0
breakout_consolidation,Breakout / Trend-Continuation Family,volatility_bucket,compressed,300,30.861420033071674,1.010826096181975,63.33333333333333,5.195095502675741,-4.442655451934164,64.645135606241,69.16772921755633,1.0
breakout_consolidation,Breakout / Trend-Continuation Family,volatility_bucket,neutral,140,19.9075028285177,0.8504580321943469,63.57142857142857,3.99912309487911,-3.8604652979536374,29.984849545036855,27.271240774820534,1.0
breakout_consolidation,Breakout / Trend-Continuation Family,volatility_bucket,expanded,25,3.3860192587949793,0.608684675076721,64.0,3.233387576767324,-3.877176180038369,5.370014848722153,3.5610300076231254,0.5
cross_sectional_momentum,Momentum / Relative-Strength Family,day_of_week,Wednesday,456,92.64858172636451,1.3717835448855216,64.25438596491229,11.01136514922864,-6.786628377123148,21.03128101579215,20.865185634684654,1.0
cross_sectional_momentum,Momentum / Relative-Strength Family,day_of_week,Friday,446,99.31305368378588,1.425005713775525,65.24663677130044,11.231971697868676,-6.679260336430783,19.292559379905356,20.766278004090243,1.0
cross_sectional_momentum,Momentum / Relative-Strength Family,day_of_week,Thursday,443,93.68368478727083,1.2222433361578282,67.72009029345372,10.984191604981797,-6.799515471754118,19.36154623003426,19.974405141624217,1.0
cross_sectional_momentum,Momentum / Relative-Strength Family,day_of_week,Tuesday,448,87.6848227822287,1.3484618155407706,64.0625,10.738369490318313,-6.958935319716771,20.419887298493173,19.748719260558623,1.0
cross_sectional_momentum,Momentum / Relative-Strength Family,day_of_week,Monday,421,86.09143820365588,1.371266360797116,62.94536817102138,10.728936745214316,-7.0534713094975485,19.89472607577507,18.645411959042267,1.0
cross_sectional_momentum,Momentum / Relative-Strength Family,gap_bucket,flat_gap,1533,83.76527992310743,1.3541120579802044,63.86170906718852,9.954854554083463,-6.460574365959395,67.27148434454162,64.76635627329074,1.0
cross_sectional_momentum,Momentum / Relative-Strength Family,gap_bucket,gap_up,415,102.65407664493453,1.3202125762771912,65.78313253012048,13.23943371914428,-7.606478107730388,20.21035880056587,20.638736839994873,1.0
cross_sectional_momentum,Momentum / Relative-Strength Family,gap_bucket,gap_down,266,122.3944651554803,1.291415656702381,69.17293233082707,13.041930988148989,-7.940614777485262,12.518156854892522,14.594906886714377,1.0
cross_sectional_momentum,Momentum / Relative-Strength Family,holding_bucket,medium,2214,91.94694835642696,1.3465864358160042,64.85998193315267,10.941423065809602,-6.853185387775494,100.0,100.0,1.0
cross_sectional_momentum,Momentum / Relative-Strength Family,regime_bucket,rising_market,1652,70.72867006008148,1.2396983644223682,62.28813559322034,10.42592195855996,-6.843087833341131,81.38856065731794,67.04982459196613,1.0
cross_sectional_momentum,Momentum / Relative-Strength Family,regime_bucket,falling_or_volatile,547,159.21267978205236,1.7099597908533988,72.57769652650823,12.60226296461178,-6.96294587245496,18.024793077618476,32.82058783811585,1.0
cross_sectional_momentum,Momentum / Relative-Strength Family,regime_bucket,calmer,15,-24.170341260534162,0.2745150243343065,66.66666666666666,7.149983367917066,-3.9626637081685323,0.5866462650635983,0.1295875699180102,0.0
cross_sectional_momentum,Momentum / Relative-Strength Family,side,long,2214,91.94694835642696,1.3465864358160042,64.85998193315267,10.941423065809602,-6.853185387775494,100.0,100.0,1.0
cross_sectional_momentum,Momentum / Relative-Strength Family,symbol,NVDA,586,169.80836259340614,1.876629646371288,67.06484641638225,16.436445921628593,-7.8885784645198616,25.73674772742886,39.5693030956138,1.0
cross_sectional_momentum,Momentum / Relative-Strength Family,symbol,TSLA,307,96.86749450796442,1.411138337861964,56.35179153094463,15.868853204432618,-10.458347173748239,26.404477161807144,19.35438561716789,1.0
cross_sectional_momentum,Momentum / Relative-Strength Family,symbol,NFLX,439,76.5084409688744,1.2396075328817808,64.69248291571755,8.969388712827426,-6.062245441860811,19.27889885450654,17.61748843237408,1.0
cross_sectional_momentum,Momentum / Relative-Strength Family,symbol,META,401,65.57700376342572,1.2489023376473083,65.08728179551122,7.8150727951731795,-5.740407753309525,14.445950320390983,13.532498534626802,0.5
cross_sectional_momentum,Momentum / Relative-Strength Family,symbol,AAPL,267,24.483778243690445,0.8539423112527326,65.54307116104869,5.264928091307206,-4.940304727557228,7.640357693233524,4.99325064304444,1.0
cross_sectional_momentum,Momentum / Relative-Strength Family,symbol,AMZN,178,37.48222276283538,0.7964344132509434,69.66292134831461,6.271458841789313,-5.354454912847658,5.873805881457781,4.322036736289143,1.0
cross_sectional_momentum,Momentum / Relative-Strength Family,symbol,QQQ,35,36.450712351705114,0.8944117106498799,74.28571428571429,3.5830147503030956,-2.624529904628483,0.5877711017265002,0.6110369408838399,1.0
cross_sectional_momentum,Momentum / Relative-Strength Family,symbol,IWM,1,-43.841102181091784,0.0,0.0,1.9485975934729893,-12.29074452491613,0.031991259448672836,0.0,0.0
cross_sectional_momentum,Momentum / Relative-Strength Family,trend_alignment,stacked_uptrend,2005,87.19072258472028,1.3055882799969303,65.33665835411472,10.314968794300356,-6.699922611378381,87.32048006078324,86.45692204851862,1.0
cross_sectional_momentum,Momentum / Relative-Strength Family,trend_alignment,uptrend,209,137.5748558792589,1.7487639539282411,60.28708133971292,16.951187727895896,-8.323481400580324,12.67951993921678,13.543077951481358,1.0
cross_sectional_momentum,Momentum / Relative-Strength Family,volatility_bucket,compressed,1111,85.28227390665303,1.171723205583691,67.68676867686769,10.150016589888539,-6.648892893240782,47.53720458834228,46.94323169286111,1.0
cross_sectional_momentum,Momentum / Relative-Strength Family,volatility_bucket,neutral,659,99.42392801754274,1.5074374841945875,62.82245827010622,11.744116541670152,-7.232373395749141,30.900280950374775,31.668457966556108,1.0
cross_sectional_momentum,Momentum / Relative-Strength Family,volatility_bucket,expanded,444,97.52605582720066,1.5888087973012814,60.810810810810814,11.73033656616139,-6.801572919697632,21.56251446128295,21.388310340582777,0.5
pullback_in_trend,Pullback in Trend Family,day_of_week,Tuesday,439,55.423591198631065,1.0991014438311015,60.820045558086555,9.419390855278454,-8.196305650818095,20.239717172345276,22.06078169227808,1.0
pullback_in_trend,Pullback in Trend Family,day_of_week,Wednesday,426,45.02909166112844,1.020971095237803,59.859154929577464,9.450326293852365,-8.372776776760462,21.56583382052157,20.97585325345865,1.0
pullback_in_trend,Pullback in Trend Family,day_of_week,Friday,410,52.85672462465026,1.045978572490667,61.46341463414634,9.527784319419244,-7.89437041596639,19.049464731531497,20.30228328662409,1.0
pullback_in_trend,Pullback in Trend Family,day_of_week,Monday,377,46.1928459633321,1.0402820296806932,59.6816976127321,9.306285632101151,-8.332007036690186,18.947863352755984,18.640009754087608,1.0
pullback_in_trend,Pullback in Trend Family,day_of_week,Thursday,401,34.01177464370012,0.9467000615508628,59.60099750623441,9.242167129652863,-8.282366500818021,20.19712092284567,18.021072013551567,1.0
pullback_in_trend,Pullback in Trend Family,gap_bucket,flat_gap,1331,42.76643784945459,1.0055370372450214,60.405709992486855,8.684358202448966,-7.703733435577894,62.60919852925835,61.358892801448064,1.0
pullback_in_trend,Pullback in Trend Family,gap_bucket,gap_down,390,60.58977860366639,1.0563292040679233,61.794871794871796,10.626156248306115,-8.720105653786486,19.590167615841473,21.38277556313957,1.0
pullback_in_trend,Pullback in Trend Family,gap_bucket,gap_up,332,47.246653033711965,1.0930120992474712,58.13253012048193,10.779639022904258,-9.667343885797104,17.800633854900177,17.25833163541236,1.0
pullback_in_trend,Pullback in Trend Family,holding_bucket,medium,2053,46.8767809255949,1.0304836353510463,60.30199707744763,9.392071047200766,-8.214353910285215,100.0,100.0,1.0
pullback_in_trend,Pullback in Trend Family,regime_bucket,rising_market,1086,37.539668082743106,0.9143206288703287,61.04972375690608,9.25810960860596,-8.092859852035613,55.29659631371494,50.62510582398454,0.5
pullback_in_trend,Pullback in Trend Family,regime_bucket,falling_or_volatile,967,57.362928337525645,1.1786583688032342,59.4622543950362,9.542517916191416,-8.350799150470396,44.70340368628505,49.37489417601546,1.0
pullback_in_trend,Pullback in Trend Family,side,long,2053,46.8767809255949,1.0304836353510463,60.30199707744763,9.392071047200766,-8.214353910285215,100.0,100.0,1.0
pullback_in_trend,Pullback in Trend Family,symbol,NVDA,437,95.46460161349616,1.3242412143495594,63.1578947368421,12.864521312813999,-9.506403222674574,19.294199873905153,27.981625786824125,1.0
pullback_in_trend,Pullback in Trend Family,symbol,TSLA,366,-40.94461941497234,1.1851167901632644,39.61748633879781,11.445961684391646,-14.10158498473579,39.57544496857214,19.65887000458293,0.5
pullback_in_trend,Pullback in Trend Family,symbol,NFLX,274,99.89401655044058,1.2299848148582853,64.96350364963503,10.870039389500533,-7.572482546670535,12.555326278453968,18.292471500083884,1.0
pullback_in_trend,Pullback in Trend Family,symbol,META,250,44.76891911705243,0.9498427632068075,63.6,8.081299545403702,-7.0218085542835045,9.967270350579234,10.56767754610915,1.0
pullback_in_trend,Pullback in Trend Family,symbol,AMZN,231,53.17167662314024,1.0601119199213032,64.93506493506493,7.280570670889546,-6.00770556767335,7.490997973643754,9.394928997313539,0.5
pullback_in_trend,Pullback in Trend Family,symbol,AAPL,242,34.88413688731389,0.8765233164079652,66.94214876033058,6.1562116616541,-5.635165376563554,6.399036872789981,7.256028472453275,1.0
pullback_in_trend,Pullback in Trend Family,symbol,QQQ,99,54.489195189186916,1.3756415212856608,66.66666666666666,5.708289297530699,-3.881332966611948,1.8094210466795615,3.1803196584939686,1.0
pullback_in_trend,Pullback in Trend Family,symbol,IWM,122,38.73371674622393,0.9458145668628534,71.31147540983606,4.972450244708943,-3.718790038412961,2.054641615151021,3.0859518935156767,0.5
pullback_in_trend,Pullback in Trend Family,symbol,SPY,32,3.061829171886422,1.2097439206986669,46.875,4.025430413632263,-4.02636103415519,0.8536610202251658,0.5821261406234464,0.5
pullback_in_trend,Pullback in Trend Family,trend_alignment,stacked_uptrend,1349,51.53831566999404,1.083300312778688,60.41512231282431,9.286180755124727,-7.900199849878413,62.50943930024122,66.02473827813503,1.0
pullback_in_trend,Pullback in Trend Family,trend_alignment,uptrend,704,37.94437983156868,0.9423472403216976,60.08522727272727,9.594977302897606,-8.816333778877226,37.49056069975878,33.97526172186496,0.5
