entry_time,exit_time,mode,side,entry_price,exit_price,gross_price_return_pct,net_trade_return_pct,bars_held,entry_reason,exit_reason,cost_bps_per_side,equity_after_trade
2021-03-29 10:10:00-04:00,2021-03-29 10:10:00-04:00,event,short,312.79,313.571975,-0.2499999999999963,-0.2898960099999903,1,bearish_fvg,stop_loss,2.0,95503.75511606697
2021-03-29 13:10:00-04:00,2021-03-29 13:50:00-04:00,event,long,316.56,315.7686,-0.25000000000000316,-0.2898960099999903,5,bullish_fvg,stop_loss,2.0,95226.89354058533
2021-04-01 09:50:00-04:00,2021-04-01 15:50:00-04:00,event,long,323.8,324.55,0.23162445954292774,0.19153581902406902,37,bullish_fvg,session_close,2.0,95409.28715105947
2021-04-05 10:00:00-04:00,2021-04-05 15:50:00-04:00,event,long,328.54,331.08,0.7731174286235963,0.732812212576861,36,bullish_fvg,session_close,2.0,96108.45805923497
2021-04-07 10:00:00-04:00,2021-04-07 12:30:00-04:00,event,long,330.93,330.69,-0.07252289003717073,-0.11248988378206315,15,bullish_fvg,reverse_open,2.0,96000.3457664594
2021-04-07 12:30:00-04:00,2021-04-07 13:50:00-04:00,event,short,330.69,331.516725,-0.2500000000000031,-0.2898960100000014,9,bearish_fvg,stop_loss,2.0,95722.04459449623
2021-04-12 10:00:00-04:00,2021-04-12 10:10:00-04:00,event,short,335.6,336.439,-0.24999999999999958,-0.2898960100000014,2,bearish_fvg,stop_loss,2.0,95444.55020652636
2021-04-13 09:50:00-04:00,2021-04-13 11:30:00-04:00,event,long,339.42,338.57145,-0.2499999999999967,-0.2898960099999792,11,bullish_fvg,stop_loss,2.0,95167.8602637152
2021-04-14 14:10:00-04:00,2021-04-14 14:10:00-04:00,event,short,336.21,337.05052499999994,-0.2499999999999872,-0.2898960099999681,1,bearish_fvg,stop_loss,2.0,94891.97243400835
2021-04-15 09:50:00-04:00,2021-04-15 15:50:00-04:00,event,long,340.33,341.59,0.3702288954837925,0.33008481873477713,37,bullish_fvg,session_close,2.0,95205.19642921099
2021-04-16 09:50:00-04:00,2021-04-16 10:20:00-04:00,event,short,341.11,341.85,-0.2169388173902873,-0.256848050540881,3,bearish_fvg,reverse_open,2.0,94960.66373816895
2021-04-16 10:20:00-04:00,2021-04-16 10:30:00-04:00,event,long,341.85,340.995375,-0.24999999999999958,-0.2898960099999903,2,bullish_fvg,stop_loss,2.0,94685.3765629225
2021-04-19 10:20:00-04:00,2021-04-19 15:50:00-04:00,event,short,339.19,338.89,0.0884460037147355,0.048414628851078945,34,bearish_fvg,session_close,2.0,94731.21813656169
2021-04-20 11:00:00-04:00,2021-04-20 15:50:00-04:00,event,short,336.465,336.32,0.043095121335051736,0.0030818850103031536,30,bearish_fvg,session_close,2.0,94734.13764377352
2021-04-21 09:50:00-04:00,2021-04-21 10:00:00-04:00,event,short,335.83,336.45,-0.18461721704433928,-0.22453937754219888,1,bearish_fvg,reverse_open,2.0,94521.42220078822
2021-04-21 10:00:00-04:00,2021-04-21 10:00:00-04:00,event,long,336.45,335.608875,-0.24999999999999312,-0.2898960099999792,1,bullish_fvg,stop_loss,2.0,94247.4083692329
2021-04-21 11:30:00-04:00,2021-04-21 15:50:00-04:00,event,long,337.5401,339.3,0.5213899030070845,0.48118536790149324,27,bullish_fvg,session_close,2.0,94700.913107932
2021-04-22 13:20:00-04:00,2021-04-22 13:20:00-04:00,event,short,336.15,336.990375,-0.2499999999999984,-0.2898960099999903,1,bearish_fvg,stop_loss,2.0,94426.37893939855
2021-04-22 13:30:00-04:00,2021-04-22 14:40:00-04:00,event,short,337.66,335.707,0.5783924657940033,0.5381651319434022,7,bearish_fvg,reverse_open,2.0,94934.54878620713
2021-04-22 14:40:00-04:00,2021-04-22 15:10:00-04:00,event,long,335.707,334.8677325,-0.2500000000000016,-0.2898960099999903,4,bullish_fvg,stop_loss,2.0,94659.33731716442
2021-04-23 09:50:00-04:00,2021-04-23 15:50:00-04:00,event,long,336.66,339.43,0.8227885700706891,0.7824634875542191,37,bullish_fvg,session_close,2.0,95400.01206923202
2021-04-27 10:00:00-04:00,2021-04-27 15:50:00-04:00,event,short,340.18,340.07,0.03233582221177425,-0.0076731108236693935,36,bearish_fvg,session_close,2.0,95392.69192058015
2021-04-28 14:50:00-04:00,2021-04-28 15:10:00-04:00,event,long,340.22,339.36945000000003,-0.24999999999999947,-0.2898960099999903,3,bullish_fvg,stop_loss,2.0,95116.1523128708
2021-04-29 10:10:00-04:00,2021-04-29 15:50:00-04:00,event,short,340.095,340.22,-0.03675443626045664,-0.07673573595612382,35,bearish_fvg,session_close,2.0,95043.16423338038
2021-04-30 10:40:00-04:00,2021-04-30 11:00:00-04:00,event,long,339.28,338.4318,-0.24999999999998912,-0.2898960099999903,3,bullish_fvg,stop_loss,2.0,94767.63789249006
2021-04-30 14:00:00-04:00,2021-04-30 14:40:00-04:00,event,short,337.37,338.213425,-0.24999999999999045,-0.2898960100000125,5,bearish_fvg,stop_loss,2.0,94492.91029146848
2021-04-30 15:40:00-04:00,2021-04-30 15:50:00-04:00,event,long,337.89,337.89,0.0,-0.0399959999999866,2,bullish_fvg,session_close,2.0,94455.11690706831
2021-05-03 10:20:00-04:00,2021-05-03 10:30:00-04:00,event,long,339.86,339.01035,-0.24999999999999908,-0.2898960099999903,2,bullish_fvg,stop_loss,2.0,94181.29529191389
2021-05-03 11:10:00-04:00,2021-05-03 15:50:00-04:00,event,short,337.51,336.132,0.40828419898669255,0.3681249016384669,29,bearish_fvg,session_close,2.0,94528.00009256908
2021-05-04 09:50:00-04:00,2021-05-04 13:20:00-04:00,event,short,331.29,327.74,1.0715687162304963,1.0311441316067427,21,bearish_fvg,reverse_open,2.0,95502.72001824883
2021-05-04 13:20:00-04:00,2021-05-04 15:50:00-04:00,event,long,327.74,330.15,0.7353389882223617,0.6950488820406164,16,bullish_fvg,session_close,2.0,96166.51060605406
2021-05-05 09:40:00-04:00,2021-05-05 10:00:00-04:00,event,long,331.74,330.91065000000003,-0.24999999999999298,-0.2898960099999903,3,bullish_fvg,stop_loss,2.0,95887.72772885089
2021-05-05 10:20:00-04:00,2021-05-05 10:40:00-04:00,event,short,330.8,331.627,-0.24999999999999944,-0.2898960099999903,3,bearish_fvg,stop_loss,2.0,95609.7530320853
2021-05-06 10:10:00-04:00,2021-05-06 10:30:00-04:00,event,short,327.09,327.90772499999997,-0.24999999999999875,-0.2898960099999903,3,bearish_fvg,stop_loss,2.0,95332.58417287444
2021-05-06 10:50:00-04:00,2021-05-06 11:00:00-04:00,event,long,328.09,327.269775,-0.24999999999999806,-0.2898960099999792,2,bullish_fvg,stop_loss,2.0,95056.2188151274
2021-05-06 11:20:00-04:00,2021-05-06 11:20:00-04:00,event,short,327.47,328.288675,-0.2499999999999953,-0.2898960100000014,1,bearish_fvg,stop_loss,2.0,94780.65462952548
2021-05-06 11:40:00-04:00,2021-05-06 13:50:00-04:00,event,long,329.79,328.965525,-0.25000000000000205,-0.2898960100000014,14,bullish_fvg,stop_loss,2.0,94505.88929350261
2021-05-07 09:40:00-04:00,2021-05-07 14:00:00-04:00,event,long,334.2,333.3645,-0.24999999999999034,-0.2898960100000014,27,bullish_fvg,stop_loss,2.0,94231.92049122573
2021-05-10 09:50:00-04:00,2021-05-10 15:50:00-04:00,event,short,330.649,325.61,1.5239725509528192,1.4833670228913576,37,bearish_fvg,session_close,2.0,95629.72572482977
2021-05-11 09:40:00-04:00,2021-05-11 09:40:00-04:00,event,short,320.94,321.74235,-0.24999999999999684,-0.2898960099999792,1,bearish_fvg,stop_loss,2.0,95352.49896557957
2021-05-11 10:40:00-04:00,2021-05-11 10:40:00-04:00,event,short,320.43,321.231075,-0.24999999999999029,-0.2898960100000014,1,bearish_fvg,stop_loss,2.0,95076.07587564306
2021-05-11 11:00:00-04:00,2021-05-11 11:00:00-04:00,event,long,322.14,321.33465,-0.2499999999999925,-0.2898960099999903,1,bullish_fvg,stop_loss,2.0,94800.45412521501
2021-05-11 11:30:00-04:00,2021-05-11 11:40:00-04:00,event,long,324.51,323.698725,-0.24999999999998967,-0.2898960100000014,2,bullish_fvg,stop_loss,2.0,94525.63139124413
2021-05-11 13:20:00-04:00,2021-05-11 15:50:00-04:00,event,long,324.58,325.31,0.2249060324111215,0.18482007899438546,16,bullish_fvg,session_close,2.0,94700.33373785137
2021-05-12 11:00:00-04:00,2021-05-12 11:10:00-04:00,event,short,318.46,319.25614999999993,-0.2499999999999858,-0.2898960099999903,2,bearish_fvg,stop_loss,2.0,94425.80124888866
2021-05-12 11:40:00-04:00,2021-05-12 13:00:00-04:00,event,short,318.28,319.0757,-0.2500000000000034,-0.2898960100000014,9,bearish_fvg,stop_loss,2.0,94152.0646186576
2021-05-13 10:10:00-04:00,2021-05-13 11:00:00-04:00,event,long,321.45,320.646375,-0.2500000000000034,-0.2898960100000014,6,bullish_fvg,stop_loss,2.0,93879.1215399955
2021-05-13 11:20:00-04:00,2021-05-13 14:10:00-04:00,event,short,320.21,319.45,0.23734424284063302,0.19725331463726903,17,bearish_fvg,reverse_open,2.0,94064.30121898549
2021-05-13 14:10:00-04:00,2021-05-13 15:50:00-04:00,event,long,319.45,319.35,-0.0313038034121039,-0.07128728314288457,11,bullish_fvg,session_close,2.0,93997.24533423914
2021-05-14 10:30:00-04:00,2021-05-14 15:50:00-04:00,event,long,324.01,326.35,0.7221999321008709,0.6819150810160268,33,bullish_fvg,session_close,2.0,94638.22672591294
2021-05-17 10:10:00-04:00,2021-05-17 10:10:00-04:00,event,short,323.03,323.83757499999996,-0.2499999999999956,-0.2898960099999903,1,bearish_fvg,stop_loss,2.0,94363.87428269978
2021-05-18 09:40:00-04:00,2021-05-18 09:40:00-04:00,event,long,325.745,324.93063750000005,-0.24999999999998734,-0.2898960099999792,1,bullish_fvg,stop_loss,2.0,94090.31717627283
2021-05-18 14:50:00-04:00,2021-05-18 15:20:00-04:00,event,short,323.26,324.06814999999995,-0.24999999999998612,-0.2898960099999792,4,bearish_fvg,stop_loss,2.0,93817.55310098249
2021-05-19 09:40:00-04:00,2021-05-19 09:40:00-04:00,event,short,317.16,317.9529,-0.24999999999999198,-0.2898960099999792,1,bearish_fvg,stop_loss,2.0,93545.57975786313
2021-05-19 14:40:00-04:00,2021-05-19 15:00:00-04:00,event,long,320.855,320.05286250000006,-0.2499999999999869,-0.2898960099999792,3,bullish_fvg,stop_loss,2.0,93274.39485461374
2021-05-20 09:40:00-04:00,2021-05-20 15:50:00-04:00,event,long,325.73,328.87,0.9639885794983533,0.9236070226261051,38,bullish_fvg,session_close,2.0,94135.88371580295
2021-05-21 11:40:00-04:00,2021-05-21 15:50:00-04:00,event,short,327.84,326.97,0.26537335285503527,0.22527121412883044,26,bearish_fvg,session_close,2.0,94347.94476398044
2021-05-24 09:50:00-04:00,2021-05-24 15:50:00-04:00,event,long,330.88,332.53,0.49867021276595064,0.458474764627681,37,bullish_fvg,session_close,2.0,94780.50628166815
2021-06-01 10:30:00-04:00,2021-06-01 15:50:00-04:00,event,short,333.18,332.83,0.10504832222823181,0.06501030710128752,33,bearish_fvg,session_close,2.0,94842.12337987401
2021-06-03 09:50:00-04:00,2021-06-03 09:50:00-04:00,event,short,328.38,329.20095,-0.24999999999999453,-0.2898960099999903,1,bearish_fvg,stop_loss,2.0,94567.1798483965
2021-06-03 10:00:00-04:00,2021-06-03 10:00:00-04:00,event,short,329.18,330.00295,-0.24999999999999745,-0.2898960099999792,1,bearish_fvg,stop_loss,2.0,94293.03336724649
2021-06-03 10:20:00-04:00,2021-06-03 10:40:00-04:00,event,long,329.783,328.9585425,-0.2499999999999982,-0.2898960099999903,3,bullish_fvg,stop_loss,2.0,94019.68162580689
2021-06-03 11:00:00-04:00,2021-06-03 11:30:00-04:00,event,long,331.14,330.31215000000003,-0.2499999999999865,-0.2898960099999792,4,bullish_fvg,stop_loss,2.0,93747.12232015899
2021-06-04 09:50:00-04:00,2021-06-04 15:50:00-04:00,event,long,333.85,335.68,0.5481503669312517,0.5079351287105016,37,bullish_fvg,session_close,2.0,94223.29688657828
2021-06-08 10:10:00-04:00,2021-06-08 15:50:00-04:00,event,short,337.62,336.65,0.28730525442806326,0.24719434381850203,35,bearish_fvg,session_close,2.0,94456.21154704121
2021-06-10 09:50:00-04:00,2021-06-10 10:30:00-04:00,event,long,339.92,339.07020000000006,-0.24999999999998798,-0.2898960099999681,5,bullish_fvg,stop_loss,2.0,94182.3867585692
2021-06-10 11:00:00-04:00,2021-06-10 11:20:00-04:00,event,short,338.09,338.93522499999995,-0.24999999999999137,-0.2898960099999903,3,bearish_fvg,stop_loss,2.0,93909.35577723336
2021-06-16 14:20:00-04:00,2021-06-16 14:20:00-04:00,event,short,338.45,339.29612499999996,-0.2499999999999918,-0.2898960099999903,1,bearish_fvg,stop_loss,2.0,93637.11630181846
2021-06-16 15:10:00-04:00,2021-06-16 15:50:00-04:00,event,long,340.5,340.94,0.12922173274596116,0.08917404922172967,5,bullish_fvg,session_close,2.0,93720.61630999926
2021-06-17 10:30:00-04:00,2021-06-17 12:10:00-04:00,event,long,343.8,344.83,0.2995927865037733,0.25947696137289533,10,bullish_fvg,reverse_open,2.0,93963.79971738039
2021-06-17 12:10:00-04:00,2021-06-17 13:20:00-04:00,event,short,344.83,344.86,-0.008699939100434869,-0.048692459472787775,7,bearish_fvg,reverse_open,2.0,93918.04643228391
2021-06-17 13:20:00-04:00,2021-06-17 15:50:00-04:00,event,long,344.86,345.34,0.13918691642984438,0.09913524723075273,16,bullish_fvg,session_close,2.0,94011.15231980885
2021-06-18 09:40:00-04:00,2021-06-18 15:30:00-04:00,event,short,343.95,343.46,0.14246256723361217,0.1024095879052167,35,bearish_fvg,reverse_open,2.0,94107.4287534845
2021-06-18 15:30:00-04:00,2021-06-18 15:50:00-04:00,event,long,343.46,342.60135,-0.24999999999998682,-0.2898960099999792,3,bullish_fvg,stop_loss,2.0,93834.61507241458
2021-06-21 09:50:00-04:00,2021-06-21 09:50:00-04:00,event,short,341.24,342.0931,-0.24999999999999514,-0.2898960100000014,1,bearish_fvg,stop_loss,2.0,93562.5922673208
2021-06-21 10:10:00-04:00,2021-06-21 10:10:00-04:00,event,long,342.84,341.9829,-0.2500000000000008,-0.2898960100000014,1,bullish_fvg,stop_loss,2.0,93291.35804548526
2021-06-21 10:30:00-04:00,2021-06-21 10:30:00-04:00,event,short,342.13,342.985325,-0.24999999999999808,-0.2898960100000014,1,bearish_fvg,stop_loss,2.0,93020.91012083659
2021-06-21 10:50:00-04:00,2021-06-21 15:50:00-04:00,event,long,343.35,344.3,0.2766855977865119,0.23657893461481727,31,bullish_fvg,session_close,2.0,93240.97799896948
2021-06-23 09:50:00-04:00,2021-06-23 11:00:00-04:00,event,long,348.27,347.399325,-0.25000000000000167,-0.2898960099999903,8,bullish_fvg,stop_loss,2.0,92970.6761240655
2021-06-23 12:50:00-04:00,2021-06-23 15:50:00-04:00,event,short,347.58,347.66,-0.023016284020956596,-0.06300307842800335,19,bearish_fvg,session_close,2.0,92912.10173607201
2021-06-28 09:50:00-04:00,2021-06-28 15:50:00-04:00,event,long,352.17,353.68,0.4287701962120541,0.3886027052843799,37,bullish_fvg,session_close,2.0,93273.16067695497
2021-07-06 10:50:00-04:00,2021-07-06 15:50:00-04:00,event,short,359.49,360.38872499999997,-0.24999999999998782,-0.289896009999957,31,bearish_fvg,stop_loss,2.0,93002.76550575162
2021-07-07 10:40:00-04:00,2021-07-07 11:40:00-04:00,event,short,359.97,360.869925,-0.2499999999999989,-0.2898960100000014,7,bearish_fvg,stop_loss,2.0,92733.1541993608
2021-07-07 12:00:00-04:00,2021-07-07 13:00:00-04:00,event,long,361.06,360.15735,-0.2499999999999984,-0.2898960100000014,7,bullish_fvg,stop_loss,2.0,92464.3244853897
2021-07-08 13:40:00-04:00,2021-07-08 14:10:00-04:00,event,long,359.52,358.6212,-0.2499999999999984,-0.2898960099999903,4,bullish_fvg,stop_loss,2.0,92196.27409803311
2021-07-09 11:10:00-04:00,2021-07-09 15:50:00-04:00,event,long,360.28,361.0,0.19984456533807798,0.1597686355057304,29,bullish_fvg,session_close,2.0,92343.57482714666
2021-07-13 10:00:00-04:00,2021-07-13 13:30:00-04:00,event,long,363.51,363.2988,-0.05810018981595074,-0.09807295206401001,21,bullish_fvg,reverse_open,2.0,92253.01075727223
2021-07-13 13:30:00-04:00,2021-07-13 14:40:00-04:00,event,short,363.2988,362.96,0.09325657007401313,0.053223271176250364,7,bearish_fvg,reverse_open,2.0,92302.11082735583
2021-07-13 14:40:00-04:00,2021-07-13 15:50:00-04:00,event,long,362.96,362.0526,-0.24999999999999878,-0.2898960099999903,8,bullish_fvg,stop_loss,2.0,92034.53069092156
2021-07-14 11:40:00-04:00,2021-07-14 15:50:00-04:00,event,short,363.45,362.98,0.12931627459071962,0.08926855325352978,26,bearish_fvg,session_close,2.0,92116.68858496302
2021-07-15 09:50:00-04:00,2021-07-15 15:50:00-04:00,event,short,362.39,360.42,0.5436132343607635,0.5033998108115334,37,bearish_fvg,session_close,2.0,92580.40382102558
2021-07-16 11:20:00-04:00,2021-07-16 12:10:00-04:00,event,short,358.98,359.87745,-0.24999999999999778,-0.2898960099999903,6,bearish_fvg,stop_loss,2.0,92312.01692430655
2021-07-19 11:20:00-04:00,2021-07-19 12:00:00-04:00,event,long,354.42,353.53395000000006,-0.2499999999999872,-0.2898960099999681,5,bullish_fvg,stop_loss,2.0,92044.40807049249
2021-07-19 12:20:00-04:00,2021-07-19 15:50:00-04:00,event,short,353.76,354.64439999999996,-0.2499999999999918,-0.2898960099999903,22,bearish_fvg,stop_loss,2.0,91777.57500406801
2021-07-20 09:40:00-04:00,2021-07-20 13:20:00-04:00,event,long,354.06,359.0001,1.3952719877986706,1.3547179348144311,22,bullish_fvg,reverse_open,2.0,93020.9022727859
2021-07-20 13:20:00-04:00,2021-07-20 14:30:00-04:00,event,short,359.0001,359.89760025,-0.25000000000000205,-0.2898960100000014,8,bearish_fvg,stop_loss,2.0,92751.23838863109
2021-07-21 09:40:00-04:00,2021-07-21 11:00:00-04:00,event,short,359.14,360.03785,-0.2500000000000015,-0.2898960100000014,9,bearish_fvg,stop_loss,2.0,92482.35624931686
2021-07-22 09:40:00-04:00,2021-07-22 12:20:00-04:00,event,long,362.58,362.28,-0.082740360747976,-0.12270326791330444,16,bullish_fvg,reverse_open,2.0,92368.87737595572
2021-07-22 12:20:00-04:00,2021-07-22 13:10:00-04:00,event,short,362.28,363.18569999999994,-0.24999999999999106,-0.2898960099999903,6,bearish_fvg,stop_loss,2.0,92101.10368596105
2021-07-27 10:20:00-04:00,2021-07-27 14:20:00-04:00,event,short,364.92,362.38,0.6960429683218295,0.6557685789762013,24,bearish_fvg,reverse_open,2.0,92705.07378482388
2021-07-27 14:20:00-04:00,2021-07-27 15:50:00-04:00,event,long,362.38,364.44,0.5684640432694967,0.5282406803907458,10,bullish_fvg,session_close,2.0,93194.77969734158
2021-07-28 09:40:00-04:00,2021-07-28 13:30:00-04:00,event,long,363.93,364.82,0.24455252383699788,0.2044587126095676,23,bullish_fvg,reverse_open,2.0,93385.32454413008
2021-07-28 13:30:00-04:00,2021-07-28 14:00:00-04:00,event,short,364.82,365.73204999999996,-0.24999999999999045,-0.2898960100000014,4,bearish_fvg,stop_loss,2.0,93114.6042143511
2021-07-29 09:50:00-04:00,2021-07-29 10:00:00-04:00,event,long,367.24,366.3219,-0.2499999999999949,-0.2898960099999792,2,bullish_fvg,stop_loss,2.0,92844.66869200642
2021-07-30 10:00:00-04:00,2021-07-30 11:30:00-04:00,event,long,364.39,363.479025,-0.2500000000000021,-0.2898960100000014,10,bullish_fvg,stop_loss,2.0,92575.51570197058
2021-08-02 10:30:00-04:00,2021-08-02 12:00:00-04:00,event,long,365.85,364.935375,-0.2500000000000002,-0.2898960099999903,10,bullish_fvg,stop_loss,2.0,92307.14297571365
2021-08-02 12:10:00-04:00,2021-08-02 12:40:00-04:00,event,short,364.75,365.66187499999995,-0.2499999999999869,-0.2898960099999681,4,bearish_fvg,stop_loss,2.0,92039.54825128209
2021-08-03 10:10:00-04:00,2021-08-03 10:20:00-04:00,event,short,362.43,363.336075,-0.24999999999999645,-0.2898960099999903,2,bearish_fvg,stop_loss,2.0,91772.7292732796
2021-08-03 12:00:00-04:00,2021-08-03 15:50:00-04:00,event,long,365.92,366.77,0.23229121119369422,0.1922023040008769,24,bullish_fvg,session_close,2.0,91949.11857338733
2021-08-10 10:50:00-04:00,2021-08-10 12:10:00-04:00,event,short,366.83,367.74707499999994,-0.24999999999998757,-0.2898960099999792,9,bearish_fvg,stop_loss,2.0,91682.56174741292
2021-08-12 09:50:00-04:00,2021-08-12 10:20:00-04:00,event,short,365.17,366.082925,-0.24999999999999253,-0.2898960100000014,4,bearish_fvg,stop_loss,2.0,91416.77765904139
2021-08-12 10:30:00-04:00,2021-08-12 15:50:00-04:00,event,long,366.19,367.58,0.37958436877030677,0.3394365502061847,33,bullish_fvg,session_close,2.0,91727.07961543689
2021-08-16 10:00:00-04:00,2021-08-16 11:50:00-04:00,event,short,366.48,365.79,0.18827766863130257,0.14820636509493834,11,bearish_fvg,reverse_open,2.0,91863.02498594267
