session_date,equity
2021-09-29,87852.56777704896
2021-09-30,87090.73730165501
2021-10-01,88067.34419256198
2021-10-04,87806.59659414807
2021-10-05,89036.00348454317
2021-10-06,88563.48873775882
2021-10-07,88306.74671759126
2021-10-08,87752.25534342791
2021-10-11,88669.57523537836
2021-10-12,87900.65992232825
2021-10-13,87849.9316226005
2021-10-14,88359.51009250592
2021-10-15,88614.75725415513
2021-10-18,89436.11600719676
2021-10-19,89586.46660625706
2021-10-20,89326.75901406554
2021-10-21,89326.75901406554
2021-10-22,89067.80430382145
2021-10-25,89067.80430382145
2021-10-26,89300.17052812266
2021-10-27,89077.66225128136
2021-10-28,88819.42966261363
2021-10-29,88819.42966261363
2021-11-01,88819.42966261363
2021-11-02,88305.20813301252
2021-11-03,88534.43358099536
2021-11-04,88201.35917132752
2021-11-05,87690.71597086723
2021-11-08,87690.71597086723
2021-11-09,87436.50408412724
2021-11-10,88012.13110966125
2021-11-11,88012.13110966125
2021-11-12,88041.615416452
2021-11-15,87826.94399860175
2021-11-16,87512.07210430612
2021-11-17,87258.37809900742
2021-11-18,87473.58033361475
2021-11-19,87473.58033361475
2021-11-22,87227.81987268677
2021-11-23,86676.26228156961
2021-11-24,85924.63236601709
2021-11-29,85914.31081839299
2021-11-30,86094.90537980176
2021-12-01,88031.0858919727
2021-12-02,87014.72176067329
2021-12-03,87323.56053446385
2021-12-06,87096.80066082477
2021-12-07,87565.86245931582
2021-12-08,87565.86245931582
2021-12-09,88522.08653893147
2021-12-10,87500.05355280699
2021-12-13,86993.47057260752
2021-12-14,87596.22135007964
2021-12-15,87198.34758823084
2021-12-16,87618.0458845095
2021-12-17,86888.58200750686
2021-12-20,85925.43296659492
2021-12-21,86532.20115942901
2021-12-22,86771.0953927791
2021-12-23,87118.21838513872
2021-12-27,87808.19871108711
2021-12-28,87553.64624657079
2021-12-29,87116.6723989119
2021-12-30,86864.1246415827
2021-12-31,86864.1246415827
2022-01-03,86612.30901012533
2022-01-04,87105.05081620207
2022-01-05,87207.84686470329
2022-01-06,86645.7039266513
2022-01-07,86533.17680534553
2022-01-10,88237.49587907227
2022-01-11,87764.1667703751
2022-01-12,87509.74195269805
2022-01-13,87851.07059297105
2022-01-14,86978.2712108196
2022-01-18,86554.07341525928
2022-01-19,87273.98610402616
2022-01-20,89098.57477789036
2022-01-21,89505.99559016181
2022-01-24,95090.98298105596
2022-01-25,94635.03835604533
2022-01-26,94777.19816307891
2022-01-27,95385.22515587696
2022-01-28,95905.37544188934
2022-01-31,95574.30990714507
2022-02-01,95980.29815762778
2022-02-02,95424.61866365149
2022-02-03,96506.61887439417
