symbol,template,variant,params_json,holding_bars,live_signal,trade_count,total_return_pct,cagr_pct,win_rate_pct,profit_factor,max_drawdown_pct,latest_close,ma_20,ma_50,ma_200,rsi_5,rsi_14,down_streak,atr14,intraday_last_timestamp,intraday_last_close,intraday_vwap,intraday_ema8,intraday_ema21,opening_range_high,opening_range_low,relative_volume_now,bull_orb_live,bear_orb_live,bid_price,ask_price,bid_size,ask_size,quote_timestamp,underlying_blocked,spread_bps,score
AMD,relative_strength_vs_benchmark,rs_lb60_hold10_thr0p0,"{""excess_return_threshold"": 0.0, ""holding_bars"": 10, ""lookback_window"": 60, ""profit_target_pct"": 0.0, ""use_profit_target"": false}",10,1,122,34.94281712866205,13.087998826624258,50.81967213114754,1.9614099455564382,17.78036931365995,217.5,202.7255,211.6366,196.88815,73.51832819458716,64.8845536485986,0.0,10.264571428571433,2026-04-06 11:28:00-04:00,219.975,222.40221418573623,219.98275292752825,220.13568969207603,225.56,219.15,0.5323015557672945,False,False,220.18,220.26,300,200,2026-04-06 11:29:33.935710222-04:00,False,3.6327309054574553,6.537847686898529
