symbol,template,variant,params_json,holding_bars,live_signal,trade_count,total_return_pct,cagr_pct,win_rate_pct,profit_factor,max_drawdown_pct,latest_close,ma_20,ma_50,ma_200,rsi_5,rsi_14,down_streak,atr14,intraday_last_timestamp,intraday_last_close,intraday_vwap,intraday_ema8,intraday_ema21,opening_range_high,opening_range_low,relative_volume_now,bull_orb_live,bear_orb_live,bid_price,ask_price,bid_size,ask_size,quote_timestamp,underlying_blocked,spread_bps,score
AMD,relative_strength_vs_benchmark,rs_lb60_hold10_thr0p0,"{""excess_return_threshold"": 0.0, ""holding_bars"": 10, ""lookback_window"": 60, ""profit_target_pct"": 0.0, ""use_profit_target"": false}",10,1,122,34.94281712866205,13.087998826624258,50.81967213114754,1.9614099455564382,17.78036931365995,217.5,202.7255,211.6366,196.88815,73.51832819458716,64.8845536485986,0.0,10.264571428571433,2026-04-06 11:25:00-04:00,219.5903,222.42897689636843,219.98470228620445,220.19012798015316,225.56,219.15,1.9348411835421193,False,False,219.72,219.79,200,100,2026-04-06 11:26:40.039614910-04:00,False,3.1853655206931895,6.582584225374956
