setup_id,symbol,strategy_name,template,focus_tag,contract_target,option_sides,parameter_signature,risk_signature,days_tested,trade_count,total_pnl,pnl_per_day,trades_per_day,win_rate,average_win,average_loss,payoff_ratio,expectancy,max_drawdown,average_hold_minutes,percent_stopped_out,percent_exited_by_trail,percent_exited_by_time_stop,percent_exited_by_end_of_day,profit_concentration,top_10pct_pnl_contribution,profit_outlier_dependent,max_consecutive_losers,max_daily_loss_observed,positive_day_ratio,daily_pnl_std,contracts_evaluated,unique_contracts_traded,drawdown_adjusted_return,initial_stop_loss_pct,trailing_stop_activation_pct,trailing_stop_distance_pct,time_stop_minutes,max_holding_minutes,source_run,family_key,setup_label
198af220ba926a8a,SPY,failed_breakout_mean_reversion_option_buyer_otm_focus,failed_breakout_mean_reversion,primary,otm_1,call;put,"{""lookback_bars"":15,""reclaim_buffer_bps"":2}","{""cooldown_after_loss_minutes"":5,""initial_stop_loss_pct"":0.25,""mandatory_end_of_day_flatten"":true,""max_concurrent_positions"":1,""max_daily_loss"":250.0,""max_holding_minutes"":45,""max_loss_per_trade"":60.0,""max_trades_per_day"":24,""no_averaging_down"":true,""quantity_contracts"":1,""take_profit_pct"":0.6,""time_stop_minutes"":15,""trailing_stop_activation_pct"":0.15,""trailing_stop_distance_pct"":0.1,""use_take_profit"":false}",11,38,621.9199999999995,56.538181818181776,3.4545454545454546,0.6578947368421053,37.716,24.69076923076926,1.5275344258209218,16.36631578947367,-161.29999999999563,14.105263157894736,0.0526315789473684,0.1052631578947368,0.8421052631578947,0.0,0.1845158553399089,0.1845158553399089,False,4,-110.83999999999996,0.6363636363636364,86.00820402921212,337,30,3.855672659640523,0.25,0.15,0.1,15,45,options_recent_otm_focus,SPY::failed_breakout_mean_reversion_option_buyer_otm_focus::otm_1,options_recent_otm_focus | SPY | failed_breakout_mean_reversion_option_buyer_otm_focus | otm_1
3e90859f1a656ae2,QQQ,failed_breakout_mean_reversion_option_buyer_otm_focus,failed_breakout_mean_reversion,primary,otm_1,call;put,"{""lookback_bars"":15,""reclaim_buffer_bps"":0}","{""cooldown_after_loss_minutes"":5,""initial_stop_loss_pct"":0.25,""mandatory_end_of_day_flatten"":true,""max_concurrent_positions"":1,""max_daily_loss"":250.0,""max_holding_minutes"":45,""max_loss_per_trade"":60.0,""max_trades_per_day"":24,""no_averaging_down"":true,""quantity_contracts"":1,""take_profit_pct"":0.6,""time_stop_minutes"":15,""trailing_stop_activation_pct"":0.25,""trailing_stop_distance_pct"":0.1,""use_take_profit"":false}",11,51,318.039999999999,28.91272727272718,4.636363636363637,0.5686274509803921,33.66068965517241,29.914545454545497,1.1252281839387832,6.23607843137253,-227.97999999998865,14.803921568627452,0.0784313725490196,0.0392156862745098,0.8823529411764706,0.0,0.2131617767579085,0.2131617767579085,False,5,-140.30000000000018,0.6363636363636364,80.40854964615613,403,41,1.3950346521625354,0.25,0.25,0.1,15,45,options_recent_otm_focus,QQQ::failed_breakout_mean_reversion_option_buyer_otm_focus::otm_1,options_recent_otm_focus | QQQ | failed_breakout_mean_reversion_option_buyer_otm_focus | otm_1
5fb8b838bee04a92,SPY,failed_breakout_mean_reversion_option_buyer,failed_breakout_mean_reversion,primary,atm,call;put,"{""lookback_bars"":20,""reclaim_buffer_bps"":2}","{""cooldown_after_loss_minutes"":5,""initial_stop_loss_pct"":0.3,""mandatory_end_of_day_flatten"":true,""max_concurrent_positions"":1,""max_daily_loss"":400.0,""max_holding_minutes"":45,""max_loss_per_trade"":75.0,""max_trades_per_day"":40,""no_averaging_down"":true,""quantity_contracts"":1,""take_profit_pct"":0.6,""time_stop_minutes"":15,""trailing_stop_activation_pct"":0.25,""trailing_stop_distance_pct"":0.1,""use_take_profit"":false}",24,106,595.7159999999991,24.82149999999996,4.416666666666667,0.6226415094339622,27.96424242424241,31.24810000000001,0.8949101681139783,5.619962264150935,-218.59199999999328,8.867924528301886,0.2169811320754717,0.4811320754716981,0.3018867924528302,0.0,0.3296092412388114,0.3296092412388114,False,4,-126.8400000000002,0.5416666666666666,99.64914124943571,2943,67,2.7252415458937995,0.3,0.25,0.1,15,45,options_optimization,SPY::failed_breakout_mean_reversion_option_buyer::atm,options_optimization | SPY | failed_breakout_mean_reversion_option_buyer | atm
6b40f447f5769dab,QQQ,failed_breakout_mean_reversion_option_buyer,failed_breakout_mean_reversion,primary,atm,call;put,"{""lookback_bars"":20,""reclaim_buffer_bps"":2}","{""cooldown_after_loss_minutes"":5,""initial_stop_loss_pct"":0.25,""mandatory_end_of_day_flatten"":true,""max_concurrent_positions"":1,""max_daily_loss"":400.0,""max_holding_minutes"":45,""max_loss_per_trade"":75.0,""max_trades_per_day"":40,""no_averaging_down"":true,""quantity_contracts"":1,""take_profit_pct"":0.6,""time_stop_minutes"":15,""trailing_stop_activation_pct"":0.25,""trailing_stop_distance_pct"":0.1,""use_take_profit"":false}",24,122,255.33000000000092,10.63875000000004,5.083333333333333,0.5491803278688525,30.465373134328363,32.47,0.9382621846112832,2.0928688524590244,-335.5199999999604,7.352459016393443,0.3688524590163934,0.4754098360655737,0.1557377049180328,0.0,0.2866185245789198,0.2866185245789198,False,8,-237.64999999999995,0.625,102.61587772336937,3072,75,0.7609978540773459,0.25,0.25,0.1,15,45,options_optimization,QQQ::failed_breakout_mean_reversion_option_buyer::atm,options_optimization | QQQ | failed_breakout_mean_reversion_option_buyer | atm
