variant_id,entry_threshold,force_flat_eod,entry_signal_time,entry_time,entry_price,entry_val,exit_signal_time,exit_time,exit_price,exit_val,exit_reason,bars_held,hold_minutes,equity_before,equity_after,pnl_dollars,return_pct
rth_swing_threshold_-4,-4.0,False,2021-03-15T13:19:00-04:00,2021-03-15T13:20:00-04:00,315.91,-0.20249178571427656,2021-03-15T13:37:00-04:00,2021-03-15T13:37:00-04:00,316.05,0.20307446428572412,dark_green_next_open,17,17.0,25035.109888153194,25041.19581237027,6.085924217077263,0.024309556635726537
rth_swing_threshold_-4,-4.0,False,2021-03-15T14:48:00-04:00,2021-03-15T14:49:00-04:00,317.57,-0.11745875000002248,2021-03-15T15:04:00-04:00,2021-03-15T15:04:00-04:00,317.601,0.1385274285714307,dark_green_next_open,15,15.0,25041.19581237027,25038.63201336601,-2.5637990042632737,-0.010238324972466906
rth_swing_threshold_-4,-4.0,False,2021-03-15T15:09:00-04:00,2021-03-15T15:10:00-04:00,317.69,-0.0012059642857163155,2021-03-15T15:13:00-04:00,2021-03-15T15:13:00-04:00,317.6,-0.02175303571429399,dark_green_next_open,3,3.0,25038.63201336601,25026.532886049426,-12.099127316581871,-0.048321838469944645
rth_swing_threshold_-4,-4.0,False,2021-03-15T15:16:00-04:00,2021-03-15T15:17:00-04:00,317.69,-0.06356728571430006,2021-03-15T15:52:00-04:00,2021-03-15T15:52:00-04:00,317.85,0.5443069285714152,dark_green_next_open,35,35.0,25026.532886049426,25034.12981275145,7.596926702022756,0.030355490057742962
rth_swing_threshold_-4,-4.0,False,2021-03-16T10:50:00-04:00,2021-03-16T10:51:00-04:00,323.74,-0.11443264285713406,2021-03-16T11:01:00-04:00,2021-03-16T11:01:00-04:00,323.6975,0.23249382142857533,dark_green_next_open,10,10.0,25034.12981275145,25025.83770948786,-8.292103263589524,-0.03312319351865822
rth_swing_threshold_-4,-4.0,False,2021-03-16T11:11:00-04:00,2021-03-16T11:12:00-04:00,323.89,-0.20657785714286414,2021-03-16T11:29:00-04:00,2021-03-16T11:29:00-04:00,323.9,0.17393900000000467,dark_green_next_open,17,17.0,25025.83770948786,25021.605552618057,-4.232156869802566,-0.01691114966432261
rth_swing_threshold_-4,-4.0,False,2021-03-16T11:45:00-04:00,2021-03-16T11:46:00-04:00,323.53,-0.3242909642857106,2021-03-16T12:47:00-04:00,2021-03-16T12:47:00-04:00,322.35,0.5549442142856995,dark_green_next_open,61,61.0,25021.605552618057,24925.359528558765,-96.24602405929181,-0.38465167175981696
rth_swing_threshold_-4,-4.0,False,2021-03-16T13:00:00-04:00,2021-03-16T13:01:00-04:00,322.44,-0.10240557142857126,2021-03-16T13:14:00-04:00,2021-03-16T13:14:00-04:00,323.03,0.5139653571428264,dark_green_next_open,13,13.0,24925.359528558765,24965.974202175013,40.61467361624818,0.16294518668713565
rth_swing_threshold_-4,-4.0,False,2021-03-16T13:42:00-04:00,2021-03-16T13:43:00-04:00,321.77,-0.7253197500000163,2021-03-16T14:01:00-04:00,2021-03-16T14:01:00-04:00,321.48,0.10843496428574406,dark_green_next_open,18,18.0,24965.974202175013,24938.485050635853,-27.489151539160957,-0.11010646456874884
rth_swing_threshold_-4,-4.0,False,2021-03-16T14:11:00-04:00,2021-03-16T14:12:00-04:00,321.23,-0.2699524285714371,2021-03-16T15:01:00-04:00,2021-03-16T15:01:00-04:00,320.11,0.6280763214285757,dark_green_next_open,49,49.0,24938.485050635853,24846.56475894012,-91.92029169573289,-0.3685881139495639
rth_swing_threshold_-4,-4.0,False,2021-03-17T09:41:00-04:00,2021-03-17T09:42:00-04:00,316.4,-3.2397769285714144,2021-03-17T09:59:00-04:00,2021-03-17T09:59:00-04:00,317.74,1.4892508928571417,dark_green_next_open,17,17.0,24846.56475894012,24946.803713298028,100.23895435790837,0.4034318439205542
rth_swing_threshold_-4,-4.0,False,2021-03-17T10:35:00-04:00,2021-03-17T10:36:00-04:00,318.78,-0.18057250000001746,2021-03-17T11:24:00-04:00,2021-03-17T11:24:00-04:00,317.44,0.3677516428571234,dark_green_next_open,48,48.0,24946.803713298028,24836.971285656586,-109.83242764144234,-0.4402665323529842
rth_swing_threshold_-4,-4.0,False,2021-03-17T11:43:00-04:00,2021-03-17T11:44:00-04:00,316.39,-0.7766099999999807,2021-03-17T11:58:00-04:00,2021-03-17T11:58:00-04:00,316.5899,0.405046285714304,dark_green_next_open,14,14.0,24836.971285656586,24847.693625034688,10.722339378102333,0.04317088124305979
rth_swing_threshold_-4,-4.0,False,2021-03-17T12:08:00-04:00,2021-03-17T12:09:00-04:00,316.51,-0.43303550000001184,2021-03-17T12:24:00-04:00,2021-03-17T12:24:00-04:00,317.26,0.8255997857142907,dark_green_next_open,15,15.0,24847.693625034688,24901.59173887217,53.898113837480196,0.2169139504488049
rth_swing_threshold_-4,-4.0,False,2021-03-17T12:45:00-04:00,2021-03-17T12:46:00-04:00,316.86,-0.6268408571428405,2021-03-17T12:58:00-04:00,2021-03-17T12:58:00-04:00,316.849,0.2663569642857357,dark_green_next_open,12,12.0,24901.59173887217,24895.747616508375,-5.844122363792849,-0.02346887068536141
rth_swing_threshold_-4,-4.0,False,2021-03-17T13:06:00-04:00,2021-03-17T13:07:00-04:00,317.0,-0.17091224999997917,2021-03-17T13:24:00-04:00,2021-03-17T13:24:00-04:00,317.21,0.5497587142857209,dark_green_next_open,17,17.0,24895.747616508375,24907.25811779225,11.510501283875783,0.04623480869576646
rth_swing_threshold_-4,-4.0,False,2021-03-17T13:39:00-04:00,2021-03-17T13:40:00-04:00,317.42,-0.05897860714284442,2021-03-17T14:17:00-04:00,2021-03-17T14:17:00-04:00,320.25,1.7906316428571465,dark_green_next_open,37,37.0,24907.25811779225,25124.29671052725,217.03859273499984,0.8713869335138069
rth_swing_threshold_-4,-4.0,False,2021-03-17T14:34:00-04:00,2021-03-17T14:35:00-04:00,319.25,-1.0857966071428304,2021-03-17T14:50:00-04:00,2021-03-17T14:50:00-04:00,322.17,2.154265749999986,dark_green_next_open,15,15.0,25124.29671052725,25349.02419472521,224.7274841979597,0.8944627855147047
rth_swing_threshold_-4,-4.0,False,2021-03-17T15:26:00-04:00,2021-03-17T15:27:00-04:00,322.63,-0.83333282142858,2021-03-17T15:40:00-04:00,2021-03-17T15:40:00-04:00,321.965,-0.0008503571428410961,dark_green_next_open,13,13.0,25349.02419472521,25291.716326297555,-57.307868427655194,-0.22607524450420913
rth_swing_threshold_-4,-4.0,False,2021-03-17T15:51:00-04:00,2021-03-17T15:52:00-04:00,321.94,-0.7296800000000206,2021-03-18T10:04:00-04:00,2021-03-18T10:04:00-04:00,316.65,0.7876699999999868,dark_green_next_open,42,1092.0,25291.716326297555,24871.157391077842,-420.558935219713,-1.6628327227536932
rth_swing_threshold_-4,-4.0,False,2021-03-18T10:16:00-04:00,2021-03-18T10:17:00-04:00,315.84,-0.9254498214285806,2021-03-18T10:32:00-04:00,2021-03-18T10:32:00-04:00,315.89,0.3775408214285604,dark_green_next_open,15,15.0,24871.157391077842,24870.120172876184,-1.0372182016581064,-0.0041703656381897325
rth_swing_threshold_-4,-4.0,False,2021-03-18T10:54:00-04:00,2021-03-18T10:55:00-04:00,316.62,-0.2103553571428563,2021-03-18T11:11:00-04:00,2021-03-18T11:11:00-04:00,316.87,0.45632385714286716,dark_green_next_open,16,16.0,24870.120172876184,24884.779918449814,14.659745573630062,0.058945214063022
rth_swing_threshold_-4,-4.0,False,2021-03-18T11:21:00-04:00,2021-03-18T11:22:00-04:00,316.67,-0.35372117857145813,2021-03-18T11:52:00-04:00,2021-03-18T11:52:00-04:00,316.05,0.021087392857173537,dark_green_next_open,30,30.0,24884.779918449814,24831.091936616624,-53.68798183319086,-0.2157462593968429
rth_swing_threshold_-4,-4.0,False,2021-03-18T11:58:00-04:00,2021-03-18T11:59:00-04:00,316.2,-0.16309471428570207,2021-03-18T12:16:00-04:00,2021-03-18T12:16:00-04:00,317.34,0.8866855000000012,dark_green_next_open,17,17.0,24831.091936616624,24915.63217269166,84.54023607503768,0.3404612100459836
rth_swing_threshold_-4,-4.0,False,2021-03-18T12:45:00-04:00,2021-03-18T12:46:00-04:00,316.21,-0.6908267142856971,2021-03-18T13:29:00-04:00,2021-03-18T13:29:00-04:00,316.349,0.7030184999999929,dark_green_next_open,43,43.0,24915.63217269166,24921.599800004235,5.967627312573313,0.023951338144700962
rth_swing_threshold_-4,-4.0,False,2021-03-18T14:20:00-04:00,2021-03-18T14:21:00-04:00,315.54,-0.786328821428589,2021-03-18T15:03:00-04:00,2021-03-18T15:03:00-04:00,313.63,0.3192891428571434,dark_green_next_open,42,42.0,24921.599800004235,24765.792829162292,-155.80697084194253,-0.625188479440697
rth_swing_threshold_-4,-4.0,False,2021-03-18T15:09:00-04:00,2021-03-18T15:10:00-04:00,313.4,-0.18996639285714584,2021-03-18T15:35:00-04:00,2021-03-18T15:35:00-04:00,312.92,0.02476432142859636,dark_green_next_open,25,25.0,24765.792829162292,24722.916734849343,-42.876094312949135,-0.17312627384358237
rth_swing_threshold_-4,-4.0,False,2021-03-18T15:50:00-04:00,2021-03-18T15:51:00-04:00,312.09,-0.8444151428571413,2021-03-19T09:37:00-04:00,2021-03-19T09:37:00-04:00,312.4582,0.6886489999999965,dark_green_next_open,16,1066.0,24722.916734849343,24747.134610499128,24.217875649785128,0.09795719457181828
rth_swing_threshold_-4,-4.0,False,2021-03-19T09:50:00-04:00,2021-03-19T09:51:00-04:00,311.55,-1.095405178571467,2021-03-19T10:01:00-04:00,2021-03-19T10:01:00-04:00,311.62,0.4327371785714237,dark_green_next_open,10,10.0,24747.134610499128,24747.744827876402,0.610217377274239,0.002465810231688792
rth_swing_threshold_-4,-4.0,False,2021-03-19T10:13:00-04:00,2021-03-19T10:14:00-04:00,310.63,-1.435881428571416,2021-03-19T10:29:00-04:00,2021-03-19T10:29:00-04:00,312.08,1.476912857142843,dark_green_next_open,15,15.0,24747.744827876402,24858.293484507514,110.54865663111195,0.446701941530403
rth_swing_threshold_-4,-4.0,False,2021-03-19T11:29:00-04:00,2021-03-19T11:30:00-04:00,312.48,-0.7288388214285713,2021-03-19T11:46:00-04:00,2021-03-19T11:46:00-04:00,313.07,0.8741641785714461,dark_green_next_open,16,16.0,24858.293484507514,24900.248398741307,41.954914233792806,0.1687763251324581
rth_swing_threshold_-4,-4.0,False,2021-03-19T12:20:00-04:00,2021-03-19T12:21:00-04:00,313.96,-0.10796921428572304,2021-03-19T12:38:00-04:00,2021-03-19T12:38:00-04:00,313.87,0.0815914285714403,dark_green_next_open,17,17.0,24900.248398741307,24888.132351296797,-12.116047444509604,-0.04865833966990474
rth_swing_threshold_-4,-4.0,False,2021-03-19T13:12:00-04:00,2021-03-19T13:13:00-04:00,313.61,-0.5946449642857025,2021-03-19T13:28:00-04:00,2021-03-19T13:28:00-04:00,314.14,0.464227178571444,dark_green_next_open,15,15.0,24888.132351296797,24925.207683455665,37.07533215886724,0.14896791625642614
rth_swing_threshold_-4,-4.0,False,2021-03-19T13:47:00-04:00,2021-03-19T13:48:00-04:00,314.42,-0.020483607142881555,2021-03-19T13:56:00-04:00,2021-03-19T13:56:00-04:00,314.305,0.07656132142856306,dark_green_next_open,8,8.0,24925.207683455665,24911.108498616577,-14.099184839087684,-0.056565967345767465
rth_swing_threshold_-4,-4.0,False,2021-03-19T14:00:00-04:00,2021-03-19T14:01:00-04:00,314.445,-0.02641510714284029,2021-03-19T14:41:00-04:00,2021-03-19T14:41:00-04:00,314.21,0.5947949999999984,dark_green_next_open,40,40.0,24911.108498616577,24887.51321853036,-23.595280086217826,-0.09471790501626165
rth_swing_threshold_-4,-4.0,False,2021-03-19T14:56:00-04:00,2021-03-19T14:57:00-04:00,313.92,-0.25187864285711614,2021-03-19T15:04:00-04:00,2021-03-19T15:04:00-04:00,313.91,0.04512714285714148,dark_green_next_open,7,7.0,24887.51321853036,24881.74357418177,-5.7696443485874624,-0.023182888133199686
rth_swing_threshold_-4,-4.0,False,2021-03-19T15:18:00-04:00,2021-03-19T15:19:00-04:00,313.5,-0.5039983571428585,2021-03-19T15:44:00-04:00,2021-03-19T15:44:00-04:00,313.875,0.4067792857142811,dark_green_next_open,25,25.0,24881.74357418177,24906.5246222423,24.78104806052943,0.099595303627531
rth_swing_threshold_-4,-4.0,False,2021-03-22T10:18:00-04:00,2021-03-22T10:19:00-04:00,317.13,-0.32731439285713815,2021-03-22T10:36:00-04:00,2021-03-22T10:36:00-04:00,317.31,0.3165219285714134,dark_green_next_open,17,17.0,24906.5246222423,24915.67769704572,9.153074803420168,0.036749706923155934
rth_swing_threshold_-4,-4.0,False,2021-03-22T11:52:00-04:00,2021-03-22T11:53:00-04:00,319.03,-0.10365010714285827,2021-03-22T12:17:00-04:00,2021-03-22T12:17:00-04:00,319.71,0.5967571071428551,dark_green_next_open,24,24.0,24915.67769704572,24963.791234551856,48.11353750613489,0.19310547395561262
rth_swing_threshold_-4,-4.0,False,2021-03-22T13:07:00-04:00,2021-03-22T13:08:00-04:00,320.395,-0.18107796428569553,2021-03-22T13:50:00-04:00,2021-03-22T13:50:00-04:00,320.27,0.24164896428572513,dark_green_next_open,42,42.0,24963.791234551856,24949.06146442131,-14.729770130546967,-0.05900453978384679
rth_swing_threshold_-4,-4.0,False,2021-03-22T14:10:00-04:00,2021-03-22T14:11:00-04:00,320.335,-0.08776071428570328,2021-03-22T14:22:00-04:00,2021-03-22T14:22:00-04:00,320.16,0.0172887857143134,dark_green_next_open,11,11.0,24949.06146442131,24930.44512739256,-18.616337028750422,-0.07461738412604113
rth_swing_threshold_-4,-4.0,False,2021-03-22T14:26:00-04:00,2021-03-22T14:27:00-04:00,320.295,-0.06807857142856376,2021-03-22T14:37:00-04:00,2021-03-22T14:37:00-04:00,320.22,0.13334767857142704,dark_green_next_open,10,10.0,24930.44512739256,24919.623012892753,-10.822114499806048,-0.043409230940349985
