formula_mode,bb_length,bb_mult,kc_length,kc_mult,use_true_range,buy_threshold,sell_threshold,full_history_total_return_pct,full_history_cagr_pct,full_history_max_drawdown_pct,full_history_daily_sharpe,full_history_trade_count,full_history_win_rate_pct,full_history_profit_factor,full_history_avg_trade_pnl,full_history_avg_hold_minutes,full_history_exposure_pct,full_history_profitable_days_pct,full_history_eligible_entry_share_pct,full_history_final_equity,full_history_start,full_history_end,last_1y_total_return_pct,last_1y_cagr_pct,last_1y_max_drawdown_pct,last_1y_daily_sharpe,last_1y_trade_count,last_1y_win_rate_pct,last_1y_profit_factor,last_1y_avg_trade_pnl,last_1y_avg_hold_minutes,last_1y_exposure_pct,last_1y_profitable_days_pct,last_1y_eligible_entry_share_pct,last_1y_final_equity,last_1y_start,last_1y_end,last_90d_total_return_pct,last_90d_cagr_pct,last_90d_max_drawdown_pct,last_90d_daily_sharpe,last_90d_trade_count,last_90d_win_rate_pct,last_90d_profit_factor,last_90d_avg_trade_pnl,last_90d_avg_hold_minutes,last_90d_exposure_pct,last_90d_profitable_days_pct,last_90d_eligible_entry_share_pct,last_90d_final_equity,last_90d_start,last_90d_end,ytd_2026_total_return_pct,ytd_2026_cagr_pct,ytd_2026_max_drawdown_pct,ytd_2026_daily_sharpe,ytd_2026_trade_count,ytd_2026_win_rate_pct,ytd_2026_profit_factor,ytd_2026_avg_trade_pnl,ytd_2026_avg_hold_minutes,ytd_2026_exposure_pct,ytd_2026_profitable_days_pct,ytd_2026_eligible_entry_share_pct,ytd_2026_final_equity,ytd_2026_start,ytd_2026_end
literal,10,2.5,20,1.0,False,-0.02,1.5,0.22065884602660013,0.04414727131387686,10.557944951729914,0.029837398192633847,19,68.42105263157895,1.020870804777884,2.9034058687709483,5634.473684210527,3.469629750782001,3.2643312101910826,0.12865205843293492,25055.164711506648,2021-03-08,2026-03-06,0.2300158327782631,0.2300158327782631,1.5573115204278842,0.1400516036902143,4,50.0,1.3290892477448348,14.375989548640973,5487.75,2.0378857317445767,2.380952380952381,0.15857284440039643,25057.503958194564,2025-03-06,2026-03-06,-0.24070085015603926,-0.24070085015603926,1.0757536717341032,-0.4069791078185948,1,0.0,0.0,-60.1752125390085,4114.0,2.4183694965241207,1.639344262295082,0.07980845969672785,24939.82478746099,2025-12-08,2026-03-06,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,2026-01-02,2026-03-06
literal,10,1.5,20,1.0,False,-0.02,1.5,0.22065884602660013,0.04414727131387686,10.557944951729914,0.029837398192633847,19,68.42105263157895,1.020870804777884,2.9034058687709483,5634.473684210527,3.469629750782001,3.2643312101910826,0.12865205843293492,25055.164711506648,2021-03-08,2026-03-06,0.2300158327782631,0.2300158327782631,1.5573115204278842,0.1400516036902143,4,50.0,1.3290892477448348,14.375989548640973,5487.75,2.0378857317445767,2.380952380952381,0.15857284440039643,25057.503958194564,2025-03-06,2026-03-06,-0.24070085015603926,-0.24070085015603926,1.0757536717341032,-0.4069791078185948,1,0.0,0.0,-60.1752125390085,4114.0,2.4183694965241207,1.639344262295082,0.07980845969672785,24939.82478746099,2025-12-08,2026-03-06,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,2026-01-02,2026-03-06
literal,10,2.0,20,1.0,False,-0.02,1.5,0.22065884602660013,0.04414727131387686,10.557944951729914,0.029837398192633847,19,68.42105263157895,1.020870804777884,2.9034058687709483,5634.473684210527,3.469629750782001,3.2643312101910826,0.12865205843293492,25055.164711506648,2021-03-08,2026-03-06,0.2300158327782631,0.2300158327782631,1.5573115204278842,0.1400516036902143,4,50.0,1.3290892477448348,14.375989548640973,5487.75,2.0378857317445767,2.380952380952381,0.15857284440039643,25057.503958194564,2025-03-06,2026-03-06,-0.24070085015603926,-0.24070085015603926,1.0757536717341032,-0.4069791078185948,1,0.0,0.0,-60.1752125390085,4114.0,2.4183694965241207,1.639344262295082,0.07980845969672785,24939.82478746099,2025-12-08,2026-03-06,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,2026-01-02,2026-03-06
literal,10,2.0,20,1.5,False,-0.02,1.5,0.10004762434041581,0.020026197450384586,11.24662633826925,0.022261397232838515,22,68.18181818181817,1.0081890508611324,1.1369048220503002,5687.181818181818,4.12835033631141,3.821656050955414,0.1452523240371846,25025.011906085107,2021-03-08,2026-03-06,0.018693548768444757,0.018693548768444757,1.5573115204279064,0.019413128377568378,5,40.0,1.020577061777635,0.9346774384219316,4645.8,2.2700886037274675,2.7777777777777777,0.17839444995044598,25004.67338719211,2025-03-06,2026-03-06,-0.24070085015603926,-0.24070085015603926,1.0757536717341032,-0.4069791078185948,1,0.0,0.0,-60.1752125390085,4114.0,2.4183694965241207,1.639344262295082,0.07980845969672785,24939.82478746099,2025-12-08,2026-03-06,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,2026-01-02,2026-03-06
literal,10,1.5,20,1.5,False,-0.02,1.5,0.10004762434041581,0.020026197450384586,11.24662633826925,0.022261397232838515,22,68.18181818181817,1.0081890508611324,1.1369048220503002,5687.181818181818,4.12835033631141,3.821656050955414,0.1452523240371846,25025.011906085107,2021-03-08,2026-03-06,0.018693548768444757,0.018693548768444757,1.5573115204279064,0.019413128377568378,5,40.0,1.020577061777635,0.9346774384219316,4645.8,2.2700886037274675,2.7777777777777777,0.17839444995044598,25004.67338719211,2025-03-06,2026-03-06,-0.24070085015603926,-0.24070085015603926,1.0757536717341032,-0.4069791078185948,1,0.0,0.0,-60.1752125390085,4114.0,2.4183694965241207,1.639344262295082,0.07980845969672785,24939.82478746099,2025-12-08,2026-03-06,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,2026-01-02,2026-03-06
literal,10,2.5,20,1.5,False,-0.02,1.5,0.10004762434041581,0.020026197450384586,11.24662633826925,0.022261397232838515,22,68.18181818181817,1.0081890508611324,1.1369048220503002,5687.181818181818,4.12835033631141,3.821656050955414,0.1452523240371846,25025.011906085107,2021-03-08,2026-03-06,0.018693548768444757,0.018693548768444757,1.5573115204279064,0.019413128377568378,5,40.0,1.020577061777635,0.9346774384219316,4645.8,2.2700886037274675,2.7777777777777777,0.17839444995044598,25004.67338719211,2025-03-06,2026-03-06,-0.24070085015603926,-0.24070085015603926,1.0757536717341032,-0.4069791078185948,1,0.0,0.0,-60.1752125390085,4114.0,2.4183694965241207,1.639344262295082,0.07980845969672785,24939.82478746099,2025-12-08,2026-03-06,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,2026-01-02,2026-03-06
literal,30,2.5,20,1.0,True,-0.02,1.5,-0.022913527899215413,-0.00458877905841204,6.867185935905651,0.0113874662357129,18,55.55555555555556,0.9972235766314743,-0.31824344304469476,5896.166666666667,3.5726698423731933,2.945859872611465,0.07885126162018592,24994.271618025195,2021-03-08,2026-03-06,-1.8480291485512335,-1.8480291485512335,2.2272836390913486,-1.2074014068844023,4,25.0,0.08957988474633198,-115.50182178445175,5583.25,2.3984112435074856,1.5873015873015872,0.07928642220019821,24537.992712862193,2025-03-06,2026-03-06,-1.5256959352996757,-1.5256959352996757,2.2272836390913597,-2.1904779424313623,2,0.0,0.0,-190.71199191245978,7001.5,7.958710764693492,4.918032786885246,0.1596169193934557,24618.57601617508,2025-12-08,2026-03-06,-0.9015950621686475,-0.9015950621686475,1.3433937505125781,-3.3783972608969766,1,0.0,0.0,-225.39876554216244,1294.0,1.421911421911422,0.0,0.11086474501108648,24774.601234457838,2026-01-02,2026-03-06
literal,30,2.0,20,1.0,True,-0.02,1.5,-0.022913527899215413,-0.00458877905841204,6.867185935905651,0.0113874662357129,18,55.55555555555556,0.9972235766314743,-0.31824344304469476,5896.166666666667,3.5726698423731933,2.945859872611465,0.07885126162018592,24994.271618025195,2021-03-08,2026-03-06,-1.8480291485512335,-1.8480291485512335,2.2272836390913486,-1.2074014068844023,4,25.0,0.08957988474633198,-115.50182178445175,5583.25,2.3984112435074856,1.5873015873015872,0.07928642220019821,24537.992712862193,2025-03-06,2026-03-06,-1.5256959352996757,-1.5256959352996757,2.2272836390913597,-2.1904779424313623,2,0.0,0.0,-190.71199191245978,7001.5,7.958710764693492,4.918032786885246,0.1596169193934557,24618.57601617508,2025-12-08,2026-03-06,-0.9015950621686475,-0.9015950621686475,1.3433937505125781,-3.3783972608969766,1,0.0,0.0,-225.39876554216244,1294.0,1.421911421911422,0.0,0.11086474501108648,24774.601234457838,2026-01-02,2026-03-06
literal,30,1.5,20,1.0,True,-0.02,1.5,-0.022913527899215413,-0.00458877905841204,6.867185935905651,0.0113874662357129,18,55.55555555555556,0.9972235766314743,-0.31824344304469476,5896.166666666667,3.5726698423731933,2.945859872611465,0.07885126162018592,24994.271618025195,2021-03-08,2026-03-06,-1.8480291485512335,-1.8480291485512335,2.2272836390913486,-1.2074014068844023,4,25.0,0.08957988474633198,-115.50182178445175,5583.25,2.3984112435074856,1.5873015873015872,0.07928642220019821,24537.992712862193,2025-03-06,2026-03-06,-1.5256959352996757,-1.5256959352996757,2.2272836390913597,-2.1904779424313623,2,0.0,0.0,-190.71199191245978,7001.5,7.958710764693492,4.918032786885246,0.1596169193934557,24618.57601617508,2025-12-08,2026-03-06,-0.9015950621686475,-0.9015950621686475,1.3433937505125781,-3.3783972608969766,1,0.0,0.0,-225.39876554216244,1294.0,1.421911421911422,0.0,0.11086474501108648,24774.601234457838,2026-01-02,2026-03-06
literal,30,1.5,30,1.0,True,-0.02,1.5,-0.30428171962249007,-0.061005687442361456,10.439777315108378,0.011717769407119176,55,56.36363636363636,0.9895477697430503,-1.3830987255567875,4614.236363636363,8.296158485474209,7.961783439490445,0.39049962554830425,24923.929570094377,2021-03-08,2026-03-06,2.6313713496499913,2.6313713496499913,1.839486735508855,1.2714413846317896,7,71.42857142857143,6.308045037122462,93.97754820178514,2601.0,2.635706283735615,3.968253968253968,0.2280212819863187,25657.842837412496,2025-03-06,2026-03-06,1.5209504271656904,1.5209504271656904,0.33708762680726423,2.7589764040502,2,100.0,inf,190.11880339571144,551.5,0.22329892563724457,4.918032786885246,0.2152852529601722,25380.237606791423,2025-12-08,2026-03-06,1.104950979319197,1.104950979319197,0.23306302279547664,2.534216881883377,1,100.0,inf,276.23774482979934,1071.0,0.12237762237762238,4.545454545454546,0.1519756838905775,25276.2377448298,2026-01-02,2026-03-06
literal,30,2.5,30,1.5,True,-0.02,1.5,-0.30428171962249007,-0.061005687442361456,10.439777315108378,0.011717769407119176,55,56.36363636363636,0.9895477697430503,-1.3830987255567875,4614.236363636363,8.296158485474209,7.961783439490445,0.39049962554830425,24923.929570094377,2021-03-08,2026-03-06,2.6313713496499913,2.6313713496499913,1.839486735508855,1.2714413846317896,7,71.42857142857143,6.308045037122462,93.97754820178514,2601.0,2.635706283735615,3.968253968253968,0.2280212819863187,25657.842837412496,2025-03-06,2026-03-06,1.5209504271656904,1.5209504271656904,0.33708762680726423,2.7589764040502,2,100.0,inf,190.11880339571144,551.5,0.22329892563724457,4.918032786885246,0.2152852529601722,25380.237606791423,2025-12-08,2026-03-06,1.104950979319197,1.104950979319197,0.23306302279547664,2.534216881883377,1,100.0,inf,276.23774482979934,1071.0,0.12237762237762238,4.545454545454546,0.1519756838905775,25276.2377448298,2026-01-02,2026-03-06
literal,30,2.0,30,1.5,True,-0.02,1.5,-0.30428171962249007,-0.061005687442361456,10.439777315108378,0.011717769407119176,55,56.36363636363636,0.9895477697430503,-1.3830987255567875,4614.236363636363,8.296158485474209,7.961783439490445,0.39049962554830425,24923.929570094377,2021-03-08,2026-03-06,2.6313713496499913,2.6313713496499913,1.839486735508855,1.2714413846317896,7,71.42857142857143,6.308045037122462,93.97754820178514,2601.0,2.635706283735615,3.968253968253968,0.2280212819863187,25657.842837412496,2025-03-06,2026-03-06,1.5209504271656904,1.5209504271656904,0.33708762680726423,2.7589764040502,2,100.0,inf,190.11880339571144,551.5,0.22329892563724457,4.918032786885246,0.2152852529601722,25380.237606791423,2025-12-08,2026-03-06,1.104950979319197,1.104950979319197,0.23306302279547664,2.534216881883377,1,100.0,inf,276.23774482979934,1071.0,0.12237762237762238,4.545454545454546,0.1519756838905775,25276.2377448298,2026-01-02,2026-03-06
literal,30,2.5,30,1.0,True,-0.02,1.5,-0.30428171962249007,-0.061005687442361456,10.439777315108378,0.011717769407119176,55,56.36363636363636,0.9895477697430503,-1.3830987255567875,4614.236363636363,8.296158485474209,7.961783439490445,0.39049962554830425,24923.929570094377,2021-03-08,2026-03-06,2.6313713496499913,2.6313713496499913,1.839486735508855,1.2714413846317896,7,71.42857142857143,6.308045037122462,93.97754820178514,2601.0,2.635706283735615,3.968253968253968,0.2280212819863187,25657.842837412496,2025-03-06,2026-03-06,1.5209504271656904,1.5209504271656904,0.33708762680726423,2.7589764040502,2,100.0,inf,190.11880339571144,551.5,0.22329892563724457,4.918032786885246,0.2152852529601722,25380.237606791423,2025-12-08,2026-03-06,1.104950979319197,1.104950979319197,0.23306302279547664,2.534216881883377,1,100.0,inf,276.23774482979934,1071.0,0.12237762237762238,4.545454545454546,0.1519756838905775,25276.2377448298,2026-01-02,2026-03-06
literal,30,2.0,30,1.0,True,-0.02,1.5,-0.30428171962249007,-0.061005687442361456,10.439777315108378,0.011717769407119176,55,56.36363636363636,0.9895477697430503,-1.3830987255567875,4614.236363636363,8.296158485474209,7.961783439490445,0.39049962554830425,24923.929570094377,2021-03-08,2026-03-06,2.6313713496499913,2.6313713496499913,1.839486735508855,1.2714413846317896,7,71.42857142857143,6.308045037122462,93.97754820178514,2601.0,2.635706283735615,3.968253968253968,0.2280212819863187,25657.842837412496,2025-03-06,2026-03-06,1.5209504271656904,1.5209504271656904,0.33708762680726423,2.7589764040502,2,100.0,inf,190.11880339571144,551.5,0.22329892563724457,4.918032786885246,0.2152852529601722,25380.237606791423,2025-12-08,2026-03-06,1.104950979319197,1.104950979319197,0.23306302279547664,2.534216881883377,1,100.0,inf,276.23774482979934,1071.0,0.12237762237762238,4.545454545454546,0.1519756838905775,25276.2377448298,2026-01-02,2026-03-06
literal,30,2.5,30,2.0,True,-0.02,1.5,-0.30428171962249007,-0.061005687442361456,10.439777315108378,0.011717769407119176,55,56.36363636363636,0.9895477697430503,-1.3830987255567875,4614.236363636363,8.296158485474209,7.961783439490445,0.39049962554830425,24923.929570094377,2021-03-08,2026-03-06,2.6313713496499913,2.6313713496499913,1.839486735508855,1.2714413846317896,7,71.42857142857143,6.308045037122462,93.97754820178514,2601.0,2.635706283735615,3.968253968253968,0.2280212819863187,25657.842837412496,2025-03-06,2026-03-06,1.5209504271656904,1.5209504271656904,0.33708762680726423,2.7589764040502,2,100.0,inf,190.11880339571144,551.5,0.22329892563724457,4.918032786885246,0.2152852529601722,25380.237606791423,2025-12-08,2026-03-06,1.104950979319197,1.104950979319197,0.23306302279547664,2.534216881883377,1,100.0,inf,276.23774482979934,1071.0,0.12237762237762238,4.545454545454546,0.1519756838905775,25276.2377448298,2026-01-02,2026-03-06
literal,30,1.5,30,1.5,True,-0.02,1.5,-0.30428171962249007,-0.061005687442361456,10.439777315108378,0.011717769407119176,55,56.36363636363636,0.9895477697430503,-1.3830987255567875,4614.236363636363,8.296158485474209,7.961783439490445,0.39049962554830425,24923.929570094377,2021-03-08,2026-03-06,2.6313713496499913,2.6313713496499913,1.839486735508855,1.2714413846317896,7,71.42857142857143,6.308045037122462,93.97754820178514,2601.0,2.635706283735615,3.968253968253968,0.2280212819863187,25657.842837412496,2025-03-06,2026-03-06,1.5209504271656904,1.5209504271656904,0.33708762680726423,2.7589764040502,2,100.0,inf,190.11880339571144,551.5,0.22329892563724457,4.918032786885246,0.2152852529601722,25380.237606791423,2025-12-08,2026-03-06,1.104950979319197,1.104950979319197,0.23306302279547664,2.534216881883377,1,100.0,inf,276.23774482979934,1071.0,0.12237762237762238,4.545454545454546,0.1519756838905775,25276.2377448298,2026-01-02,2026-03-06
