session_date,equity,daily_return,daily_pnl
2021-03-08,24825.506833939846,-0.006979726642406203,-174.49316606015418
2021-03-09,24721.396617708415,-0.004193679384990379,-104.11021623143097
2021-03-10,24268.917749723936,-0.018303127245665407,-452.4788679844787
2021-03-11,24281.73739827741,0.0005282332193663475,12.819648553475417
2021-03-12,24399.684106569068,0.004857424588572634,117.94670829165625
2021-03-15,24531.309906261387,0.0053945698279298515,131.62579969231956
2021-03-16,24347.5121670531,-0.0074923736201046864,-183.79773920828666
2021-03-17,24779.53611927827,0.017744069671717044,432.0239522251686
2021-03-18,24563.704916850813,-0.008710058226616302,-215.83120242745645
2021-03-19,24721.913504502478,0.00644074614099166,158.20858765166486
2021-03-22,24654.65434229183,-0.002720629299119537,-67.25916221064836
2021-03-23,24619.58698091029,-0.0014223424467721957,-35.06736138153792
2021-03-24,24325.051393793125,-0.01196346581059815,-294.53558711716687
2021-03-25,24232.49296347752,-0.0038050661771353855,-92.55843031560289
2021-03-26,24421.346614181573,0.007793405779120022,188.8536507040517
2021-03-29,24428.827037078983,0.00030630673302289857,7.4804228974098805
2021-03-30,24453.49126117965,0.0010096360362792378,24.664224100666615
2021-03-31,24443.75148561005,-0.00039829795531332035,-9.73977556960017
2021-04-01,24379.620443877207,-0.0026236169914669594,-64.13104173284228
2021-04-05,24402.91292722572,0.0009554079564992879,23.292483348512178
2021-04-06,24322.62210873358,-0.003290214521995072,-80.2908184921398
2021-04-07,24350.06507206081,0.0011282896722462077,27.442963327230245
2021-04-08,24273.731980787263,-0.003134820833030627,-76.33309127354732
2021-04-09,24357.16437011563,0.003437147175984645,83.43238932836903
2021-04-12,24418.348131968378,0.0025119410832492584,61.1837618527461
2021-04-13,24399.10876112904,-0.000787906320909193,-19.239370839339244
2021-04-14,24237.194863870733,-0.006636057851270971,-161.91389725830595
2021-04-15,24320.594567724944,0.003440980044210118,83.39970385421111
2021-04-16,24363.686991528375,0.0017718491085172428,43.0924238034313
2021-04-19,24227.276974591954,-0.005598906971011952,-136.41001693642102
2021-04-20,24043.17594949103,-0.007598915276116225,-184.10102510092474
2021-04-21,24264.012634624512,0.00918500474302597,220.83668513348312
2021-04-22,24154.908922150105,-0.004496523889816806,-109.10371247440708
2021-04-23,24128.9858110887,-0.0010732026001404327,-25.923111061405507
2021-04-26,24105.20702234654,-0.0009854864571734456,-23.778788742158213
2021-04-27,24019.442166053977,-0.003557939005172428,-85.76485629256422
2021-04-28,24016.822790678565,-0.00010905229843827247,-2.6193753754123463
2021-04-29,23980.138367514155,-0.001527446968491053,-36.684423164409964
2021-04-30,23953.59979790401,-0.0011066895946728605,-26.538569610143895
2021-05-03,23677.4229912474,-0.011529657712690766,-276.176806656611
2021-05-04,23472.02035934008,-0.008675041704633513,-205.40263190732003
2021-05-05,23296.52688605752,-0.007476709315852648,-175.49347328256044
2021-05-06,23411.900205473354,0.0049523828156927685,115.37331941583398
2021-05-07,23334.070928533776,-0.003324346860208438,-77.82927693957754
2021-05-10,23137.45095198175,-0.008426304057882583,-196.61997655202504
2021-05-11,23501.919576603388,0.015752324029904452,364.468624621637
2021-05-12,23383.244601049148,-0.005049586488772739,-118.67497555424052
2021-05-13,23402.003543478488,0.0008022386434984874,18.758942429340095
2021-05-14,23398.20261659566,-0.0001624188662208148,-3.8009268828282075
2021-05-17,23310.003852889065,-0.00376946747371254,-88.19876370659404
