variant_id,archetype,side,timeframe_minutes,pd_lookback,bb_length,lb_lookback,mult,ph,pl,trigger_mode,confirm_mode,trend_window,hold_bars,full_history_total_return_pct,full_history_cagr_pct,full_history_max_drawdown_pct,full_history_daily_sharpe,full_history_trade_count,full_history_win_rate_pct,full_history_profit_factor,full_history_avg_trade_return_pct,full_history_median_trade_return_pct,full_history_avg_trade_pnl,full_history_avg_hold_bars,full_history_avg_hold_minutes,full_history_exposure_pct,full_history_profitable_days_pct,full_history_avg_trades_per_day,full_history_final_equity,last_1y_total_return_pct,last_1y_cagr_pct,last_1y_max_drawdown_pct,last_1y_daily_sharpe,last_1y_trade_count,last_1y_win_rate_pct,last_1y_profit_factor,last_1y_avg_trade_return_pct,last_1y_median_trade_return_pct,last_1y_avg_trade_pnl,last_1y_avg_hold_bars,last_1y_avg_hold_minutes,last_1y_exposure_pct,last_1y_profitable_days_pct,last_1y_avg_trades_per_day,last_1y_final_equity,last_90d_total_return_pct,last_90d_cagr_pct,last_90d_max_drawdown_pct,last_90d_daily_sharpe,last_90d_trade_count,last_90d_win_rate_pct,last_90d_profit_factor,last_90d_avg_trade_return_pct,last_90d_median_trade_return_pct,last_90d_avg_trade_pnl,last_90d_avg_hold_bars,last_90d_avg_hold_minutes,last_90d_exposure_pct,last_90d_profitable_days_pct,last_90d_avg_trades_per_day,last_90d_final_equity,ytd_2026_total_return_pct,ytd_2026_cagr_pct,ytd_2026_max_drawdown_pct,ytd_2026_daily_sharpe,ytd_2026_trade_count,ytd_2026_win_rate_pct,ytd_2026_profit_factor,ytd_2026_avg_trade_return_pct,ytd_2026_median_trade_return_pct,ytd_2026_avg_trade_pnl,ytd_2026_avg_hold_bars,ytd_2026_avg_hold_minutes,ytd_2026_exposure_pct,ytd_2026_profitable_days_pct,ytd_2026_avg_trades_per_day,ytd_2026_final_equity,positive_window_count,full_history_total_return_pct_rank,last_1y_total_return_pct_rank,last_90d_total_return_pct_rank,ytd_2026_total_return_pct_rank,stability_score
long_stable_60m_pd34_bbl20_lb50_mult1.5_ph0.8,long_stable_60m,long,60,34,20,50,1.5,0.8,1.01,either,none,0,8,4.760582705532901,0.9356453531076836,30.90132558833264,0.14013612842198403,382,59.68586387434554,1.0321065987841973,0.02032410673149201,0.1665708232946317,3.1155645978617876,5.976439790575916,1675.2879581151833,26.002277904328018,27.30891719745223,0.304140127388535,26190.145676383225,25.873060417139637,25.89290024354167,5.8140214272918485,1.9279510239576931,78,74.35897435897436,1.9338145184188447,0.3050272808382769,0.3613746397409079,69.01735674682986,6.051282051282051,1698.4615384615386,26.772546795235396,30.555555555555557,0.30952380952380953,31468.26510428491,9.551582275327576,46.029274296513336,2.2118489663015106,3.6502339148155447,21,85.71428571428571,4.369745016318366,0.4395170823234162,0.34190721022853143,108.73648395323627,6.666666666666667,1705.7142857142858,32.863849765258216,34.42622950819672,0.3442622950819672,27387.895568831893,9.601372377898576,70.15235129354053,1.6338303297624868,5.081789810831325,14,92.85714285714286,6.803230871426246,0.6809035873897243,0.5961953081596305,168.3575680284287,6.571428571428571,1607.142857142857,30.519480519480517,34.090909090909086,0.3181818181818182,27400.343094474643,4,859,26,19,29,933
long_stable_60m_pd44_bbl20_lb20_mult2.5_ph0.9,long_stable_60m,long,60,44,20,20,2.5,0.9,1.01,either,none,0,8,7.151036995932913,1.3926972024495665,29.180733295288842,0.18036469926840024,387,58.39793281653747,1.0438325976630196,0.02646961803767607,0.1729462959032313,4.619532943109059,6.043927648578811,1721.860465116279,26.64009111617312,28.105095541401276,0.30812101910828027,26787.759248983228,12.366892859475676,12.375867111921913,11.950456338051008,1.1234866917392996,77,66.23376623376623,1.4242190895715123,0.1602945053719738,0.3067035361701276,38.2884590545099,6.12987012987013,1713.5064935064936,26.772546795235396,30.158730158730158,0.3055555555555556,28091.723214868918,9.67891663599676,46.73505464210728,2.4426760525850355,3.620281864379318,22,72.72727272727273,4.240472996044025,0.42490323435708705,0.3102671715163985,107.45269281894731,6.363636363636363,1450.909090909091,32.863849765258216,34.42622950819672,0.36065573770491804,27419.72915899919,10.664683883383418,79.94827743386135,1.633830329762509,5.61354057454211,14,92.85714285714286,7.15100173656303,0.7189194300510594,0.7347124870366595,181.3868172633099,5.928571428571429,1217.142857142857,27.27272727272727,36.36363636363637,0.3181818181818182,27666.170970845855,4,701,233,10,4,948
long_stable_60m_pd44_bbl20_lb20_mult3_ph0.9,long_stable_60m,long,60,44,20,20,3.0,0.9,1.01,either,none,0,8,7.151036995932913,1.3926972024495665,29.180733295288842,0.18036469926840024,387,58.39793281653747,1.0438325976630196,0.02646961803767607,0.1729462959032313,4.619532943109059,6.043927648578811,1721.860465116279,26.64009111617312,28.105095541401276,0.30812101910828027,26787.759248983228,12.366892859475676,12.375867111921913,11.950456338051008,1.1234866917392996,77,66.23376623376623,1.4242190895715123,0.1602945053719738,0.3067035361701276,38.2884590545099,6.12987012987013,1713.5064935064936,26.772546795235396,30.158730158730158,0.3055555555555556,28091.723214868918,9.67891663599676,46.73505464210728,2.4426760525850355,3.620281864379318,22,72.72727272727273,4.240472996044025,0.42490323435708705,0.3102671715163985,107.45269281894731,6.363636363636363,1450.909090909091,32.863849765258216,34.42622950819672,0.36065573770491804,27419.72915899919,10.664683883383418,79.94827743386135,1.633830329762509,5.61354057454211,14,92.85714285714286,7.15100173656303,0.7189194300510594,0.7347124870366595,181.3868172633099,5.928571428571429,1217.142857142857,27.27272727272727,36.36363636363637,0.3181818181818182,27666.170970845855,4,701,233,10,4,948
long_stable_60m_pd11_bbl30_lb100_mult2.5_ph0.85,long_stable_60m,long,60,11,30,100,2.5,0.85,1.01,either,none,0,8,20.63525772934449,3.828110784666916,22.318027569205555,0.5134541780461589,191,60.73298429319372,1.245935891496609,0.1061089040051952,0.2624077177454609,27.009499645738902,6.649214659685864,1925.65445026178,14.464692482915718,16.401273885350317,0.1520700636942675,30158.814432336123,12.082049582610388,12.09080621983234,5.502965610448385,1.2624494095866738,44,72.72727272727273,1.6458737747657002,0.2700495893332517,0.3995146873800093,73.88667755638363,6.2272727272727275,1862.7272727272727,15.541690300623937,19.841269841269842,0.1746031746031746,28020.512395652597,6.029165645323964,27.50570692804686,2.177762292254659,3.0242807065481685,12,83.33333333333334,4.36906048077468,0.49433482506786586,0.32398569546558953,142.9107475385481,6.5,1635.0,18.30985915492958,22.950819672131146,0.19672131147540983,26507.291411330993,5.926967074992406,39.62988455567456,2.17776229225467,3.5611203172410115,9,88.88888888888889,4.941687535617765,0.6483022769577956,0.5505370181328351,187.49847192643008,6.333333333333333,1493.3333333333333,18.506493506493506,25.0,0.20454545454545456,26481.741768748103,4,127,252,275,309,963
long_stable_60m_pd11_bbl30_lb100_mult3_ph0.9,long_stable_60m,long,60,11,30,100,3.0,0.9,1.01,either,none,0,8,25.83759497565572,4.709649572734187,14.37963225179326,0.6765786493346628,144,63.888888888888886,1.392227122594286,0.16867148594887368,0.33922638847769804,44.85693572162422,6.777777777777778,1820.0,11.116173120728929,12.659235668789808,0.11464968152866242,31459.39874391393,12.203209244943025,12.212058385434311,5.591694467521336,1.2649736938936242,34,76.47058823529412,1.79227168575701,0.35256257261116025,0.5309624752580788,100.63296767679265,6.4411764705882355,1764.7058823529412,12.422007941009642,15.476190476190476,0.1349206349206349,28050.802311235755,5.229001802404198,23.559088959111783,1.655034921988463,2.8852761362694315,10,80.0,5.118395411049009,0.5161412283846145,0.3239856954655784,156.32691550507587,7.1,1530.0,16.666666666666664,18.0327868852459,0.16393442622950818,26307.25045060105,5.163941025995378,33.898491168600756,1.655034921988452,3.3975441936608823,7,85.71428571428571,6.435478544373454,0.7283710855180789,0.5505370181328795,220.6819429358376,7.142857142857143,1302.857142857143,16.233766233766232,20.454545454545457,0.1590909090909091,26290.985256498843,4,26,244,324,374,968
long_stable_60m_pd11_bbl20_lb100_mult3_ph0.9,long_stable_60m,long,60,11,20,100,3.0,0.9,1.01,either,none,0,8,17.22409882774283,3.233441989426522,18.685169660241353,0.46823497268988645,165,63.030303030303024,1.2228485717855189,0.10489180680150145,0.2969141967323674,26.09711943597345,6.654545454545454,1713.090909090909,12.505694760820047,14.09235668789809,0.13136942675159236,29306.024706935706,9.449945178286768,9.456714577143298,5.699735185039289,1.0525774862660773,42,73.80952380952381,1.601179446647263,0.224790648931418,0.38420268989065587,60.245048965390936,6.190476190476191,1525.7142857142858,14.74758933635848,17.063492063492063,0.16666666666666666,27362.486294571692,7.325351556161097,34.101016973261686,1.655034921988452,3.8473648603532506,12,91.66666666666666,8.624928541863452,0.595021106253323,0.45433182171007447,166.68703353801024,6.416666666666667,1065.0,18.07511737089202,22.950819672131146,0.19672131147540983,26831.337889040275,6.814875989068625,46.55340889019628,1.6550349219884408,4.270039314241756,9,88.88888888888889,8.127477292922602,0.7403308593003187,0.5994412157392714,207.74980207686815,6.777777777777778,1200.0,19.805194805194805,25.0,0.20454545454545456,26703.718997267155,4,198,444,137,198,977
long_stable_60m_pd11_bbl30_lb100_mult1.5_ph0.9,long_stable_60m,long,60,11,30,100,1.5,0.9,1.01,either,none,0,8,10.997018843483097,2.1112145085073752,24.78335152237685,0.26805164926136493,287,62.02090592334495,1.0868224442339793,0.044498733839167845,0.26379656197723644,9.579284706866742,6.2717770034843205,1814.006968641115,20.50113895216401,22.85031847133758,0.2285031847133758,27749.254710870773,13.196052461733654,13.205662990234867,8.281532868675667,1.3555571798792112,63,73.01587301587301,1.5774000358920197,0.20493357444999127,0.35812662528729167,51.34799917616404,6.2063492063492065,1818.095238095238,22.17810550198525,26.984126984126984,0.25,28299.013115433412,7.413070541679501,34.55651870246936,2.177762292254648,3.5423226840774196,15,86.66666666666667,5.128318993934371,0.4820102887677943,0.35812662528729167,127.67358858243509,7.066666666666666,1856.0,24.88262910798122,29.508196721311474,0.2459016393442623,26853.267635419874,7.132734280096398,49.09993512223192,2.177762292254626,4.09429406177809,10,90.0,5.198901292700995,0.616126396575758,0.5961953081596305,163.84409651572423,7.1,1344.0,25.324675324675322,29.545454545454547,0.22727272727272727,26783.1835700241,4,474,211,131,168,984
long_stable_60m_pd44_bbl30_lb50_mult2_ph0.9,long_stable_60m,long,60,44,30,50,2.0,0.9,1.01,either,none,0,8,5.338967154035035,1.0469906723469036,23.631809303565486,0.1525204472562972,264,57.57575757575758,1.0409367363969977,0.03061534515749089,0.2706198543477867,5.055840107987768,6.840909090909091,1970.909090909091,20.569476082004556,21.576433121019107,0.21019108280254778,26334.74178850876,17.27514629241229,17.28794706438279,9.222338824062081,1.5737756509049117,55,70.9090909090909,1.730848316248145,0.3019208479555145,0.39979106717982216,70.5313384575356,6.8545454545454545,1951.6363636363637,21.384004537719793,25.793650793650798,0.21825396825396826,29318.786573103072,9.419922343649588,45.30223115971983,2.517578505470275,3.5819986827039245,18,66.66666666666666,3.652780659211869,0.5074309498772887,0.28756287271658465,125.95269940814251,7.166666666666667,1953.3333333333333,30.28169014084507,31.147540983606557,0.29508196721311475,27354.9805859124,9.36000214322872,67.99131827944245,1.6338303297624646,4.9841548009702406,10,80.0,5.463047350533924,0.9335267770989853,1.0853730378672433,231.71260824893542,7.3,2034.0,24.350649350649352,29.545454545454547,0.22727272727272727,27340.00053580718,4,827,104,26,32,989
long_stable_60m_pd11_bbl30_lb100_mult2.5_ph0.95,long_stable_60m,long,60,11,30,100,2.5,0.95,1.01,either,none,0,8,23.77214328861774,4.36321112563014,20.555215052526343,0.6005858312922853,176,61.36363636363637,1.3018970076483345,0.12941754783317092,0.28005458678822537,33.767248989514115,6.676136363636363,1845.6818181818182,13.382687927107062,15.684713375796179,0.14012738853503184,30943.035822154434,10.803642309647143,10.811428395454858,5.591694467521313,1.1453879964879559,39,71.7948717948718,1.645482676404304,0.27473982850361095,0.39979106717982216,77.3596459440775,6.358974358974359,1798.4615384615386,14.06693136698809,18.650793650793652,0.15476190476190477,27700.910577411785,5.717380762018598,25.956695132447848,1.8911262290942532,3.0566988481894937,10,80.0,5.586723573320299,0.5628414757760503,0.32398569546558953,167.3453470496861,7.3,1932.0,17.136150234741784,21.311475409836063,0.16393442622950818,26429.34519050465,5.615482712483666,37.26617055760531,1.8911262290942643,3.6015112462780445,7,85.71428571428571,6.842623816661139,0.7901596213666151,0.5505370181328573,235.03058760008363,7.428571428571429,1877.142857142857,16.883116883116884,22.727272727272727,0.1590909090909091,26403.870678120915,4,59,307,299,332,997
long_stable_60m_pd44_bbl30_lb100_mult2.5_ph0.8,long_stable_60m,long,60,44,30,100,2.5,0.8,1.01,either,none,0,8,12.128642833982873,2.3188331377785865,31.16701977559959,0.278351845829328,226,56.19469026548673,1.116062146644959,0.06213919115510659,0.22948919357910214,13.416640303078283,6.68141592920354,1889.7345132743362,17.198177676537586,18.073248407643312,0.17993630573248406,28032.160708495718,25.06878500652605,25.08794886963308,6.116393901872119,1.6481994707181638,46,71.73913043478261,2.189903782110784,0.5086952423757094,0.45558949978155017,122.14708230059524,6.978260869565218,1980.0,18.207600680657972,21.825396825396826,0.18253968253968253,31267.196251631514,6.172530151118649,28.222804782467946,2.3484894045759264,2.627035548822389,11,81.81818181818183,4.092685664901958,0.5522566138611109,0.289844765643843,148.15453242850379,7.181818181818182,1881.8181818181818,18.544600938967136,21.311475409836063,0.18032786885245902,26543.132537779664,5.923252359919817,39.60149814442404,2.3484894045759153,3.5469011276008966,7,85.71428571428571,4.469217813976975,0.834115229126093,1.0860209686889055,223.93782879978815,7.142857142857143,1860.0,16.233766233766232,20.454545454545457,0.1590909090909091,26480.813089979954,4,402,28,259,310,999
