variant_id,mode_name,force_flat_eod,entry_threshold,exit_threshold,cost_bps_per_side,full_history_total_return_pct,full_history_cagr_pct,full_history_max_drawdown_pct,full_history_daily_sharpe,full_history_trade_count,full_history_win_rate_pct,full_history_profit_factor,full_history_avg_trade_return_pct,full_history_median_trade_return_pct,full_history_avg_trade_pnl,full_history_avg_hold_minutes,full_history_avg_bars_held,full_history_exposure_pct,full_history_profitable_days_pct,full_history_avg_trades_per_day,full_history_dark_red_turns,full_history_eligible_dark_red_turns,full_history_eligible_dark_red_share_pct,full_history_dark_green_turns,full_history_final_equity,full_history_start,full_history_end,last_1y_total_return_pct,last_1y_cagr_pct,last_1y_max_drawdown_pct,last_1y_daily_sharpe,last_1y_trade_count,last_1y_win_rate_pct,last_1y_profit_factor,last_1y_avg_trade_return_pct,last_1y_median_trade_return_pct,last_1y_avg_trade_pnl,last_1y_avg_hold_minutes,last_1y_avg_bars_held,last_1y_exposure_pct,last_1y_profitable_days_pct,last_1y_avg_trades_per_day,last_1y_dark_red_turns,last_1y_eligible_dark_red_turns,last_1y_eligible_dark_red_share_pct,last_1y_dark_green_turns,last_1y_final_equity,last_1y_start,last_1y_end,last_90d_total_return_pct,last_90d_cagr_pct,last_90d_max_drawdown_pct,last_90d_daily_sharpe,last_90d_trade_count,last_90d_win_rate_pct,last_90d_profit_factor,last_90d_avg_trade_return_pct,last_90d_median_trade_return_pct,last_90d_avg_trade_pnl,last_90d_avg_hold_minutes,last_90d_avg_bars_held,last_90d_exposure_pct,last_90d_profitable_days_pct,last_90d_avg_trades_per_day,last_90d_dark_red_turns,last_90d_eligible_dark_red_turns,last_90d_eligible_dark_red_share_pct,last_90d_dark_green_turns,last_90d_final_equity,last_90d_start,last_90d_end,ytd_2026_total_return_pct,ytd_2026_cagr_pct,ytd_2026_max_drawdown_pct,ytd_2026_daily_sharpe,ytd_2026_trade_count,ytd_2026_win_rate_pct,ytd_2026_profit_factor,ytd_2026_avg_trade_return_pct,ytd_2026_median_trade_return_pct,ytd_2026_avg_trade_pnl,ytd_2026_avg_hold_minutes,ytd_2026_avg_bars_held,ytd_2026_exposure_pct,ytd_2026_profitable_days_pct,ytd_2026_avg_trades_per_day,ytd_2026_dark_red_turns,ytd_2026_eligible_dark_red_turns,ytd_2026_eligible_dark_red_share_pct,ytd_2026_dark_green_turns,ytd_2026_final_equity,ytd_2026_start,ytd_2026_end,positive_window_count,full_history_total_return_pct_rank,last_1y_total_return_pct_rank,last_90d_total_return_pct_rank,ytd_2026_total_return_pct_rank,stability_score,stability_rank
rth_intraday_buy_-0.5_sell_1.5,rth_intraday,True,-0.5,1.5,1.0,-13.58711336451539,-2.881927169753906,24.327331328967027,-0.15099737503273514,1465,55.22184300341297,0.9654339097557398,-0.006915421118030952,0.06655694261048506,-2.3186200280742986,267.7631399317406,267.34744027303753,80.07360006542228,53.98089171974523,1.1664012738853504,24096,16253,67.45102921646746,25025,21603.221658871153,2021-03-08,2026-03-06,-0.8642106510327152,-0.8642106510327152,10.312008718822463,-0.021240609381351208,335,56.11940298507463,0.9873021996564249,-0.0009185654748079454,0.05906752356545919,-0.6449333216662044,213.54925373134327,213.28059701492538,72.76606579081373,53.96825396825397,1.3293650793650793,5045,3048,60.41625371655104,4990,24783.94733724182,2025-03-06,2026-03-06,-0.4768949034099079,-0.4768949034099079,5.755238053002465,-0.15040818143315124,87,59.77011494252874,0.9694856727535108,-0.004162664838076437,0.07369934802907707,-1.3703876534767412,194.26436781609195,193.632183908046,70.97535285443438,57.377049180327866,1.4262295081967213,1253,721,57.54189944134078,1171,24880.776274147524,2025-12-08,2026-03-06,1.3431916653032783,1.3431916653032783,5.034771365252433,0.8194852353806106,66,60.60606060606061,1.1182598587319292,0.02148482950620756,0.0712052272957675,5.087847217057832,178.75757575757575,178.75757575757575,68.75291375291376,54.54545454545454,1.5,902,484,53.65853658536586,826,25335.797916325817,2026-01-02,2026-03-06,1,20,6,11,4,41,1
rth_intraday_buy_-0.02_sell_0.05,rth_intraday,True,-0.02,0.05,1.0,-11.405565559317987,-2.3958434952544905,12.48689551306702,-1.3689666873934225,718,42.618384401114206,0.6894235344648872,-0.016761719067196812,-0.01169837137650065,-3.9712972003196323,18.48050139275766,18.21866295264624,2.6743401549690264,17.993630573248407,0.571656050955414,24096,847,3.5151062416998666,25025,22148.608610170504,2021-03-08,2026-03-06,-1.721410257480005,-1.721410257480005,2.875850525517809,-1.2128049856556395,138,39.85507246376812,0.7040227790191667,-0.012508839350231794,-0.01348034661164399,-3.1184968432608793,17.58695652173913,17.369565217391305,2.4411854567674918,15.873015873015872,0.5476190476190477,5045,150,2.973240832507433,4990,24569.64743563,2025-03-06,2026-03-06,0.7056471022130584,0.7056471022130584,0.6361498472275962,1.9638803436949506,28,50.0,2.1308455379272777,0.025191636018905998,-0.0007134866075952928,6.300420555473726,17.25,17.071428571428573,2.0139035180113756,19.672131147540984,0.45901639344262296,1253,29,2.314445331205108,1171,25176.411775553264,2025-12-08,2026-03-06,0.7649039675209801,0.7649039675209801,0.636149847227585,2.5332639958977206,19,47.368421052631575,2.549722668829833,0.04021862774648993,-0.007130147051592761,10.06452588843393,17.05263157894737,17.05263157894737,1.8881118881118881,18.181818181818183,0.4318181818181818,902,20,2.2172949002217295,826,25191.225991880245,2026-01-02,2026-03-06,2,18,9,3,17,47,2
rth_intraday_buy_-0.02_sell_0.35,rth_intraday,True,-0.02,0.35,1.0,1.274517970003597,0.2539271698845269,5.986678609586638,0.1044066192023389,647,56.723338485316845,1.0229051605192137,0.0022711877134578696,0.031515463800046994,0.49247216769845253,61.61514683153014,61.02163833075734,8.071678285936255,23.805732484076433,0.5151273885350318,24096,847,3.5151062416998666,25025,25318.6294925009,2021-03-08,2026-03-06,-0.491173578507309,-0.491173578507309,1.8750122429076144,-0.2529557348604378,128,52.34375,0.935296297280348,-0.00370946520580279,0.006663188210287441,-0.959323395522091,53.484375,52.8125,6.884611467562888,21.03174603174603,0.5079365079365079,5045,150,2.973240832507433,4990,24877.206605373172,2025-03-06,2026-03-06,-0.2593939830306313,-0.2593939830306313,1.4159411384950138,-0.5373811996161859,26,42.30769230769231,0.8492957810946906,-0.00984038106137461,-0.012616170200996368,-2.4941729137560915,55.23076923076923,53.15384615384615,5.8226248156730565,16.39344262295082,0.4262295081967213,1253,29,2.314445331205108,1171,24935.15150424234,2025-12-08,2026-03-06,0.17682905542781846,0.17682905542781846,0.8405425194115024,0.49472605199868824,18,44.44444444444444,1.1673480240721457,0.00998382046840169,-0.009465659127616544,2.4559591031641808,34.05555555555556,34.05555555555556,3.5722610722610724,15.909090909090908,0.4090909090909091,902,20,2.2172949002217295,826,25044.207263856955,2026-01-02,2026-03-06,2,4,3,9,32,48,3
rth_intraday_buy_-0.02_sell_0.15,rth_intraday,True,-0.02,0.15,1.0,-5.866150901312983,-1.2032436518288891,7.0321402473418555,-0.5712783797149565,700,53.42857142857142,0.857526301265974,-0.008476037250263291,0.004393491416643247,-2.0950538933260656,28.192857142857143,27.824285714285715,3.981967983971541,22.13375796178344,0.5573248407643312,24096,847,3.5151062416998666,25025,23533.462274671754,2021-03-08,2026-03-06,-1.5912343736540047,-1.5912343736540047,2.619058646117678,-1.0152032743624817,136,50.0,0.7514526797345988,-0.011702520776569289,0.000489491171801193,-2.925063186863982,25.330882352941178,24.705882352941178,3.421937060800489,19.444444444444446,0.5396825396825397,5045,150,2.973240832507433,4990,24602.1914065865,2025-03-06,2026-03-06,0.2447466427755396,0.2447466427755396,0.8391022855611774,0.6236100497793222,28,50.0,1.2266353025923054,0.008827949695759079,-0.0007134866075952928,2.185237881924487,27.892857142857142,25.964285714285715,3.0629871497788077,18.0327868852459,0.45901639344262296,1253,29,2.314445331205108,1171,25061.186660693886,2025-12-08,2026-03-06,0.5915605580215644,0.5915605580215644,0.636149847227585,1.9085513987078955,19,47.368421052631575,1.888625881772835,0.0311621955419,-0.007130147051570557,7.7836915529153075,22.42105263157895,22.42105263157895,2.4825174825174825,15.909090909090908,0.4318181818181818,902,20,2.2172949002217295,826,25147.89013950539,2026-01-02,2026-03-06,2,12,8,7,21,48,3
rth_intraday_buy_-0.02_sell_0.25,rth_intraday,True,-0.02,0.25,1.0,-2.9684384976922162,-0.601604187748328,6.5374263951349825,-0.24427182880227283,674,56.52818991097923,0.9372957133455481,-0.004261036207619836,0.02111123831469719,-1.1010528552270828,40.6839762611276,40.1646884272997,5.534520475129312,23.646496815286625,0.5366242038216561,24096,847,3.5151062416998666,25025,24257.890375576946,2021-03-08,2026-03-06,-0.8687029786181855,-0.8687029786181855,1.9761247334514342,-0.5212722660501845,133,53.383458646616546,0.8665135707467249,-0.006456969379743357,0.007745048340201954,-1.6329003357484606,34.721804511278194,34.07518796992481,4.615541297484469,21.03174603174603,0.5277777777777778,5045,150,2.973240832507433,4990,24782.824255345455,2025-03-06,2026-03-06,0.15813735490062264,0.15813735490062264,1.087335987902538,0.35230561140060596,27,51.85185185185185,1.113165588168745,0.005986489293093907,0.004072299615387465,1.4642347675983696,40.25925925925926,38.25925925925926,4.352222456288183,19.672131147540984,0.4426229508196721,1253,29,2.314445331205108,1171,25039.534338725156,2025-12-08,2026-03-06,0.3031057042102381,0.3031057042102381,0.7998773533503534,0.8424960882842438,18,50.0,1.3086835184242704,0.01698152511331319,0.011170022058420992,4.209801447364346,32.0,32.0,3.3566433566433567,18.181818181818183,0.4090909090909091,902,20,2.2172949002217295,826,25075.77642605256,2026-01-02,2026-03-06,2,9,7,8,27,51,5
rth_intraday_buy_-1_sell_1.5,rth_intraday,True,-1.0,1.5,1.0,-14.661967290492017,-3.1250396998901864,27.75714856332514,-0.1432402662018764,1587,55.765595463138,0.9669027200651308,-0.006674590748202473,0.07045910889300622,-2.309698691003783,268.26654064272213,267.882797731569,86.91554392492793,53.90127388535032,1.2635350318471337,24096,21435,88.9566733067729,25025,21334.508177376996,2021-03-08,2026-03-06,-4.054809037809903,-4.054809037809903,10.611185176729476,-0.2710216233308948,385,56.36363636363636,0.9508733528018614,-0.008937215656485283,0.049342968928911546,-2.6329928816947406,208.42597402597403,208.1922077922078,81.63153070577452,52.77777777777778,1.5277777777777777,5045,4233,83.90485629335977,4990,23986.297740547525,2025-03-06,2026-03-06,1.570155443189769,1.570155443189769,4.819128172136134,0.6521195477367483,103,61.165048543689316,1.0832400263693347,0.016518527362752597,0.0999260351178144,3.8110569009460376,183.39805825242718,182.8640776699029,79.35538234674532,57.377049180327866,1.6885245901639345,1253,1046,83.47964884277734,1171,25392.538860797442,2025-12-08,2026-03-06,2.583476690616049,2.583476690616049,4.819128172136167,1.3781690701538303,79,64.55696202531645,1.178932310693908,0.03366035270303336,0.12210024974663725,8.175559147519149,169.31645569620252,169.31645569620252,77.94871794871796,56.81818181818182,1.7954545454545454,902,744,82.48337028824834,826,25645.869172654013,2026-01-02,2026-03-06,2,23,26,1,1,51,5
rth_intraday_buy_-0.02_sell_0.02,rth_intraday,True,-0.02,0.02,1.0,-13.701465214015073,-2.9076761516305227,14.754772808536876,-1.7153290956473173,724,39.08839779005525,0.62567555524699,-0.020255156684366303,-0.017373497086475842,-4.731168927491392,16.493093922651934,16.24585635359116,2.404677693046838,16.480891719745223,0.5764331210191083,24096,847,3.5151062416998666,25025,21574.633696496232,2021-03-08,2026-03-06,-1.9951745592697856,-1.9951745592697856,3.1512754023343525,-1.4130185582374295,140,35.0,0.660072580049364,-0.014323529586318186,-0.014977982143177249,-3.5628117129817576,15.485714285714286,15.335714285714285,2.1865770445055506,13.88888888888889,0.5555555555555556,5045,150,2.973240832507433,4990,24501.206360182554,2025-03-06,2026-03-06,0.6436363465676553,0.6436363465676553,0.6361498472276073,1.7899744743500388,28,42.857142857142854,1.976220671498244,0.022991834047115085,-0.008665574401539589,5.746753094354062,15.892857142857142,15.821428571428571,1.866441963345271,16.39344262295082,0.45901639344262296,1253,29,2.314445331205108,1171,25160.909086641914,2025-12-08,2026-03-06,0.7649039675209801,0.7649039675209801,0.636149847227585,2.5332639958977206,19,47.368421052631575,2.549722668829833,0.04021862774648993,-0.007130147051592761,10.06452588843393,17.05263157894737,17.05263157894737,1.8881118881118881,18.181818181818183,0.4318181818181818,902,20,2.2172949002217295,826,25191.225991880245,2026-01-02,2026-03-06,2,21,12,4,17,54,7
rth_intraday_buy_-0.02_sell_0.1,rth_intraday,True,-0.02,0.1,1.0,-10.487531270403604,-2.1941490052653334,11.606665628737167,-1.1004688249318315,710,48.87323943661972,0.7350926565321969,-0.015466430635299882,-0.0014590346700371626,-3.6927927008463395,22.977464788732394,22.61830985915493,3.2831762517122236,20.382165605095544,0.5652866242038217,24096,847,3.5151062416998666,25025,22378.1171823991,2021-03-08,2026-03-06,-2.0016815630449547,-2.0016815630449547,3.0348632872788994,-1.3079325489962683,137,45.25547445255474,0.6846834283846764,-0.014672459573611367,-0.00815964277923742,-3.6527035821988254,22.131386861313867,21.532846715328468,3.0043792646909053,18.253968253968253,0.5436507936507936,5045,150,2.973240832507433,4990,24499.57960923876,2025-03-06,2026-03-06,0.29532601928672353,0.29532601928672353,0.7989365063750031,0.755281132367362,28,50.0,1.2867391940955888,0.010628883546426724,-0.0007134866075952928,2.636839457917241,26.0,24.071428571428573,2.8396882241415633,19.672131147540984,0.45901639344262296,1253,29,2.314445331205108,1171,25073.831504821683,2025-12-08,2026-03-06,0.6423149225713409,0.6423149225713409,0.636149847227585,2.0883186809200556,19,47.368421052631575,2.043460696694856,0.033816203321824834,-0.007130147051592761,8.451512139096609,19.63157894736842,19.63157894736842,2.1736596736596736,18.181818181818183,0.4318181818181818,902,20,2.2172949002217295,826,25160.578730642836,2026-01-02,2026-03-06,2,16,13,6,20,55,8
rth_intraday_buy_-0.02_sell_0.5,rth_intraday,True,-0.02,0.5,1.0,4.184905169798947,0.8243318754573847,6.110674214444989,0.2532299715891454,608,56.9078947368421,1.0627398175013856,0.007255102825905065,0.0412330741453526,1.7207669283712783,91.07401315789474,90.40789473684211,11.237912211477521,23.88535031847134,0.4840764331210191,24096,847,3.5151062416998666,25025,26046.226292449737,2021-03-08,2026-03-06,0.39549133090845956,0.39549133090845956,1.9685450870608023,0.20040428858762444,122,59.01639344262295,1.0458672867197605,0.003419763511721831,0.031028877789096576,0.8104330551402692,77.62295081967213,76.91803278688525,9.556981362664223,24.206349206349206,0.48412698412698413,5045,150,2.973240832507433,4990,25098.872832727113,2025-03-06,2026-03-06,-0.6770889222755927,-0.6770889222755927,1.898140810429516,-1.216598816369503,26,50.0,0.7164473869963808,-0.025915697209386666,-0.0015289237180970972,-6.510470406496097,75.23076923076923,73.15384615384616,8.013482199283759,19.672131147540984,0.4262295081967213,1253,29,2.314445331205108,1171,24830.7277694311,2025-12-08,2026-03-06,-0.4623305117429366,-0.4623305117429366,1.3410278757152616,-1.0770730446320067,18,50.0,0.7320634056797809,-0.025498448967652285,0.01117002205840989,-6.421257107540845,47.22222222222222,47.22222222222222,4.953379953379954,18.181818181818183,0.4090909090909091,902,20,2.2172949002217295,826,24884.417372064265,2026-01-02,2026-03-06,2,2,1,13,41,57,9
rth_intraday_buy_-0.02_sell_0,rth_intraday,True,-0.02,0.0,1.0,-13.709617841314792,-2.9095129473550196,14.675890513990986,-1.782714041121334,737,36.092265943012215,0.6124646740237986,-0.019917410918006365,-0.019998000199983323,-4.650480950242465,14.436906377204885,14.206241519674355,2.140535236031321,15.525477707006369,0.5867834394904459,24096,847,3.5151062416998666,25025,21572.595539671303,2021-03-08,2026-03-06,-2.2880972876329175,-2.2880972876329175,3.410610065149322,-1.5791021316416594,142,31.690140845070424,0.6237624799753296,-0.016224432015720353,-0.016363751355885636,-4.028340295128377,13.866197183098592,13.732394366197184,1.9859456156431408,12.698412698412698,0.5634920634920635,5045,150,2.973240832507433,4990,24427.97567809177,2025-03-06,2026-03-06,0.6103044551217129,0.6103044551217129,0.636149847227585,1.6987024374338342,29,37.93103448275862,1.8493290269633669,0.02105781706480489,-0.011801171203640326,5.261245302773299,13.310344827586206,13.241379310344827,1.6178639140509796,16.39344262295082,0.47540983606557374,1253,29,2.314445331205108,1171,25152.576113780426,2025-12-08,2026-03-06,0.7084601367745469,0.7084601367745469,0.636149847227574,2.3425765102899097,20,45.0,2.214736991949677,0.03540843642107161,-0.008665574401539589,8.855751709681863,14.55,14.55,1.6958041958041958,18.181818181818183,0.45454545454545453,902,20,2.2172949002217295,826,25177.115034193637,2026-01-02,2026-03-06,2,22,15,5,19,61,10
