session_date,equity,daily_return
2021-03-08,25000.0,0.0
2021-03-09,25000.0,0.0
2021-03-10,25000.0,0.0
2021-03-11,25000.0,0.0
2021-03-12,25000.0,0.0
2021-03-15,25000.0,0.0
2021-03-16,25000.0,0.0
2021-03-17,25000.0,0.0
2021-03-18,25000.0,0.0
2021-03-19,25000.0,0.0
2021-03-22,25000.0,0.0
2021-03-23,25000.0,0.0
2021-03-24,25000.0,0.0
2021-03-25,25052.62349703027,0.0021049398812107434
2021-03-26,25054.141445241192,6.059038931005567e-05
2021-03-29,25054.141445241192,0.0
2021-03-30,25054.141445241192,0.0
2021-03-31,25054.141445241192,0.0
2021-04-01,25054.141445241192,0.0
2021-04-05,25054.141445241192,0.0
2021-04-06,25054.141445241192,0.0
2021-04-07,25054.141445241192,0.0
2021-04-08,25054.141445241192,0.0
2021-04-09,25054.141445241192,0.0
2021-04-12,25054.141445241192,0.0
2021-04-13,25054.141445241192,0.0
2021-04-14,24916.129723645412,-0.00550853925277861
2021-04-15,25241.634237839633,0.013064007845701608
2021-04-16,25241.634237839633,0.0
2021-04-19,25298.831710842634,0.002265997219675242
2021-04-20,25052.214049995942,-0.009748183776446706
2021-04-21,25112.651744740524,0.002412469198289857
2021-04-22,25112.651744740524,0.0
2021-04-23,25112.651744740524,0.0
2021-04-26,25112.651744740524,0.0
2021-04-27,25112.651744740524,0.0
2021-04-28,25112.651744740524,0.0
2021-04-29,25112.651744740524,0.0
2021-04-30,25112.651744740524,0.0
2021-05-03,25112.651744740524,0.0
2021-05-04,24853.438299942234,-0.010322026022304809
2021-05-05,24923.2137916048,0.002807478418900722
2021-05-06,25057.611840304085,0.0053924846860862186
2021-05-07,25057.611840304085,0.0
2021-05-10,25057.611840304085,0.0
2021-05-11,25384.398637760583,0.013041418293936458
2021-05-12,24867.6846155165,-0.020355574682610178
2021-05-13,24867.6846155165,0.0
2021-05-14,24867.6846155165,0.0
2021-05-17,24867.6846155165,0.0
2021-05-18,24867.6846155165,0.0
2021-05-19,25126.817073206967,0.010420449740173199
2021-05-20,25484.880719984947,0.014250258826446816
2021-05-21,25484.880719984947,0.0
2021-05-24,25484.880719984947,0.0
2021-05-25,25484.880719984947,0.0
2021-05-26,25484.880719984947,0.0
2021-05-27,25484.880719984947,0.0
2021-05-28,25484.880719984947,0.0
2021-06-01,25455.563469438704,-0.0011503781739599095
2021-06-02,25619.863241949963,0.00645437578737984
2021-06-03,25382.195557580617,-0.009276696059024592
2021-06-04,25382.195557580617,0.0
2021-06-07,25382.195557580617,0.0
2021-06-08,25382.195557580617,0.0
2021-06-09,25382.195557580617,0.0
2021-06-10,25344.99927300608,-0.0014654478762546885
2021-06-11,25344.99927300608,0.0
2021-06-14,25344.99927300608,0.0
2021-06-15,25281.144016966442,-0.0025194420150427277
2021-06-16,25351.69711113511,0.002790739775119233
2021-06-17,25684.855805932493,0.013141475039596173
2021-06-18,25684.855805932493,0.0
2021-06-21,25684.855805932493,0.0
2021-06-22,25684.855805932493,0.0
2021-06-23,25684.855805932493,0.0
2021-06-24,25684.855805932493,0.0
2021-06-25,25684.855805932493,0.0
2021-06-28,25684.855805932493,0.0
2021-06-29,25684.855805932493,0.0
2021-06-30,25684.855805932493,0.0
2021-07-01,25758.970751660814,0.002885550391573677
2021-07-02,25758.970751660814,0.0
2021-07-06,25950.911093642073,0.007451397954977734
2021-07-07,25950.911093642073,0.0
2021-07-08,26089.355263557347,0.005334848145242654
2021-07-09,26218.321345736324,0.004943245276709529
2021-07-12,26218.321345736324,0.0
2021-07-13,26218.321345736324,0.0
2021-07-14,26218.321345736324,0.0
2021-07-15,26237.5386501509,0.0007329723425524293
2021-07-16,26160.13245977882,-0.002950207769265467
2021-07-19,25946.520639917093,-0.00816554809843395
2021-07-20,26014.878982688493,0.002634586105785486
2021-07-21,26014.878982688493,0.0
2021-07-22,26014.878982688493,0.0
2021-07-23,26014.878982688493,0.0
2021-07-26,26014.878982688493,0.0
2021-07-27,25951.038626338217,-0.0024539939775525266
2021-07-28,26059.51687308216,0.004180111952584609
2021-07-29,26059.51687308216,0.0
2021-07-30,26059.51687308216,0.0
2021-08-02,26059.51687308216,0.0
2021-08-03,26059.51687308216,0.0
2021-08-04,26059.51687308216,0.0
2021-08-05,26059.51687308216,0.0
2021-08-06,26073.204017422693,0.0005252263273793911
2021-08-09,26089.01313765896,0.0006063359234906862
2021-08-10,26109.17904156068,0.0007729653780046419
2021-08-11,26021.882786142145,-0.003343508245876925
2021-08-12,26021.882786142145,0.0
2021-08-13,26021.882786142145,0.0
2021-08-16,26239.378983803545,0.008358203726028135
2021-08-17,26279.87155493008,0.0015431985319289687
2021-08-18,26231.652419051577,-0.0018348314898615214
2021-08-19,26526.369690414693,0.011235177512075811
2021-08-20,26526.369690414693,0.0
2021-08-23,26526.369690414693,0.0
2021-08-24,26526.369690414693,0.0
2021-08-25,26526.369690414693,0.0
2021-08-26,26484.601771559614,-0.001574581043035539
2021-08-27,26669.687889100107,0.006988442534908934
2021-08-30,26669.687889100107,0.0
2021-08-31,26669.687889100107,0.0
2021-09-01,26669.687889100107,0.0
