variant_id,side,timeframe_minutes,mult,ph,trigger_mode,confirm_mode,trend_window,hold_bars,entry_signal_time,entry_time,entry_session_date,entry_price,entry_wvf,entry_upper_band,entry_range_high,exit_signal_time,exit_time,exit_price,exit_wvf,exit_midline,exit_reason,bars_held,hold_minutes,equity_before,equity_after,pnl_dollars,return_pct
long_60m_mult2.5_ph0.9_either_none_ema0_hold8,long,60,2.5,0.9,either,none,0,8,2021-09-10T12:29:00-04:00,2021-09-10T12:30:00-04:00,2021-09-10,379.85,1.0390934399874585,1.3716908429440946,0.9634160686978066,2021-09-13T13:29:00-04:00,2021-09-13T13:30:00-04:00,375.56,1.6556204647263755,1.0168998336959658,hold_limit_next_open,8,4380.0,26880.270206634767,26571.371196260454,-308.89901037431264,-1.149166314176664
long_60m_mult2.5_ph0.9_either_none_ema0_hold8,long,60,2.5,0.9,either,none,0,8,2021-09-13T14:29:00-04:00,2021-09-13T14:30:00-04:00,2021-09-13,374.51,1.920205380766521,2.3664425334389083,1.757655934823052,2021-09-14T12:29:00-04:00,2021-09-14T12:30:00-04:00,376.921,1.178177420523147,1.3314665331269242,midline_next_open,5,1320.0,26571.371196260454,26737.082698080776,165.71150182032216,0.6236467835865511
long_60m_mult2.5_ph0.9_either_none_ema0_hold8,long,60,2.5,0.9,either,none,0,8,2021-09-15T10:29:00-04:00,2021-09-15T10:30:00-04:00,2021-09-15,373.86,1.884164608188368,2.422197529806115,1.7706232153616408,2021-09-15T12:29:00-04:00,2021-09-15T12:30:00-04:00,375.34,1.5529993945934653,1.6044486807558065,midline_next_open,2,120.0,26737.082698080776,26837.558500317296,100.4758022365204,0.37579194174288677
long_60m_mult2.5_ph0.9_either_none_ema0_hold8,long,60,2.5,0.9,either,none,0,8,2021-09-20T10:29:00-04:00,2021-09-20T10:30:00-04:00,2021-09-20,366.515,3.293228313157469,2.7788928009327485,2.963905481841722,2021-09-21T11:29:00-04:00,2021-09-21T11:30:00-04:00,366.79,3.5285721837500574,2.2669207511435587,hold_limit_next_open,8,1500.0,26837.558500317296,26852.323727957653,14.765227640356898,0.055017030107951115
long_60m_mult2.5_ph0.9_either_none_ema0_hold8,long,60,2.5,0.9,either,none,0,8,2021-09-28T10:29:00-04:00,2021-09-28T10:30:00-04:00,2021-09-28,362.58,3.2960565038257785,2.635820624559364,4.141512924882374,2021-09-29T11:29:00-04:00,2021-09-29T11:30:00-04:00,360.91,3.345565585407015,2.1090409758443314,hold_limit_next_open,8,1500.0,26852.323727957653,26723.29968321084,-129.02404474681316,-0.48049489516797106
long_60m_mult2.5_ph0.9_either_none_ema0_hold8,long,60,2.5,0.9,either,none,0,8,2021-09-29T15:59:00-04:00,2021-09-30T09:30:00-04:00,2021-09-30,361.02,3.9027134170840796,5.817230439798172,3.7799333932441685,2021-09-30T10:29:00-04:00,2021-09-30T10:30:00-04:00,361.46,2.6830978319490857,2.972899104317087,midline_next_open,1,60.0,26723.29968321084,26750.518307314636,27.218624103796174,0.10185353016451959
long_60m_mult2.5_ph0.9_either_none_ema0_hold8,long,60,2.5,0.9,either,none,0,8,2021-09-30T13:29:00-04:00,2021-09-30T13:30:00-04:00,2021-09-30,359.05,3.705101930751794,5.3767674559868555,3.5425762730024357,2021-09-30T14:29:00-04:00,2021-09-30T14:30:00-04:00,360.875,3.246683205695169,3.4035845808249925,midline_next_open,1,60.0,26750.518307314636,26881.110352400145,130.5920450855083,0.48818510200530074
long_60m_mult2.5_ph0.9_either_none_ema0_hold8,long,60,2.5,0.9,either,none,0,8,2021-10-20T13:29:00-04:00,2021-10-20T13:30:00-04:00,2021-10-20,374.1299,0.7652654514534718,0.7271442319927136,2.09388162406559,2021-10-21T11:29:00-04:00,2021-10-21T11:30:00-04:00,375.53,0.2205452516341564,0.31086766322469916,midline_next_open,5,1320.0,26881.110352400145,26976.311005640906,95.20065324076131,0.35415446755255875
long_60m_mult2.5_ph0.9_either_none_ema0_hold8,long,60,2.5,0.9,either,none,0,8,2021-10-22T11:29:00-04:00,2021-10-22T11:30:00-04:00,2021-10-22,373.92,1.0469677692960107,1.0177285419650954,1.3870945527167478,2021-10-25T11:29:00-04:00,2021-10-25T11:30:00-04:00,376.12,0.5301102629346904,0.6330948135563439,midline_next_open,7,4320.0,26976.311005640906,27129.602403952365,153.2913983114595,0.5682444804236075
long_60m_mult2.5_ph0.9_either_none_ema0_hold8,long,60,2.5,0.9,either,none,0,8,2021-11-03T15:29:00-04:00,2021-11-03T15:30:00-04:00,2021-11-03,392.479,0.6777588095905482,0.6451850148099447,1.0276767729615215,2021-11-03T15:59:00-04:00,2021-11-04T09:30:00-04:00,394.46,0.21488422953196618,0.26710035823483413,midline_next_open,1,1080.0,27129.602403952365,27261.083427866528,131.4810239141625,0.4846404379852176
long_60m_mult2.5_ph0.9_either_none_ema0_hold8,long,60,2.5,0.9,either,none,0,8,2021-11-04T10:29:00-04:00,2021-11-04T10:30:00-04:00,2021-11-04,397.26,0.8407592005235803,0.7670511139417593,1.0276767729615215,2021-11-04T11:29:00-04:00,2021-11-04T11:30:00-04:00,396.13,0.29955193072546893,0.3013365239953368,midline_next_open,1,60.0,27261.083427866528,27178.10325649308,-82.98017137344868,-0.3043905851835116
long_60m_mult2.5_ph0.9_either_none_ema0_hold8,long,60,2.5,0.9,either,none,0,8,2021-11-09T10:29:00-05:00,2021-11-09T10:30:00-05:00,2021-11-09,395.92,1.4015189367442682,1.2491092737185576,1.2613670430698414,2021-11-10T11:29:00-05:00,2021-11-10T11:30:00-05:00,393.64,1.66650009994004,1.0437152318382066,hold_limit_next_open,8,1500.0,27178.10325649308,27016.18760142615,-161.9156550669286,-0.5957577448979845
long_60m_mult2.5_ph0.9_either_none_ema0_hold8,long,60,2.5,0.9,either,none,0,8,2021-11-10T14:29:00-05:00,2021-11-10T14:30:00-05:00,2021-11-10,388.52,2.6146248527236735,2.8394456254097453,2.353162367451306,2021-11-11T15:29:00-05:00,2021-11-11T15:30:00-05:00,390.78,2.108392178504678,1.8975248830272424,hold_limit_next_open,8,1500.0,27016.18760142615,27167.904919440418,151.71731801426722,0.5615793029444927
long_60m_mult2.5_ph0.9_either_none_ema0_hold8,long,60,2.5,0.9,either,none,0,8,2021-11-22T11:29:00-05:00,2021-11-22T11:30:00-05:00,2021-11-22,404.96,0.8294129177692813,0.7929156812127334,1.8975529606542103,2021-11-23T12:29:00-05:00,2021-11-23T12:30:00-05:00,395.39,3.3997353719494265,1.1231632608904674,hold_limit_next_open,8,1500.0,27167.904919440418,26520.56906838084,-647.335851059579,-2.3827227494320646
long_60m_mult2.5_ph0.9_either_none_ema0_hold8,long,60,2.5,0.9,either,none,0,8,2021-11-24T10:29:00-05:00,2021-11-24T10:30:00-05:00,2021-11-24,396.14,3.817504655493478,5.328456340920294,3.4357541899441304,2021-11-24T15:59:00-05:00,2021-11-26T09:30:00-05:00,396.11,2.433107909438402,2.669423208860139,midline_next_open,6,2820.0,26520.56906838084,26513.25719746612,-7.311870914720203,-0.02757056568382099
long_60m_mult2.5_ph0.9_either_none_ema0_hold8,long,60,2.5,0.9,either,none,0,8,2021-11-26T10:29:00-05:00,2021-11-26T10:30:00-05:00,2021-11-26,394.3401,3.7366460844849554,4.821244645388632,3.4357541899441304,2021-11-26T14:48:00-05:00,2021-11-26T14:49:00-05:00,390.75,3.1382464490220925,3.1714633579222307,midline_next_open,4,259.0,26513.25719746612,26266.624526545624,-246.632670920495,-0.9302239595973316
long_60m_mult2.5_ph0.9_either_none_ema0_hold8,long,60,2.5,0.9,either,none,0,8,2021-12-02T10:29:00-05:00,2021-12-02T10:30:00-05:00,2021-12-02,387.89,3.7884846061575432,4.059940356438263,3.4357541899441304,2021-12-03T11:29:00-05:00,2021-12-03T11:30:00-05:00,383.07,4.723520191778084,2.5212093775957314,hold_limit_next_open,8,1500.0,26266.624526545624,25935.042323421367,-331.5822031242569,-1.2623708188661764
long_60m_mult2.5_ph0.9_either_none_ema0_hold8,long,60,2.5,0.9,either,none,0,8,2021-12-09T15:29:00-05:00,2021-12-09T15:30:00-05:00,2021-12-09,394.27,1.488914468745305,1.392540240960727,4.739464194500343,2021-12-10T15:59:00-05:00,2021-12-13T09:30:00-05:00,398.0,0.7256894049346823,0.8332233829157314,midline_next_open,8,5400.0,25935.042323421367,26175.16554283671,240.12321941534174,0.9258639967534954
long_60m_mult2.5_ph0.9_either_none_ema0_hold8,long,60,2.5,0.9,either,none,0,8,2021-12-14T10:29:00-05:00,2021-12-14T10:30:00-05:00,2021-12-14,388.17,2.93785310734463,2.5900203205541814,4.739464194500343,2021-12-15T11:29:00-05:00,2021-12-15T11:30:00-05:00,385.625,3.1829372456413645,2.206342007830771,hold_limit_next_open,8,1500.0,26175.16554283671,25998.350088239422,-176.8154545972866,-0.6755084482958473
long_60m_mult2.5_ph0.9_either_none_ema0_hold8,long,60,2.5,0.9,either,none,0,8,2021-12-15T12:29:00-05:00,2021-12-15T12:30:00-05:00,2021-12-15,385.17,3.5622770436617617,4.884993641755457,3.51979302722797,2021-12-15T15:29:00-05:00,2021-12-15T15:30:00-05:00,395.15,2.6654273225141973,2.673031239478694,midline_next_open,3,180.0,25998.350088239422,26666.649766318293,668.2996780788708,2.570546499337989
long_60m_mult2.5_ph0.9_either_none_ema0_hold8,long,60,2.5,0.9,either,none,0,8,2021-12-17T10:29:00-05:00,2021-12-17T10:30:00-05:00,2021-12-17,383.79,3.8483818158922123,4.811385486703827,3.463543634302991,2021-12-17T14:29:00-05:00,2021-12-17T14:30:00-05:00,386.66,2.7477647651429353,2.7647724855550697,midline_next_open,4,240.0,26666.649766318293,26860.691306167886,194.0415398495934,0.727656235597629
long_60m_mult2.5_ph0.9_either_none_ema0_hold8,long,60,2.5,0.9,either,none,0,8,2021-12-20T10:29:00-05:00,2021-12-20T10:30:00-05:00,2021-12-20,379.55,4.624102757839067,4.993778671695017,4.161692482055161,2021-12-21T10:29:00-05:00,2021-12-21T10:30:00-05:00,380.73,3.55405757293855,3.58973536825781,midline_next_open,7,1440.0,26860.691306167886,26938.81114231014,78.11983614225392,0.29083330451855627
long_60m_mult2.5_ph0.9_either_none_ema0_hold8,long,60,2.5,0.9,either,none,0,8,2021-12-29T10:29:00-05:00,2021-12-29T10:30:00-05:00,2021-12-29,400.29,1.0659130909000796,1.0588452994037634,4.438231960710234,2021-12-29T15:29:00-05:00,2021-12-29T15:30:00-05:00,401.55,0.5056890012642276,0.5286449572981757,midline_next_open,5,300.0,26938.81114231014,27018.20246932123,79.39132701108974,0.29470983924155814
long_60m_mult2.5_ph0.9_either_none_ema0_hold8,long,60,2.5,0.9,either,none,0,8,2021-12-31T13:29:00-05:00,2021-12-31T13:30:00-05:00,2021-12-31,399.11,1.2210297072022827,1.6030779922013907,1.146901162022406,2022-01-03T14:29:00-05:00,2022-01-03T14:30:00-05:00,401.1,0.7844252453079927,0.8881439635648899,midline_next_open,8,4380.0,27018.20246932123,27147.487456121547,129.2849868003177,0.4785106890331292
long_60m_mult2.5_ph0.9_either_none_ema0_hold8,long,60,2.5,0.9,either,none,0,8,2022-01-04T11:29:00-05:00,2022-01-04T11:30:00-05:00,2022-01-04,394.6,2.2851329892814696,2.208001546697443,2.0566196903533225,2022-01-04T15:59:00-05:00,2022-01-05T09:30:00-05:00,394.74,1.341530190651597,1.3844011027168723,midline_next_open,5,1320.0,27147.487456121547,27151.68795172764,4.200495606091863,0.01547287060315039
long_60m_mult2.5_ph0.9_either_none_ema0_hold8,long,60,2.5,0.9,either,none,0,8,2022-01-05T10:29:00-05:00,2022-01-05T10:30:00-05:00,2022-01-05,394.66,2.3445666782816366,2.8360273392245907,2.110110010453473,2022-01-06T11:29:00-05:00,2022-01-06T11:30:00-05:00,385.49,4.4601523221663495,2.374909786005055,hold_limit_next_open,8,1500.0,27151.68795172764,26515.50943176614,-636.1785199615006,-2.343053297800668
long_60m_mult2.5_ph0.9_either_none_ema0_hold8,long,60,2.5,0.9,either,none,0,8,2022-01-10T10:29:00-05:00,2022-01-10T10:30:00-05:00,2022-01-10,371.26,6.169826685023612,6.2915315590602425,5.5528440165212505,2022-01-10T14:29:00-05:00,2022-01-10T14:30:00-05:00,377.1103,3.928268632941968,4.73540184948755,midline_next_open,4,240.0,26515.50943176614,26927.953353756344,412.4439219902051,1.555481794726865
long_60m_mult2.5_ph0.9_either_none_ema0_hold8,long,60,2.5,0.9,either,none,0,8,2022-01-20T15:29:00-05:00,2022-01-20T15:30:00-05:00,2022-01-20,364.885,4.12303320528338,5.49086198220159,4.10010840947809,2022-01-21T15:59:00-05:00,2022-01-24T09:30:00-05:00,345.88,5.7578845741257165,3.878701341097225,hold_limit_next_open,8,5400.0,26927.953353756344,25520.308675430475,-1407.6446783258689,-5.2274477002891455
long_60m_mult2.5_ph0.9_either_none_ema0_hold8,long,60,2.5,0.9,either,none,0,8,2022-02-03T10:29:00-05:00,2022-02-03T10:30:00-05:00,2022-02-03,361.45,2.8897812991805596,2.1127702102481942,7.477458136539283,2022-02-04T11:29:00-05:00,2022-02-04T11:30:00-05:00,354.56,4.433711401747444,1.8652893574725038,hold_limit_next_open,8,1500.0,25520.308675430475,25028.831202978676,-491.47747245179926,-1.925828871047186
long_60m_mult2.5_ph0.9_either_none_ema0_hold8,long,60,2.5,0.9,either,none,0,8,2022-02-11T14:29:00-05:00,2022-02-11T14:30:00-05:00,2022-02-11,348.38,5.144913706137363,5.267856377654972,4.630422335523627,2022-02-14T15:29:00-05:00,2022-02-14T15:30:00-05:00,347.35,5.793821741145678,3.813058592578451,hold_limit_next_open,8,4380.0,25028.831202978676,24949.841702705726,-78.98950027294995,-0.31559404285546044
long_60m_mult2.5_ph0.9_either_none_ema0_hold8,long,60,2.5,0.9,either,none,0,8,2022-02-22T13:29:00-05:00,2022-02-22T13:30:00-05:00,2022-02-22,336.8,5.786096556361898,7.497485924777736,5.614417754996319,2022-02-23T10:29:00-05:00,2022-02-23T10:30:00-05:00,336.64,4.170108525365308,4.423111236129147,midline_next_open,4,1260.0,24949.841702705726,24933.001697885516,-16.840004820209288,-0.06749543752969656
long_60m_mult2.5_ph0.9_either_none_ema0_hold8,long,60,2.5,0.9,either,none,0,8,2022-02-24T10:29:00-05:00,2022-02-24T10:30:00-05:00,2022-02-24,326.04,7.479599638360525,7.0541484811432005,6.731639674524472,2022-02-24T12:29:00-05:00,2022-02-24T12:30:00-05:00,328.01,4.959170206024021,5.146824959971151,midline_next_open,2,120.0,24933.001697885516,25078.635486224946,145.63378833942988,0.5841005030364332
long_60m_mult2.5_ph0.9_either_none_ema0_hold8,long,60,2.5,0.9,either,none,0,8,2022-03-07T12:29:00-05:00,2022-03-07T12:30:00-05:00,2022-03-07,329.79,5.31324573761537,6.47837602929056,4.781921163853833,2022-03-08T13:29:00-05:00,2022-03-08T13:30:00-05:00,329.78,4.994794076816284,4.751343160144431,hold_limit_next_open,8,1500.0,25078.635486224946,25072.859719425865,-5.775766799080884,-0.023030626216702377
