formula_mode,bb_length,bb_mult,kc_length,kc_mult,use_true_range,buy_threshold,sell_threshold,full_history_total_return_pct,full_history_cagr_pct,full_history_max_drawdown_pct,full_history_daily_sharpe,full_history_trade_count,full_history_win_rate_pct,full_history_profit_factor,full_history_avg_trade_pnl,full_history_avg_hold_minutes,full_history_exposure_pct,full_history_profitable_days_pct,full_history_eligible_entry_share_pct,full_history_final_equity,full_history_start,full_history_end,last_1y_total_return_pct,last_1y_cagr_pct,last_1y_max_drawdown_pct,last_1y_daily_sharpe,last_1y_trade_count,last_1y_win_rate_pct,last_1y_profit_factor,last_1y_avg_trade_pnl,last_1y_avg_hold_minutes,last_1y_exposure_pct,last_1y_profitable_days_pct,last_1y_eligible_entry_share_pct,last_1y_final_equity,last_1y_start,last_1y_end,last_90d_total_return_pct,last_90d_cagr_pct,last_90d_max_drawdown_pct,last_90d_daily_sharpe,last_90d_trade_count,last_90d_win_rate_pct,last_90d_profit_factor,last_90d_avg_trade_pnl,last_90d_avg_hold_minutes,last_90d_exposure_pct,last_90d_profitable_days_pct,last_90d_eligible_entry_share_pct,last_90d_final_equity,last_90d_start,last_90d_end,ytd_2026_total_return_pct,ytd_2026_cagr_pct,ytd_2026_max_drawdown_pct,ytd_2026_daily_sharpe,ytd_2026_trade_count,ytd_2026_win_rate_pct,ytd_2026_profit_factor,ytd_2026_avg_trade_pnl,ytd_2026_avg_hold_minutes,ytd_2026_exposure_pct,ytd_2026_profitable_days_pct,ytd_2026_eligible_entry_share_pct,ytd_2026_final_equity,ytd_2026_start,ytd_2026_end
corrected_bbmult,20,2.0,20,1.0,False,-0.02,1.5,74.4672215961316,11.789857445391117,20.808714798552508,0.968090412312757,275,64.72727272727272,1.3824959973780522,67.69747417830145,5176.0654545454545,46.83151718357083,39.490445859872615,3.2038512616201857,43616.8053990329,2021-03-08,2026-03-06,4.654242268015563,4.654242268015563,5.798034961042919,0.5481168619155858,69,59.42028985507246,1.1797538895077364,16.863196623244775,3011.985507246377,30.115083002342395,32.142857142857146,2.735381565906838,26163.56056700389,2025-03-06,2026-03-06,1.5168043460334069,1.5168043460334069,2.6888063396982242,0.9088498681516956,16,62.5,1.3638689889725752,23.700067906771892,2821.125,22.595323362123445,29.508196721311474,1.9154030327214684,25379.20108650835,2025-12-08,2026-03-06,0.6400078176086677,0.6400078176086677,2.3467418344205404,0.5223030759437208,12,58.333333333333336,1.1691058427688117,13.333496200180585,1893.8333333333333,17.05128205128205,25.0,1.8847006651884701,25160.001954402167,2026-01-02,2026-03-06
corrected_bbmult,20,2.0,10,2.0,False,-0.02,1.5,74.18641269331219,11.753804187326011,9.62285117220244,1.2020575408626823,93,65.59139784946237,1.9839033129782693,199.42584057341986,9152.989247311827,29.630977449757733,23.168789808917197,0.4607415485278081,43546.60317332805,2021-03-08,2026-03-06,3.84530660704534,3.84530660704534,3.7377602713668745,0.804431745705133,15,53.333333333333336,1.6871365803192455,64.08844345075583,5181.466666666666,13.133720338119973,12.698412698412698,0.27770431102882837,25961.326651761337,2025-03-06,2026-03-06,-1.3355603777488678,-1.3355603777488678,2.5702725349304845,-1.379223123872701,5,40.0,0.4329076823991719,-66.77801888744361,2510.0,7.9924162629028865,9.836065573770492,0.37453183520599254,24666.109905562782,2025-12-08,2026-03-06,-1.168327393054236,-1.168327393054236,2.1572685010860737,-1.4329622386667065,4,50.0,0.4664190634249549,-73.02046206588966,1415.5,8.51981351981352,11.363636363636363,0.29895366218236175,24707.91815173644,2026-01-02,2026-03-06
corrected_bbmult,20,2.0,20,1.0,True,-0.02,1.5,73.54563701741948,11.671360151109322,20.808714798552508,0.9633555838693255,275,64.72727272727272,1.379271937745784,66.85967001583589,5158.9345454545455,46.67184593052971,39.490445859872615,3.1789508632138115,43386.40925435487,2021-03-08,2026-03-06,4.654242268015563,4.654242268015563,5.798034961042919,0.5481168619155858,69,59.42028985507246,1.1797538895077364,16.863196623244775,3011.985507246377,30.115083002342395,32.142857142857146,2.735381565906838,26163.56056700389,2025-03-06,2026-03-06,1.5168043460334069,1.5168043460334069,2.6888063396982242,0.9088498681516956,16,62.5,1.3638689889725752,23.700067906771892,2821.125,22.595323362123445,29.508196721311474,1.9154030327214684,25379.20108650835,2025-12-08,2026-03-06,0.6400078176086677,0.6400078176086677,2.3467418344205404,0.5223030759437208,12,58.333333333333336,1.1691058427688117,13.333496200180585,1893.8333333333333,17.05128205128205,25.0,1.8847006651884701,25160.001954402167,2026-01-02,2026-03-06
corrected_bbmult,20,2.0,10,2.0,True,-0.02,1.5,72.50673127049947,11.537172744694102,9.63089310357903,1.1905789986427766,89,65.1685393258427,1.9709174724389673,203.6705934564592,9330.078651685393,29.250914889702123,22.770700636942674,0.4116684841875682,43126.68281762487,2021-03-08,2026-03-06,4.006200144246419,4.006200144246419,3.7377602713668745,0.8379337174063348,14,57.14285714285714,1.7370185855418419,71.53928829011473,5051.642857142857,12.594968937773704,11.904761904761903,0.21158423697434542,26001.550036061606,2025-03-06,2026-03-06,-1.168327393054236,-1.168327393054236,2.1572685010860737,-1.215636180901111,4,50.0,0.4664190634249549,-73.02046206588966,1415.5,6.15967979776701,8.19672131147541,0.2140181915462814,24707.91815173644,2025-12-08,2026-03-06,-1.168327393054236,-1.168327393054236,2.1572685010860737,-1.4329622386667065,4,50.0,0.4664190634249549,-73.02046206588966,1415.5,8.51981351981352,11.363636363636363,0.29895366218236175,24707.91815173644,2026-01-02,2026-03-06
corrected_bbmult,20,2.5,20,1.0,False,-0.02,1.5,67.56568466227324,10.889985297906456,22.44450148257603,0.8800232001343637,288,62.84722222222222,1.3381781105075017,58.650767936001074,5198.902777777777,49.212479299981595,41.24203821656051,3.4902058432934924,41891.42116556831,2021-03-08,2026-03-06,6.672624853115461,6.672624853115461,6.912228227203299,0.7260787725487727,76,59.210526315789465,1.2352739475982124,21.94942385893247,3009.342105263158,34.54832467664732,36.11111111111111,2.973240832507433,26668.156213278868,2025-03-06,2026-03-06,1.9208785509849946,1.9208785509849946,3.3119015422341525,1.0556921721730694,18,61.111111111111114,1.4490168625313766,26.678868763680335,2657.277777777778,25.09374341689488,29.508196721311474,2.314445331205108,25480.219637746246,2025-12-08,2026-03-06,0.01256735453161184,0.01256735453161184,2.972027316863435,0.047833323020554167,13,53.84615384615385,1.003264261910838,0.24167989483864333,1866.8461538461538,19.924242424242426,22.727272727272727,2.2172949002217295,25003.141838632902,2026-01-02,2026-03-06
corrected_bbmult,20,2.5,20,1.0,True,-0.02,1.5,67.56568466227324,10.889985297906456,22.44450148257603,0.8800232001343637,288,62.84722222222222,1.3381781105075017,58.650767936001074,5198.902777777777,49.212479299981595,41.24203821656051,3.4819057104913673,41891.42116556831,2021-03-08,2026-03-06,6.672624853115461,6.672624853115461,6.912228227203299,0.7260787725487727,76,59.210526315789465,1.2352739475982124,21.94942385893247,3009.342105263158,34.54832467664732,36.11111111111111,2.973240832507433,26668.156213278868,2025-03-06,2026-03-06,1.9208785509849946,1.9208785509849946,3.3119015422341525,1.0556921721730694,18,61.111111111111114,1.4490168625313766,26.678868763680335,2657.277777777778,25.09374341689488,29.508196721311474,2.314445331205108,25480.219637746246,2025-12-08,2026-03-06,0.01256735453161184,0.01256735453161184,2.972027316863435,0.047833323020554167,13,53.84615384615385,1.003264261910838,0.24167989483864333,1866.8461538461538,19.924242424242426,22.727272727272727,2.2172949002217295,25003.141838632902,2026-01-02,2026-03-06
corrected_bbmult,30,2.5,20,1.0,True,-0.02,1.5,67.56568466227324,10.889985297906456,22.44450148257603,0.8800232001343637,288,62.84722222222222,1.3381781105075017,58.650767936001074,5198.902777777777,49.212479299981595,41.24203821656051,3.506806108897742,41891.42116556831,2021-03-08,2026-03-06,6.672624853115461,6.672624853115461,6.912228227203299,0.7260787725487727,76,59.210526315789465,1.2352739475982124,21.94942385893247,3009.342105263158,34.54832467664732,36.11111111111111,2.973240832507433,26668.156213278868,2025-03-06,2026-03-06,1.9208785509849946,1.9208785509849946,3.3119015422341525,1.0556921721730694,18,61.111111111111114,1.4490168625313766,26.678868763680335,2657.277777777778,25.09374341689488,29.508196721311474,2.314445331205108,25480.219637746246,2025-12-08,2026-03-06,0.01256735453161184,0.01256735453161184,2.972027316863435,0.047833323020554167,13,53.84615384615385,1.003264261910838,0.24167989483864333,1866.8461538461538,19.924242424242426,22.727272727272727,2.2172949002217295,25003.141838632902,2026-01-02,2026-03-06
corrected_bbmult,30,2.5,20,1.0,False,-0.02,1.5,67.56568466227324,10.889985297906456,22.44450148257603,0.8800232001343637,288,62.84722222222222,1.3381781105075017,58.650767936001074,5198.902777777777,49.212479299981595,41.24203821656051,3.506806108897742,41891.42116556831,2021-03-08,2026-03-06,6.672624853115461,6.672624853115461,6.912228227203299,0.7260787725487727,76,59.210526315789465,1.2352739475982124,21.94942385893247,3009.342105263158,34.54832467664732,36.11111111111111,2.973240832507433,26668.156213278868,2025-03-06,2026-03-06,1.9208785509849946,1.9208785509849946,3.3119015422341525,1.0556921721730694,18,61.111111111111114,1.4490168625313766,26.678868763680335,2657.277777777778,25.09374341689488,29.508196721311474,2.314445331205108,25480.219637746246,2025-12-08,2026-03-06,0.01256735453161184,0.01256735453161184,2.972027316863435,0.047833323020554167,13,53.84615384615385,1.003264261910838,0.24167989483864333,1866.8461538461538,19.924242424242426,22.727272727272727,2.2172949002217295,25003.141838632902,2026-01-02,2026-03-06
corrected_bbmult,30,2.0,20,1.0,False,-0.02,1.5,66.569404445683,10.757645903965795,22.44450148257604,0.8783134938504745,281,64.05693950177937,1.3399463082714984,59.22544879509164,5175.879003558719,47.9138470345307,40.445859872611464,3.336653386454183,41642.35111142075,2021-03-08,2026-03-06,7.1580597625739095,7.1580597625739095,6.912228227203354,0.8017917571378689,73,60.273972602739725,1.2650136288149563,24.513903296485967,2926.6164383561645,31.760871779203587,34.12698412698413,2.755203171456888,26789.514940643476,2025-03-06,2026-03-06,0.9695562852275019,0.9695562852275019,3.2298053303428276,0.6004933183218266,16,62.5,1.2335220090942705,15.14931695667974,2830.75,23.244154202654308,26.229508196721312,1.9952114924181963,25242.389071306876,2025-12-08,2026-03-06,0.0974863161442352,0.0974863161442352,2.8896425235761747,0.11222108221504751,12,58.333333333333336,1.0258711975986574,2.0309649196715327,1906.6666666666667,17.94871794871795,20.454545454545457,1.8847006651884701,25024.37157903606,2026-01-02,2026-03-06
corrected_bbmult,30,2.0,20,1.0,True,-0.02,1.5,66.569404445683,10.757645903965795,22.44450148257604,0.8783134938504745,281,64.05693950177937,1.3399463082714984,59.22544879509164,5175.879003558719,47.9138470345307,40.445859872611464,3.332503320053121,41642.35111142075,2021-03-08,2026-03-06,7.1580597625739095,7.1580597625739095,6.912228227203354,0.8017917571378689,73,60.273972602739725,1.2650136288149563,24.513903296485967,2926.6164383561645,31.760871779203587,34.12698412698413,2.755203171456888,26789.514940643476,2025-03-06,2026-03-06,0.9695562852275019,0.9695562852275019,3.2298053303428276,0.6004933183218266,16,62.5,1.2335220090942705,15.14931695667974,2830.75,23.244154202654308,26.229508196721312,1.9952114924181963,25242.389071306876,2025-12-08,2026-03-06,0.0974863161442352,0.0974863161442352,2.8896425235761747,0.11222108221504751,12,58.333333333333336,1.0258711975986574,2.0309649196715327,1906.6666666666667,17.94871794871795,20.454545454545457,1.8847006651884701,25024.37157903606,2026-01-02,2026-03-06
