variant_id,timeframe_minutes,mode_name,force_flat_eod,buy_threshold,sell_threshold,cost_bps_per_side,full_history_final_equity,full_history_total_return_pct,full_history_cagr_pct,full_history_max_drawdown_pct,full_history_daily_sharpe,full_history_trade_count,full_history_long_trade_count,full_history_short_trade_count,full_history_win_rate_pct,full_history_profit_factor,full_history_avg_trade_pnl,full_history_avg_trade_return_pct,full_history_avg_hold_minutes,full_history_exposure_pct,full_history_profitable_days_pct,full_history_start,full_history_end,last_1y_final_equity,last_1y_total_return_pct,last_1y_cagr_pct,last_1y_max_drawdown_pct,last_1y_daily_sharpe,last_1y_trade_count,last_1y_long_trade_count,last_1y_short_trade_count,last_1y_win_rate_pct,last_1y_profit_factor,last_1y_avg_trade_pnl,last_1y_avg_trade_return_pct,last_1y_avg_hold_minutes,last_1y_exposure_pct,last_1y_profitable_days_pct,last_1y_start,last_1y_end,last_90d_final_equity,last_90d_total_return_pct,last_90d_cagr_pct,last_90d_max_drawdown_pct,last_90d_daily_sharpe,last_90d_trade_count,last_90d_long_trade_count,last_90d_short_trade_count,last_90d_win_rate_pct,last_90d_profit_factor,last_90d_avg_trade_pnl,last_90d_avg_trade_return_pct,last_90d_avg_hold_minutes,last_90d_exposure_pct,last_90d_profitable_days_pct,last_90d_start,last_90d_end,ytd_2026_final_equity,ytd_2026_total_return_pct,ytd_2026_cagr_pct,ytd_2026_max_drawdown_pct,ytd_2026_daily_sharpe,ytd_2026_trade_count,ytd_2026_long_trade_count,ytd_2026_short_trade_count,ytd_2026_win_rate_pct,ytd_2026_profit_factor,ytd_2026_avg_trade_pnl,ytd_2026_avg_trade_return_pct,ytd_2026_avg_hold_minutes,ytd_2026_exposure_pct,ytd_2026_profitable_days_pct,ytd_2026_start,ytd_2026_end,positive_window_count,full_history_total_return_pct_rank,last_1y_total_return_pct_rank,last_90d_total_return_pct_rank,ytd_2026_total_return_pct_rank,stability_score,stability_rank
2m_intraday_buy_-0.02_sell_1.5,2,intraday,True,-0.02,1.5,1.0,16204.515832395678,-35.181936670417294,-8.316168654310962,42.256544545091465,-0.5864040650582873,891,237,654,45.67901234567901,0.848935082256288,-9.871474935582853,-0.043618900499937864,262.90684624017956,47.82951628986644,27.78662420382166,2021-03-08,2026-03-06,23974.644340927094,-4.101422636291618,-4.101422636291618,17.130679808182826,-0.16638143476445946,224,43,181,45.535714285714285,0.9373796573762444,-4.577480620861187,-0.012403287794050552,276.67857142857144,63.07228793029742,35.317460317460316,2025-03-06,2026-03-06,24128.270479329745,-3.486918082681023,-3.486918082681023,6.499812201609734,-1.853721276160713,60,9,51,40.0,0.7379484910664393,-14.528825344504245,-0.05794550345345058,265.9,67.12951274930573,34.42622950819672,2025-12-08,2026-03-06,24215.26604926777,-3.1389358029289105,-3.1389358029289105,6.4998122016097115,-2.0579520111688607,49,7,42,38.775510204081634,0.7275454740132822,-16.01497858637201,-0.06376479981231654,264.3673469387755,75.4895104895105,36.36363636363637,2026-01-02,2026-03-06,0,5,1,5,2,13,1
60m_swing_buy_-0.1_sell_0.35,60,swing,False,-0.1,0.35,1.0,11253.713036859717,-54.985147852561134,-14.77134304183525,65.7336278673132,-0.5216518414967387,11,5,6,54.54545454545454,0.2019934790668468,-1249.662451194571,-5.975761937673908,237638.18181818182,99.45392491467577,44.904458598726116,2021-03-08,2026-03-06,18056.902102146872,-27.772391591412514,-27.772391591412514,42.2395730955393,-1.0073698925322643,1,0,1,0.0,0.0,-6943.0978978531275,-27.772391591412514,515820.0,97.84580498866214,40.87301587301587,2025-03-06,2026-03-06,25802.16986383144,3.208679455325769,3.208679455325769,4.341781368417963,1.0402517426646498,1,0,1,100.0,inf,802.169863831441,3.208679455325769,106800.0,82.90398126463701,40.98360655737705,2025-12-08,2026-03-06,26091.440054517632,4.365760218070536,4.365760218070536,4.241054825009716,1.7145931988922367,1,0,1,100.0,inf,1091.4400545176322,4.365760218070536,83700.0,91.88311688311688,47.72727272727273,2026-01-02,2026-03-06,2,5,6,1,1,13,1
60m_swing_buy_-0.1_sell_0.5,60,swing,False,-0.1,0.5,1.0,11253.713036859717,-54.985147852561134,-14.77134304183525,65.7336278673132,-0.5216518414967387,11,5,6,54.54545454545454,0.2019934790668468,-1249.662451194571,-5.975761937673908,237638.18181818182,99.45392491467577,44.904458598726116,2021-03-08,2026-03-06,18056.902102146872,-27.772391591412514,-27.772391591412514,42.2395730955393,-1.0073698925322643,1,0,1,0.0,0.0,-6943.0978978531275,-27.772391591412514,515820.0,97.84580498866214,40.87301587301587,2025-03-06,2026-03-06,25802.16986383144,3.208679455325769,3.208679455325769,4.341781368417963,1.0402517426646498,1,0,1,100.0,inf,802.169863831441,3.208679455325769,106800.0,82.90398126463701,40.98360655737705,2025-12-08,2026-03-06,26091.440054517632,4.365760218070536,4.365760218070536,4.241054825009716,1.7145931988922367,1,0,1,100.0,inf,1091.4400545176322,4.365760218070536,83700.0,91.88311688311688,47.72727272727273,2026-01-02,2026-03-06,2,5,6,1,1,13,1
60m_swing_buy_-0.1_sell_0.75,60,swing,False,-0.1,0.75,1.0,11253.713036859717,-54.985147852561134,-14.77134304183525,65.7336278673132,-0.5216518414967387,11,5,6,54.54545454545454,0.2019934790668468,-1249.662451194571,-5.975761937673908,237638.18181818182,99.45392491467577,44.904458598726116,2021-03-08,2026-03-06,18056.902102146872,-27.772391591412514,-27.772391591412514,42.2395730955393,-1.0073698925322643,1,0,1,0.0,0.0,-6943.0978978531275,-27.772391591412514,515820.0,97.84580498866214,40.87301587301587,2025-03-06,2026-03-06,25802.16986383144,3.208679455325769,3.208679455325769,4.341781368417963,1.0402517426646498,1,0,1,100.0,inf,802.169863831441,3.208679455325769,106800.0,82.90398126463701,40.98360655737705,2025-12-08,2026-03-06,26091.440054517632,4.365760218070536,4.365760218070536,4.241054825009716,1.7145931988922367,1,0,1,100.0,inf,1091.4400545176322,4.365760218070536,83700.0,91.88311688311688,47.72727272727273,2026-01-02,2026-03-06,2,5,6,1,1,13,1
5m_swing_buy_-0.5_sell_0.75,5,swing,False,-0.5,0.75,1.0,30516.01483603744,22.06405934414977,4.0732037352672945,36.40010549575692,0.29055812730482256,1362,681,681,52.20264317180616,1.0376551749282426,4.049937471393128,0.021449819695483843,1927.6835535976504,99.93873112152683,48.88535031847134,2021-03-08,2026-03-06,26747.875833499307,6.991503333997229,6.991503333997229,23.75057402160553,0.4188446702711259,259,129,130,51.737451737451735,1.0900241795882446,6.748555341696167,0.03110579114401996,2030.4054054054054,99.88298142966167,46.42857142857143,2025-03-06,2026-03-06,26614.33795948519,6.457351837940761,6.457351837940761,7.091840902441748,1.9048482292060567,69,34,35,56.52173913043478,1.4166797162566092,23.39620231137957,0.09444287957810847,1841.8840579710145,99.91591339079253,50.81967213114754,2025-12-08,2026-03-06,26869.568437573733,7.478273750294928,7.478273750294928,5.599257049103512,2.9051573914932076,51,25,26,58.82352941176471,1.5667291492453241,36.658204658308485,0.14632730101546954,1785.5882352941176,99.73776223776224,52.27272727272727,2026-01-02,2026-03-06,4,1,5,5,3,14,2
15m_swing_buy_-0.02_sell_0.35,15,swing,False,-0.02,0.35,1.0,10959.025987231033,-56.16389605107587,-15.22300358231532,63.77275481615814,-0.6615123376208517,29,14,15,51.724137931034484,0.2850118357474287,-484.17151768168856,-2.469060208103342,90524.4827586207,99.87748476216728,45.382165605095544,2021-03-08,2026-03-06,20208.8018465215,-19.164792613914006,-19.164792613914006,35.893692144351775,-0.9273368247950059,7,3,4,57.14285714285714,0.1434059541797063,-684.4568790683572,-2.8304105632124297,75139.28571428571,99.98473748473748,42.46031746031746,2025-03-06,2026-03-06,26203.219114842603,4.812876459370408,4.812876459370408,4.871201307122453,1.3793695191374957,3,1,2,100.0,inf,401.0730382808676,1.5882230911565969,41825.0,97.54098360655738,47.540983606557376,2025-12-08,2026-03-06,25795.922481683505,3.1836899267340124,3.1836899267340124,4.53794897947154,1.2394851542890828,1,0,1,100.0,inf,795.9224816835049,3.1836899267340124,86640.0,96.85314685314685,47.72727272727273,2026-01-02,2026-03-06,2,8,3,1,2,14,4
15m_swing_buy_-0.02_sell_0.5,15,swing,False,-0.02,0.5,1.0,10959.025987231033,-56.16389605107587,-15.22300358231532,63.77275481615814,-0.6615123376208517,29,14,15,51.724137931034484,0.2850118357474287,-484.17151768168856,-2.469060208103342,90524.4827586207,99.87748476216728,45.382165605095544,2021-03-08,2026-03-06,20208.8018465215,-19.164792613914006,-19.164792613914006,35.893692144351775,-0.9273368247950059,7,3,4,57.14285714285714,0.1434059541797063,-684.4568790683572,-2.8304105632124297,75139.28571428571,99.98473748473748,42.46031746031746,2025-03-06,2026-03-06,26203.219114842603,4.812876459370408,4.812876459370408,4.871201307122453,1.3793695191374957,3,1,2,100.0,inf,401.0730382808676,1.5882230911565969,41825.0,97.54098360655738,47.540983606557376,2025-12-08,2026-03-06,25795.922481683505,3.1836899267340124,3.1836899267340124,4.53794897947154,1.2394851542890828,1,0,1,100.0,inf,795.9224816835049,3.1836899267340124,86640.0,96.85314685314685,47.72727272727273,2026-01-02,2026-03-06,2,8,3,1,2,14,4
5m_intraday_buy_-0.1_sell_1.5,5,intraday,True,-0.1,1.5,1.0,20809.06344458955,-16.763746221641806,-3.6075884980485973,27.182995185933056,-0.23090505779331552,966,240,726,43.47826086956522,0.9281174201254304,-4.338443639141254,-0.014952838098988985,233.91304347826087,46.134444342329644,29.936305732484076,2021-03-08,2026-03-06,25037.74004465033,0.1509601786013226,0.1509601786013226,16.78105235853916,0.09071173569058152,215,41,174,45.58139534883721,1.0028421665523446,0.17553509139688686,0.006685191654940821,240.6046511627907,52.63800559654032,34.12698412698413,2025-03-06,2026-03-06,25831.97660044653,3.3279064017861293,3.3279064017861293,5.733003377796897,1.775790455921353,52,11,41,51.92307692307693,1.3956248963359252,15.999550008587134,0.06436799133663565,252.40384615384616,55.18183729241118,40.98360655737705,2025-12-08,2026-03-06,25132.58997925057,0.5303599170022766,0.5303599170022766,5.7330033777969085,0.458888788657601,41,7,34,53.65853658536586,1.0751611559375398,3.2339019329407255,0.014013372503644986,251.46341463414635,60.081585081585075,47.72727272727273,2026-01-02,2026-03-06,3,8,2,2,3,15,2
2m_intraday_buy_-0.05_sell_0.75,2,intraday,True,-0.05,0.75,1.0,16462.667610057542,-34.149329559769825,-8.025533561417763,40.72121344656908,-0.4465346439076156,1771,501,1270,47.20496894409938,0.9200800815824576,-4.820628114027362,-0.02003879401100987,216.90005646527385,78.43206970395435,43.23248407643312,2021-03-08,2026-03-06,22016.433212649616,-11.934267149401535,-11.934267149401535,23.06807008639964,-0.6621001868413895,378,102,276,43.12169312169312,0.8624643699269535,-7.893033828969271,-0.02972319950362421,221.2804232804233,85.10270138224458,40.07936507936508,2025-03-06,2026-03-06,24209.784463820215,-3.1608621447191454,-3.1608621447191454,6.88934062192188,-1.1218113697231662,95,26,69,43.15789473684211,0.8312398633172201,-8.318058275576684,-0.032571713617088535,210.7578947368421,84.14541782378187,36.0655737704918,2025-12-08,2026-03-06,24171.744462628605,-3.3130221494855783,-3.3130221494855783,6.889340621921891,-1.4476734360121555,72,19,53,41.66666666666667,0.7954126596929718,-11.503549130158262,-0.04528958217095023,211.05555555555554,88.55477855477855,34.090909090909086,2026-01-02,2026-03-06,0,3,7,2,3,15,2
5m_intraday_buy_-0.25_sell_1.5,5,intraday,True,-0.25,1.5,1.0,23173.006814451386,-7.307972742194457,-1.5081386284082177,21.15128491742554,-0.05005806330473931,1210,479,731,44.79338842975207,0.9734258953081131,-1.5099117235938957,-0.002816663450836314,213.6694214876033,52.78518110059329,35.35031847133758,2021-03-08,2026-03-06,25368.8899425329,1.475559770131607,1.475559770131607,14.700795883131757,0.17366565825452718,247,73,174,46.15384615384615,1.02593232395874,1.4934815487161943,0.011202190815331813,223.19838056680163,56.097685067412876,36.904761904761905,2025-03-06,2026-03-06,25759.066006128534,3.036264024514135,3.036264024514135,5.610646031572375,1.6102689363547127,60,19,41,48.333333333333336,1.3294757062597469,12.65110010214224,0.051093342015219506,226.08333333333334,57.031742694975826,36.0655737704918,2025-12-08,2026-03-06,25061.65339934877,0.24661359739506228,0.24661359739506228,5.610646031572475,0.2304052885952562,49,15,34,48.97959183673469,1.0314629842931002,1.2582326397707815,0.005979862123618483,219.3877551020408,62.645687645687644,40.909090909090914,2026-01-02,2026-03-06,3,3,1,4,8,16,3
5m_swing_buy_-0.5_sell_0.35,5,swing,False,-0.5,0.35,1.0,19067.484495851106,-23.730062016595575,-5.280007717286939,50.04678574929462,-0.13554833150664675,1674,837,837,50.179211469534046,0.9476018818547763,-3.543916071773533,-0.010524569892030286,1568.4020310633214,99.93873112152683,45.85987261146497,2021-03-08,2026-03-06,28816.450271001173,15.265801084004682,15.265801084004682,21.225559663494654,0.7623611557898454,295,147,148,52.20338983050847,1.195089803847972,12.937119562715841,0.05258027354365098,1782.6271186440679,99.88298142966167,48.01587301587302,2025-03-06,2026-03-06,26682.442675929142,6.729770703716564,6.729770703716564,8.23837662155632,1.9977710814417484,75,37,38,56.00000000000001,1.4357829693807032,22.43256901238856,0.09030154162767831,1694.5333333333333,99.91591339079253,52.459016393442624,2025-12-08,2026-03-06,27267.55427182358,9.070217087294319,9.070217087294319,5.624726560859217,3.4437934231525196,51,25,26,60.78431372549019,1.733427742163685,44.46184846712904,0.17512789794123135,1785.5882352941176,99.73776223776224,54.54545454545454,2026-01-02,2026-03-06,3,7,3,4,2,16,3
60m_swing_buy_-0.1_sell_1,60,swing,False,-0.1,1.0,1.0,11230.537725495917,-55.077849098016344,-14.806518414432357,65.80419425201501,-0.5232865807278403,11,5,6,54.54545454545454,0.2008562490239278,-1251.7692976821893,-5.993427653391108,237638.18181818182,99.45392491467577,44.824840764331206,2021-03-08,2026-03-06,18056.902102146872,-27.772391591412514,-27.772391591412514,42.2395730955393,-1.0073698925322643,1,0,1,0.0,0.0,-6943.0978978531275,-27.772391591412514,515820.0,97.84580498866214,40.87301587301587,2025-03-06,2026-03-06,25802.16986383144,3.208679455325769,3.208679455325769,4.341781368417963,1.0402517426646498,1,0,1,100.0,inf,802.169863831441,3.208679455325769,106800.0,82.90398126463701,40.98360655737705,2025-12-08,2026-03-06,26091.440054517632,4.365760218070536,4.365760218070536,4.241054825009716,1.7145931988922367,1,0,1,100.0,inf,1091.4400545176322,4.365760218070536,83700.0,91.88311688311688,47.72727272727273,2026-01-02,2026-03-06,2,8,6,1,1,16,4
