session_date,equity,daily_return
2021-09-03,24881.721617415024,0.0
2021-09-07,24862.247586860787,-0.0007826641119803579
2021-09-08,24942.583045458337,0.003231222692835045
2021-09-09,24931.717427745785,-0.00043562519939288613
2021-09-10,24931.717427745785,0.0
2021-09-13,24931.717427745785,0.0
2021-09-14,24931.717427745785,0.0
2021-09-15,24931.717427745785,0.0
2021-09-16,24931.717427745785,0.0
2021-09-17,24931.717427745785,0.0
2021-09-20,24931.717427745785,0.0
2021-09-21,24931.717427745785,0.0
2021-09-22,24931.717427745785,0.0
2021-09-23,24931.717427745785,0.0
2021-09-24,24931.717427745785,0.0
2021-09-27,24783.75631348321,-0.005934653907873733
2021-09-28,24783.75631348321,0.0
2021-09-29,24783.75631348321,0.0
2021-09-30,24783.75631348321,0.0
2021-10-01,24783.75631348321,0.0
2021-10-04,24783.75631348321,0.0
2021-10-05,24783.75631348321,0.0
2021-10-06,24568.31063973598,-0.00869301937212874
2021-10-07,24568.31063973598,0.0
2021-10-08,24568.31063973598,0.0
2021-10-11,24568.31063973598,0.0
2021-10-12,24568.31063973598,0.0
2021-10-13,24568.31063973598,0.0
2021-10-14,24568.31063973598,0.0
2021-10-15,24568.31063973598,0.0
2021-10-18,24568.31063973598,0.0
2021-10-19,24568.31063973598,0.0
2021-10-20,24529.98977183132,-0.0015597681284069687
2021-10-21,24529.98977183132,0.0
2021-10-22,24529.98977183132,0.0
2021-10-25,24529.98977183132,0.0
2021-10-26,24529.98977183132,0.0
2021-10-27,24529.98977183132,0.0
2021-10-28,24529.98977183132,0.0
2021-10-29,24529.98977183132,0.0
2021-11-01,24529.98977183132,0.0
2021-11-02,24529.98977183132,0.0
2021-11-03,24529.98977183132,0.0
2021-11-04,24529.98977183132,0.0
2021-11-05,24418.994348523047,-0.0045248866526529374
2021-11-08,24418.994348523047,0.0
2021-11-09,24376.256052606626,-0.001750207044009855
2021-11-10,24376.256052606626,0.0
2021-11-11,24376.256052606626,0.0
2021-11-12,24376.256052606626,0.0
2021-11-15,24376.256052606626,0.0
2021-11-16,24376.256052606626,0.0
2021-11-17,24266.586565625446,-0.0044990291677483585
2021-11-18,24266.586565625446,0.0
2021-11-19,24266.586565625446,0.0
2021-11-22,24417.301531392528,0.0062108020573679035
2021-11-23,24417.301531392528,0.0
2021-11-24,24417.301531392528,0.0
2021-11-26,24516.496146538124,0.004062472465192979
2021-11-29,24516.496146538124,0.0
2021-11-30,24443.180134915903,-0.0029904767461060855
2021-12-01,24443.180134915903,0.0
2021-12-02,24443.180134915903,0.0
2021-12-03,24443.180134915903,0.0
2021-12-06,24443.180134915903,0.0
2021-12-07,24443.180134915903,0.0
2021-12-08,24443.180134915903,0.0
2021-12-09,24345.18948315101,-0.004008915829447179
2021-12-10,24345.18948315101,0.0
2021-12-13,24421.719911267915,0.003143554424576145
2021-12-14,24421.719911267915,0.0
2021-12-15,24421.719911267915,0.0
2021-12-16,24421.719911267915,0.0
2021-12-17,24421.719911267915,0.0
2021-12-20,24421.719911267915,0.0
2021-12-21,24421.719911267915,0.0
2021-12-22,24421.719911267915,0.0
2021-12-23,24421.719911267915,0.0
2021-12-27,24421.719911267915,0.0
2021-12-28,24382.750189871138,-0.00159569930121084
2021-12-29,24382.750189871138,0.0
2021-12-30,24433.20553687135,0.002069305004862576
2021-12-31,24482.629987866083,0.002022839406812471
2022-01-03,24482.629987866083,0.0
2022-01-04,24752.085162078445,0.011005973391988944
2022-01-05,24752.085162078445,0.0
2022-01-06,24752.085162078445,0.0
2022-01-07,24752.085162078445,0.0
2022-01-10,24752.085162078445,0.0
2022-01-11,24752.085162078445,0.0
2022-01-12,24737.143954464642,-0.000603634300543443
2022-01-13,24737.143954464642,0.0
2022-01-14,24737.143954464642,0.0
2022-01-18,24737.143954464642,0.0
2022-01-19,24737.143954464642,0.0
2022-01-20,24737.143954464642,0.0
2022-01-21,24737.143954464642,0.0
2022-01-24,24737.143954464642,0.0
2022-01-25,24737.143954464642,0.0
2022-01-26,24921.87062837865,0.007467582929300498
2022-01-27,24600.825310913464,-0.01288207142443032
2022-01-28,24600.825310913464,0.0
2022-01-31,24600.825310913464,0.0
2022-02-01,24600.825310913464,0.0
2022-02-02,24600.825310913464,0.0
2022-02-03,24600.825310913464,0.0
2022-02-04,24600.825310913464,0.0
2022-02-07,24600.825310913464,0.0
2022-02-08,24600.825310913464,0.0
2022-02-09,24600.825310913464,0.0
2022-02-10,24600.825310913464,0.0
2022-02-11,24600.825310913464,0.0
2022-02-14,24600.825310913464,0.0
2022-02-15,24600.825310913464,0.0
2022-02-16,24556.670845843197,-0.0017948367386958486
2022-02-17,24556.670845843197,0.0
2022-02-18,24556.670845843197,0.0
2022-02-22,24556.670845843197,0.0
2022-02-23,24556.670845843197,0.0
2022-02-24,24556.670845843197,0.0
2022-02-25,24556.670845843197,0.0
2022-02-28,24556.670845843197,0.0
2022-03-01,24556.670845843197,0.0
2022-03-02,24556.670845843197,0.0
2022-03-03,24628.593251909806,0.002928833738014003
2022-03-04,24628.593251909806,0.0
2022-03-07,24628.593251909806,0.0
2022-03-08,24628.593251909806,0.0
2022-03-09,24628.593251909806,0.0
2022-03-10,24709.027514368783,0.0032658894333210675
2022-03-11,24709.027514368783,0.0
2022-03-14,24535.43405493274,-0.007025507553265586
2022-03-15,24535.43405493274,0.0
2022-03-16,24801.003269955083,0.010823905312934645
2022-03-17,24801.003269955083,0.0
2022-03-18,24801.003269955083,0.0
2022-03-21,24801.003269955083,0.0
2022-03-22,24801.003269955083,0.0
2022-03-23,24710.046120282874,-0.0036674786371403423
2022-03-24,24710.046120282874,0.0
2022-03-25,24684.23813482824,-0.00104443291319678
2022-03-28,24684.23813482824,0.0
2022-03-29,24684.23813482824,0.0
2022-03-30,24684.23813482824,0.0
2022-03-31,24684.23813482824,0.0
2022-04-01,24684.23813482824,0.0
2022-04-04,24684.23813482824,0.0
2022-04-05,24941.5684878126,0.010424885369311188
2022-04-06,24941.5684878126,0.0
2022-04-07,24941.5684878126,0.0
2022-04-08,24941.5684878126,0.0
2022-04-11,24941.5684878126,0.0
2022-04-12,24941.5684878126,0.0
2022-04-13,24941.5684878126,0.0
2022-04-14,25100.83642323809,0.006385642326516727
2022-04-18,25100.83642323809,0.0
2022-04-19,25100.83642323809,0.0
2022-04-20,25019.909649856396,-0.003224066800689318
2022-04-21,25019.909649856396,0.0
2022-04-22,25019.909649856396,0.0
2022-04-25,25019.909649856396,0.0
2022-04-26,25019.909649856396,0.0
2022-04-27,25019.909649856396,0.0
2022-04-28,25019.909649856396,0.0
2022-04-29,25139.745942470254,0.0047896373044875595
2022-05-02,25139.745942470254,0.0
2022-05-03,25139.745942470254,0.0
2022-05-04,25139.745942470254,0.0
2022-05-05,25139.745942470254,0.0
2022-05-06,25139.745942470254,0.0
2022-05-09,25139.745942470254,0.0
2022-05-10,25139.745942470254,0.0
2022-05-11,25139.745942470254,0.0
2022-05-12,25139.745942470254,0.0
2022-05-13,25139.745942470254,0.0
2022-05-16,25139.745942470254,0.0
2022-05-17,25139.745942470254,0.0
2022-05-18,25232.22679446571,0.003678670906503534
2022-05-19,25232.22679446571,0.0
2022-05-20,25232.22679446571,0.0
2022-05-23,25232.22679446571,0.0
2022-05-24,25436.364990790138,0.00809037577171745
2022-05-25,25436.364990790138,0.0
2022-05-26,25436.364990790138,0.0
2022-05-27,25436.364990790138,0.0
2022-05-31,25244.542839598344,-0.007541256435864452
2022-06-01,25244.542839598344,0.0
2022-06-02,25244.542839598344,0.0
2022-06-03,25294.008717057804,0.001959468142234355
2022-06-06,25294.008717057804,0.0
2022-06-07,25294.008717057804,0.0
2022-06-08,25294.008717057804,0.0
2022-06-09,25294.008717057804,0.0
2022-06-10,25294.008717057804,0.0
2022-06-13,25294.008717057804,0.0
2022-06-14,25294.008717057804,0.0
2022-06-15,25003.741830443843,-0.01147571703089556
2022-06-16,25272.780059749763,0.010759918700582016
2022-06-17,25272.780059749763,0.0
2022-06-21,25272.780059749763,0.0
2022-06-22,25272.780059749763,0.0
2022-06-23,25272.780059749763,0.0
2022-06-24,25272.780059749763,0.0
2022-06-27,25272.780059749763,0.0
2022-06-28,25272.780059749763,0.0
2022-06-29,25272.780059749763,0.0
2022-06-30,25332.851996336638,0.00237694216642792
2022-07-01,25332.851996336638,0.0
2022-07-05,25332.851996336638,0.0
2022-07-06,25332.851996336638,0.0
2022-07-07,25332.851996336638,0.0
2022-07-08,25332.851996336638,0.0
2022-07-11,25228.86454043014,-0.004104845988976535
2022-07-12,25228.86454043014,0.0
2022-07-13,25228.86454043014,0.0
2022-07-14,25228.86454043014,0.0
2022-07-15,25228.86454043014,0.0
2022-07-18,25415.57057278271,0.007400492878043341
2022-07-19,25415.57057278271,0.0
2022-07-20,25415.57057278271,0.0
2022-07-21,25415.57057278271,0.0
2022-07-22,25415.57057278271,0.0
2022-07-25,25415.57057278271,0.0
2022-07-26,25415.57057278271,0.0
2022-07-27,25415.57057278271,0.0
2022-07-28,25415.57057278271,0.0
2022-07-29,25415.57057278271,0.0
2022-08-01,25415.57057278271,0.0
2022-08-02,25415.57057278271,0.0
2022-08-03,25415.57057278271,0.0
2022-08-04,25346.184459487773,-0.0027300631751011606
2022-08-05,25346.184459487773,0.0
2022-08-08,25346.184459487773,0.0
2022-08-09,25346.184459487773,0.0
2022-08-10,25346.184459487773,0.0
2022-08-11,25401.050316588877,0.00216465942591082
2022-08-12,25401.050316588877,0.0
2022-08-15,25401.050316588877,0.0
2022-08-16,25495.056990004654,0.0037008970985101808
2022-08-17,25550.08814181541,0.0021585027965353998
2022-08-18,25550.08814181541,0.0
2022-08-19,25628.749346534107,0.0030787058064962736
2022-08-22,25628.749346534107,0.0
2022-08-23,25628.749346534107,0.0
2022-08-24,25628.749346534107,0.0
2022-08-25,25628.749346534107,0.0
2022-08-26,25802.54488204755,0.0067812725920997075
2022-08-29,25802.54488204755,0.0
2022-08-30,25802.54488204755,0.0
2022-08-31,25802.54488204755,0.0
2022-09-01,25802.54488204755,0.0
2022-09-02,25802.54488204755,0.0
2022-09-06,25802.54488204755,0.0
2022-09-07,25802.54488204755,0.0
2022-09-08,25802.54488204755,0.0
2022-09-09,25802.54488204755,0.0
2022-09-12,25802.54488204755,0.0
2022-09-13,26003.442989947624,0.007785980368155476
2022-09-14,26003.442989947624,0.0
2022-09-15,26003.442989947624,0.0
2022-09-16,26003.442989947624,0.0
2022-09-19,26003.442989947624,0.0
2022-09-20,26003.442989947624,0.0
2022-09-21,25529.971415926993,-0.018208033997792694
2022-09-22,25529.971415926993,0.0
2022-09-23,25529.971415926993,0.0
2022-09-26,25529.971415926993,0.0
2022-09-27,25529.971415926993,0.0
2022-09-28,25529.971415926993,0.0
2022-09-29,25688.10225381935,0.006193929296517187
2022-09-30,25688.10225381935,0.0
2022-10-03,25688.10225381935,0.0
2022-10-04,25688.10225381935,0.0
2022-10-05,25824.11291511078,0.0052946947947938305
2022-10-06,25824.11291511078,0.0
2022-10-07,25906.540020779863,0.003191865909974778
2022-10-10,25906.540020779863,0.0
2022-10-11,25906.540020779863,0.0
2022-10-12,25906.540020779863,0.0
2022-10-13,25906.540020779863,0.0
2022-10-14,25947.75309576251,0.0015908367134163104
2022-10-17,25947.75309576251,0.0
2022-10-18,26245.583456670647,0.011478079038634625
2022-10-19,26245.583456670647,0.0
2022-10-20,26245.583456670647,0.0
2022-10-21,26245.583456670647,0.0
2022-10-24,26053.418332955174,-0.007321808030395727
2022-10-25,26053.418332955174,0.0
2022-10-26,25682.101996037258,-0.014252115871038473
2022-10-27,25682.101996037258,0.0
2022-10-28,25682.101996037258,0.0
2022-10-31,25817.18718509386,0.005259896136127873
2022-11-01,25817.18718509386,0.0
2022-11-02,26319.69014672743,0.01946389271731741
2022-11-03,26579.574944147073,0.009874158699089364
2022-11-04,26579.574944147073,0.0
2022-11-07,26579.574944147073,0.0
2022-11-08,26946.997271845936,0.013823483952280835
2022-11-09,26946.997271845936,0.0
2022-11-10,26946.997271845936,0.0
2022-11-11,26946.997271845936,0.0
2022-11-14,26946.997271845936,0.0
2022-11-15,26818.108116636286,-0.0047830618717698
2022-11-16,26818.108116636286,0.0
2022-11-17,26818.108116636286,0.0
2022-11-18,26818.108116636286,0.0
2022-11-21,26818.108116636286,0.0
2022-11-22,26818.108116636286,0.0
2022-11-23,26869.14139338369,0.0019029409727728819
2022-11-25,26869.14139338369,0.0
2022-11-28,26869.14139338369,0.0
2022-11-29,26869.14139338369,0.0
2022-11-30,26869.14139338369,0.0
2022-12-01,26869.14139338369,0.0
2022-12-02,26869.14139338369,0.0
2022-12-05,26869.14139338369,0.0
2022-12-06,26869.14139338369,0.0
2022-12-07,26869.14139338369,0.0
2022-12-08,26869.14139338369,0.0
2022-12-09,26869.14139338369,0.0
2022-12-12,26869.14139338369,0.0
2022-12-13,26869.14139338369,0.0
2022-12-14,26869.14139338369,0.0
2022-12-15,26869.14139338369,0.0
2022-12-16,26869.14139338369,0.0
2022-12-19,26869.14139338369,0.0
2022-12-20,26869.14139338369,0.0
2022-12-21,26869.14139338369,0.0
2022-12-22,27123.5058744279,0.009466788585468011
2022-12-23,27123.5058744279,0.0
2022-12-27,27023.40056875843,-0.003690721477264902
2022-12-28,27023.40056875843,0.0
2022-12-29,27023.40056875843,0.0
2022-12-30,27023.40056875843,0.0
2023-01-03,27023.40056875843,0.0
2023-01-04,27023.40056875843,0.0
2023-01-05,27023.40056875843,0.0
2023-01-06,27023.40056875843,0.0
2023-01-09,27054.46944431381,0.001149702661451979
2023-01-10,27054.46944431381,0.0
2023-01-11,27054.46944431381,0.0
2023-01-12,26790.564555073623,-0.009754576403110837
2023-01-13,26790.564555073623,0.0
2023-01-17,26790.564555073623,0.0
2023-01-18,26935.938910765257,0.0054263266976992686
2023-01-19,26935.938910765257,0.0
2023-01-20,26935.938910765257,0.0
2023-01-23,26842.722327662574,-0.0034606769569642815
2023-01-24,26996.991911186473,0.005747166089965283
2023-01-25,27111.35161492946,0.004236016520625885
2023-01-26,27111.35161492946,0.0
2023-01-27,27111.35161492946,0.0
2023-01-30,27111.35161492946,0.0
2023-01-31,27111.35161492946,0.0
2023-02-01,27111.35161492946,0.0
2023-02-02,27100.738883387407,-0.0003914497400494543
2023-02-03,27100.738883387407,0.0
2023-02-06,27100.738883387407,0.0
2023-02-07,26722.92644520741,-0.0139410382796461
2023-02-08,26722.92644520741,0.0
2023-02-09,26722.92644520741,0.0
2023-02-10,26722.92644520741,0.0
2023-02-13,26722.92644520741,0.0
2023-02-14,26722.92644520741,0.0
2023-02-15,26722.92644520741,0.0
2023-02-16,26788.87234720007,0.0024677649780564526
2023-02-17,27108.023677126213,0.011913578361558042
2023-02-21,27108.023677126213,0.0
2023-02-22,27108.023677126213,0.0
2023-02-23,27108.023677126213,0.0
2023-02-24,27108.023677126213,0.0
2023-02-27,27108.023677126213,0.0
2023-02-28,27108.023677126213,0.0
2023-03-01,27115.384004932548,0.00027151842177808305
2023-03-02,27115.384004932548,0.0
2023-03-03,27115.384004932548,0.0
2023-03-06,27185.508729427595,0.002586160110522151
2023-03-07,27185.508729427595,0.0
2023-03-08,27185.508729427595,0.0
2023-03-09,27185.508729427595,0.0
2023-03-10,27185.508729427595,0.0
2023-03-13,26794.83669774262,-0.014370598526342149
2023-03-14,26794.83669774262,0.0
2023-03-15,26794.83669774262,0.0
2023-03-16,26794.83669774262,0.0
2023-03-17,26957.922361019184,0.006086458563500097
2023-03-20,26957.922361019184,0.0
2023-03-21,26957.922361019184,0.0
2023-03-22,27360.37719567052,0.014929000434888096
2023-03-23,26961.821531392856,-0.014566892167726775
2023-03-24,26961.821531392856,0.0
2023-03-27,26961.821531392856,0.0
2023-03-28,26961.821531392856,0.0
2023-03-29,26961.821531392856,0.0
2023-03-30,26961.821531392856,0.0
2023-03-31,26961.821531392856,0.0
2023-04-03,26961.821531392856,0.0
2023-04-04,26961.821531392856,0.0
2023-04-05,26961.821531392856,0.0
2023-04-06,26961.821531392856,0.0
2023-04-10,26893.518766316884,-0.002533314190083402
2023-04-11,26893.518766316884,0.0
2023-04-12,26893.518766316884,0.0
2023-04-13,26893.518766316884,0.0
2023-04-14,26893.518766316884,0.0
2023-04-17,26893.518766316884,0.0
2023-04-18,26893.518766316884,0.0
2023-04-19,26893.518766316884,0.0
2023-04-20,26893.518766316884,0.0
2023-04-21,26893.518766316884,0.0
2023-04-24,26893.518766316884,0.0
2023-04-25,26893.518766316884,0.0
2023-04-26,26893.518766316884,0.0
2023-04-27,26893.518766316884,0.0
2023-04-28,26764.766458783608,-0.004787484622299942
2023-05-01,26764.766458783608,0.0
2023-05-02,26764.766458783608,0.0
2023-05-03,27020.773089687977,0.009565061264353192
2023-05-04,27020.773089687977,0.0
2023-05-05,27020.773089687977,0.0
2023-05-08,27009.48033062974,-0.000417928792072475
2023-05-09,27009.48033062974,0.0
2023-05-10,27009.48033062974,0.0
2023-05-11,27009.48033062974,0.0
2023-05-12,27009.48033062974,0.0
2023-05-15,27009.48033062974,0.0
2023-05-16,27009.48033062974,0.0
2023-05-17,27021.730355113636,0.0004535453601453021
2023-05-18,27021.730355113636,0.0
2023-05-19,27021.730355113636,0.0
2023-05-22,27021.730355113636,0.0
2023-05-23,27021.730355113636,0.0
2023-05-24,27021.730355113636,0.0
2023-05-25,27021.730355113636,0.0
2023-05-26,27021.730355113636,0.0
2023-05-30,26998.139249423184,-0.0008730420065784505
2023-05-31,26998.139249423184,0.0
2023-06-01,26950.121876552857,-0.001778543788766962
2023-06-02,26832.01845114053,-0.004382296523678386
2023-06-05,26832.01845114053,0.0
2023-06-06,26832.01845114053,0.0
2023-06-07,26883.688869474445,0.001925700015002585
2023-06-08,26883.688869474445,0.0
2023-06-09,26883.688869474445,0.0
2023-06-12,26883.688869474445,0.0
2023-06-13,26834.499446516376,-0.0018297125516104629
2023-06-14,26665.177261180488,-0.006309869340896834
2023-06-15,26665.177261180488,0.0
2023-06-16,26764.748689238244,0.003734137113827307
2023-06-20,26764.748689238244,0.0
2023-06-21,26764.748689238244,0.0
2023-06-22,26764.748689238244,0.0
2023-06-23,26664.115003837567,-0.0037599338805351934
2023-06-26,26664.115003837567,0.0
2023-06-27,26664.115003837567,0.0
2023-06-28,26664.115003837567,0.0
2023-06-29,26664.115003837567,0.0
2023-06-30,26664.115003837567,0.0
2023-07-03,26674.52473906025,0.000390402427426606
2023-07-05,26674.52473906025,0.0
2023-07-06,26694.59296416707,0.000752336744633153
2023-07-07,26694.59296416707,0.0
2023-07-10,26679.83902842524,-0.0005526937893990391
2023-07-11,26679.83902842524,0.0
2023-07-12,26622.04231403691,-0.0021663067129734648
2023-07-13,26622.04231403691,0.0
2023-07-14,26622.04231403691,0.0
2023-07-17,26622.04231403691,0.0
2023-07-18,26580.33720369258,-0.0015665631453954942
2023-07-19,26580.33720369258,0.0
2023-07-20,26580.33720369258,0.0
2023-07-21,26580.33720369258,0.0
2023-07-24,26580.33720369258,0.0
2023-07-25,26580.33720369258,0.0
2023-07-26,26574.216618652616,-0.0002302673962734092
2023-07-27,26574.216618652616,0.0
2023-07-28,26574.216618652616,0.0
2023-07-31,26574.216618652616,0.0
2023-08-01,26542.968250450893,-0.001175890474972241
2023-08-02,26659.14560754464,0.004376954227482521
2023-08-03,26659.14560754464,0.0
2023-08-04,26659.14560754464,0.0
2023-08-07,26659.14560754464,0.0
2023-08-08,26659.14560754464,0.0
2023-08-09,26659.14560754464,0.0
2023-08-10,26659.14560754464,0.0
2023-08-11,26659.14560754464,0.0
2023-08-14,26659.14560754464,0.0
2023-08-15,26579.781080040888,-0.0029770094162842042
2023-08-16,26579.781080040888,0.0
2023-08-17,26579.781080040888,0.0
2023-08-18,26579.781080040888,0.0
2023-08-21,26579.781080040888,0.0
2023-08-22,26579.781080040888,0.0
2023-08-23,26579.781080040888,0.0
2023-08-24,26807.44921001626,0.0085654629468086
2023-08-25,26807.44921001626,0.0
2023-08-28,26807.44921001626,0.0
2023-08-29,26807.44921001626,0.0
2023-08-30,26705.57907990124,-0.0038000680078490445
2023-08-31,26705.57907990124,0.0
2023-09-01,26705.57907990124,0.0
2023-09-05,26705.57907990124,0.0
2023-09-06,26854.45981126438,0.0055748924566547675
2023-09-07,26854.45981126438,0.0
2023-09-08,26854.45981126438,0.0
2023-09-11,26854.45981126438,0.0
2023-09-12,26854.45981126438,0.0
2023-09-13,26854.45981126438,0.0
2023-09-14,26854.45981126438,0.0
2023-09-15,26951.870248116873,0.0036273467251659586
2023-09-18,26951.870248116873,0.0
2023-09-19,26951.870248116873,0.0
2023-09-20,26951.870248116873,0.0
2023-09-21,26932.22858544358,-0.0007287680777798844
2023-09-22,26932.22858544358,0.0
2023-09-25,26932.22858544358,0.0
2023-09-26,26928.824938773392,-0.0001263782036970973
2023-09-27,26928.824938773392,0.0
2023-09-28,26928.824938773392,0.0
2023-09-29,26928.824938773392,0.0
2023-10-02,26928.824938773392,0.0
2023-10-03,26928.824938773392,0.0
2023-10-04,26928.824938773392,0.0
2023-10-05,26928.824938773392,0.0
2023-10-06,26928.824938773392,0.0
2023-10-09,26928.824938773392,0.0
2023-10-10,26908.002251473434,-0.0007732490128069536
2023-10-11,26908.002251473434,0.0
2023-10-12,27079.93042716657,0.0063894812437710335
2023-10-13,27079.93042716657,0.0
2023-10-16,27079.93042716657,0.0
2023-10-17,26894.526331640973,-0.006846549920955569
2023-10-18,26894.526331640973,0.0
2023-10-19,26894.526331640973,0.0
2023-10-20,26894.526331640973,0.0
2023-10-23,26894.526331640973,0.0
2023-10-24,26894.526331640973,0.0
2023-10-25,26894.526331640973,0.0
2023-10-26,26894.526331640973,0.0
2023-10-27,26894.526331640973,0.0
2023-10-30,26894.526331640973,0.0
2023-10-31,26894.526331640973,0.0
2023-11-01,26894.526331640973,0.0
2023-11-02,26894.526331640973,0.0
2023-11-03,26837.60076057716,-0.0021166229277234105
2023-11-06,26797.239480396714,-0.001503907914143121
2023-11-07,26797.239480396714,0.0
2023-11-08,26797.239480396714,0.0
2023-11-09,26922.348744602947,0.004668737027847758
2023-11-10,26922.348744602947,0.0
2023-11-13,26840.40919786058,-0.00304355119680233
2023-11-14,26840.40919786058,0.0
2023-11-15,26840.40919786058,0.0
2023-11-16,26840.40919786058,0.0
2023-11-17,26840.40919786058,0.0
2023-11-20,26840.40919786058,0.0
2023-11-21,26949.6802667561,0.004071140200955892
2023-11-22,26949.6802667561,0.0
2023-11-24,26949.6802667561,0.0
2023-11-27,26902.76430788836,-0.001740872559650053
2023-11-28,26902.76430788836,0.0
2023-11-29,26902.76430788836,0.0
2023-11-30,26902.76430788836,0.0
