kc_length,buy_threshold,sell_threshold,full_history_total_return_pct,full_history_cagr_pct,full_history_max_drawdown_pct,full_history_daily_sharpe,full_history_trade_count,full_history_win_rate_pct,full_history_profit_factor,full_history_avg_trade_pnl,full_history_avg_hold_minutes,full_history_exposure_pct,full_history_profitable_days_pct,full_history_eligible_entry_share_pct,full_history_final_equity,full_history_start,full_history_end,last_1y_total_return_pct,last_1y_cagr_pct,last_1y_max_drawdown_pct,last_1y_daily_sharpe,last_1y_trade_count,last_1y_win_rate_pct,last_1y_profit_factor,last_1y_avg_trade_pnl,last_1y_avg_hold_minutes,last_1y_exposure_pct,last_1y_profitable_days_pct,last_1y_eligible_entry_share_pct,last_1y_final_equity,last_1y_start,last_1y_end,last_90d_total_return_pct,last_90d_cagr_pct,last_90d_max_drawdown_pct,last_90d_daily_sharpe,last_90d_trade_count,last_90d_win_rate_pct,last_90d_profit_factor,last_90d_avg_trade_pnl,last_90d_avg_hold_minutes,last_90d_exposure_pct,last_90d_profitable_days_pct,last_90d_eligible_entry_share_pct,last_90d_final_equity,last_90d_start,last_90d_end,ytd_2026_total_return_pct,ytd_2026_cagr_pct,ytd_2026_max_drawdown_pct,ytd_2026_daily_sharpe,ytd_2026_trade_count,ytd_2026_win_rate_pct,ytd_2026_profit_factor,ytd_2026_avg_trade_pnl,ytd_2026_avg_hold_minutes,ytd_2026_exposure_pct,ytd_2026_profitable_days_pct,ytd_2026_eligible_entry_share_pct,ytd_2026_final_equity,ytd_2026_start,ytd_2026_end
15,-0.02,1.5,101.35777683482674,15.045245110265837,18.143384216434622,1.0441417937131512,294,64.28571428571429,1.3881083353090025,86.18858574390029,5923.309523809524,57.88706478850203,46.73566878980891,3.9396566672446682,50339.444208706685,2021-03-08,2026-03-06,4.69960870680135,4.69960870680135,7.552129559685062,0.5104350815643629,76,60.526315789473685,1.146688622004183,15.459239167109684,3079.2105263157896,38.70251553111315,42.46031746031746,3.183023872679045,26174.902176700336,2025-03-06,2026-03-06,-2.976721383959291,-2.976721383959291,7.552129559685062,-1.329212566044842,22,54.54545454545454,0.6577098691218829,-33.82637936317372,2445.181818181818,36.31346113334738,42.62295081967213,2.8995279838165877,24255.819654010178,2025-12-08,2026-03-06,-3.901241108390474,-3.901241108390474,7.552129559685017,-2.58822371616669,16,43.75,0.5233882720686691,-60.95689231860115,1685.875,24.14918414918415,34.090909090909086,2.425373134328358,24024.68972290238,2026-01-02,2026-03-06
20,-0.02,1.5,66.00451162187389,10.68232774670732,22.44450148257601,0.8646062066676861,289,62.629757785467135,1.3312629404909455,57.09732839262447,5185.190311418685,49.250506000449775,41.32165605095541,3.5151062416998666,41501.12790546847,2021-03-08,2026-03-06,6.672624853115461,6.672624853115461,6.912228227203299,0.7260787725487727,76,59.210526315789465,1.2352739475982124,21.94942385893247,3009.342105263158,34.54832467664732,36.11111111111111,2.973240832507433,26668.156213278868,2025-03-06,2026-03-06,1.9208785509849946,1.9208785509849946,3.3119015422341525,1.0556921721730694,18,61.111111111111114,1.4490168625313766,26.678868763680335,2657.277777777778,25.09374341689488,29.508196721311474,2.314445331205108,25480.219637746246,2025-12-08,2026-03-06,0.01256735453161184,0.01256735453161184,2.972027316863435,0.047833323020554167,13,53.84615384615385,1.003264261910838,0.24167989483864333,1866.8461538461538,19.924242424242426,22.727272727272727,2.2172949002217295,25003.141838632902,2026-01-02,2026-03-06
10,-0.02,1.5,48.13711478325673,8.186950889848843,33.82994007574959,0.5381546492474508,318,62.893081761006286,1.1712329336888314,37.84364369752887,6700.2893081761,73.63563878723448,51.59235668789809,4.967284623773174,37034.27869581418,2021-03-08,2026-03-06,1.9656588737947844,1.9656588737947844,16.407724636036203,0.2094063879392453,91,64.83516483516483,1.0468378086641388,5.400161741194437,4005.6703296703295,59.476525104389445,48.41269841269841,4.535837080137529,25491.414718448694,2025-03-06,2026-03-06,-5.513422439333238,-5.513422439333238,6.883986526432684,-1.8131353232140615,26,57.692307692307686,0.5123134581096538,-53.01367730128116,3084.230769230769,49.82093954076259,44.26229508196721,4.922418405564473,23621.64439016669,2025-12-08,2026-03-06,-5.437354117648696,-5.437354117648696,6.883986526432717,-2.538996389469525,20,55.00000000000001,0.4606993760422436,-67.96692647060863,2555.4,46.43356643356643,38.63636363636363,4.559043348281016,23640.661470587827,2026-01-02,2026-03-06
30,-0.02,1.5,24.40386917040387,4.469658269890608,18.901903243399374,0.4631094829325393,247,59.10931174089069,1.1802529150203631,24.700272439680024,4325.619433198381,34.92077770735796,32.72292993630573,2.690702899325987,31100.967292600966,2021-03-08,2026-03-06,-1.282447623748073,-1.282447623748073,5.495240798220003,-0.1637760423359587,58,56.896551724137936,0.9250658661595792,-5.5277914816727165,2572.0,23.76311233323149,27.380952380952383,2.533569799847986,24679.388094062982,2025-03-06,2026-03-06,1.7133641920699993,1.7133641920699993,1.90960189130579,1.4886108194321677,11,72.72727272727273,2.0268331411702345,38.94009527431792,3080.818181818182,18.807668000842636,27.86885245901639,2.045209903121636,25428.341048017497,2025-12-08,2026-03-06,0.5544045733958836,0.5544045733958836,1.9096018913058344,0.8180265511216648,7,57.14285714285714,1.3360887034693583,19.80016333556705,1835.7142857142858,9.14918414918415,20.454545454545457,1.3677811550151975,25138.60114334897,2026-01-02,2026-03-06
50,-0.02,1.5,17.781531476166435,3.3315573586634395,16.107354879431046,0.4539275339220017,159,63.52201257861635,1.2340058811159151,27.95838282416106,4145.930817610063,20.722507308895384,20.939490445859875,2.0342532346122204,29445.38286904161,2021-03-08,2026-03-06,1.3119138358743232,1.3119138358743232,7.623166286298111,0.2628149075982412,31,64.51612903225806,1.1175466059914103,10.57995028930905,2678.2903225806454,12.91577553722375,15.476190476190476,1.7087931648273407,25327.97845896858,2025-03-06,2026-03-06,0.08483196382356173,0.08483196382356173,1.7764914693231493,0.1286825825351125,2,50.0,1.4383532990792824,10.603995477946228,6502.5,8.173583315778385,6.557377049180328,0.8534850640113799,25021.207990955892,2025-12-08,2026-03-06,0.27889587722842446,0.27889587722842446,0.2924162481724002,2.420839754357787,1,100.0,inf,69.72396930710602,41.0,0.23892773892773894,2.272727272727273,0.19569471624266144,25069.723969307106,2026-01-02,2026-03-06
25,-0.02,1.5,17.353563660910055,3.256262691317624,15.73106249230377,0.3300366295881541,252,58.730158730158735,1.1115300182006498,17.215836965188554,5281.0,43.369247439331055,35.7484076433121,2.75457106029503,29338.390915227516,2021-03-08,2026-03-06,6.949848942238468,6.949848942238468,5.035809784127066,0.990062564366783,62,61.29032258064516,1.3689746295120178,28.023584444509915,2958.1451612903224,27.78999898156635,30.952380952380953,2.579632122027815,26737.462235559615,2025-03-06,2026-03-06,0.363480889458101,0.363480889458101,3.4104953164287966,0.24252400636821891,15,60.0,1.080454738151324,6.05801482430179,2807.6666666666665,21.992837581630504,27.86885245901639,2.6951672862453533,25090.870222364527,2025-12-08,2026-03-06,-0.9524527067413913,-0.9524527067413913,2.6285776812637662,-0.727425863580619,11,54.54545454545454,0.7847902780721213,-21.646652425940623,1812.3636363636363,13.030303030303031,20.454545454545457,2.368421052631579,24761.886823314653,2026-01-02,2026-03-06
40,-0.02,1.5,-10.03360515046806,-2.0950309028559433,26.118220360008138,-0.1679486269462178,206,61.165048543689316,0.9014682497265258,-12.176705279694254,4139.956310679611,27.237135321898066,26.273885350318473,2.3707734162456275,22491.598712382984,2021-03-08,2026-03-06,4.120560332129175,4.120560332129175,5.357955920410351,0.7567397034395674,48,72.91666666666666,1.3287668322849069,21.461251729839432,2469.2291666666665,16.221611162032794,22.22222222222222,2.190681888306078,26030.140083032293,2025-03-06,2026-03-06,-0.5114057897471214,-0.5114057897471214,3.0073354623772364,-0.3420421388585507,8,75.0,0.7839723702027319,-15.981430929597536,3177.0,17.36254476511481,16.39344262295082,1.8703241895261846,24872.14855256322,2025-12-08,2026-03-06,-0.2764659115059964,-0.2764659115059964,2.8675119591617393,-0.2658383221841606,6,83.33333333333334,0.8523015727344001,-11.519412979416302,1616.5,9.143356643356643,13.636363636363635,1.3793103448275863,24930.883522123502,2026-01-02,2026-03-06
