timeframe_minutes,family,domcycle,leveling,entry_buffer,exit_ratio,side,entry_time,exit_time,entry_price,exit_price,holding_bars,trade_return_pct,pnl_dollars_on_25k
2,breakout,60,5.0,4.0,0.5,long,2022-04-20 09:33:00-04:00,2022-04-20 10:29:00-04:00,346.25,343.64,28,-0.7937906137184191,-198.44765342960477
2,breakout,60,5.0,4.0,0.5,short,2022-04-22 09:37:00-04:00,2022-04-22 10:29:00-04:00,333.72,331.01,26,0.7720580127052745,193.01450317631864
2,breakout,60,5.0,4.0,0.5,long,2022-04-28 09:35:00-04:00,2022-04-28 10:29:00-04:00,321.74,318.3,27,-1.109186299496483,-277.2965748741207
2,breakout,60,5.0,4.0,0.5,long,2022-04-29 09:35:00-04:00,2022-04-29 10:29:00-04:00,324.92,322.29,27,-0.8494300135417897,-212.35750338544742
2,breakout,60,5.0,4.0,0.5,short,2022-05-02 09:37:00-04:00,2022-05-02 10:29:00-04:00,311.06,316.31,26,-1.7277772776956235,-431.9443194239059
2,breakout,60,5.0,4.0,0.5,long,2022-05-05 09:35:00-04:00,2022-05-05 10:09:00-04:00,324.49,319.2993,17,-1.6396486794662368,-409.9121698665592
2,breakout,60,5.0,4.0,0.5,short,2022-05-06 09:35:00-04:00,2022-05-06 10:19:00-04:00,308.095,311.6378,22,-1.1899050617504336,-297.4762654376084
2,breakout,60,5.0,4.0,0.5,long,2022-05-13 09:57:00-04:00,2022-05-13 10:29:00-04:00,298.94,300.29,16,0.41159563792065423,102.89890948016357
2,breakout,60,5.0,4.0,0.5,long,2022-05-17 09:33:00-04:00,2022-05-17 10:29:00-04:00,305.1,302.41,28,-0.9216781383153004,-230.4195345788251
2,breakout,60,5.0,4.0,0.5,long,2022-05-25 09:35:00-04:00,2022-05-25 10:29:00-04:00,287.6673,289.8599,27,0.7221999441716154,180.54998604290384
2,breakout,60,5.0,4.0,0.5,long,2022-05-27 09:33:00-04:00,2022-05-27 10:29:00-04:00,303.8895,306.3495,28,0.7695047706485392,192.3761926621348
2,breakout,60,5.0,4.0,0.5,short,2022-06-01 10:19:00-04:00,2022-06-01 10:29:00-04:00,307.86,307.55,5,0.060695121158966844,15.17378028974171
2,breakout,60,5.0,4.0,0.5,short,2022-06-07 09:35:00-04:00,2022-06-07 10:29:00-04:00,304.6322,307.03,27,-0.8271131154224552,-206.77827885561382
2,breakout,60,5.0,4.0,0.5,short,2022-06-10 09:33:00-04:00,2022-06-10 10:29:00-04:00,292.67,289.41,28,1.0738825298117272,268.4706324529318
2,breakout,60,5.0,4.0,0.5,short,2022-06-13 09:35:00-04:00,2022-06-13 10:29:00-04:00,280.94,277.98,27,1.013605752117881,253.40143802947026
2,breakout,60,5.0,4.0,0.5,long,2022-06-15 09:45:00-04:00,2022-06-15 10:29:00-04:00,280.59,280.4,22,-0.10771445881891269,-26.928614704728172
2,breakout,60,5.0,4.0,0.5,long,2022-06-21 09:35:00-04:00,2022-06-21 10:29:00-04:00,280.6846,282.5,27,0.6067757760846293,151.69394402115734
2,breakout,60,5.0,4.0,0.5,long,2022-06-24 09:41:00-04:00,2022-06-24 10:29:00-04:00,290.12,292.55,24,0.7975844478146988,199.3961119536747
2,breakout,60,5.0,4.0,0.5,short,2022-07-11 09:51:00-04:00,2022-07-11 10:29:00-04:00,288.57,289.6,19,-0.3969324600616986,-99.23311501542464
2,breakout,60,5.0,4.0,0.5,short,2022-07-13 09:33:00-04:00,2022-07-13 10:29:00-04:00,281.27,283.52,28,-0.8399431151562541,-209.98577878906352
2,breakout,60,5.0,4.0,0.5,long,2022-07-15 09:33:00-04:00,2022-07-15 10:29:00-04:00,290.56,290.85,28,0.059807268722473814,14.951817180618452
2,breakout,60,5.0,4.0,0.5,long,2022-07-20 09:37:00-04:00,2022-07-20 10:29:00-04:00,299.5184,301.2,26,0.521434623048207,130.35865576205174
2,breakout,60,5.0,4.0,0.5,short,2022-07-25 09:35:00-04:00,2022-07-25 10:29:00-04:00,300.98,299.78,27,0.35869758787960393,89.67439696990098
