timeframe_minutes,family,domcycle,leveling,entry_buffer,exit_ratio,final_equity,total_return_pct,max_drawdown_pct,sharpe,profit_factor,trade_count,win_rate_pct,avg_trade_return_pct,avg_win_pct,avg_loss_pct,avg_holding_bars,long_trade_count,short_trade_count,long_avg_trade_return_pct,short_avg_trade_return_pct,positive_days_pct,positive_years,worst_year_return_pct,best_year_return_pct,avg_low_band,avg_high_band,avg_band_width,avg_long_entry_level,avg_long_exit_level,avg_short_entry_level,avg_short_exit_level,rank_in_timeframe
1,breakout,20,15.0,2.0,1.0,33.412888685338665,-99.86634844525865,99.86743438735894,-8.616660349087093,0.6471333521498981,16113,33.8980947061379,-0.04069218480474955,0.22015010194382234,-0.1744562041663783,26.00912306832992,8008,8105,-0.038636399444925064,-0.04272336668771607,24.57831325301205,0,-76.4290453046929,-24.181244986685385,39.7043178533699,61.94074262202553,22.236424768660008,63.94074262202462,39.7043178533699,37.704317853369844,61.94074262202553,142
1,mean_reversion,20,10.0,2.0,0.5,32.69412047456906,-99.86922351810172,99.87008776295173,-12.443704245206746,0.5539394666495712,17217,46.918743102747285,-0.038334168394116325,0.10146311376968914,-0.16190156584670823,15.653540105709473,8737,8480,-0.037047215323765474,-0.039660124641242696,16.224899598393574,0,-76.53767284182065,-18.547636736382394,37.43228928806057,64.07453168400997,26.642242395942766,35.43228928806018,50.7534104860326,66.07453168401062,50.7534104860326,143
1,breakout,20,10.0,0.0,1.0,32.222794562411444,-99.87110882175035,99.87269768840396,-8.02792175823859,0.6594693128276977,16046,34.8311105571482,-0.0410491161419963,0.22823110093073462,-0.1849725294746451,29.159790602019196,8030,8016,-0.038523160376709054,-0.04357948350666999,25.381526104417674,0,-75.8155604841273,-24.24796667313008,37.43228928806057,64.07453168400997,26.642242395942766,64.07453168400997,37.43228928806057,37.43228928806057,64.07453168400997,144
1,mean_reversion,30,15.0,0.0,0.5,31.46046309285696,-99.87415814762856,99.87635299103815,-11.012265389586558,0.5760811066735204,17076,49.40852658702272,-0.03881114494968831,0.10674693432588982,-0.18096573631999435,19.763703443429375,8658,8418,-0.036205078555144155,-0.04149151117016035,18.955823293172692,0,-78.03218136874774,-21.209043774750587,41.396302623622375,60.142093794276335,18.745791170651604,41.396302623622375,50.769198208948,60.142093794276335,50.769198208948,145
1,mean_reversion,20,10.0,4.0,0.0,30.1642789598016,-99.87934288416079,99.87974970399362,-17.98688620124567,0.3926717544807318,17720,36.455981941309254,-0.03782336753088022,0.06708069840209208,-0.0980081158370082,6.1476297968397295,9081,8639,-0.03698980622574966,-0.0386995766073777,9.718875502008032,0,-75.42875647460018,-21.039970590995782,37.43228928806057,64.07453168400997,26.642242395942766,33.43228928806035,37.43228928806057,68.07453168401027,64.07453168400997,146
1,mean_reversion,40,20.0,2.0,0.0,29.921760812565694,-99.88031295674973,99.88163047231339,-15.10523555923342,0.45741929467346365,17184,44.320297951582866,-0.03897991008888189,0.07414609713398315,-0.12902669844688255,11.43395018621974,8758,8426,-0.03903449568201064,-0.038923173722319696,12.1285140562249,0,-77.51917791525676,-21.31046493850805,44.01363524720975,57.560357286003864,13.546722038792732,42.01363524721005,44.01363524720975,59.5603572860034,57.560357286003864,147
1,breakout,30,20.0,4.0,0.0,28.813252113416667,-99.88474699154634,99.88544684155163,-13.802124802127718,0.501987163054941,16363,26.547699077186337,-0.04119783660636479,0.15642263540743942,-0.11262335706796549,10.479007516958992,7944,8419,-0.040791152347077496,-0.04158157573877451,16.224899598393574,0,-75.93746466915266,-25.39968490215091,43.09953817423931,58.51244220194998,15.412904027709573,62.51244220195025,58.51244220194998,39.099538174238155,43.09953817423931,148
1,breakout,20,20.0,4.0,1.0,28.50077435737959,-99.88599690257048,99.88767426150802,-9.230662296700972,0.6311579415052431,16239,32.90227230740809,-0.041382920950187106,0.21522507259669083,-0.16721409840255275,23.70072048771476,8055,8184,-0.03953405700237039,-0.0432026422477965,24.57831325301205,0,-76.40822583167105,-23.812889319991275,41.712674445418436,60.011631001767576,18.298956556355662,64.0116310017677,41.712674445418436,37.71267444541806,60.011631001767576,149
1,breakout,14,5.0,4.0,1.0,26.101273977957156,-99.89559490408817,99.89658033130965,-9.39420978681514,0.6259591707311267,16513,34.69387755102041,-0.04123750172692209,0.198914526694969,-0.1688182668260531,22.50154423787319,8225,8288,-0.039962675363871915,-0.04250263768687152,21.76706827309237,0,-78.07580745509841,-19.87256460659927,34.082955003884166,67.41166032777126,33.32870532388964,71.41166032777318,34.082955003884166,30.082955003884006,67.41166032777126,150
1,breakout,30,10.0,2.0,0.0,22.83586932023163,-99.90865652271907,99.90901434399024,-16.259115468562268,0.43916813756142614,16684,24.47254854950851,-0.04183985638530636,0.13387797384954353,-0.09877628213317577,7.317369935267322,8134,8550,-0.041143202582513506,-0.04250261451769138,12.851405622489958,0,-77.50532145576928,-24.93487538735371,39.42890135198476,62.00010769752191,22.571206345541007,64.00010769752323,62.00010769752191,37.42890135198528,39.42890135198476,151
1,breakout,40,20.0,2.0,0.0,21.104370004355864,-99.91558251998258,99.91596061895025,-13.645948274438854,0.5064627724041145,17184,24.941806331471135,-0.04102008991112285,0.16877041415516505,-0.11073338657945257,11.43395018621974,8426,8758,-0.04107682627768149,-0.04096550431799104,17.751004016064257,0,-77.9752537046501,-21.871358049230825,44.01363524720975,57.560357286003864,13.546722038792732,59.5603572860034,57.560357286003864,42.01363524721005,44.01363524720975,152
1,breakout,30,15.0,0.0,0.5,21.01732129769798,-99.9159307148092,99.91616769625111,-10.071581332742422,0.5966138988795094,17076,29.204731787303817,-0.04118885505031649,0.20859261758330236,-0.14422965280231187,19.763703443429375,8418,8658,-0.03850848882984106,-0.04379492144485718,21.847389558232933,0,-79.59647031320766,-21.92633635827377,41.396302623622375,60.142093794276335,18.745791170651604,60.142093794276335,50.769198208948,41.396302623622375,50.769198208948,153
1,mean_reversion,40,5.0,0.0,0.0,20.499152708423647,-99.91800338916632,99.91875288724711,-20.838490008640903,0.3340945201891439,18437,34.78331615772631,-0.038452327987968625,0.05546364627991783,-0.08854240973946206,5.6854151977002765,9163,9274,-0.03942463374816513,-0.03749165970236263,5.783132530120482,0,-78.0597241109137,-21.273858832575524,38.47186400302694,62.69745889589589,24.22559489287367,38.47186400302694,38.47186400302694,62.69745889589589,62.69745889589589,154
1,mean_reversion,14,10.0,4.0,1.0,20.494615245253524,-99.91802153901898,99.91915598272077,-10.602596325389875,0.6112637465540671,18002,46.13376291523164,-0.03916271471952812,0.13348347489837212,-0.1870256212655404,21.012776358182425,9011,8991,-0.0385665270562039,-0.03976022857051123,19.437751004016064,0,-78.9271310616929,-22.528238946723825,35.968770993376744,65.6488322255353,29.680061232158124,31.968770993378115,65.6488322255353,69.64883222553445,35.968770993376744,155
1,breakout,20,15.0,4.0,0.5,20.35735102288081,-99.91857059590848,99.91880646826937,-12.173292597437962,0.5627662941289466,16782,29.674651412227387,-0.04214850766571813,0.18281466069889854,-0.1370745014342148,15.713979263496604,8242,8540,-0.04105433652798217,-0.043204498124405244,17.991967871485944,0,-75.73598356185866,-24.03899536150374,39.7043178533699,61.94074262202553,22.236424768660008,65.94074262202469,50.82253023769904,35.70431785337199,50.82253023769904,156
1,mean_reversion,14,5.0,2.0,1.0,18.787928483649,-99.9248482860654,99.92571664789351,-10.108423705979918,0.6238485171509807,18231,46.42641654325051,-0.03912311949297228,0.1397605758482288,-0.1941422243734817,22.696780209533213,9111,9120,-0.0383981572028707,-0.039847366359758295,19.3574297188755,0,-78.83223553764137,-25.239095187837705,34.082955003884166,67.41166032777126,33.32870532388964,32.082955003884244,67.41166032777126,69.41166032777218,34.082955003884166,157
1,mean_reversion,20,20.0,2.0,1.0,18.511671669054365,-99.92595331332377,99.92631321712786,-10.6625161156949,0.6166846529073806,18068,48.53885322116449,-0.03954716249718741,0.13107888836959675,-0.20048397322010914,23.492030108479078,9073,8995,-0.036489479218293534,-0.04263136042819097,19.116465863453815,0,-79.79512872481527,-20.638367695626165,41.712674445418436,60.011631001767576,18.298956556355662,39.71267444541872,60.011631001767576,62.01163100176808,41.712674445418436,158
1,breakout,20,10.0,2.0,0.5,18.395484536436637,-99.92641806185425,99.92692857635593,-12.231462394686242,0.5643266675631627,17217,29.60446070744032,-0.04166583160588828,0.18230244618364705,-0.13585447120104197,15.653540105709473,8480,8737,-0.04033987535875863,-0.04295278467623642,18.55421686746988,0,-76.79419485771646,-24.508519557898122,37.43228928806057,64.07453168400997,26.642242395942766,66.07453168401062,50.7534104860326,35.43228928806018,50.7534104860326,159
1,mean_reversion,20,5.0,0.0,0.5,18.198396271758327,-99.92720641491296,99.9274955740605,-13.405368928761499,0.5450027496303539,18419,46.67462945871112,-0.038997124239423746,0.10007869288377387,-0.16072740318547718,15.605678918508062,9300,9119,-0.038259926752670925,-0.03974895411405605,15.180722891566264,0,-79.76614171378698,-20.33240989497781,34.793112340425864,66.51630883492774,31.723196494497664,34.793112340425864,50.6547105876739,66.51630883492774,50.6547105876739,160
1,mean_reversion,14,5.0,4.0,0.5,17.954157544603618,-99.92818336982158,99.92917032326464,-13.408499410970888,0.5180593386324548,18849,44.256989760730015,-0.03822547618211164,0.09284466864736331,-0.14228821037526737,12.153642103029338,9529,9320,-0.037108234200198126,-0.03936777219559064,12.851405622489958,0,-78.48760120414843,-25.863984718841422,34.082955003884166,67.41166032777126,33.32870532388964,30.082955003884006,50.74730766582637,71.41166032777318,50.74730766582637,161
1,mean_reversion,20,20.0,4.0,0.5,17.62487955290944,-99.92950048178835,99.93003223071514,-13.351351086396306,0.5513953223315928,18847,46.9199342070356,-0.03827468717261049,0.1002659643409126,-0.16073720030076988,15.42993579880087,9562,9285,-0.03719430749682865,-0.03938729788449005,14.859437751004014,0,-79.661194246718,-21.414583948785385,41.712674445418436,60.011631001767576,18.298956556355662,37.71267444541806,50.86215272359245,64.0116310017677,50.86215272359245,162
1,breakout,20,15.0,0.0,1.0,17.385503602456026,-99.93045798559017,99.9316455509824,-9.07237481687149,0.6521735748919419,18065,33.86659285911984,-0.039872624263215285,0.22075163970377262,-0.17333702929795713,25.984445059507333,9037,9028,-0.03789879251697298,-0.041848423719436686,24.096385542168676,0,-78.7701922058659,-27.63891546781671,39.7043178533699,61.94074262202553,22.236424768660008,61.94074262202553,39.7043178533699,39.7043178533699,61.94074262202553,163
1,mean_reversion,20,15.0,0.0,1.0,16.561836424612874,-99.93375265430154,99.93401689289077,-10.383538791479776,0.6290746555603082,18065,48.54691392194852,-0.04012737573678948,0.14018282602136709,-0.21025330036498194,25.984445059507333,9028,9037,-0.03815157628056534,-0.04210120748302844,19.518072289156628,0,-81.01993070323698,-18.214970469766207,39.7043178533699,61.94074262202553,22.236424768660008,39.7043178533699,61.94074262202553,61.94074262202553,39.7043178533699,164
1,breakout,20,20.0,2.0,1.0,15.731596683054265,-99.93707361326778,99.93816124773102,-9.66302355285669,0.6346972928473461,18068,32.79831746734558,-0.04045283750281736,0.2142945765905892,-0.16478434597897773,23.492030108479078,8995,9073,-0.03736863957181041,-0.043510520781708424,23.293172690763054,0,-79.28062018308732,-24.860543186494834,41.712674445418436,60.011631001767576,18.298956556355662,62.01163100176808,41.712674445418436,39.71267444541872,60.011631001767576,165
1,mean_reversion,20,5.0,2.0,0.0,15.21137992284384,-99.93915448030862,99.93917727802295,-22.133679863973676,0.3366393429791374,19445,32.78992028799177,-0.03800411241226601,0.05881734180516548,-0.08524059508808986,4.758704037027513,9893,9552,-0.03736126174783586,-0.038669912414692205,6.987951807228916,0,-78.59509498247994,-22.412358064562543,34.793112340425864,66.51630883492774,31.723196494497664,32.793112340425736,34.793112340425864,68.51630883492787,66.51630883492774,166
1,breakout,14,10.0,4.0,1.0,15.152290739069713,-99.93939083704372,99.94007337026103,-10.278074051519416,0.618728995031716,18002,33.90178869014554,-0.04083728528047643,0.19547937453608472,-0.16204415769500627,21.012776358182425,8991,9011,-0.040239771429490485,-0.041433472943797914,21.44578313253012,0,-80.13227418826617,-23.010153073834356,35.968770993376744,65.6488322255353,29.680061232158124,69.64883222553445,35.968770993376744,31.968770993378115,65.6488322255353,167
1,mean_reversion,30,15.0,2.0,0.0,14.902655741011047,-99.94038937703596,99.94086734571478,-17.61306353327222,0.42409456038585835,19126,41.33640071107393,-0.0386869840770127,0.06891975701336227,-0.11451041500932194,8.597824950329395,9776,9350,-0.038088427527921825,-0.039312811758711416,8.995983935742972,0,-79.17853791576619,-21.205773955506995,41.396302623622375,60.142093794276335,18.745791170651604,39.396302623622574,41.396302623622375,62.14209379427592,60.142093794276335,168
1,breakout,20,10.0,4.0,0.0,13.965120382261652,-99.94413951847095,99.94429483141194,-18.06983982073502,0.4080103354368357,17720,25.26523702031603,-0.0421766324691245,0.11505501789618475,-0.09533121214785976,6.1476297968397295,8639,9081,-0.04130042339262362,-0.04301019377425225,10.441767068273093,0,-79.32869634960457,-22.328166067774646,37.43228928806057,64.07453168400997,26.642242395942766,68.07453168401027,64.07453168400997,33.43228928806035,37.43228928806057,169
1,mean_reversion,30,20.0,0.0,0.5,13.808711505865443,-99.94476515397653,99.94543521959936,-11.980451042652103,0.5630013636538516,18957,49.36435089940392,-0.03928382375226062,0.10252497879545555,-0.17753226361490754,19.054597246399748,9613,9344,-0.03693766886420017,-0.04169752098459068,16.78714859437751,0,-81.26754156197288,-22.32978971859076,43.09953817423931,58.51244220194998,15.412904027709573,43.09953817423931,50.80599018809269,58.51244220194998,50.80599018809269,170
1,breakout,14,5.0,2.0,1.0,13.635415759833755,-99.94545833696067,99.94603153281246,-9.72438431229186,0.6290830355018008,18231,34.545554275684275,-0.04087688050703227,0.20068589841298687,-0.16836890947194366,22.696780209533213,9120,9111,-0.04015263364024327,-0.04160184279713097,21.76706827309237,0,-80.34262817852131,-20.1719810122781,34.082955003884166,67.41166032777126,33.32870532388964,69.41166032777218,34.082955003884166,32.082955003884244,67.41166032777126,171
1,breakout,20,5.0,0.0,0.5,12.573226528199847,-99.9497070938872,99.95033314146994,-12.520780014630333,0.5678044764963275,18419,29.436994407948312,-0.04100287576058123,0.1829950742096761,-0.13444881595745295,15.605678918508062,9119,9300,-0.040251045885945747,-0.0417400732473312,18.634538152610443,0,-79.31031696508968,-25.376351106381183,34.793112340425864,66.51630883492774,31.723196494497664,66.51630883492774,50.6547105876739,34.793112340425864,50.6547105876739,172
1,mean_reversion,20,15.0,2.0,0.5,12.167672860925991,-99.9513293085563,99.95161065510348,-13.960365100137293,0.5439569011881716,19531,46.68475756489683,-0.038829061291862726,0.09920655906105307,-0.15969805066840198,15.396958681071117,9895,9636,-0.03748590681031415,-0.04020831758024949,13.333333333333334,0,-80.75365362048274,-20.80463570768717,39.7043178533699,61.94074262202553,22.236424768660008,37.704317853369844,50.82253023769904,63.94074262202462,50.82253023769904,173
1,breakout,40,5.0,0.0,0.0,11.59893713517435,-99.95360425145931,99.95375918645844,-19.265969743641318,0.3918895427096909,18437,21.8148288767153,-0.041547672012036074,0.12273716480730323,-0.0873855917961073,5.6854151977002765,9274,9163,-0.04250834029763887,-0.040575366251836824,9.477911646586346,0,-80.55936410066136,-24.9739221056357,38.47186400302694,62.69745889589589,24.22559489287367,62.69745889589589,62.69745889589589,38.47186400302694,38.47186400302694,174
1,breakout,30,20.0,0.0,0.5,10.55970523621216,-99.95776117905515,99.9581015634112,-10.440255023532812,0.5948664671095132,18957,28.664873133934694,-0.04071617624774421,0.20856347710969855,-0.14088519468628402,19.054597246399748,9344,9613,-0.03830247901541098,-0.04306233113580179,20.32128514056225,0,-81.29345506094985,-24.647419312251014,43.09953817423931,58.51244220194998,15.412904027709573,58.51244220194998,50.80599018809269,43.09953817423931,50.80599018809269,175
1,mean_reversion,20,15.0,4.0,0.0,10.082989660517155,-99.95966804135793,99.95984436739877,-18.565053497111627,0.4173918023964542,20528,38.62529228371005,-0.03795933631378485,0.07040672702693421,-0.10615796447701739,7.27630553390491,10493,10035,-0.037248218434268,-0.03870290979756578,7.630522088353414,0,-80.12304975934757,-22.9005172511967,39.7043178533699,61.94074262202553,22.236424768660008,35.70431785337199,39.7043178533699,65.94074262202469,61.94074262202553,176
1,mean_reversion,14,10.0,2.0,1.0,9.423026379776049,-99.9623078944809,99.96272466993126,-10.996959810465,0.6080618784279864,19740,46.35258358662614,-0.039629398708196456,0.13263978434030213,-0.1884738769795646,21.153242147923,9874,9866,-0.03876343600062582,-0.040496063595134094,17.751004016064257,0,-82.58227802595005,-25.456854180402992,35.968770993376744,65.6488322255353,29.680061232158124,33.96877099337748,65.6488322255353,67.64883222553406,35.968770993376744,177
1,mean_reversion,10,5.0,4.0,1.0,9.229805937600982,-99.9630807762496,99.96366059409942,-11.75381914503288,0.6020492402373256,21218,44.72617588839665,-0.036988467406296965,0.1251143846017171,-0.16815798186366948,17.33136959185597,10719,10499,-0.03634173738548357,-0.037648749251526725,17.188755020080322,0,-81.69931192614428,-27.134568220472914,31.41691838079955,70.14120527128404,38.72428689048168,27.41691838079975,70.14120527128404,74.14120527128654,31.41691838079955,178
1,breakout,20,20.0,4.0,0.5,9.205378043385734,-99.96317848782645,99.96327331653235,-12.852662849186297,0.5621714264657424,18847,29.437045683663182,-0.041725312827394424,0.18199943778935537,-0.13505751197182167,15.42993579880087,9285,9562,-0.04061270211551172,-0.04280569250317393,17.51004016064257,0,-79.85791994816876,-25.132061086684406,41.712674445418436,60.011631001767576,18.298956556355662,64.0116310017677,50.86215272359245,37.71267444541806,50.86215272359245,179
1,breakout,14,5.0,4.0,0.5,9.167153447706136,-99.96333138620918,99.96348668639712,-13.724637924055235,0.5284287581539227,18849,28.89277945779617,-0.04177452381789327,0.16201727297047464,-0.1245806213564646,12.153642103029338,9320,9529,-0.04063222780441086,-0.04289176579980421,14.61847389558233,0,-81.58697605946924,-20.796581534120342,34.082955003884166,67.41166032777126,33.32870532388964,71.41166032777318,50.74730766582637,30.082955003884006,50.74730766582637,180
1,mean_reversion,14,10.0,4.0,0.5,9.075564115954341,-99.96369774353619,99.96384756969991,-14.18790649298624,0.5169387723465011,20655,44.34277414669571,-0.038172972498844875,0.092123418662725,-0.1419816578371217,12.118760590656015,10421,10234,-0.037210378596684524,-0.03915315532612516,12.690763052208837,0,-81.45582968162621,-26.27104500425578,35.968770993376744,65.6488322255353,29.680061232158124,31.968770993378115,50.808801609456744,69.64883222553445,50.808801609456744,181
1,breakout,30,15.0,2.0,0.0,9.044413219262896,-99.96382234712294,99.96397374317935,-16.104622877043298,0.4673525912706215,19126,24.77778939663286,-0.041313015922992274,0.14629489769936344,-0.10311004815044447,8.597824950329395,9350,9776,-0.04068718824129037,-0.04191157247208061,13.333333333333334,0,-81.59404920360753,-26.025481366016855,41.396302623622375,60.142093794276335,18.745791170651604,62.14209379427592,60.142093794276335,39.396302623622574,41.396302623622375,182
1,breakout,20,20.0,0.0,1.0,8.131039167729469,-99.96747584332908,99.9683048443122,-9.738693582869278,0.6390696034407395,20197,32.48007129771749,-0.039418669790295686,0.21488677763739092,-0.16175083486513836,23.22844976976779,10101,10096,-0.03743985008442225,-0.041398469498001404,21.76706827309237,0,-81.46309966450907,-26.448484753729335,41.712674445418436,60.011631001767576,18.298956556355662,60.011631001767576,41.712674445418436,41.712674445418436,60.011631001767576,183
1,breakout,14,10.0,2.0,1.0,8.11667475574339,-99.96753330097702,99.96800201523625,-10.259211663759036,0.6229687094128572,19740,34.03242147922999,-0.040370601291808327,0.19600231708952254,-0.16231448592441505,21.153242147923,9866,9874,-0.03950393640486788,-0.04123656399937667,20.240963855421686,0,-83.17895836431958,-23.45313425232713,35.968770993376744,65.6488322255353,29.680061232158124,67.64883222553406,35.968770993376744,33.96877099337748,65.6488322255353,184
1,breakout,20,15.0,2.0,0.5,7.6966037801014755,-99.9692135848796,99.9693517244819,-13.071633943155067,0.5644291091366348,19531,29.373815984844605,-0.04117093870814246,0.18162722786562496,-0.1338339140331902,15.396958681071117,9636,9895,-0.039791682419752374,-0.0425140931896884,16.626506024096386,0,-80.28935296401826,-27.241508640487023,39.7043178533699,61.94074262202553,22.236424768660008,63.94074262202462,50.82253023769904,37.704317853369844,50.82253023769904,185
1,mean_reversion,20,10.0,0.0,0.5,7.275847608108345,-99.97089660956756,99.97100400192933,-14.573312206563608,0.5400115282405172,20853,46.487315973720804,-0.03882337665313002,0.09804262193006504,-0.15772103686152775,15.35630364935501,10510,10343,-0.037261927130231076,-0.04041003763018103,12.771084337349398,0,-82.58336786473224,-23.30511115583591,37.43228928806057,64.07453168400997,26.642242395942766,37.43228928806057,50.7534104860326,64.07453168400997,50.7534104860326,186
1,mean_reversion,14,5.0,0.0,1.0,7.204155520867483,-99.97118337791653,99.97155402982457,-10.517526818896219,0.6231650068557234,20399,46.82092259424482,-0.03962535736816013,0.13995391704601176,-0.19773391654310202,23.113534977204765,10181,10218,-0.03799913260739145,-0.041245693470074125,17.751004016064257,0,-82.7675502004458,-26.983678486069074,34.082955003884166,67.41166032777126,33.32870532388964,34.082955003884166,67.41166032777126,67.41166032777126,34.082955003884166,187
1,breakout,20,5.0,2.0,0.0,7.001879213078053,-99.97199248314769,99.97202796421166,-21.76948879254769,0.3639604122131856,19445,23.09076883517614,-0.04199588758773933,0.10407307144563273,-0.08585076061079802,4.758704037027513,9552,9893,-0.04133008758530962,-0.04263873825216664,8.19277108433735,0,-82.2941670238174,-23.742863010962676,34.793112340425864,66.51630883492774,31.723196494497664,68.51630883492787,66.51630883492774,32.793112340425736,34.793112340425864,188
1,mean_reversion,20,20.0,0.0,1.0,6.4318226720593,-99.97427270931176,99.97441782981151,-11.59525445350216,0.604361341685903,20197,48.62108233896123,-0.040581330209709464,0.12749689624771382,-0.19963772259786725,23.22844976976779,10096,10101,-0.03860153050200132,-0.04256014991557995,16.70682730923695,0,-84.18921384384582,-23.801704596088797,41.712674445418436,60.011631001767576,18.298956556355662,41.712674445418436,60.011631001767576,60.011631001767576,41.712674445418436,189
1,mean_reversion,30,20.0,2.0,0.0,6.426615880769537,-99.97429353647692,99.97441635475745,-18.515918959309964,0.4392931241262508,21203,42.54586615101636,-0.038838278404519706,0.07151894920592287,-0.1205598799702573,9.702164788001697,10815,10388,-0.03766215436533026,-0.04006274716499364,8.032128514056225,0,-82.37421749654123,-21.652528710979883,43.09953817423931,58.51244220194998,15.412904027709573,41.09953817423957,43.09953817423931,60.51244220195085,58.51244220194998,190
1,mean_reversion,14,15.0,4.0,1.0,6.18721760501676,-99.97525112957993,99.9753095582787,-11.811946843753102,0.5923792232217483,21251,46.167239188744055,-0.03880091688853093,0.12213822088208533,-0.1768231092545747,18.317302715166345,10651,10600,-0.03765467770333418,-0.03995267099810685,15.903614457831324,0,-83.51331066680672,-28.214372933652708,39.455753355260455,62.32826630609507,22.872512950838363,35.45575335526031,62.32826630609507,66.32826630609479,39.455753355260455,191
1,breakout,14,5.0,0.0,1.0,6.167711122490945,-99.97532915551004,99.97576987952968,-9.719873496673163,0.6360747740294425,20399,34.61934408549438,-0.04037464263184465,0.20383833722524128,-0.1696864866560449,23.113534977204765,10218,10181,-0.03875430652992781,-0.04200086739261108,21.365461847389557,0,-84.30519253161435,-23.18581065519358,34.082955003884166,67.41166032777126,33.32870532388964,67.41166032777126,34.082955003884166,34.082955003884166,67.41166032777126,192
1,mean_reversion,14,5.0,4.0,0.0,5.690345472009554,-99.97723861811197,99.97726041183991,-23.33968273831466,0.3373706509441327,22253,32.588864422774456,-0.0376195566126371,0.0587734353862006,-0.08421924849821735,4.58598840605761,11321,10932,-0.037341710885217434,-0.03790728909343556,5.542168674698795,0,-83.13986313785237,-25.99838487896509,34.082955003884166,67.41166032777126,33.32870532388964,30.082955003884006,34.082955003884166,71.41166032777318,67.41166032777126,193
1,mean_reversion,14,5.0,2.0,0.5,5.512355285313211,-99.97795057885874,99.97811408015501,-15.040946824712835,0.5105718195515591,21744,44.32027225901398,-0.0385471246683846,0.09073136358862388,-0.14145096470578347,12.097912067696836,10935,10809,-0.03782077549667229,-0.03928194085791567,11.485943775100402,0,-82.91237690003064,-28.649351121420487,34.082955003884166,67.41166032777126,33.32870532388964,32.082955003884244,50.74730766582637,69.41166032777218,50.74730766582637,194
1,mean_reversion,30,5.0,0.0,0.0,5.042781683540889,-99.97982887326584,99.97999250840247,-23.69898935542426,0.3199112205207233,21803,34.01366784387469,-0.038944218820077856,0.05385839331069514,-0.08678074982458334,5.104526899967894,10980,10823,-0.0385423328990611,-0.03935193455626313,4.337349397590361,0,-83.29525548480915,-25.037867351621436,36.95810552003781,64.25046974918932,27.292364229146905,36.95810552003781,36.95810552003781,64.25046974918932,64.25046974918932,195
1,mean_reversion,40,10.0,0.0,0.0,4.957085360773714,-99.9801716585569,99.98027799070064,-20.858702831626292,0.3505438432531759,21457,37.02288297525283,-0.03962278890968078,0.057765337099252294,-0.0968751587028405,7.137670690217645,10795,10662,-0.04004462534185709,-0.03919569040233036,5.863453815261044,0,-83.75880919250281,-25.069151003163544,40.70680563833108,60.646295406476774,19.939489768152118,40.70680563833108,40.70680563833108,60.646295406476774,60.646295406476774,196
1,mean_reversion,20,20.0,2.0,0.5,4.6543137320225965,-99.98138274507191,99.98150341982794,-15.343895714001022,0.5331433130172459,21734,46.65040949664121,-0.03929498832059041,0.09619269365902368,-0.15776929686662883,15.03441612220484,11003,10731,-0.0374047274027094,-0.04123316191852278,11.80722891566265,0,-84.13643973097042,-24.452293412645925,41.712674445418436,60.011631001767576,18.298956556355662,39.71267444541872,50.86215272359245,62.01163100176808,50.86215272359245,197
1,breakout,20,10.0,0.0,0.5,4.448682490929401,-99.98220527003629,99.98229677164035,-13.400807751469332,0.5616024093417185,20853,29.23799932863377,-0.0411766233468751,0.18041136051525455,-0.13273408726713937,15.35630364935501,10343,10510,-0.03958996236982113,-0.042738072869771666,16.947791164658636,0,-82.62862001863849,-26.949058329246682,37.43228928806057,64.07453168400997,26.642242395942766,64.07453168400997,50.7534104860326,37.43228928806057,50.7534104860326,198
1,breakout,20,15.0,4.0,0.0,4.367397795915628,-99.98253040881634,99.98255034048238,-18.175260566891232,0.43637326272458277,20528,25.608924395946996,-0.04204066368622044,0.12709977197589323,-0.10026679624307562,7.27630553390491,10035,10493,-0.04129709020243648,-0.04275178156573508,10.281124497991968,0,-83.45246479841013,-26.94754517805532,39.7043178533699,61.94074262202553,22.236424768660008,65.94074262202469,61.94074262202553,35.70431785337199,39.7043178533699,199
1,breakout,14,10.0,4.0,0.5,4.250020838797988,-99.98299991664481,99.98306951413853,-14.3516775086867,0.5263559834609802,20655,28.995400629387557,-0.04182702750115983,0.16030807425142707,-0.1243708107001417,12.118760590656015,10234,10421,-0.04084684467387679,-0.042789621403318566,14.056224899598394,0,-84.50007699767282,-24.407529202250842,35.968770993376744,65.6488322255353,29.680061232158124,69.64883222553445,50.808801609456744,31.968770993378115,50.808801609456744,200
1,breakout,40,10.0,0.0,0.0,4.224680782169501,-99.98310127687132,99.9832147950376,-17.44240183086494,0.43416318413347477,21457,22.16060027030806,-0.04037721109032442,0.13980303213413747,-0.09167388553244671,7.137670690217645,10662,10795,-0.04080430959767167,-0.03995537465814601,11.244979919678714,0,-85.02823274819846,-26.564146079091767,40.70680563833108,60.646295406476774,19.939489768152118,60.646295406476774,60.646295406476774,40.70680563833108,40.70680563833108,201
1,mean_reversion,14,20.0,4.0,1.0,4.078487478439411,-99.98368605008623,99.98372529469816,-12.281714032816282,0.5892255365336055,22996,46.49504261610715,-0.03766921030983014,0.1162138768131752,-0.17139141183122156,17.111149765176553,11532,11464,-0.03661408729288044,-0.038730591907128735,14.216867469879519,0,-85.52766232238416,-30.073257340470448,41.018840407793746,60.82218636102375,19.803345953234906,37.018840407793434,60.82218636102375,64.82218636102394,41.018840407793746,202
