timeframe_minutes,domcycle,family,leveling,entry_buffer,exit_ratio,final_equity,total_return_pct,max_drawdown_pct,sharpe,profit_factor,trade_count,win_rate_pct,avg_trade_return_pct,avg_holding_bars,long_trade_count,short_trade_count,positive_days_pct,positive_years,worst_year_return_pct,best_year_return_pct,avg_low_band,avg_high_band,avg_band_width,avg_long_entry_level,avg_long_exit_level,avg_short_entry_level,avg_short_exit_level,rank_in_timeframe
15,38,breakout,10.0,4.0,1.0,33831.55142583802,35.32620570335207,11.701658225678624,0.765718172379957,1.2202433827010981,591,53.13028764805414,0.05420911968466786,16.737732656514382,295,296,24.738955823293175,4,-3.323660337510046,18.612560814382576,40.259093390109875,63.11297855304468,22.85388516293524,67.1129785530449,40.259093390109875,36.25909339010998,63.11297855304468,2
15,46,breakout,20.0,0.0,1.0,32850.843826968376,31.403375307873517,15.252215545784942,0.5641850866508206,1.1285446078415406,942,48.30148619957537,0.03200432181884559,14.510615711252655,465,477,33.4136546184739,3,-2.782193839034754,19.518804496702643,44.4692742976977,59.26649911853979,14.79722482084304,59.26649911853979,44.4692742976977,44.4692742976977,59.26649911853979,3
15,60,breakout,15.0,0.0,0.0,32293.831317391025,29.1753252695641,12.856955289347017,0.6280823835882675,1.1596957266036627,929,39.61248654467169,0.029410780109210492,7.950484391819161,450,479,24.97991967871486,3,-8.238368160297483,29.684246893309318,43.381034001608185,59.896377156738836,16.515343155130836,59.896377156738836,59.896377156738836,43.381034001608185,43.381034001608185,4
15,58,breakout,15.0,0.0,0.0,31990.171136755187,27.96068454702074,14.560518323691095,0.5961722876590214,1.151235694453184,952,39.180672268907564,0.027828170677297794,7.862394957983193,464,488,24.57831325301205,3,-5.330246175077277,27.82850076549695,43.44689933184843,59.885567996871856,16.43866866502403,59.885567996871856,59.885567996871856,43.44689933184843,43.44689933184843,5
15,56,breakout,15.0,0.0,0.0,31584.563944093876,26.338255776375497,12.150308922993226,0.568823514267315,1.1391742082378016,989,39.53488372093023,0.02545644425720533,7.673407482305359,474,515,24.899598393574294,3,-4.355199128212951,27.261815952281047,43.23512694858538,60.104667326433784,16.869540377847123,60.104667326433784,60.104667326433784,43.23512694858538,43.23512694858538,6
15,50,breakout,20.0,0.0,1.0,31505.987055225716,26.02394822090286,14.629346540221178,0.4811877265862726,1.1137736166652314,883,49.830124575311444,0.029601822648465,14.834654586636466,436,447,32.53012048192771,4,-6.6630145097615445,22.20351822829668,44.48354076446956,59.200375852088136,14.71683508761938,59.200375852088136,44.48354076446956,44.48354076446956,59.200375852088136,7
15,42,breakout,5.0,2.0,0.5,31502.44268893504,26.009770755740156,16.810979838757046,0.5998475250480975,1.1688743124691952,596,51.51006711409396,0.041488974177666914,15.513422818791947,294,302,23.93574297188755,4,-12.94525327242247,27.795457865325666,38.59094619735714,64.4544521460643,25.863505948709737,66.4544521460639,51.52269917171064,36.59094619735713,51.52269917171064,8
15,40,breakout,15.0,4.0,1.0,31339.493136079876,25.35797254431951,14.618728133815539,0.5798125330270156,1.152890179880174,636,50.62893081761006,0.03834932153784583,16.13993710691824,309,327,24.97991967871486,4,-9.984746345834138,21.844903252127878,42.18957343576166,61.392409989859,19.20283655409752,65.39240998985855,42.18957343576166,38.18957343576035,61.392409989859,9
15,52,breakout,10.0,4.0,0.5,30928.56158106811,23.714246324272438,13.529398884626865,0.629887327722463,1.194561866553914,464,53.44827586206896,0.04866157340018863,16.35991379310345,229,235,19.759036144578314,3,-4.395641780827904,16.798070411707513,41.38714675108372,61.7725114551846,20.385364704101796,65.77251145518487,51.57982910313363,37.38714675108319,51.57982910313363,10
15,44,breakout,15.0,4.0,1.0,30920.583167227505,23.68233266891002,17.322486643758715,0.535147739332714,1.1472939921153824,608,52.13815789473685,0.038128499636595904,16.435855263157894,295,313,24.819277108433734,4,-11.68230538786597,31.189426412238163,42.80057286869955,60.762992734021516,17.962419865322513,64.76299273402111,42.80057286869955,38.80057286869809,60.762992734021516,11
15,34,breakout,10.0,4.0,1.0,30680.593169582844,22.72237267833137,15.342959849533532,0.5072315995814721,1.1414758981405395,632,52.21518987341772,0.035731410063781784,16.44145569620253,312,320,25.622489959839356,4,-8.452540686643616,15.496718103041449,39.76270281705088,63.70497786923079,23.942275052180726,67.7049778692307,39.76270281705088,35.762702817049984,63.70497786923079,12
15,54,breakout,10.0,4.0,0.5,30021.23008845579,20.084920353823165,14.90940907938283,0.5559871090847993,1.1728631916616143,457,52.29759299781181,0.042878621815620827,16.663019693654267,228,229,19.03614457831325,3,-8.256567235089543,17.820410442533703,41.37694220689111,61.74196482659462,20.36502261970347,65.7419648265944,51.55945351674326,37.37694220689153,51.55945351674326,13
15,26,breakout,20.0,0.0,1.0,29872.448941961844,19.489795767847372,20.589303705968632,0.35202718947286776,1.0666009435669472,1312,46.72256097560975,0.01632296680338692,13.083079268292684,659,653,41.52610441767068,3,-7.907906553214918,32.04504484590744,43.22528299627084,60.927633062812156,17.702350066539122,60.927633062812156,43.22528299627084,43.22528299627084,60.927633062812156,14
15,36,breakout,5.0,4.0,1.0,29678.899483311598,18.715597933246396,17.436927285964543,0.456216626300368,1.1452428603111278,496,51.41129032258065,0.03786453039502379,17.33467741935484,254,242,20.240963855421686,4,-14.07386093770993,23.074909961118443,37.7152772606865,65.40489334599698,27.68961608531471,69.4048933459986,37.7152772606865,33.715277260686044,65.40489334599698,15
15,32,breakout,5.0,4.0,1.0,29563.551051293995,18.254204205175984,15.219864640158576,0.43420527694786104,1.1276953624266093,559,51.162790697674424,0.03309819424714498,16.86583184257603,278,281,22.650602409638555,4,-12.27633394287762,19.529959345644844,37.5891862080442,65.71994428051345,28.130758072473103,69.7199442805144,37.5891862080442,33.589186208043444,65.71994428051345,16
15,20,breakout,5.0,4.0,1.0,28697.43979217149,14.789759168685968,23.336559047885874,0.34799014861341104,1.0798232173868385,783,49.297573435504475,0.02048932569559411,15.177522349936144,379,404,29.156626506024097,4,-21.512628067816276,14.72576024612151,34.746351857281375,68.84102214123553,34.09467028395332,72.84102214123632,34.746351857281375,30.746351857281425,68.84102214123553,17
15,24,breakout,5.0,4.0,1.0,28442.72388207846,13.770895528313831,19.98717490292723,0.3231710524583189,1.0811210855632254,719,50.62586926286509,0.02114118232950482,15.618915159944367,356,363,28.433734939759038,5,-18.05264866242098,11.161837090522843,36.26488101472047,67.25507126214038,30.990190247418457,71.25507126214201,36.26488101472047,32.26488101472085,67.25507126214038,18
15,30,breakout,5.0,4.0,1.0,28099.763083032096,12.399052332128392,17.977864897173014,0.31652183260223565,1.0938344591380402,545,51.00917431192661,0.02474431277364035,16.68807339449541,270,275,22.008032128514056,4,-15.323858326146226,17.828656234996696,36.596954453367196,66.6880054386917,30.09105098532578,70.68800543869187,36.596954453367196,32.596954453367225,66.6880054386917,19
15,28,breakout,5.0,4.0,1.0,26561.949751199114,6.2477990047964616,18.824115276649124,0.1812845592069029,1.0509523138544443,601,51.08153078202995,0.013468435466186689,16.555740432612314,290,311,24.096385542168676,4,-14.47690123084322,8.10296271334559,36.4805563357866,66.88912874968275,30.40857241389645,70.8891287496817,36.4805563357866,32.48055633578549,66.88912874968275,20
15,22,breakout,5.0,4.0,1.0,26148.518911280138,4.594075645120554,21.24071125697985,0.14163720383482617,1.0322262425986277,804,48.383084577114424,0.008476426082643203,15.196517412935323,401,403,29.799196787148595,4,-19.05262903564493,10.34717157822187,36.1710844602214,67.41601541732742,31.24493095710534,71.41601541732653,36.1710844602214,32.171084460220904,67.41601541732742,21
15,18,breakout,5.0,4.0,1.0,24740.002712378133,-1.0399891504874748,23.73689242693313,0.024413030334252826,1.0072860300878488,895,47.374301675977655,0.0018470757009947049,14.416759776536313,425,470,30.923694779116467,4,-18.103551365694308,11.713672252315844,34.601993317345304,69.07254576768861,34.470552450341074,73.0725457676886,34.601993317345304,30.601993317345542,69.07254576768861,22
15,14,breakout,10.0,0.0,1.0,23530.847662462016,-5.87660935015194,41.97317747996134,-0.025553530862548086,0.9945544433579226,1652,46.06537530266343,-0.001303599933404509,12.021791767554479,842,810,46.1847389558233,3,-14.310971168277325,7.984476573458283,36.547930594365994,67.59004587459296,31.042115280227055,67.59004587459296,36.547930594365994,36.547930594365994,67.59004587459296,23
