timeframe_minutes,family,domcycle,leveling,entry_buffer,exit_ratio,full_session_return_pct,full_session_max_drawdown_pct,first_hour_final_equity,first_hour_return_pct,first_hour_max_drawdown_pct,first_hour_sharpe,first_hour_profit_factor,first_hour_trade_count,first_hour_win_rate_pct,first_hour_avg_trade_return_pct,first_hour_avg_holding_bars,first_hour_long_trade_count,first_hour_short_trade_count,first_hour_positive_days_pct,first_hour_positive_years,first_hour_worst_year_return_pct,first_hour_best_year_return_pct,avg_low_band,avg_high_band,avg_band_width,avg_long_entry_level,avg_long_exit_level,avg_short_entry_level,avg_short_exit_level
1,breakout,60,5.0,4.0,1.0,-64.3912479804212,65.47096584725874,18332.76462481734,-26.668941500730636,32.09865567283454,-0.994826033062743,0.7874465011012388,648,45.5246913580247,-0.046411805427342294,43.81481481481482,333,315,23.132530120481928,1,-12.678250092572283,5.119434501286099,37.27130493774599,65.40018751375236,28.12888257600347,69.40018751375179,37.27130493774599,33.27130493774469,65.40018751375236
2,breakout,60,5.0,4.0,0.5,-25.794463825530045,36.96908106066508,19858.370750670125,-20.566516997319496,22.11235084830372,-0.8744068287037524,0.7544929129916265,374,45.18716577540107,-0.06003657608081708,23.267379679144383,198,176,13.574297188755018,1,-12.430627849084837,0.9824853443981189,36.866806812407944,66.0765922364797,29.209785424068606,70.07659223648024,51.47169952444213,32.86680681240757,51.47169952444213
5,breakout,60,5.0,4.0,0.5,10.221758625066936,17.418115195248994,23833.069212830014,-4.667723148679947,9.609324758956916,-0.30765632745841853,0.8597946416543195,154,48.701298701298704,-0.028397652454169964,8.318181818181818,78,76,6.024096385542169,2,-7.311253437658831,3.4238655449366107,37.21314297647596,66.20031933754572,28.98717636106811,70.20031933754589,51.70673115701067,33.21314297647644,51.70673115701067
15,breakout,48,20.0,0.0,1.0,40.80942116660733,11.782467321398691,23165.09268102614,-7.339629275895443,9.822454365701184,-0.8434961328585819,0.6216190429087878,126,42.857142857142854,-0.05966740214161063,1.5476190476190477,52,74,4.337349397590361,1,-5.204655778244467,1.7135782970973974,45.30669677390103,61.50566009078827,16.198963316886665,61.50566009078827,45.30669677390103,45.30669677390103,61.50566009078827
30,breakout,16,5.0,2.0,1.0,39.63757454431003,11.519245156336831,25000.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,34.776562798932304,72.34143115318729,37.56486835425498,74.34143115318726,34.776562798932304,32.77656279893235,72.34143115318729
60,breakout,18,10.0,4.0,0.5,32.43524926825649,4.969952825241919,25000.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,41.18411804717627,68.43415582923417,27.250037782058097,72.43415582923423,54.809136938205256,37.18411804717633,54.809136938205256
